,entity,label,start,end
0,2型糖尿病,Disease,2441,2447
1,HDL-C,Test,3442,3447
2,HDL-C,Test,3809,3814
3,HDL-C,Test,3835,3840
4,HDL-C,Test,3844,3849
5,HDL-C,Test,5011,5016
6,HDL-C,Test,5030,5035
7,HDL-C,Test,5721,5726
8,HDL-C,Test,8004,8009
9,HDL-C,Test,8050,8055
10,HDL-C,Test,9575,9580
11,HDL-C,Test,9588,9593
12,LDL-C,Test,3424,3429
13,LDL-C,Test,4994,4999
14,LDL-C,Test,5669,5674
15,LDL-C,Test,8109,8114
16,空腹血糖,Test,3398,3402
17,空腹血糖,Test,3479,3483
18,空腹血糖,Test,3725,3729
19,空腹血糖,Test,4891,4895
20,空腹血糖,Test,8103,8107
21,高密度脂蛋白胆固醇,Test,3431,3441
22,高密度脂蛋白胆固醇,Test,5727,5737
23,低密度脂蛋白胆固醇,Test,3414,3423
24,低密度脂蛋白胆固醇,Test,5675,5684
25,总胆固醇,Test,3403,3407
26,总胆固醇,Test,3852,3856
27,总胆固醇,Test,4960,4964
28,总胆固醇,Test,7997,8001
29,体重指数,Test,351,355
30,体重指数,Test,3307,3311
31,体重指数,Test,3968,3972
32,体重指数,Test,3992,3996
33,体重指数,Test,4400,4404
34,体重指数,Test,7585,7589
35,体重指数,Test,7797,7801
36,体重指数,Test,7983,7987
37,体重指数,Test,8485,8489
38,体重指数,Test,9454,9458
39,收缩压,Test,3751,3754
40,收缩压,Test,4459,4462
41,舒张压,Test,3776,3779
42,舒张压,Test,4494,4497
43,舒张压,Test,8099,8102
44,腰围,Test,44,46
45,腰围,Test,129,131
46,腰围,Test,205,207
47,腰围,Test,218,220
48,腰围,Test,289,291
49,腰围,Test,399,401
50,腰围,Test,519,521
51,腰围,Test,2337,2339
52,腰围,Test,3097,3099
53,腰围,Test,3265,3267
54,腰围,Test,3557,3559
55,腰围,Test,3570,3572
56,腰围,Test,3601,3603
57,腰围,Test,4431,4433
58,腰围,Test,5601,5603
59,腰围,Test,6574,6576
60,腰围,Test,7355,7357
61,腰围,Test,7988,7990
62,腰围,Test,8344,8346
63,腰围,Test,8648,8650
64,腰围,Test,8669,8671
65,腰围,Test,8810,8812
66,腰围,Test,8836,8838
67,腰围,Test,8900,8902
68,腰围,Test,8913,8915
69,腰围,Test,9194,9196
70,腰围,Test,9369,9371
71,腰围,Test,9501,9503
72,腰围,Test,9646,9648
73,腰围,Test,9674,9676
74,腰围,Test,9910,9912
75,动脉粥样硬化,Disease,9264,9271
76,动脉粥样硬化,Disease,9609,9615
77,代谢综合征,Disease,2589,2594
78,代谢综合征,Disease,3686,3691
79,代谢综合征,Disease,8878,8884
80,甘油三酯,Test,231,235
81,甘油三酯,Test,284,288
82,甘油三酯,Test,394,398
83,甘油三酯,Test,3536,3540
84,甘油三酯,Test,3596,3600
85,甘油三酯,Test,3629,3633
86,甘油三酯,Test,4930,4934
87,甘油三酯,Test,8339,8343
88,甘油三酯,Test,8936,8940
89,甘油三酯,Test,9254,9258
90,甘油三酯,Test,9372,9376
91,甘油三酯,Test,9504,9508
92,甘油三酯,Test,9649,9654
93,甘油三酯,Test,9913,9917
94,身高,Test,3091,3093
95,身高,Test,3208,3210
96,身高,Test,3240,3242
97,身高,Test,3322,3324
98,体重,Test,3094,3096
99,体重,Test,3204,3206
100,体重,Test,3214,3216
101,体重,Test,3313,3315
102,高甘油三酯血症,Disease,36,43
103,高甘油三酯血症,Disease,121,128
104,糖尿病,Disease,356,359
105,高血压,Disease,363,366
106,肥胖,Disease,2273,2275
107,糖尿病,Disease,2827,2830
108,高血压,Disease,2831,2834
109,血压,Test,3100,3103
110,坐位血压,Test,3162,3166
111,甘油三酯,Test,3408,3413
112,高血压,Disease,3747,3750
113,血压,Test,3763,3765
114,血压,Test,3788,3790
115,血脂紊乱,Disease,3804,3808
116,超重,Disease,3917,3919
117,肥胖,Disease,3920,3922
118,肥胖,Disease,3940,3942
119,超重,Disease,3961,3963
120,肥胖,Disease,3964,3966
121,超重,Disease,4016,4018
122,肥胖,Disease,4019,4021
123,超重,Disease,7833,7835
124,肥胖,Disease,7858,7860
125,高血糖,Disease,8187,8190
126,高血压,Disease,8195,8198
