,entity,label,start,end
0,2型糖尿病,Disease,9896,9902
1,空腹血糖,Test,539,543
2,空腹血糖,Test,3969,3973
3,空腹血糖,Test,4115,4119
4,空腹血糖,Test,4428,4433
5,空腹血糖,Test,4487,4491
6,空腹血糖,Test,7135,7139
7,肥胖,Disease,144,146
8,肥胖,Disease,242,244
9,体重指数,Test,297,301
10,腰围,Test,302,304
11,HOMA-IR,Test,350,357
12,体重指数,Test,381,385
13,腰围,Test,386,388
14,腰臀比,Test,389,392
15,腰围,Test,413,415
16,87.5cm,Test_Value,419,427
17,腰围,Test,430,432
18,84cm,Test_Value,436,441
19,体重指数,Test,444,448
20,体重指数,Test,476,480
21,胰岛素,Test,544,547
22,HOMA-IR,Test,548,556
23,肥胖,Disease,580,582
24,中心性肥胖,Disease,586,591
25,腰围,Test,606,608
26,代谢综合征,Disease,625,630
27,心血管疾病,Disease,631,636
28,体重指数,Test,654,658
29,腰围,Test,660,662
30,肝脏,Anatomy,2800,2802
31,脂肪组织,Anatomy,2804,2808
32,骨骼肌,Anatomy,2809,2812
33,代谢综合征,Disease,2876,2881
34,代谢综合征,Disease,2938,2943
35,胰岛素抵抗,Reason,2996,3001
36,肥胖,Disease,3007,3010
37,体重指数,Test,3035,3040
38,腰围,Test,3055,3057
39,体重指数,Test,3103,3107
40,腰围,Test,3108,3110
41,腰臀比,Test,3111,3114
42,体重指数,Test,3126,3130
43,腰围,Test,3131,3133
44,脂质蓄积指数,Test,3190,3196
45,腰围/身高比值,Test,3237,3245
46,WHtR,Test,3266,3270
47,LAP,Test,3231,3234
48,腰围,Test,3281,3283
49,体重指数,Test,3284,3288
50,代谢综合征,Disease,3315,3320
51,代谢综合征,Disease,3363,3369
52,代谢综合征,Disease,3383,3388
53,肥胖,Disease,3442,3444
54,胰岛素抵抗,Disease,3452,3457
55,身高,Test,3822,3824
56,体重,Test,3825,3827
57,腰围,Test,3828,3830
58,臀围,Test,3831,3833
59,血压,Test,3834,3836
60,体重指数,Test,3841,3845
61,腰臀比,Test,3846,3849
62,收缩压,Test,3856,3859
63,舒张压,Test,3860,3863
64,甘油三酯,Test,3974,3978
65,总胆固醇,Test,3979,3983
66,空腹胰岛素,Test,4000,4005
67,HOMA-IR,Test,4104,4111
