,entity,label,start,end
0,糖尿病足溃疡,Disease,3009,3015
1,糖尿病足,Disease,3076,3080
2,糖尿病足,Disease,3153,3157
3,糖尿病足溃疡,Disease,6488,6494
4,糖尿病足,Disease,7781,7785
5,糖尿病足,Disease,7862,7866
6,AS,Disease,5960,5962
7,血管内皮细胞,Anatomy,120,126
8,血管内皮细胞,Anatomy,188,194
9,血管内皮细胞,Anatomy,668,674
10,血管内皮细胞,Anatomy,3185,3191
11,血管内皮细胞,Anatomy,5286,5292
12,血管内皮细胞,Anatomy,6152,6158
13,血管内皮细胞,Anatomy,6571,6577
14,VECs,Anatomy,195,199
15,VECs,Anatomy,232,236
16,p130-Amot,Test,292,301
17,p80-Amot,Test,304,312
18,VECs,Anatomy,569,573
19,VECs,Anatomy,610,614
20,VECs,Anatomy,639,643
21,Amot,Anatomy,2741,2745
22,内皮细胞,Anatomy,2816,2820
23,p-80Amot,Anatomy,2832,2841
24,p-130Amot,Anatomy,2844,2854
25,p-80Amot,Anatomy,2887,2896
26,p-130Amot,Anatomy,2916,2925
27,肌动蛋白,Anatomy,2928,2932
28,Amot,Anatomy,2961,2965
29,内皮细胞,Anatomy,2970,2975
30,糖尿病,Disease,3016,3019
31,截肢,Disease,3034,3036
32,致残,Disease,3037,3039
33,致死,Disease,3040,3042
34,Amot,Anatomy,3097,3101
35,VECs,Anatomy,3192,3196
36,VECs,Anatomy,3234,3238
37,VECs,Anatomy,3266,3270
38,Amot,Anatomy,3294,3298
39,糖尿病缺血性溃疡,Disease,3302,3311
40,VECs,Anatomy,3345,3349
41,VECs,Anatomy,3408,3412
42,VECs,Anatomy,3851,3855
43,Amot,Test,3858,3862
44,VECs,Anatomy,3877,3881
45,Amot,Test,4028,4032
46,VECs,Anatomy,4250,4254
47,VECs,Anatomy,4489,4493
48,VECs,Anatomy,4527,4531
49,VECs,Anatomy,4682,4686
50,VECs,Anatomy,4719,4723
51,VECs,Anatomy,4881,4885
52,Amot,Test,4886,4890
53,VECs,Anatomy,5506,5510
54,p130-Amot,Test,5522,5531
55,p80-Amot,Test,5571,5580
56,VECs,Anatomy,5648,5652
57,VECs,Anatomy,5707,5711
58,p-130Amot,Test,5712,5721
59,p-80Amot,Test,5734,5742
60,VECs,Anatomy,5802,5806
61,VECs,Anatomy,5857,5861
62,VECs,Anatomy,6307,6311
63,VECs,Anatomy,6338,6342
64,溃疡,Disease,6731,6733
65,Amot,Anatomy,6744,6748
66,糖尿病缺血性溃疡,Disease,6752,6760
67,p130-Amot,Test,6838,6848
68,p80-Amot,Test,6851,6859
69,p130-Amot,Test,6872,6881
70,VECs,Anatomy,6947,6951
71,p130-Amot,Test,6952,6961
72,p130-Amot,Test,7008,7017
73,p130-Amot,Test,7082,7091
74,p130-Amot,Test,7109,7118
75,p80-Amot,Test,7128,7136
76,VECs,Anatomy,7271,7275
77,VECs,Anatomy,7527,7531
78,Amot,Test,7532,7536
79,Amot,Test,7569,7573
80,VECs,Anatomy,7580,7584
81,VECs,Anatomy,7616,7620
82,VECs,Anatomy,7653,7657
83,VECs,Anatomy,7702,7706
84,Amot,Test,7729,7733
85,VECs,Anatomy,7745,7749
86,VECs,Anatomy,7767,7771
87,Amot,Test,7772,7776
88,Amot,Test,7807,7811
89,VECs,Anatomy,7823,7827
90,糖尿病难愈性溃疡,Disease,7898,7906
91,血管,Anatomy,141,143
92,血管,Anatomy,218,220
93,5.5mmol/L,Test_Value,394,407
94,30mmol/L,Test_Value,425,436
95,15mmol/L,Test_Value,450,461
96,p80-Amot,Test,509,517
97,血管生成能力,Test,579,585
98,迁移能力,Test,574,578
99,血管,Anatomy,646,648
100,血管,Anatomy,684,686
101,血管,Anatomy,2765,2767
102,血管,Anatomy,2799,2801
103,血管,Anatomy,2856,2858
104,血管,Anatomy,2953,2955
105,严重,Level,3019,3021
106,血管,Anatomy,3109,3111
107,血管,Anatomy,4636,4638
108,p130-Amot,Test,4909,4918
109,血管,Anatomy,6278,6280
110,血管,Anatomy,6360,6362
111,血管,Anatomy,6423,6425
112,细胞外基质,Anatomy,6460,6466
113,血管,Anatomy,7176,7178
114,血管,Anatomy,7361,7363
115,血管,Anatomy,7383,7385
116,血管,Anatomy,7678,7680
117,血管,Anatomy,7754,7756
118,血管,Anatomy,7829,7831
119,缺血性溃疡,Disease,7866,7872
120,划痕实验,Test,344,348
121,VECs,Anatomy,3677,3681
122,抗生素,Drug,4128,4131
123,创伤愈合实验,Test,4455,4461
124,划痕实验,Test,4462,4466
125,创伤愈合实验,Test,5764,5770
126,划痕实验,Test,5771,5775
127,VECs,Anatomy,6805,6809
128,表达量最高,Test_Value,6899,6904
129,下调,Test_Value,7522,7525
130,表达下调,Test_Value,7574,7578
131,创伤愈合实验,Test,7546,7552
132,划痕实验,Test,7554,7558
133,表达下调,Test_Value,7736,7740
134,显著抑制,Test_Value,7799,7803
135,下降,Test_Value,7816,7818
136,糖尿病足溃疡,Disease,3126,3132
137,糖尿病足溃疡,Disease,6785,6792
138,Amot,Anatomy,127,131
139,Amot,Anatomy,200,204
140,Amot,Anatomy,331,335
141,血管生成实验,Test,350,356
142,血管新生功能,Test,366,372
143,p130-Amot,Test,380,389
144,Amot,Anatomy,558,562
145,Amot,Anatomy,615,619
146,Amot,Anatomy,662,666
147,长期高血糖,Reason,3048,3053
148,患肢缺血,Reason,3054,3059
149,促血管生成蛋白的缺陷,Reason,3064,3074
150,Amot,Anatomy,3197,3201
151,Amot,Anatomy,3239,3243
152,Amot,Anatomy,3255,3259
153,细胞迁移及血管生成功能实验,Test,3274,3288
154,Amot与GAPDH的灰度比值,Test,4007,4025
155,AmotsiRNA,Anatomy,4060,4070
156,AmotsiRNA,Anatomy,4212,4222
157,Amot基因,Anatomy,4434,4441
158,AmotsiRNA,Anatomy,4472,4482
159,AmotsiRNA,Anatomy,4665,4675
160,AmotsiRNA,Anatomy,5610,5620
161,AmotsiRNA,Anatomy,5633,5643
162,Amot基因,Anatomy,5670,5677
163,AmotsiRNA,Anatomy,5691,5701
164,表达下调93%,Test_Value,5724,5732
165,表达下调86%,Test_Value,5745,5753
166,AmotsiRNA,Anatomy,5842,5852
167,血管生成实验,Test,6267,6273
168,Amot,Anatomy,6292,6296
169,Amot,Anatomy,7186,7190
170,p80-Amot,Anatomy,7208,7216
171,p130-Amot,Anatomy,7232,7241
172,p130-Amot,Anatomy,7409,7418
173,Amot,Test,7439,7443
174,p130-Amot,Test,7459,7468
175,Amot,Test,7480,7484
176,血管生成实验,Test,7561,7567
177,AmotsiRNA,Anatomy,7601,7611
178,AmotsiRNA,Anatomy,7687,7697
179,Amot蛋白表达及功能失调,Reason,7845,7859
