,entity,label,start,end
0,糖尿病视网膜病变,Disease,3304,3313
1,1型糖尿病,Disease,64,70
2,1型糖尿病,Disease,418,424
3,1型糖尿病,Disease,513,519
4,1型糖尿病,Disease,799,805
5,1型糖尿病,Disease,850,856
6,1型糖尿病,Disease,880,886
7,1型糖尿病,Disease,1166,1172
8,1型糖尿病,Disease,2348,2354
9,1型糖尿病,Disease,2823,2829
10,1型糖尿病,Disease,2951,2957
11,1型糖尿病,Disease,706,712
12,糖尿病肾病,Disease,3314,3319
13,HBA1C,Test,1200,1205
14,HBA1C,Test,1782,1787
15,HBA1C,Test,2425,2430
16,糖尿病足,Disease,3289,3293
17,腰臀比,Test,1771,1774
18,腰臀比,Test,2414,2417
19,尿酮,Test,1377,1379
20,尿酮,Test,1909,1911
21,尿酮,Test,2545,2547
22,糖尿病周围神经病变,Disease,3294,3303
23,LADA,Disease,498,502
24,LADA,Disease,714,718
25,LADA,Disease,817,821
26,LADA,Disease,902,906
27,LADA,Disease,1738,1742
28,免疫抑制剂,Drug,3795,3800
29,MSCs,Anatomy,692,696
30,MSCs,Anatomy,2782,2786
31,MSCs,Anatomy,2816,2820
32,MSCs,Anatomy,2871,2875
33,MSCs,Anatomy,2991,2995
34,MSCs,Anatomy,3022,3026
35,MSCs,Anatomy,3225,3229
36,MSCs,Anatomy,3355,3359
37,MSCs,Anatomy,3436,3440
38,MSCs,Anatomy,3506,3510
39,MSCs,Anatomy,3688,3692
40,冠心病,Disease,2386,2389
41,血糖,Test,1532,1534
42,血糖,Test,1553,1555
43,血糖,Test,2088,2090
44,血糖,Test,3584,3586
45,尿微量白蛋白,Test,1370,1376
46,尿微量白蛋白,Test,1902,1908
47,尿微量白蛋白,Test,2538,2544
48,糖尿病性视网膜病变,Disease,2355,2364
49,视网膜病变,Disease,3674,3679
50,脐带间充质干细胞治疗,Treatment,53,63
51,干细胞治疗,Treatment,1481,1486
52,干细胞治疗,Treatment,1573,1578
53,干细胞治疗,Treatment,2063,2068
54,干细胞治疗,Treatment,2640,2645
55,干细胞治疗,Treatment,3837,3843
56,干细胞治疗,Treatment,3884,3889
57,干细胞治疗,Treatment,3939,3944
58,干细胞治疗,Treatment,3960,3965
59,干细胞治疗,Treatment,3979,3984
60,眼底检查,Test,1386,1390
61,眼底检查,Test,1973,1978
62,眼底检查,Test,2555,2559
63,血管超声,Test,1391,1395
64,血管超声,Test,1979,1983
65,血管超声,Test,2568,2572
66,肌电图,Test,1396,1400
67,肌电图,Test,1940,1943
68,肌电图,Test,2259,2262
69,肌电图,Test,2573,2576
70,GAD,Test,1068,1071
71,GAD,Test,1884,1887
72,GAD,Test,2525,2528
73,IAA,Test,1082,1085
74,IAA,Test,1888,1891
75,IAA,Test,2219,2222
76,IAA,Test,2529,2532
77,ICA,Test,1054,1057
78,ICA,Test,1366,1369
79,ICA,Test,1892,1895
80,ICA,Test,2223,2226
81,ICA,Test,2533,2536
82,成人隐匿性自身免疫糖尿病,Disease,445,457
83,胰岛素,Drug,586,589
84,平均血糖波动幅度,Test,1213,1221
85,9.3%,Test_Value,1206,1211
86,3.9,Test_Value,1267,1271
87,1.78ng/ml,Test_Value,1279,1292
88,空腹C肽,Test,1272,1278
89,0.5hC肽,Test,1293,1303
90,2.53ng/ml,Test_Value,1304,1317
91,1hC肽,Test,1318,1325
92,2hC肽,Test,1340,1347
93,3.58ng/ml,Test_Value,1348,1361
94,C肽,Test,1362,1365
95,3.46ng/ml,Test_Value,1326,1339
96,体重下降,Symptom,1696,1700
97,胰C肽,Test,1592,1597
