,entity,label,start,end
0,2型糖尿病,Disease,1358,1365
1,2型糖尿病,Disease,2426,2432
2,2型糖尿病,Disease,2532,2538
3,2型糖尿病,Disease,2657,2663
4,2型糖尿病,Disease,2779,2785
5,HBA1C,Test,2683,2688
6,血钙,Test,3162,3164
7,血钙,Test,3281,3283
8,骨骼,Anatomy,119,121
9,肌肉,Anatomy,122,124
10,代谢性骨病,Disease,136,141
11,甲状旁腺相关疾病,Disease,216,224
12,甲状旁腺,Anatomy,270,274
13,GATA3基因突变,Disease,1318,1328
14,甲状旁腺激素,Test,1348,1354
15,骨密度,Test,1367,1370
16,原发性甲状旁腺功能亢进症,Disease,1380,1393
17,甲状旁腺,Anatomy,1462,1466
18,甲状旁腺功能减退,Disease,1583,1591
19,肾脏B超,Test,1599,1605
20,电测听检查,Test,1606,1611
21,HDR,Disease,1617,1620
22,GATA3基因突变,Disease,1633,1643
23,甲状旁腺,Anatomy,1678,1683
24,甲状旁腺,Anatomy,1689,1693
25,甲状旁腺功能减退,Disease,1704,1713
26,GATA3,Anatomy,1732,1737
27,VitD,Test,1911,1915
28,继发性甲状旁腺功能亢进症,Disease,1998,2011
29,PHPT,Disease,2022,2026
30,PHPT,Disease,2069,2073
31,PHPT,Disease,2110,2114
32,快速静脉钙负荷试验,Test,2152,2162
33,PHPT,Disease,2168,2172
34,继发性甲状旁腺功能亢进,Disease,2186,2197
35,PHPT,Disease,2216,2220
36,PHPT,Disease,2253,2257
37,PHPT,Disease,2287,2291
38,骨密度,Test,2341,2344
39,骨质疏松,Disease,2347,2351
40,X线平片,Test,2354,2359
41,腰椎骨折,Disease,2362,2367
42,超声检查,Test,2369,2373
43,肾结石,Disease,2376,2379
44,PHPT,Disease,2409,2413
45,DXA,Test,2457,2460
46,骨密度,Test,2464,2467
47,髋骨骨折,Disease,2508,2512
48,糖尿病,Disease,2518,2521
49,骨密度,Test,2540,2543
50,VitD,Test,2592,2596
51,骨折,Disease,2665,2667
52,皮质醇,Test,2692,2695
53,骨转换指标,Test,2676,2682
54,肥胖,Disease,2770,2772
55,胰岛素抵抗,Disease,2773,2778
56,心血管病变,Disease,2786,2791
57,血管性早老性痴呆,Disease,2792,2801
58,肿瘤,Disease,2802,2804
59,自身免疫性疾病,Disease,2805,2812
60,VitD受体,Anatomy,2898,2905
61,胰岛素基因,Anatomy,3017,3022
62,VitD受体,Anatomy,3007,3014
63,胰岛素受体启动子,Anatomy,3039,3047
64,骨骼肌,Anatomy,3069,3072
65,VitD受体,Anatomy,3075,3082
66,胰岛素受体,Anatomy,3085,3091
67,血压,Test,3140,3142
68,VitD缺乏,Disease,3170,3177
69,PTH,Test,3180,3183
70,血压,Test,3190,3192
71,PTH,Test,3215,3218
72,血压,Test,3222,3224
73,VitD,Test,3229,3233
74,肥胖,Disease,3267,3269
75,VitD,Test,3288,3292
76,PTH,Test,3295,3298
77,心血管事件,Disease,3315,3321
78,糖尿病,Disease,3322,3325
79,肿瘤,Disease,3326,3328
80,PTH,Test,697,700
81,PTH,Test,926,929
82,内分泌代谢病,Disease,14,20
83,内分泌代谢病,Disease,27,33
84,(VitD),Test,86,92
85,激素,Test,114,116
86,(VitD),Test,1254,1260
87,内分泌代谢疾病,Disease,1491,1498
88,转录因,Anatomy,1669,1672
89,转录因子,Anatomy,1743,1747
90,遗传性疾病,Disease,1769,1774
91,口服,Method,2141,2143
92,骨骼,Anatomy,2435,2437
93,VitD,Test,2872,2876
94,"1,25-二羟维生素D3]",Test,2917,2931
95,心血管,Anatomy,2970,2973
96,内分泌,Anatomy,2975,2978
97,免疫系统,Anatomy,2979,2983
98,维生素D,Anatomy,81,86
99,升高,Test_Value,1946,1948
100,骨质量,Test,2487,2490
101,下降,Test_Value,2493,2495
102,1α-羟化酶,Anatomy,2939,2945
103,葡萄糖,Anatomy,3094,3097
104,维生素D/甲状旁腺激素相关疾病,Disease,43,60
105,甲状旁腺激素,Anatomy,93,99
106,PTH,Test,100,103
107,VitD,Test,166,170
108,PTH,Test,173,176
109,VitD,Test,186,190
110,PTH,Test,193,196
111,甲状旁腺,Anatomy,206,210
112,甲状旁腺激素,Test,1263,1269
113,PTH,Test,1270,1273
114,甲状旁腺功能减退-感音神经性耳聋-肾发育不良综合征,Disease,1290,1316
115,血清25-羟维生素D,Test,1334,1346
116,VitD,Test,1477,1481
117,PTH,Test,1484,1487
118,甲状旁腺功能减退-感音神经性耳聋-肾发育不良(HDR)综合征,Disease,1532,1563
119,HDR综合征,Disease,1649,1657
120,甲状旁腺,Anatomy,1749,1753
121,VitD,Test,1868,1872
122,PTH,Test,1875,1878
123,25-羟维生素D,Test,1923,1932
124,血清PTH,Test,1939,1945
125,原发性甲状旁腺功能亢进症,Disease,1951,1964
126,PHPT,Disease,1965,1969
127,VitD不足,Reason,1987,1994
128,VitD不足,Reason,2033,2041
129,血清25-羟维生素D,Test,2118,2131
130,VitD,Drug,2146,2150
131,VitD不足,Reason,2175,2182
132,双能X线吸收法骨密度仪,Test,2320,2333
133,胰岛素,Test,2563,2566
134,PTH,Test,2604,2607
135,VitD,Test,2719,2723
136,PTH,Test,2726,2729
137,VitD不足,Reason,2753,2760
138,PTH升高,Reason,2762,2768
139,活性VitD,Test,2908,2915
140,VitD,Test,2964,2968
141,β细胞,Anatomy,3000,3004
142,胰岛素,Test,3030,3033
143,VitD,Test,3051,3055
144,VitD,Test,3061,3065
145,VitD,Test,3107,3111
146,PTH,Test,3114,3117
147,肾素,Test,3123,3125
148,血管紧张素,Test,3126,3131
149,醛固酮,Test,3132,3135
150,血清PTH,Test,3194,3200
151,25-羟维生素D,Test,3342,3352
152,VitD,Test,3395,3399
153,PTH,Test,3402,3405
