,entity,label,start,end
0,2型糖尿病,Disease,123,129
1,2型糖尿病,Disease,244,250
2,2型糖尿病,Disease,411,417
3,2型糖尿病,Disease,484,490
4,2型糖尿病,Disease,835,841
5,2型糖尿病,Disease,889,895
6,2型糖尿病,Disease,3967,3973
7,2型糖尿病,Disease,4034,4040
8,2型糖尿病,Disease,4149,4155
9,2型糖尿病,Disease,4351,4357
10,2型糖尿病,Disease,5288,5294
11,2型糖尿病,Disease,5338,5344
12,2型糖尿病,Disease,5734,5740
13,2型糖尿病,Disease,6377,6383
14,2型糖尿病,Disease,7095,7101
15,2型糖尿病,Disease,7803,7809
16,2型糖尿病,Disease,7904,7910
17,2型糖尿病,Disease,8613,8619
18,2型糖尿病,Disease,8703,8710
19,2型糖尿病,Disease,10478,10485
20,2型糖尿病,Disease,10504,10510
21,2型糖尿病,Disease,10564,10570
22,2型糖尿病,Disease,10622,10628
23,2型糖尿病,Disease,10666,10672
24,2型糖尿病,Disease,10689,10695
25,2型糖尿病,Disease,10756,10762
26,2型糖尿病,Disease,11123,11129
27,2型糖尿病,Disease,11228,11234
28,2型糖尿病,Disease,12024,12030
29,2型糖尿病,Disease,12180,12186
30,2型糖尿病,Disease,12244,12250
31,2型糖尿病,Disease,12272,12278
32,HBA1C,Test,655,660
33,HBA1C,Test,2713,2718
34,HBA1C,Test,4848,4853
35,HBA1C,Test,5348,5353
36,HBA1C,Test,6078,6083
37,HBA1C,Test,7834,7839
38,HBA1C,Test,8868,8873
39,HBA1C,Test,9125,9130
40,HBA1C,Test,11391,11396
41,HDL-C,Test,5316,5321
42,HDL-C,Test,6718,6723
43,HDL-C,Test,7467,7472
44,HDL-C,Test,8019,8024
45,LDL-C,Test,5322,5327
46,LDL-C,Test,6735,6740
47,LDL-C,Test,7483,7488
48,LDL-C,Test,7965,7970
49,T2DM,Disease,1529,1533
50,T2DM,Disease,2148,2152
51,T2DM,Disease,2383,2387
52,T2DM,Disease,3127,3131
53,空腹血糖,Test,676,680
54,空腹血糖,Test,4820,4824
55,空腹血糖,Test,4922,4926
56,空腹血糖,Test,6040,6044
57,空腹血糖,Test,7816,7820
58,空腹血糖,Test,8862,8866
59,空腹血糖,Test,11385,11389
60,非诺贝特,Drug,12060,12064
61,高密度脂蛋白胆固醇,Test,7473,7482
62,低密度脂蛋白胆固醇,Test,7489,7498
63,脂肪因子,Test,9503,9507
64,脂肪因子,Test,10732,10736
65,总胆固醇,Test,5310,5314
66,总胆固醇,Test,6687,6691
67,体重指数,Test,306,310
68,体重指数,Test,701,705
69,体重指数,Test,770,774
70,体重指数,Test,4397,4401
71,体重指数,Test,4729,4733
72,体重指数,Test,5403,5407
73,体重指数,Test,8381,8385
74,体重指数,Test,8792,8796
