,entity,label,start,end
0,2型糖尿病,Disease,2077,2083
1,HDL-C,Test,3676,3681
2,HDL-C,Test,4103,4108
3,HDL-C,Test,7370,7375
4,HDL-C,Test,7500,7505
5,HDL-C,Test,7621,7626
6,HDL-C,Test,7786,7791
7,HDL-C,Test,8018,8023
8,HDL-C,Test,8258,8263
9,HDL-C,Test,9922,9927
10,LDL-C,Test,3713,3718
11,LDL-C,Test,4109,4114
12,LDL-C,Test,7352,7357
13,LDL-C,Test,7480,7485
14,LDL-C,Test,7615,7620
15,LDL-C,Test,7862,7867
16,LDL-C,Test,8204,8209
17,LDL-C,Test,8507,8512
18,LDL-C,Test,9811,9816
19,空腹血糖,Test,4117,4121
20,空腹血糖,Test,4389,4393
21,多囊卵巢综合征,Disease,0,7
22,多囊卵巢综合征,Disease,44,51
23,PCOS,Disease,79,83
24,肥胖,Disease,95,97
25,高胰岛素血症,Disease,105,111
26,总胆固醇,Test,153,157
27,甘油三酯,Test,158,162
28,高密度脂蛋白胆固醇,Test,163,172
29,低密度脂蛋白胆固醇,Test,173,182
30,PCOS,Disease,196,200
31,PCOS,Disease,223,227
32,肥胖,Disease,255,257
33,高胰岛素血症,Disease,259,265
34,PCOS,Disease,267,271
35,PCOS,Disease,290,294
36,多囊卵巢综合征,Disease,317,324
37,高胰岛素血症,Disease,332,338
38,肥胖症,Disease,340,343
39,多囊卵巢综合征,Disease,1892,1899
40,PCOS,Disease,1927,1931
41,生殖轴内分泌紊乱性疾病,Disease,1948,1959
42,PCOS,Disease,2002,2006
43,PCOS,Disease,2035,2039
44,PCOS,Disease,2069,2073
45,心血管疾病,Disease,2104,2109
46,PCOS,Disease,2126,2130
47,PCOS,Disease,2157,2161
48,生殖功能异常,Symptom,2164,2170
49,血脂代谢异常,Symptom,2171,2177
50,PCOS,Disease,2189,2193
51,血脂异常,Symptom,2194,2198
52,PCOS,Disease,2218,2222
53,血脂异常,Symptom,2289,2293
54,脂质代谢障碍,Disease,2295,2301
55,代谢性疾病,Disease,2307,2312
56,心血管系统,Anatomy,2324,2329
57,冠心病,Disease,2333,2336
58,动脉粥样硬化性疾病,Disease,2339,2349
59,肥胖,Disease,2394,2396
60,PCOS,Disease,2420,2424
61,PCOS,Disease,2444,2448
62,PCOS,Disease,2477,2481
63,PCOS,Disease,2500,2504
64,PCOS,Disease,2524,2528
65,稀发排卵,Symptom,2693,2697
66,无排卵,Symptom,2698,2701
67,卵巢增大,Symptom,2736,2741
68,超声,Test,2757,2759
69,雄激素增多症,Disease,2797,2803
70,原发性肾上腺皮质增生症,Disease,2804,2816
71,库欣综合征,Disease,2826,2831
72,肥胖,Disease,3070,3072
73,腰臀比,Test,3131,3134
74,WHR,Test,3156,3159
75,腹型肥胖,Disease,3168,3172
76,口服葡萄糖耐量试验,Test,3176,3185
77,OGTT,Test,3188,3192
78,胰岛素释放试验,Test,3195,3202
79,IRT,Test,3204,3207
80,高胰岛素血症,Disease,3216,3222
81,高胰岛素血症,Disease,3253,3259
82,高胰岛素血症,Disease,3273,3279
83,空腹胰岛素,Test,3297,3303
84,FINS,Test,3321,3325
85,糖负荷后血清胰岛素,Test,3338,3347
86,葡萄糖耐量试验,Test,3371,3378
87,OGTT,Test,3379,3383
88,月经症状,Symptom,3466,3470
89,月经紊乱,Symptom,3471,3475
90,稀发排卵,Symptom,3488,3492
91,月经稀发,Symptom,3523,3527
92,闭经,Symptom,3529,3531
93,无排卵征,Test_Value,3556,3560
94,血脂异常,Symptom,3582,3587
95,总胆固醇,Test,3618,3622
96,甘油三酯,Test,3642,3646
97,高密度脂蛋白胆固醇,Test,3666,3675
98,低密度脂蛋白胆固醇,Test,3702,3712
99,身高,Test,3778,3780
100,体重,Test,3785,3787
101,腰围,Test,3792,3794
102,臀围,Test,3799,3801
103,体重指数,Test,3811,3815
104,腰臀比,Test,3817,3820
105,体重指数,Test,3863,3867
106,体重,Test,3868,3870
107,身高,Test,3876,3878
108,腰臀比,Test,3885,3888
109,脐,Anatomy,3890,3891
110,腰围,Test,3900,3902
111,髂关节,Anatomy,3905,3908
112,臀围,Test,3916,3918
113,LH,Test,4001,4003
114,FSH,Test,4004,4007
115,催乳素,Test,4008,4011
116,睾酮,Test,4012,4014
117,总胆固醇,Test,4092,4096
118,甘油三酯,Test,4097,4102
119,胰岛素,Test,4122,4125
120,75g葡萄糖耐量试验,Test,4133,4145
121,胰岛素释放试验,Test,4146,4153
122,血糖,Test,4184,4186
123,胰岛素,Test,4187,4190
124,血糖,Test,4192,4194
125,胰岛素,Test,4207,4210
126,血脂四项,Test,4276,4280
127,HOMA-IR,Test,4350,4357
128,HOMA-IR,Test,4371,4378
129,空腹胰岛素,Test,4381,4386
130,HOMA-IR,Test,4403,4410
131,HOMA-IR,Test,4438,4445
132,血脂四项,Test,4568,4573
133,PCOS,Disease,6822,6826
134,月经稀发,Symptom,6958,6962
135,闭经,Symptom,6982,6984
136,月经频发,Symptom,7004,7008
137,月经不规则,Symptom,7026,7031
138,月经过多,Symptom,7051,7055
139,月经正常,Symptom,7074,7078
140,初潮时月经紊乱,Symptom,7096,7103
141,月经不调,Symptom,7181,7185
142,血脂异常,Symptom,7213,7217
143,内分泌激素水平,Test,7252,7259
144,血脂代谢指标,Test,7276,7282
145,高胰岛素血症,Disease,7310,7316
146,葡萄糖曲线下面积,Test,7260,7269
147,GAUC,Test,7270,7274
148,睾酮,Test,7324,7326
149,体重指数,Test,7327,7332
150,腰臀比,Test,7333,7336
151,GAUC,Test,7337,7341
152,甘油三酯,Test,7342,7346
153,总胆固醇,Test,7347,7351
154,FSH,Test,7406,7409
155,LH,Test,7410,7412
156,LH/FSH,Test,7413,7421
157,催乳素,Test,7422,7425
158,肥胖,Disease,7441,7443
159,睾酮,Test,7452,7454
160,体重指数,Test,7455,7459
161,腰臀比,Test,7460,7463
162,GAUC,Test,7464,7468
163,甘油三酯,Test,7469,7473
164,总胆固醇,Test,7474,7479
165,FSH,Test,7536,7539
166,LH,Test,7540,7542
167,LH/FSH,Test,7543,7551
168,催乳素,Test,7552,7555
169,血脂四项,Test,7580,7584
170,血脂四项,Test,7599,7603
171,总胆固醇,Test,7605,7609
172,甘油三酯,Test,7610,7614
173,甘油三酯,Test,7663,7668
174,体重指数,Test,7669,7673
175,腰臀比,Test,7674,7677
176,腰围,Test,7678,7680
177,总胆固醇,Test,7725,7729
178,体重指数,Test,7730,7734
179,腰臀比,Test,7735,7738
180,腰围,Test,7739,7742
181,体重指数,Test,7793,7797
182,腰臀比,Test,7798,7801
183,睾酮,Test,7802,7804
184,腰围,Test,7805,7807
185,体重指数,Test,7869,7873
186,腰臀比,Test,7874,7878
187,腰围,Test,7879,7881
188,血脂四项,Test,7926,7930
189,LH,Test,7934,7936
190,FSH,Test,7937,7940
191,LH/FSH,Test,7941,7949
192,催乳素,Test,7950,7953
193,甘油三酯,Test,7960,7965
194,总胆固醇,Test,7966,7970
195,HOMA-IR,Test,7972,7979
196,HOMA-IR,Test,8026,8033
197,PCOS,Disease,8071,8075
198,月经异常,Symptom,8103,8107
199,卵巢多囊,Symptom,8108,8112
200,多毛,Symptom,8123,8125
201,高胰岛素血症,Disease,8148,8154
202,高血脂,Disease,8155,8159
203,总胆固醇,Test,8198,8202
204,甘油三酯,Test,8213,8217
205,低密度脂蛋白,Test,8221,8227
206,LDL,Test,8229,8232
207,sLDL,Test,8247,8251
208,血脂,Test,8353,8355
209,血脂代谢异常疾病,Disease,8367,8375
210,血脂代谢异常疾病,Disease,8428,8436
211,总胆固醇,Test,8501,8505
212,血脂异常,Disease,8561,8565
213,血脂,Test,8627,8629
214,高胰岛素血症,Disease,8694,8701
215,肥胖,Disease,8702,8704
216,心血管疾病,Disease,8769,8774
217,雄激素,Test,8788,8791
218,卵巢,Anatomy,8794,8796
219,雄烯二酮,Test,8816,8820
220,游离睾酮,Test,8821,8825
221,雄激素,Test,8852,8855
222,心血管系统,Anatomy,8856,8861
223,脱氢表雄酮/硫酸脱氢表雄酮,Test,8881,8895
224,心血管系统,Anatomy,8896,8901
225,PCOS,Disease,9017,9021
226,脂质代谢紊乱,Disease,9026,9033
227,PCOS,Disease,9059,9063
228,雄激素,Test,9066,9069
229,体重指数,Test,9160,9164
230,肥胖,Disease,9176,9178
231,腹型肥胖,Disease,9221,9225
232,腰臀比,Test,9226,9229
233,代谢综合征,Disease,9273,9278
234,血脂,Test,9305,9307
235,血脂,Test,9333,9335
236,体重指数,Test,9339,9343
237,腰臀比,Test,9344,9347
238,腰围,Test,9348,9350
239,肥胖,Disease,9358,9360
240,腹型肥胖,Disease,9363,9367
241,脂代谢异常,Disease,9381,9386
242,HI,Disease,9395,9397
243,血脂,Test,9407,9409
244,高胰岛素血症,Disease,9475,9481
245,脂肪细胞,Anatomy,9494,9498
246,高胰岛素血症,Disease,9633,9639
247,极低密度脂蛋白,Test,9658,9665
248,VLDL,Test,9666,9670
249,门脉,Anatomy,9703,9705
250,甘油三酯,Test,9713,9717
251,LDL,Test,9723,9726
252,HDL,Test,9752,9755
253,FFA,Test,9778,9781
254,FFA,Test,9798,9801
255,肝脏,Anatomy,9805,9807
256,甘油三酯,Test,9818,9822
257,高胰岛素血症,Disease,9846,9852
258,瘦素,Test,9856,9858
259,瘦素,Test,9870,9873
260,甘油三酯,Test,9896,9900
261,总胆固醇,Test,9902,9906
262,HOMA-IR,Test,9909,9916
263,HOMA-IR,Test,9930,9937
264,体重,Test,10088,10090
