,entity,label,start,end
0,空腹血糖,Test,4703,4707
1,IFG,Disease,5152,5155
2,IFG,Disease,5295,5298
3,IGT,Disease,5148,5151
4,IGT,Disease,5263,5266
5,巴利昔单抗,Drug,121,126
6,达利珠单抗,Drug,127,132
7,移植后新发糖尿病,Disease,188,197
8,IL-2Ra,Drug,243,249
9,IL-2Ra,Drug,305,311
10,免疫抑制剂,Drug,1577,1582
11,糖皮质激素,Drug,1588,1593
12,免疫抑制剂,Drug,1634,1640
13,单克隆抗体制剂,Drug,1734,1741
14,单克隆抗体制剂,Drug,1748,1756
15,巴利昔单抗,Drug,1902,1907
16,达利珠单抗,Drug,1929,1934
17,移植后新发糖尿病,Disease,1957,1965
18,移植后新发糖尿病,Disease,2132,2140
19,年龄,Reason,2154,2156
20,术前糖代谢状态,Reason,2157,2164
21,供肝脂肪含量,Reason,2165,2171
22,术后免疫抑制治疗,Reason,2172,2181
23,免疫抑制剂,Drug,2198,2203
24,糖皮质激素,Drug,2204,2209
25,钙调磷酸酶抑制剂,Drug,2210,2219
26,移植后新发糖尿病,Disease,2220,2228
27,IL-2Ra,Drug,2272,2279
28,IL-2受体拮抗剂,Drug,2370,2381
29,移植后糖尿病,Disease,2404,2410
30,IL-2Ra,Drug,2437,2443
31,IL-2Ra,Drug,2462,2468
32,IL-2Ra,Drug,2526,2532
33,淋巴细胞,Anatomy,2546,2550
34,移植排斥反应,Disease,3455,3462
35,自身免疫病,Disease,3465,3470
36,T细胞性白血病,Disease,3472,3480
37,IL-2Ra,Drug,3507,3513
38,IL-2Ra,Drug,3531,3537
39,IL-2Ra,Drug,3563,3569
40,他克莫司,Drug,3746,3750
41,IL-Ra,Drug,4804,4809
42,IL-2受体拮抗剂,Drug,4825,4835
43,PTDM,Disease,4837,4841
44,IL-2受体拮抗剂,Drug,4878,4891
45,PTDM,Disease,4898,4902
46,IL-2Ra,Drug,4951,4957
47,IL-2Ra,Drug,5012,5018
48,NODAT,Disease,5024,5029
49,抗胸腺球蛋白,Drug,5037,5043
50,巴利昔单抗,Drug,5103,5108
51,巴利昔单抗,Drug,5126,5132
52,NODAT,Disease,5142,5147
53,激素,Drug,5164,5166
54,MMF,Drug,5169,5172
55,CsA,Drug,5175,5178
56,巴利昔单抗,Drug,5194,5200
57,NODAT,Disease,5208,5213
58,巴利昔单抗,Drug,5231,5237
59,NODAT,Disease,5243,5248
60,移植后糖尿病,Disease,5422,5428
61,IL-2Ra,Drug,5456,5462
62,IL-2Ra,Drug,5526,5532
63,严重胰岛炎,Disease,5538,5543
64,糖尿病,Disease,5544,5547
65,IL-2Ra,Drug,5561,5567
66,NODAT,Disease,5628,5633
67,NODAT,Disease,5652,5657
68,IL-2Ra,Drug,5834,5840
69,糖代谢紊乱,SideEff,5842,5847
70,高血糖,SideEff,5922,5925
71,高血糖,SideEff,5974,5977
72,糖代谢紊乱,SideEff,6013,6018
73,MMF,Drug,6025,6028
74,CsA,Drug,6463,6466
75,IL-2Ra,Drug,6499,6505
76,NODAT,Disease,6544,6549
77,NODAT,Disease,6583,6588
78,IL-2Ra,Drug,6618,6624
79,血糖,Test,6630,6632
80,IL-2Ra,Drug,6658,6664
81,NODAT,Disease,6718,6723
82,血糖升高,Symptom,6810,6814
83,血糖升高,Symptom,6762,6766
84,糖皮质激素,Drug,6821,6826
85,免疫抑制剂,Drug,6827,6832
86,糖皮质激素,Drug,6842,6848
87,免疫抑制剂,Drug,6849,6854
88,NODAT,Disease,6856,6861
89,IL-2Ra,Drug,6876,6883
90,免疫抑制剂,Drug,6894,6899
91,糖皮质激素,Drug,6907,6913
92,CNIs,Drug,6914,6918
93,Treg细胞,Anatomy,7086,7093
94,自身免疫性疾病,Disease,7096,7104
95,Treg细胞,Anatomy,7127,7134
96,IL-2Ra,Drug,7168,7174
97,Treg细胞,Anatomy,7205,7212
98,T细胞,Anatomy,7221,7225
99,Treg亚群,Anatomy,7229,7236
100,T1DM,Disease,7238,7242
101,糖尿病,Disease,7261,7264
102,胰岛炎,Disease,7344,7347
103,IL-2类似物,Drug,7383,7391
104,糖尿病,Disease,7394,7397
105,胰岛,Anatomy,7427,7429
106,IL-2Ra,Drug,7435,7441
107,Treg亚群,Anatomy,7444,7451
108,NODAT,Disease,7504,7509
109,IL-2Ra,Drug,7537,7543
110,IL-2Ra,Drug,7598,7604
111,达利珠单抗,Drug,7615,7621
112,IL-2Ra,Drug,7623,7629
113,糖皮质激素,Drug,7652,7657
114,免疫抑制剂,Drug,7658,7663
