,entity,label,start,end
0,糖尿病神经病变,Disease,5869,5876
1,1型糖尿病,Disease,1140,1146
2,1型糖尿病,Disease,1186,1192
3,1型糖尿病,Disease,1578,1584
4,1型糖尿病,Disease,2379,2385
5,2型糖尿病,Disease,967,974
6,2型糖尿病,Disease,985,991
7,2型糖尿病,Disease,1276,1282
8,2型糖尿病,Disease,1401,1407
9,2型糖尿病,Disease,1453,1459
10,2型糖尿病,Disease,1643,1649
11,2型糖尿病,Disease,1674,1680
12,2型糖尿病,Disease,1792,1798
13,2型糖尿病,Disease,2044,2050
14,2型糖尿病,Disease,2156,2162
15,2型糖尿病,Disease,2470,2476
16,2型糖尿病,Disease,3017,3023
17,2型糖尿病,Disease,3049,3055
18,2型糖尿病,Disease,3131,3137
19,2型糖尿病,Disease,6164,6170
20,1型糖尿病,Disease,2422,2428
21,糖尿病肾病,Disease,5639,5644
22,磺脲类药物,Drug,6356,6362
23,磺脲类药物,Drug,6393,6398
24,磺脲类药物,Drug,6472,6477
25,磺脲类药物,Drug,6521,6526
26,HBA1C,Test,2404,2409
27,HBA1C,Test,3094,3099
28,脂肪因子,Test,3642,3646
29,体重指数,Test,1819,1823
30,噻唑烷二酮类,Drug,3741,3747
31,脂肪细胞,Anatomy,3763,3767
32,罗格列酮,Drug,6101,6105
33,骨钙素,Test,2272,2275
34,骨钙素,Test,2387,2391
35,骨钙素,Test,2484,2488
36,骨钙素,Test,3144,3147
37,骨钙素,Test,3486,3490
38,骨钙素,Test,3808,3811
39,骨钙素,Test,4581,4584
40,骨钙素,Test,6084,6087
41,体重,Test,1996,1998
42,体重,Test,2613,2615
43,维生素D,Drug,6949,6954
44,维生素D,Drug,7017,7023
45,RANKL,Test,2370,2375
46,RANKL,Test,2816,2821
47,RANKL,Test,3907,3912
48,RANKL,Test,6271,6276
49,成骨细胞,Anatomy,2230,2234
50,成骨细胞,Anatomy,2675,2679
51,成骨细胞,Anatomy,2743,2747
52,成骨细胞,Anatomy,2793,2797
53,成骨细胞,Anatomy,2896,2900
54,成骨细胞,Anatomy,2928,2932
55,成骨细胞,Anatomy,2959,2963
56,成骨细胞,Anatomy,3152,3157
57,成骨细胞,Anatomy,3174,3178
58,成骨细胞,Anatomy,3346,3350
59,成骨细胞,Anatomy,3360,3365
60,成骨细胞,Anatomy,3382,3386
61,成骨细胞,Anatomy,3473,3477
62,成骨细胞,Anatomy,3491,3495
63,成骨细胞,Anatomy,3523,3527
64,成骨细胞,Anatomy,3555,3559
65,成骨细胞,Anatomy,3575,3579
66,成骨细胞,Anatomy,3609,3613
67,成骨细胞,Anatomy,3677,3681
68,成骨细胞,Anatomy,3725,3729
69,成骨细胞,Anatomy,3919,3923
70,成骨细胞,Anatomy,4245,4249
71,成骨细胞,Anatomy,4298,4302
72,成骨细胞,Anatomy,4349,4353
73,成骨细胞,Anatomy,4423,4427
74,成骨细胞,Anatomy,4560,4564
75,成骨细胞,Anatomy,4598,4603
76,成骨细胞,Anatomy,4648,4652
77,成骨细胞,Anatomy,4736,4740
78,成骨细胞,Anatomy,4757,4761
79,成骨细胞,Anatomy,4789,4793
80,成骨细胞,Anatomy,4894,4898
81,成骨细胞,Anatomy,4938,4942
82,成骨细胞,Anatomy,5020,5024
83,成骨细胞,Anatomy,5090,5094
84,成骨细胞,Anatomy,5376,5380
85,成骨细胞,Anatomy,5412,5416
86,成骨细胞,Anatomy,6313,6317
87,成骨细胞,Anatomy,6529,6533
88,成骨细胞,Anatomy,6543,6548
89,破骨细胞,Anatomy,2239,2243
90,破骨细胞,Anatomy,2683,2687
91,破骨细胞,Anatomy,2933,2937
92,破骨细胞,Anatomy,3886,3890
93,破骨细胞,Anatomy,3894,3898
94,破骨细胞,Anatomy,3948,3952
95,破骨细胞,Anatomy,3972,3976
96,破骨细胞,Anatomy,4076,4080
97,破骨细胞,Anatomy,4136,4140
98,破骨细胞,Anatomy,5312,5316
99,破骨细胞,Anatomy,5367,5371
100,破骨细胞,Anatomy,5407,5411
101,破骨细胞,Anatomy,5501,5505
102,破骨细胞,Anatomy,5512,5516
103,破骨细胞,Anatomy,5529,5533
104,破骨细胞,Anatomy,6282,6286
105,破骨细胞,Anatomy,6633,6637
106,NTX,Test,2332,2335
107,脂肪细胞,Anatomy,6324,6329
108,脂肪组织,Anatomy,5188,5192
109,破骨细胞,Anatomy,4625,4630
110,骨质疏松,Disease,16,20
111,骨质疏松,Disease,127,131
112,骨质疏松,Disease,153,157
113,骨质疏松,Disease,916,920
