,entity,label,start,end
0,糖尿病视网膜病变,Disease,9604,9612
1,2型糖尿病,Disease,198,204
2,2型糖尿病,Disease,223,229
3,2型糖尿病,Disease,430,436
4,2型糖尿病,Disease,3064,3070
5,2型糖尿病,Disease,3293,3299
6,2型糖尿病,Disease,3336,3342
7,2型糖尿病,Disease,3450,3456
8,2型糖尿病,Disease,3556,3562
9,2型糖尿病,Disease,5053,5059
10,2型糖尿病,Disease,5154,5160
11,2型糖尿病,Disease,5223,5229
12,2型糖尿病,Disease,5322,5328
13,2型糖尿病,Disease,5546,5552
14,2型糖尿病,Disease,7797,7803
15,2型糖尿病,Disease,8639,8645
16,2型糖尿病,Disease,9166,9172
17,2型糖尿病,Disease,9227,9233
18,2型糖尿病,Disease,9494,9500
19,2型糖尿病,Disease,9727,9733
20,2型糖尿病,Disease,10137,10143
21,2型糖尿病,Disease,10448,10454
22,2型糖尿病,Disease,10673,10679
23,HBA1C,Test,347,352
24,HBA1C,Test,4398,4403
25,HBA1C,Test,4425,4430
26,HBA1C,Test,5426,5431
27,HBA1C,Test,5539,5544
28,HBA1C,Test,6622,6627
29,HBA1C,Test,9037,9042
30,HBA1C,Test,10491,10496
31,HDL-C,Test,4540,4545
32,HDL-C,Test,5687,5692
33,HDL-C,Test,5719,5724
34,HDL-C,Test,5743,5748
35,HDL-C,Test,7186,7191
36,HDL-C,Test,8154,8159
37,HDL-C,Test,8819,8824
38,LDL-C,Test,4558,4563
39,LDL-C,Test,5582,5587
40,LDL-C,Test,5619,5624
41,LDL-C,Test,7203,7208
42,LDL-C,Test,8207,8212
43,LDL-C,Test,8711,8716
44,空腹血糖,Test,4510,4514
45,空腹血糖,Test,5406,5410
46,空腹血糖,Test,5534,5538
47,空腹血糖,Test,6545,6549
48,他汀类,Drug,3900,3903
49,高密度脂蛋白胆固醇,Test,4530,4539
50,高密度脂蛋白胆固醇,Test,8160,8169
51,低密度脂蛋白胆固醇,Test,606,615
52,低密度脂蛋白胆固醇,Test,4547,4557
53,低密度脂蛋白胆固醇,Test,8213,8222
54,低密度脂蛋白胆固醇,Test,11079,11088
55,总胆固醇,Test,601,605
56,总胆固醇,Test,5588,5593
57,总胆固醇,Test,5625,5630
58,总胆固醇,Test,6632,6636
59,总胆固醇,Test,8706,8710
60,总胆固醇,Test,11074,11078
61,体重指数,Test,365,370
62,体重指数,Test,592,596
63,体重指数,Test,3991,3995
64,体重指数,Test,5124,5128
65,体重指数,Test,6091,6095
66,体重指数,Test,8697,8701
67,收缩压,Test,3966,3969
68,收缩压,Test,4159,4162
69,收缩压,Test,4253,4256
70,收缩压,Test,4261,4264
71,收缩压,Test,4273,4276
72,收缩压,Test,4281,4284
73,收缩压,Test,5199,5202
74,收缩压,Test,5239,5243
75,收缩压,Test,6020,6023
76,舒张压,Test,3971,3974
77,舒张压,Test,5298,5301
78,舒张压,Test,5338,5342
79,舒张压,Test,6055,6058
80,腰臀比,Test,361,364
81,腰臀比,Test,597,600
82,腰臀比,Test,4017,4020
83,腰臀比,Test,5129,5132
84,腰臀比,Test,6122,6125
85,腰臀比,Test,8702,8705
86,腰臀比,Test,10212,10215
87,腰围,Test,3981,3983
88,腰围,Test,4021,4023
89,臀围,Test,3984,3986
90,臀围,Test,4029,4031
91,超敏C反应蛋白,Test,319,328
92,胰岛素抵抗指数,Test,371,378
93,胰岛素抵抗指数,Test,622,629
94,胰岛素抵抗指数,Test,4598,4605
95,胰岛素抵抗指数,Test,8087,8094
96,HOMA-IR,Test,4607,4614
97,HOMA-IR,Test,5417,5425
98,HOMA-IR,Test,5457,5465
99,HOMA-IR,Test,5489,5496
100,HOMA-IR,Test,6614,6621
101,HOMA-IR,Test,8072,8079
102,HOMA-IR,Test,8724,8731
103,HOMA-IR,Test,10195,10202
104,ANGPTL2,Test,633,640
105,ANGPTL2,Test,747,754
106,ANGPTL2,Test,1200,1207
107,ANGPTL2,Test,1562,1569
108,ANGPTL2,Test,1808,1815
109,ANGPTL2,Test,1908,1915
110,ANGPTL2,Test,2035,2042
111,ANGPTL2,Test,2191,2198
112,ANGPTL2,Test,2410,2417
113,ANGPTL2,Test,2582,2589
114,ANGPTL2,Test,3304,3311
115,ANGPTL2,Test,4758,4765
116,ANGPTL2,Test,5043,5050
117,ANGPTL2,Test,7267,7274
118,ANGPTL2,Test,8310,8317
119,ANGPTL2,Test,8452,8459
120,ANGPTL2,Test,8577,8584
121,ANGPTL2,Test,8624,8631
122,ANGPTL2,Test,8736,8743
123,ANGPTL2,Test,8829,8836
124,ANGPTL2,Test,8931,8938
125,ANGPTL2,Test,9513,9520
126,ANGPTL2,Test,9549,9556
127,ANGPTL2,Test,9622,9629
128,ANGPTL2,Test,9660,9667
129,ANGPTL2,Test,9737,9744
130,ANGPTL2,Test,9776,9783
131,ANGPTL2,Test,9840,9847
132,ANGPTL2,Test,9861,9868
133,ANGPTL2,Test,9888,9895
134,ANGPTL2,Test,10162,10169
135,ANGPTL2,Test,10185,10192
136,ANGPTL2,Test,10253,10260
137,ANGPTL2,Test,10296,10303
138,ANGPTL2,Test,10350,10357
139,ANGPTL2,Test,10433,10440
140,ANGPTL2,Test,10477,10484
141,ANGPTL2,Test,10533,10540
142,ANGPTL2,Test,10544,10551
143,ANGPTL2,Test,10654,10661
144,ANGPTL2,Test,10682,10689
145,ANGPTL2,Test,10712,10719
146,ANGPTL2,Test,10966,10973
147,ANGPTL2,Test,11116,11123
148,ANGPTL2,Test,11226,11233
149,ANGPTL2,Test,11353,11360
150,动脉粥样硬化,Disease,3141,3147
151,动脉粥样硬化,Disease,3262,3268
152,动脉粥样硬化,Disease,9137,9143
153,动脉粥样硬化,Disease,9462,9468
154,动脉粥样硬化,Disease,10309,10315
155,动脉粥样硬化,Disease,11097,11104
156,动脉粥样硬化,Disease,11204,11211
157,hsCRP,Test,329,334
158,hsCRP,Test,586,591
159,hsCRP,Test,1609,1614
160,hsCRP,Test,2241,2246
161,hsCRP,Test,2419,2424
162,hsCRP,Test,4804,4809
163,hsCRP,Test,7252,7257
164,hsCRP,Test,8259,8264
165,hsCRP,Test,8460,8465
166,hsCRP,Test,8480,8485
167,hsCRP,Test,8691,8696
168,hsCRP,Test,8986,8991
169,hsCRP,Test,10485,10490
170,空腹胰岛素,Test,353,358
171,空腹胰岛素,Test,616,621
172,空腹胰岛素,Test,4404,4410
173,空腹胰岛素,Test,5411,5416
174,空腹胰岛素,Test,5466,5471
175,空腹胰岛素,Test,5498,5503
176,空腹胰岛素,Test,6583,6588
177,空腹胰岛素,Test,8717,8723
178,游离脂肪酸,Test,336,341
179,游离脂肪酸,Test,4849,4854
180,游离脂肪酸,Test,7220,7225
181,甘油三酯,Test,4525,4529
182,甘油三酯,Test,5783,5787
183,甘油三酯,Test,7156,7160
184,ABI,Test,214,217
185,ABI,Test,3524,3527
186,ABI,Test,3534,3537
187,ABI,Test,3586,3589
188,ABI,Test,3649,3652
189,ABI,Test,4040,4043
190,ABI,Test,4297,4300
191,ABI,Test,4319,4322
192,ABI,Test,4335,4338
193,ABI,Test,4346,4349
194,BMI,Test,1739,1742
195,BMI,Test,2248,2251
196,FFA,Test,4856,4859
197,FFA,Test,5788,5791
198,身高,Test,3975,3977
199,身高,Test,4006,4008
200,体重,Test,3978,3980
201,体重,Test,3997,3999
202,2型糖尿病下肢动脉病变,Disease,168,180
203,轻中度,Level,243,246
204,重度,Level,267,269
205,下肢动脉病变,Disease,385,391
206,轻中度,Level,412,415
