,entity,label,start,end
0,2型糖尿病,Disease,41,47
1,2型糖尿病,Disease,135,141
2,2型糖尿病,Disease,178,184
3,2型糖尿病,Disease,1187,1193
4,2型糖尿病,Disease,3985,3991
5,2型糖尿病,Disease,4245,4251
6,2型糖尿病,Disease,4309,4315
7,2型糖尿病,Disease,4504,4510
8,2型糖尿病,Disease,4603,4609
9,2型糖尿病,Disease,4825,4831
10,2型糖尿病,Disease,7809,7815
11,2型糖尿病,Disease,9264,9270
12,2型糖尿病,Disease,9391,9397
13,2型糖尿病,Disease,9433,9439
14,2型糖尿病,Disease,9469,9475
15,2型糖尿病,Disease,9672,9678
16,2型糖尿病,Disease,10108,10114
17,2型糖尿病,Disease,10163,10169
18,2型糖尿病,Disease,10249,10255
19,2型糖尿病,Disease,10311,10317
20,2型糖尿病,Disease,10929,10935
21,2型糖尿病,Disease,10986,10992
22,2型糖尿病,Disease,4413,4419
23,HBA1C,Test,4713,4718
24,HBA1C,Test,4898,4903
25,LDL-C,Test,8582,8587
26,LDL-C,Test,9094,9099
27,空腹血糖,Test,669,673
28,空腹血糖,Test,4878,4882
29,空腹血糖,Test,6275,6279
30,空腹血糖,Test,6826,6830
31,空腹血糖,Test,8089,8093
32,低密度脂蛋白胆固醇,Test,9100,9109
33,总胆固醇,Test,967,971
34,总胆固醇,Test,5973,5977
35,总胆固醇,Test,8548,8552
36,总胆固醇,Test,9502,9506
37,体重指数,Test,207,211
38,体重指数,Test,474,478
39,体重指数,Test,4227,4231
40,体重指数,Test,4390,4394
41,体重指数,Test,4681,4685
42,体重指数,Test,4799,4803
43,体重指数,Test,5703,5707
44,体重指数,Test,6585,6589
45,体重指数,Test,7959,7963
46,体重指数,Test,9372,9376
47,OGTT,Test,5591,5595
48,收缩压,Test,857,860
49,收缩压,Test,7019,7022
50,收缩压,Test,8599,8602
51,收缩压,Test,9613,9616
52,舒张压,Test,924,927
53,舒张压,Test,7083,7086
54,舒张压,Test,8634,8637
55,舒张压,Test,9617,9620
56,腰臀比,Test,5726,5729
57,腰围,Test,417,419
58,腰围,Test,5691,5693
59,腰围,Test,5730,5732
60,腰围,Test,6468,6470
61,腰围,Test,6534,6536
62,腰围,Test,7990,7992
63,尿酸,Test,7571,7573
64,尿酸,Test,7627,7629
65,尿酸,Test,10498,10500
66,高尿酸血症,SideEff,10812,10817
67,尿酮体,Test,6033,6036
68,臀围,Test,5694,5696
69,臀围,Test,5738,5740
70,口服葡萄糖耐量试验,Test,1080,1089
71,口服葡萄糖耐量试验,Test,5550,5560
72,胰岛素曲线下面积,Test,6060,6069
73,胰岛素抵抗指数,Test,1114,1121
74,胰岛素抵抗指数,Test,6256,6264
75,胰岛素抵抗指数,Test,7330,7338
76,胰岛素抵抗指数,Test,9145,9152
77,HOMA-IR,Test,1122,1129
78,HOMA-IR,Test,3595,3602
79,HOMA-IR,Test,6265,6272
80,HOMA-IR,Test,7339,7346
81,HOMA-IR,Test,8670,8677
82,HOMA-IR,Test,9130,9137
83,空腹胰岛素,Test,735,740
84,空腹胰岛素,Test,6280,6285
85,空腹胰岛素,Test,6891,6896
86,空腹胰岛素,Test,8155,8160
87,胰岛β细胞,Anatomy,5652,5659
88,β细胞,Anatomy,7191,7195
89,甘油三酯,Test,792,796
90,甘油三酯,Test,5953,5957
91,甘油三酯,Test,8518,8522
92,BMI,Test,2072,2075
93,BMI,Test,2382,2385
94,身高,Test,5684,5686
95,体重,Test,1195,1197
96,体重,Test,4092,4094
97,体重,Test,6465,6467
98,体重,Test,6481,6483
99,体重,Test,7939,7941
100,体重,Test,9326,9328
101,血糖,Test,325,327
102,血脂,Test,328,330
103,血压,Test,331,333
104,(70.5±11.0)kg,Test_Value,368,386
105,(65.9±10.5)kg,Test_Value,389,407
106,(86.68±10.26)cm,Test_Value,420,440
107,(25.99±2.78)kg/m2,Test_Value,479,503
108,(23.89±2.66)kg/m2,Test_Value,505,529
109,内脏脂肪面积,Test,544,550
110,(104.79±29.65)cm2,Test_Value,551,573
111,(97.44±29.14)cm2,Test_Value,575,596
112,体脂肪重量,Test,607,612
113,(20.9±4.5)kg,Test_Value,633,650
114,(8.47±1.77)mmol/L,Test_Value,674,698
115,(10.8±4.0)mIU/L,Test_Value,741,761
116,(7.1±4.2)mIU/L,Test_Value,764,782
117,(1.28±0.50)mmol/L,Test_Value,823,847
118,(127±11)mmHg,Test_Value,861,876
119,(117±10)mmHg,Test_Value,899,914
120,(80±7)mmHg,Test_Value,928,940
121,(73±10)mmHg,Test_Value,943,956
122,胰岛素抵抗,Reason,1200,1205
123,胰岛素抵抗,Reason,4132,4137
124,重度肥胖,Disease,4222,4226
125,低血糖,SideEff,4345,4348
126,头晕,SideEff,4349,4351
127,疲劳,SideEff,4352,4354
128,怕冷,SideEff,4355,4357
129,≤40kg/m2,Test_Value,4803,4814
130,5年以内,Duration,4818,4823
131,血糖,Test,4847,4849
132,血糖,Test,4854,4856
133,≥10%,Test_Value,4904,4908
134,脂肪肝,Disease,4949,4952
