,entity,label,start,end
0,2型糖尿病,Disease,11,17
1,2型糖尿病,Disease,75,81
2,2型糖尿病,Disease,176,182
3,2型糖尿病,Disease,267,273
4,2型糖尿病,Disease,1372,1378
5,2型糖尿病,Disease,1454,1460
6,2型糖尿病,Disease,1935,1941
7,2型糖尿病,Disease,2386,2392
8,2型糖尿病,Disease,2694,2701
9,2型糖尿病,Disease,5036,5042
10,2型糖尿病,Disease,5599,5605
11,2型糖尿病,Disease,5712,5718
12,2型糖尿病,Disease,5743,5749
13,2型糖尿病,Disease,5857,5863
14,2型糖尿病,Disease,5875,5881
15,2型糖尿病,Disease,5972,5978
16,2型糖尿病,Disease,6034,6040
17,2型糖尿病,Disease,6068,6074
18,2型糖尿病,Disease,6179,6185
19,2型糖尿病,Disease,6436,6442
20,2型糖尿病,Disease,6494,6500
21,2型糖尿病,Disease,6963,6969
22,2型糖尿病,Disease,7079,7085
23,2型糖尿病,Disease,7117,7123
24,2型糖尿病,Disease,7154,7160
25,2型糖尿病,Disease,7192,7198
26,2型糖尿病,Disease,7248,7254
27,2型糖尿病,Disease,7337,7343
28,2型糖尿病,Disease,7378,7384
29,2型糖尿病,Disease,7454,7460
30,2型糖尿病,Disease,7554,7560
31,2型糖尿病,Disease,7617,7623
32,2型糖尿病,Disease,7676,7682
33,2型糖尿病,Disease,7742,7748
34,2型糖尿病,Disease,7896,7902
35,2型糖尿病,Disease,8123,8129
36,2型糖尿病,Disease,1440,1446
37,HDL-C,Test,2103,2108
38,HDL-C,Test,2343,2348
39,HDL-C,Test,3403,3408
40,HDL-C,Test,4152,4157
41,HDL-C,Test,6235,6240
42,LDL-C,Test,2309,2314
43,LDL-C,Test,2333,2338
44,LDL-C,Test,3420,3425
45,LDL-C,Test,4168,4173
46,LDL-C,Test,6241,6246
47,T2DM,Disease,645,649
48,T2DM,Disease,915,919
49,T2DM,Disease,1157,1161
50,空腹血糖,Test,2052,2056
51,空腹血糖,Test,4189,4193
52,2hPG,Test,2456,2460
53,2hPG,Test,2563,2567
54,2hPG,Test,2661,2665
55,2hPG,Test,2735,2739
56,FPG,Test,2057,2060
57,FPG,Test,2411,2414
58,FPG,Test,2531,2534
59,FPG,Test,2602,2605
60,FPG,Test,2702,2705
61,FPG,Test,2903,2906
62,FPG,Test,3437,3440
63,FPG,Test,4185,4188
64,FPG,Test,4624,4627
65,FPG,Test,4735,4738
66,FPG,Test,4848,4851
67,FPG,Test,6247,6250
68,TC,Test,2080,2082
