,entity,label,start,end
0,2型糖尿病,Disease,3285,3291
1,2型糖尿病,Disease,9501,9507
2,2型糖尿病,Disease,9721,9728
3,HBA1C,Test,4578,4583
4,HBA1C,Test,5164,5169
5,HBA1C,Test,6289,6294
6,HDL-C,Test,5830,5835
7,HDL-C,Test,7107,7112
8,LDL-C,Test,6272,6277
9,LDL-C,Test,7161,7166
10,空腹血糖,Test,3622,3626
11,2hPG,Test,3659,3663
12,2hPG,Test,3723,3727
13,2hPG,Test,3769,3773
14,2hPG,Test,3831,3835
15,2hPG,Test,3886,3890
16,FPG,Test,3628,3631
17,FPG,Test,3689,3692
18,FPG,Test,3751,3754
19,FPG,Test,3812,3815
20,FPG,Test,3866,3869
21,FPG,Test,9942,9945
22,TC,Test,5816,5818
23,TC,Test,7080,7082
24,TG,Test,5802,5804
25,TG,Test,7058,7060
26,高密度脂蛋白胆固醇,Test,4687,4696
27,高密度脂蛋白胆固醇,Test,7113,7122
28,低密度脂蛋白胆固醇,Test,4697,4707
29,低密度脂蛋白胆固醇,Test,7167,7176
30,总胆固醇,Test,4677,4681
31,总胆固醇,Test,7083,7087
32,体重指数,Test,4075,4079
33,体重指数,Test,5043,5047
34,体重指数,Test,6947,6951
35,OGTT,Test,3611,3615
36,OGTT,Test,3933,3937
37,OGTT,Test,3955,3959
38,OGTT,Test,4124,4128
39,收缩压,Test,4094,4097
40,收缩压,Test,5081,5084
41,收缩压,Test,6974,6977
42,舒张压,Test,4098,4101
43,舒张压,Test,5085,5088
44,舒张压,Test,7028,7031
45,糖尿病前期,Disease,8879,8884
46,甘油三酯,Test,4682,4686
47,甘油三酯,Test,7061,7065
48,餐后血糖,Test,8787,8791
49,IFG,Disease,3493,3496
50,IFG,Disease,3683,3686
51,IFG,Disease,9996,9999
52,IFG,Disease,10008,10011
53,IFG,Disease,10051,10054
54,IGT,Disease,187,190
55,IGT,Disease,209,212
56,IGT,Disease,474,477
57,IGT,Disease,547,550
58,IGT,Disease,698,701
59,IGT,Disease,1541,1544
60,IGT,Disease,1603,1606
61,IGT,Disease,2253,2256
62,IGT,Disease,2361,2364
63,IGT,Disease,3460,3463
64,IGT,Disease,3472,3475
65,IGT,Disease,3481,3484
66,IGT,Disease,3745,3748
67,IGT,Disease,3907,3910
68,IGT,Disease,5016,5019
69,IGT,Disease,5062,5065
70,IGT,Disease,5106,5109
71,IGT,Disease,5145,5148
72,IGT,Disease,5274,5277
73,IGT,Disease,5946,5949
74,IGT,Disease,6443,6446
75,IGT,Disease,6752,6755
76,IGT,Disease,7478,7481
77,IGT,Disease,7490,7493
78,IGT,Disease,8336,8339
79,IGT,Disease,8671,8674
80,IGT,Disease,9013,9016
81,IGT,Disease,9129,9132
82,IGT,Disease,9304,9307
83,IGT,Disease,9778,9781
84,IGT,Disease,10004,10007
85,IGT,Disease,10012,10015
86,IGT,Disease,10103,10106
87,BMI,Test,5766,5769
88,BMI,Test,6942,6945
89,身高,Test,4065,4067
90,身高,Test,4087,4089
91,体重,Test,4068,4070
92,体重,Test,4083,4085
93,血糖,Test,390,392
94,血糖,Test,794,796
95,血糖,Test,3110,3112
96,血糖标准差,Test,3113,3118
97,血糖,Test,3179,3181
98,血糖,Test,3987,3989
99,血糖,Test,4227,4229
100,血糖,Test,4418,4420
101,血糖,Test,4520,4522
102,血糖,Test,4530,4532
103,血糖,Test,5487,5489
104,血糖,Test,6804,6806
105,血糖,Test,6871,6873
106,血糖,Test,7217,7219
107,血糖,Test,7278,7280
108,血糖,Test,7357,7360
109,血糖,Test,7398,7400
110,血糖,Test,8781,8783
111,血糖,Test,8796,8798
112,血糖,Test,8874,8876
113,血糖,Test,8978,8980
114,血糖,Test,9055,9057
115,血糖,Test,9227,9229
116,血糖,Test,9276,9278
117,血糖,Test,9377,9379
118,血糖,Test,9551,9553
119,血糖标准差,Test,108,113
120,SD,Test,114,116
121,动态血糖监测,Test,126,132
122,糖耐量受损,Disease,181,186
123,糖耐量受损,Disease,198,203
124,空腹血糖受损,Disease,214,220
125,糖尿病,Disease,238,241
126,2h血糖,Test,229,235
127,2h血糖,Test,256,262
128,血糖标准差,Test,309,314
129,SD,Test,315,317
130,血糖波动参数,Test,300,306
131,CONGA1,Test,334,340
132,平均血糖绝对差,Test,342,349
133,MODD,Test,350,354
134,平均血糖波动幅度,Test,356,364
135,MAGE,Test,365,369
136,SD,Test,380,382
137,MAGE,Test,407,411
138,MODD,Test,412,416
139,CONGA1,Test,417,423
140,SD,Test,426,428
141,SD,Test,446,448
142,CONGA1,Test,449,455
143,MODD,Test,456,460
144,MAGE,Test,463,467
145,DM2h,Disease,478,482
146,DM2h,Disease,551,555
147,DM2h,Disease,702,706
148,MAGE,Test,721,725
149,MODD,Test,726,730
