,entity,label,start,end
0,2型糖尿病,Disease,1803,1809
1,2型糖尿病,Disease,2272,2278
2,2型糖尿病,Disease,2282,2288
3,2型糖尿病,Disease,4933,4939
4,2型糖尿病,Disease,5531,5537
5,2型糖尿病,Disease,5759,5765
6,2型糖尿病,Disease,6143,6149
7,2型糖尿病,Disease,5018,5024
8,2型糖尿病,Disease,5716,5722
9,体重指数,Test,3063,3067
10,体重指数,Test,4557,4562
11,收缩压,Test,3577,3580
12,收缩压,Test,4437,4440
13,收缩压,Test,4504,4507
14,舒张压,Test,3588,3591
15,腰臀比,Test,3078,3081
16,腰臀比,Test,4433,4436
17,腰臀比,Test,4563,4566
18,超敏C反应蛋白,Test,204,213
19,超敏C反应蛋白,Test,511,520
20,超敏C反应蛋白,Test,2160,2169
21,动脉粥样硬化,Disease,251,258
22,动脉粥样硬化,Disease,493,499
23,动脉粥样硬化,Disease,1849,1855
24,动脉粥样硬化,Disease,4137,4143
25,代谢综合征,Disease,483,488
26,代谢综合征,Disease,1811,1816
27,代谢综合征,Disease,4147,4152
28,代谢综合征,Disease,5261,5266
29,代谢综合征,Disease,5312,5317
30,MS,Disease,243,245
31,MS,Disease,326,328
32,MS,Disease,1258,1260
33,MS,Disease,1343,1345
34,MS,Disease,1817,1819
35,MS,Disease,1928,1930
36,MS,Disease,2314,2316
37,MS,Disease,3326,3328
38,MS,Disease,3881,3883
39,MS,Disease,4144,4146
40,MS,Disease,5061,5063
41,MS,Disease,5075,5077
42,MS,Disease,5539,5541
43,MS,Disease,5607,5609
44,MS,Disease,5615,5617
45,MS,Disease,5655,5657
46,MS,Disease,5772,5774
47,PAI-1,Test,197,202
48,PAI-1,Test,315,320
49,PAI-1,Test,390,395
50,PAI-1,Test,428,433
51,PAI-1,Test,976,981
52,PAI-1,Test,1181,1186
53,PAI-1,Test,1387,1392
54,PAI-1,Test,1473,1478
55,PAI-1,Test,2063,2068
56,PAI-1,Test,2116,2121
57,PAI-1,Test,2154,2159
58,PAI-1,Test,2901,2906
59,PAI-1,Test,4187,4192
60,PAI-1,Test,4386,4391
61,PAI-1,Test,4508,4513
62,PAI-1,Test,4570,4575
63,PAI-1,Test,5456,5461
64,PAI-1,Test,5508,5513
65,PAI-1,Test,5556,5561
66,PAI-1,Test,5595,5600
67,PAI-1,Test,5633,5638
68,PAI-1,Test,5647,5652
69,PAI-1,Test,6099,6104
70,PAI-1,Test,6233,6238
71,MBL,Test,375,378
72,hs-CRP,Test,382,388
73,降低,Test_Value,379,381
74,MBL,Test,416,419
75,hs-CRP,Test,421,427
76,心血管并发症,Disease,1822,1828
77,As,Disease,1915,1917
78,2型糖尿病,Disease,1920,1927
79,MBL,Test,2092,2095
80,亚临床As,Disease,2097,2103
81,亚临床As,Disease,2123,2129
82,冠心病,Disease,2353,2356
83,脑血管病,Disease,2357,2362
84,外周动脉病变,Disease,2363,2369
85,急性炎症性疾病,Disease,2373,2380
86,自身免疫性疾病,Disease,2381,2388
87,肿瘤,Disease,2389,2392
88,肝肾功能不良,Disease,2396,2402
89,糖尿病酮症酸中毒,Disease,2414,2423
90,高渗性昏迷,Disease,2424,2429
91,糖尿病,Disease,2517,2520
92,IMT,Test,2640,2643
93,IMT,Test,2686,2689
94,IMT,Test,2700,2703
95,亚临床As,Disease,2754,2760
96,亚临床As,Disease,2830,2836
97,MBL,Test,2857,2860
98,hs-CRP,Test,2909,2915
99,MBL,Test,4174,4177
100,hs-CRP,Test,4206,4212
101,MBL,Test,4382,4385
102,亚临床As,Disease,1867,1873
103,超敏C反应蛋白,Test,4213,4223
104,hs-CRP,Test,4392,4398
105,hs-CRP,Test,4514,4520
106,血压,Test,4567,4569
107,hs-CRP,Test,4576,4582
108,MBL,Test,4854,4857
109,冠心病,Disease,4872,4875
110,MBL,Test,4901,4904
111,心肌梗死,Disease,4907,4912
112,MBL,Test,4966,4969
113,MBL,Test,4978,4981
114,MBL,Test,5011,5014
115,MBL,Test,5089,5092
116,MBL,Test,5111,5114
117,MBL,Test,5131,5134
118,As,Disease,5143,5145
119,MBL,Test,5216,5219
120,As,Disease,5228,5230
121,MBL,Test,5256,5259
122,MBL,Test,5291,5294
123,MBL,Test,5365,5368
124,MBL,Test,5407,5410
125,MBL,Test,5433,5436
126,hs-CRP,Test,5702,5708
127,hs-CRP,Test,5787,5793
128,hs-CRP,Test,5829,5835
129,高,Test_Value,5871,5872
130,hs-CRP,Test,5873,5879
131,亚临床As,Disease,5894,5900
132,亚临床As,Disease,5982,5988
133,As,Disease,5995,5997
134,亚临床As,Disease,6063,6069
135,MBL,Test,6088,6091
136,hs-CRP,Test,6092,6098
137,As,Disease,6171,6173
138,MBL,Test,6222,6225
139,hs-CRP,Test,6226,6232
140,hs-CRP,Test,214,220
141,hs-CRP,Test,276,282
142,hs-CRP,Test,1023,1029
143,hs-CRP,Test,1032,1038
144,hs-CRP,Test,1376,1382
145,hs-CRP,Test,1461,1467
146,hs-CRP,Test,2170,2176
147,hs-CRP,Test,3613,3619
148,hs-CRP,Test,4442,4448
149,hs-CRP,Test,4680,4686
150,脂肪组织,Anatomy,5586,5590
151,脂肪组织,Anatomy,5725,5729
152,IMT,Test,2615,2618
153,IMT,Test,2659,2662
154,MBL,Test,178,181
155,MBL,Test,295,298
156,MBL,Test,936,939
157,MBL,Test,1128,1131
158,MBL,Test,1313,1316
159,MBL,Test,1456,1459
160,MBL,Test,1978,1981
161,MBL,Test,2150,2153
162,MBL,Test,3600,3603
163,MBL,Test,4605,4608
164,炎症因子,Anatomy,71,75
165,甘露糖结合凝集素,Test,146,154
166,纤溶酶原激活物抑制物-1,Test,183,195
167,升高,Test_Value,396,398
168,糖尿病,Disease,473,476
169,甘露糖结合凝集素,Test,501,509
170,纤溶酶原激活物抑制物-1,Test,522,534
171,甘露糖结合凝集素,Anatomy,1945,1953
172,纤溶酶原激活物抑制物-1,Anatomy,2015,2027
173,明显增厚,Test_Value,2644,2648
174,糖尿病,Disease,4427,4430
175,糖尿病,Disease,4498,4501
176,水平升高,Test_Value,4858,4862
177,心血管事件,Disease,4939,4944
178,As,Disease,4984,4986
179,显著低于正常对照组,Test_Value,5026,5035
180,浓度则呈现升高趋势,Test_Value,5093,5102
181,逐渐升高,Test_Value,5135,5139
182,斑块破裂,Reason,5167,5171
183,血管阻塞,Reason,5172,5176
184,组织缺氧,Reason,5178,5183
185,大量炎症介质释放,Reason,5184,5192
186,低水平,Test_Value,5221,5224
187,炎症指标,Test,5395,5399
188,升高,Test_Value,5400,5402
189,脂肪堆积,Symptom,5625,5630
190,更高,Test_Value,5641,5643
191,显著高于非亚临床As患者,Test_Value,5797,5811
192,增高,Test_Value,5975,5977
193,As,Disease,259,261
194,亚临床As,Disease,267,273
195,升高,Test_Value,283,285
196,显著升高,Test_Value,333,337
197,亚临床As,Symptom,452,458
198,亚临床As,Symptom,350,356
199,As,Disease,1856,1858
200,亚临床As,Disease,1888,1894
201,肝脏,Anatomy,1984,1986
202,颈动脉窦口近心端1cm,Anatomy,2583,2596
203,颈动脉内膜,Anatomy,2604,2609
204,糖尿病,Disease,2772,2775
205,亚临床As,Disease,2790,2796
206,糖尿病,Disease,4411,4414
207,亚临床As,Symptom,4415,4421
208,亚临床As,Symptom,4486,4492
209,糖尿病合并As,Disease,4547,4555
210,单纯糖尿病,Disease,4588,4593
211,低于,Test_Value,4609,4611
212,单纯糖尿病,Disease,4611,4616
213,高于,Test_Value,4586,4588
214,非糖尿病肥胖,Disease,5374,5381
215,亚临床As,Level,5498,5504
216,亚临床As,Level,5546,5552
217,无亚临床As,Level,5518,5526
218,无亚临床As,Level,5566,5573
219,肝脏,Anatomy,5740,5742
220,糖尿病,Disease,5839,5842
221,增龄,Reason,5880,5882
222,糖尿病病程增加,Reason,5883,5891
223,肝脏,Anatomy,6040,6042
224,As,Disease,6215,6217
225,2型糖尿病,Disease,77,83
226,2型糖尿病,Disease,229,235
227,2型糖尿病,Disease,360,366
