,entity,label,start,end
0,1型糖尿病,Disease,3430,3436
1,2型糖尿病,Disease,1912,1919
2,2型糖尿病,Disease,3407,3413
3,空腹血糖,Test,3129,3133
4,β细胞,Anatomy,347,351
5,β细胞,Anatomy,398,402
6,β细胞,Anatomy,432,436
7,β细胞,Anatomy,508,512
8,β细胞,Anatomy,604,608
9,β细胞,Anatomy,710,714
10,β细胞,Anatomy,993,997
11,β细胞,Anatomy,1194,1198
12,β细胞,Anatomy,1416,1420
13,β细胞,Anatomy,1923,1927
14,β细胞,Anatomy,2181,2185
15,β细胞,Anatomy,2356,2360
16,β细胞,Anatomy,2485,2489
17,β细胞,Anatomy,2497,2501
18,β细胞,Anatomy,2611,2615
19,β细胞,Anatomy,2667,2671
20,β细胞,Anatomy,2693,2697
21,β细胞,Anatomy,2708,2712
22,β细胞,Anatomy,2718,2722
23,β细胞,Anatomy,2925,2929
24,β细胞,Anatomy,3079,3083
25,β细胞,Anatomy,138,142
26,β细胞,Anatomy,2044,2048
27,β细胞,Anatomy,3067,3071
28,糖尿病,Disease,3388,3392
29,糖尿病,Disease,3458,3461
30,糖尿病,Disease,3531,3534
31,糖尿病,Disease,3560,3563
32,Betatrophin,Drug,3543,3554
33,糖尿病,Disease,3602,3605
34,糖尿病,Disease,22,25
35,糖尿病,Disease,44,47
36,糖尿病,Disease,75,78
37,糖尿病,Disease,92,95
38,血糖,Test,164,166
39,糖尿病,Disease,176,179
40,糖尿病,Disease,222,225
41,糖尿病,Disease,317,320
42,胰腺,Anatomy,428,430
43,肝脏,Anatomy,649,651
44,betatrophin,Anatomy,668,679
45,胰岛细胞,Anatomy,1292,1296
46,内分泌细胞,Anatomy,1301,1306
47,外分泌细胞,Anatomy,1307,1312
48,导管细胞,Anatomy,1313,1318
49,肝细胞,Anatomy,1320,1323
50,白色脂肪,Anatomy,1324,1328
51,棕色脂肪细胞,Anatomy,1329,1335
52,Betatrophin,Anatomy,1355,1366
53,肝脏,Anatomy,1368,1370
54,脂肪组织,Anatomy,1371,1375
55,肝脏,Anatomy,1452,1454
56,白色脂肪,Anatomy,1456,1460
57,骨骼肌,Anatomy,1462,1465
58,Betatrophin,Anatomy,1500,1511
59,Betatrophin表达,Test,1522,1536
60,上调,Test_Value,1536,1538
61,肝脏,Anatomy,1540,1543
62,白色脂肪,Anatomy,1550,1554
63,骨骼肌,Anatomy,1564,1567
64,胰岛β,Anatomy,1568,1572
65,Betatrophin,Anatomy,1733,1744
66,肝脏,Anatomy,1748,1750
67,肝脏,Anatomy,1818,1820
68,肝脏,Anatomy,1866,1868
69,Betatrophin,Anatomy,2165,2176
70,肝脏,Anatomy,2279,2281
71,Betatrophin,Anatomy,2304,2315
72,胰岛,Anatomy,2660,2662
73,胰腺,Anatomy,2777,2779
74,β细胞,Anatomy,2826,2831
75,胰腺细胞,Anatomy,2853,2857
76,肝脏,Anatomy,2887,2890
77,白色脂肪,Anatomy,2891,2895
78,棕色脂肪,Anatomy,2896,2900
79,胰岛,Anatomy,2960,2962
80,胰岛,Anatomy,3011,3013
81,糖耐量,Test,3097,3100
82,糖耐量,Test,3145,3148
83,胰岛素耐受试验,Test,3206,3214
84,Betatrophin,Anatomy,1756,1767
85,Betatrophin,Anatomy,2068,2079
86,Betatrophin,Anatomy,2102,2113
87,Betatrophin,Anatomy,2215,2226
88,Betatrophin,Anatomy,2802,2813
89,Betatrophin,Anatomy,2838,2849
90,Betatrophin,Anatomy,3252,3263
91,Betatrophin,Anatomy,3310,3321
92,Betatrophin,Anatomy,3361,3372
93,PCR,Test,1033,1036
94,血糖,Test,986,989
95,胰岛素抵抗,Reason,3192,3197
96,胰岛素抵抗,Reason,3221,3226
97,妊娠,Symptom,447,449
98,胰腺损伤,Symptom,454,458
99,外周胰岛素抵抗,Symptom,459,467
100,胰岛素,Anatomy,806,809
101,严重,Level,856,858
102,胰岛素抵抗,Symptom,858,863
103,胰岛素受体,Anatomy,891,896
104,多肽-S961,Anatomy,910,917
105,Gm6484,Anatomy,1629,1635
106,EG624219,Anatomy,1640,1648
107,C19orf80,Anatomy,1660,1668
108,肝细胞癌相关蛋白,Anatomy,1670,1678
109,妊娠,Symptom,2006,2008
110,白喉毒素,Drug,2027,2031
111,肝脏,Anatomy,2086,2088
112,起胰岛素抵抗,SideEff,2202,2208
113,静脉高压注射,Method,2249,2255
114,持续8天,Frequency,2324,2330
115,注射,Method,2377,2379
116,注射,Method,2468,2470
117,注射,Method,2685,2687
118,注射,Method,2556,2558
119,8天后,Duration,2733,2737
120,注射,Method,2750,2752
121,胰岛素总含量,Test,2780,2786
122,增加(约2倍,Test_Value,2787,2796
123,注射,Method,2952,2954
124,注射,Method,3002,3004
125,注射,Method,3060,3062
126,注射,Method,3123,3125
127,低,Test_Value,3136,3137
128,改善,Test_Value,3148,3150
129,胰岛素抵抗,Symptom,3354,3359
130,肝脏,Anatomy,779,781
131,胰岛,Anatomy,1055,1057
132,4倍,Test_Value,1546,1549
133,3倍,Test_Value,1557,1560
134,高出250倍,Test_Value,1782,1790
135,胰岛素受体拮抗剂S961,Drug,1832,1845
136,上调6倍,Test_Value,1883,1890
137,上调4倍,Test_Value,1900,1906
138,肝脏,Anatomy,1952,1954
139,上调,Test_Value,1956,1958
140,上调3倍,Test_Value,1984,1990
141,4倍,Test_Value,1992,1995
142,增加20倍,Test_Value,2012,2019
143,肝细胞,Anatomy,2293,2296
144,4.6%,Test_Value,2404,2409
145,复制速率,Test_Value,2436,2440
146,8.8%,Test_Value,2445,2450
147,胰岛,Anatomy,2603,2605
148,胰岛素耐受试验,Test,3271,3283
149,胰岛β细胞数量相对不足,Reason,191,204
150,胰岛β细胞,Anatomy,472,479
151,胰岛β细胞,Anatomy,698,705
152,胰岛β细胞,Anatomy,767,775
153,胰岛β细胞,Anatomy,791,798
154,胰岛β细胞,Anatomy,830,837
155,胰岛β细胞,Anatomy,1253,1260
156,胰岛β细胞,Anatomy,1384,1391
157,胰岛β细胞,Anatomy,1850,1858
158,β细胞,Anatomy,1997,2001
159,β细胞,Anatomy,2034,2038
160,胰岛β细胞,Anatomy,2118,2125
161,胰腺β细胞,Anatomy,2233,2240
162,β细胞,Anatomy,2369,2373
163,总胰岛β细胞,Anatomy,2755,2763
164,胰岛β细胞,Anatomy,3174,3181
165,胰腺β细胞,Anatomy,3334,3341
166,胰岛干细胞移植,Treatment,3420,3427
167,Betatrophin,Drug,6,17
168,高血糖,Symptom,450,453
169,脂肪组织,Anatomy,652,656
170,β细胞增生率,Test,957,965
171,Betatropin基因,Anatomy,1582,1595
172,Betatrophin,Anatomy,1869,1880
173,白色脂肪组织,Anatomy,1891,1897
174,Betatrophin,Anatomy,2260,2271
175,Betatrophin,Anatomy,2339,2350
176,Betatrophin,Anatomy,2381,2392
177,Betatrophin,Anatomy,2471,2482
178,Betatrophin,Anatomy,2673,2684
179,Betatrophin,Anatomy,2544,2555
180,Betatrophin,Anatomy,2738,2749
181,非β细胞的内分泌细胞,Anatomy,2868,2880
182,Betatrophin,Anatomy,2940,2951
183,Betatrophin,Anatomy,2990,3001
184,Betatrophin,Anatomy,3048,3059
185,Betatrophin,Anatomy,3111,3122
186,Betatrophin,Anatomy,3160,3171
187,Betatrophin,Anatomy,1803,1814
188,Betatrophin,Anatomy,1932,1943
189,Betatrophin,Anatomy,1522,1533
190,BetatrophinmRNA表达水平,Test,1756,1777
