,entity,label,start,end
0,二甲双胍,Drug,3455,3459
1,他汀类,Drug,3497,3500
2,性腺疾病发育异常,Disease,534,542
3,外生殖器畸形,Disease,561,567
4,Prader评分,Test,569,578
5,内分泌性腺疾病,Disease,645,652
6,性腺疾病,Disease,716,720
7,SOQ9基因,Anatomy,836,843
8,性腺疾病,Disease,899,903
9,性腺疾病,Disease,922,926
10,性腺活检,Test,1000,1004
11,染色体检查,Test,1007,1012
12,基因学检测,Test,1013,1018
13,性腺疾病,Disease,1026,1030
14,基因检测,Test,1057,1061
15,肥胖,Disease,1167,1169
16,糖尿病,Disease,1171,1174
17,代谢综合征,Disease,1176,1181
18,性腺,Anatomy,1192,1194
19,肥胖,Disease,1230,1232
20,高饱和游离脂肪酸血症,Disease,1233,1243
21,多囊卵巢综合征,Disease,1285,1292
22,PCOS,Disease,1293,1297
23,青春期性发育延迟,Disease,1403,1411
24,Klinefelter综合征,Disease,1420,1435
25,Kallmann综合征,Disease,1437,1449
26,人绒毛膜促性腺激素,Drug,1476,1486
27,尿促性腺激素,Drug,1488,1494
28,hCG,Drug,1495,1498
29,hMG,Drug,1501,1504
30,促性腺激素释放激素,Drug,1507,1517
31,GnRH,Drug,1518,1522
32,特发性低促性腺激素性性腺机能减退症,Disease,1526,1544
33,IHH,Disease,1545,1548
34,IHH,Disease,1568,1571
35,雄激素,Drug,1619,1622
36,性腺功能减退,Disease,1640,1646
37,高促性腺激素性,Disease,1688,1695
38,低促性腺激素性性腺功能减退,Disease,1696,1710
39,高促性腺激素血症,Disease,1837,1845
40,IHH,Disease,1907,1910
41,IHH,Disease,1950,1953
42,LH,Test,1961,1963
43,FSH,Test,1964,1967
44,睾酮,Test,1968,1970
45,精子密度,Test,1999,2004
46,20×106/ml,Test_Value,2007,2018
47,IHH,Disease,2150,2153
48,糖尿病,Disease,2166,2169
49,男性勃起功能障碍,Disease,2175,2183
50,ED,Disease,2184,2186
51,糖尿病,Disease,2202,2205
52,ED,Disease,2209,2211
53,糖尿病,Disease,2227,2230
54,糖尿病,Disease,2268,2271
55,ED,Disease,2274,2276
56,轻度,Level,2310,2312
57,ED,Disease,2313,2315
58,西地那非,Drug,2323,2328
59,中度,Level,2333,2335
60,ED,Disease,2336,2338
61,尿道内注射,Method,2347,2352
62,前列地尔,Drug,2352,2357
63,重度,Level,2360,2362
64,ED,Disease,2363,2365
65,阴茎假体植入,Operation,2368,2374
66,静脉手术,Operation,2376,2381
67,21α-羟化酶缺乏症,Disease,2387,2397
68,21α-羟化酶缺乏症,Disease,2403,2413
69,先天性肾上腺皮质增生症,Disease,2414,2425
70,21α-羟化酶缺乏症,Disease,2483,2493
71,青春期女性男性化,Symptom,2557,2565
72,男性性早熟,Symptom,2566,2571
73,成年后女性多毛,Symptom,2572,2580
74,月经稀发,Symptom,2581,2585
75,不孕,Symptom,2586,2588
76,氢化可的松,Drug,2638,2643
77,强的松,Drug,2656,2659
78,强的松龙,Drug,2660,2664
79,地塞米松,Drug,2666,2670
80,骨龄,Test,2722,2724
81,促肾上腺皮质激素,Test,2737,2745
82,ACTH,Test,2746,2750
83,17-羟孕酮,Test,2752,2759
84,脱氢表雄酮,Test,2760,2765
85,睾酮,Test,2766,2768
86,男性乳腺增生症,Disease,2822,2829
87,男性乳腺增生症,Disease,2835,2842
88,乳腺增生,Symptom,2927,2932
89,性腺内分泌疾病,Disease,2941,2948
90,睾酮分泌不足,Reason,2957,2963
91,LH受体不敏感,Reason,2966,2974
92,雌激素增多,Reason,3001,3006
93,睾丸肿瘤,Disease,3007,3011
94,肝硬化,Disease,3012,3016
95,肾上腺皮质癌,Disease,3017,3023
96,特发性男性乳腺增生,Disease,3038,3048
97,雌激素受体拮抗剂,Drug,3060,3069
98,tamoxifen,Drug,3070,3079
99,雄激素,Drug,3093,3097
100,雄激素,Drug,3111,3114
101,乳腺增生,Symptom,3127,3131
102,PCOS,Disease,3136,3140
103,PCOS,Disease,3147,3151
104,内分泌性腺疾病,Disease,3179,3186
105,PCOS,Disease,3259,3263
106,PCOS,Disease,3287,3291
107,代谢综合征,Disease,3299,3305
108,高雄激素血症,Disease,3380,3386
109,高胰岛素血症,Disease,3387,3393
110,PPARγ激动剂,Drug,3460,3469
111,达英-35,Drug,3480,3485
112,螺内酯,Drug,3486,3489
113,二肽基肽酶抑制剂,Drug,3501,3510
114,胰升糖素样肽1受体激动剂,Drug,3511,3525
115,围绝经期综合征,Disease,3558,3565
116,雌激素,Test,3588,3591
117,骨折,Disease,3740,3742
118,痴呆,Disease,3743,3745
119,HRT,Treatment,3758,3761
120,HRT,Treatment,3809,3812
121,外生殖器女性表型,Symptom,3902,3911
122,卵巢,Anatomy,3964,3966
123,子宫,Anatomy,3967,3969
124,5α-还原酶缺乏症,Disease,4004,4013
125,月经紊乱,Symptom,4040,4044
126,10年,Duration,4045,4049
127,皮肤变黑,Symptom,4050,4054
128,声音低沉,Symptom,4054,4058
129,高雄激素血症,Disease,4095,4102
130,睾酮,Test,4103,4105
