,entity,label,start,end
0,空腹血糖,Test,1970,1974
1,空腹血糖,Test,2339,2344
2,空腹血糖,Test,2696,2700
3,空腹血糖,Test,4020,4024
4,PCOS,Disease,3917,3921
5,PCOS,Disease,4063,4067
6,总胆固醇,Test,1846,1850
7,总胆固醇,Test,3800,3804
8,体重指数,Test,1775,1779
9,体重指数,Test,3697,3701
10,收缩压,Test,2027,2030
11,收缩压,Test,3833,3836
12,舒张压,Test,2031,2034
13,腰围,Test,2531,2533
14,腰围,Test,3797,3799
15,胰岛素抵抗指数,Test,3717,3724
16,HOMA-IR,Test,2721,2728
17,HOMA-IR,Test,3702,3709
18,代谢综合征,Disease,72,77
19,代谢综合征,Disease,101,106
20,代谢综合征,Disease,222,227
21,代谢综合征,Disease,269,274
22,代谢综合征,Disease,1044,1049
23,脂肪细胞,Anatomy,1434,1438
24,甘油三酯,Test,1851,1855
25,甘油三酯,Test,3805,3809
26,BMI,Test,1780,1783
27,BMI,Test,1908,1911
28,BMI,Test,2206,2209
29,BMI,Test,2512,2515
30,BMI,Test,2655,2658
31,BMI,Test,2692,2695
32,BMI,Test,3693,3696
33,BMI,Test,3885,3888
34,MS,Disease,1069,1071
35,MS,Disease,1132,1134
36,MS,Disease,1222,1224
37,MS,Disease,1545,1547
38,MS,Disease,1562,1564
39,MS,Disease,1604,1606
40,MS,Disease,1631,1633
41,MS,Disease,1713,1715
42,MS,Disease,1729,1731
43,MS,Disease,2267,2269
44,MS,Disease,2574,2576
45,MS,Disease,4359,4361
46,体重,Test,2508,2510
47,体重,Test,2626,2628
48,体重,Test,2684,2686
49,体重,Test,3794,3796
50,体重,Test,3989,3991
51,体重,Test,4229,4231
52,体重,Test,4276,4278
53,体重,Test,4308,4310
54,体重,Test,4323,4325
55,体重,Test,4336,4338
56,体重,Test,4678,4680
57,中心性肥胖,Disease,124,129
58,糖调节受损,Disease,130,135
59,糖尿病,Disease,136,139
60,高血压病,Disease,140,145
61,血脂异常,Disease,146,150
62,中心性肥胖,Disease,1092,1097
63,糖调节受损,Disease,1098,1103
64,糖尿病,Disease,1104,1107
65,高血压病,Disease,1108,1113
66,血脂异常,Disease,1114,1118
67,中心性肥胖,Disease,1555,1560
68,中心性肥胖,Reason,1570,1576
69,IR,Reason,1578,1580
70,肥胖,Reason,1595,1597
71,IR,Reason,1599,1601
72,肥胖,Disease,1770,1772
73,33.2kg/m2,Test_Value,1787,1800
74,379mg,Amount,1806,1812
75,GTE,Drug,1815,1818
76,纯纤维素,Drug,1821,1825
77,3个月,Duration,1828,1832
78,低密度脂蛋白,Test,1856,1862
79,GTE,Drug,1894,1897
80,腹围,Test,1902,1904
81,减小,Test_Value,1900,1902
82,降低,Test_Value,1905,1907
83,低密度脂蛋白,Test,1913,1919
84,高密度脂蛋白,Test,1922,1928
85,升高,Test_Value,1920,1922
86,下降0.16mmol/L,Test_Value,1974,1991
87,胰岛素,Test,1992,1995
88,下降3.47IU/ml,Test_Value,1995,2011
89,下降4.9,Test_Value,2038,2045
90,4.7mmHg,Test_Value,2048,2057
91,肥胖,Disease,2090,2092
92,GTE,Drug,2121,2124
93,厌食,SideEff,2133,2136
94,腹泻,SideEff,2145,2148
95,GTE,Drug,2192,2195
96,12周,Duration,2186,2190
97,体重,Test,2201,2204
98,GTE,Drug,2220,2223
