,entity,label,start,end
0,HBA1C,Test,2736,2741
1,格列齐特,Drug,1741,1745
2,二甲双胍,Drug,1746,1750
3,空腹血糖,Test,1710,1714
4,空腹血糖,Test,1811,1815
5,线粒体基因突变糖尿病,Disease,173,183
6,单基因病变,Disease,197,202
7,糖尿病,Disease,223,226
8,线粒体心肌病,Disease,314,321
9,多尿,Symptom,1697,1699
10,口干,Symptom,1700,1702
11,多饮,Symptom,1703,1705
12,多食,Symptom,1706,1708
13,糖尿病,Disease,1731,1734
14,血糖,Test,1759,1761
15,血糖,Test,1770,1772
16,18U,Amount,1789,1793
17,诺和锐30,Drug,1778,1784
18,16U,Amount,1799,1803
19,听力逐渐减退,Symptom,1846,1852
20,四肢浮肿,Symptom,1856,1860
21,干咳,Symptom,1862,1864
22,胸闷,Symptom,1877,1879
23,气喘,Symptom,1880,1882
24,夜间阵发性呼吸困难,Symptom,1886,1895
25,胸闷,Symptom,1906,1908
26,气喘,Symptom,1909,1911
27,双下肢浮肿,Symptom,1912,1917
28,白蛋白,Test,1946,1949
29,尿蛋白,Test,1959,1962
30,心超,Test,1966,1968
31,高密度脂蛋白胆固醇,Test,2552,2561
32,低密度脂蛋白胆固醇,Test,2577,2586
33,糖化白蛋白,Test,2749,2754
34,甘油三酯,Test,2532,2536
35,肺动脉高压,Disease,1995,2001
36,心包积液,Disease,2029,2034
37,胸部CT平扫,Test,2036,2044
38,糖尿病,Disease,2101,2104
39,高血压,Disease,2119,2122
40,冠心病,Disease,2123,2127
41,脑血管疾病,Disease,2128,2133
42,9.8%,Test_Value,2742,2747
43,14.3%,Test_Value,2755,2761
44,血清C肽,Test,2807,2813
45,胸部CT平扫,Test,3027,3035
46,心脏增强MRI,Test,3155,3164
47,电测听、声阻抗、耳声发射检查,Test,3234,3248
48,双耳神经性耳聋,Disease,3253,3261
49,头颅MRI平扫,Test,3263,3272
50,线粒体基因突变糖尿病,Disease,3287,3297
51,线粒体基因突变筛查,Test,3353,3362
52,尿沉渣细胞检测,Test,3391,3398
53,线粒体基因突变糖尿病,Disease,3460,3470
54,糖尿病,Disease,3512,3515
55,糖尿病,Disease,3574,3578
56,神经性耳聋,Disease,3590,3595
57,中枢神经系统病变,Disease,3596,3604
58,骨骼肌病,Disease,3606,3610
59,视网膜色素变性,Disease,3613,3620
60,中枢神经,Anatomy,3776,3780
61,视网膜,Anatomy,3781,3785
62,心肌,Anatomy,3786,3788
63,骨骼肌,Anatomy,3789,3792
