,entity,label,start,end
0,游离甲状腺素,Test,6353,6359
1,缺血性卒中,Disease,4728,4733
2,缺血性卒中,Disease,4759,4764
3,缺血性卒中,Disease,4837,4842
4,TSH,Test,5919,5922
5,TSH,Test,5958,5961
6,FT4,Test,5925,5928
7,FT4,Test,6361,6364
8,FT4,Test,6377,6380
9,TT4,Test,5931,5934
10,心血管疾病,Disease,6056,6061
11,糖皮质激素,Drug,6264,6269
12,GH-IGF-I轴,Anatomy,332,341
13,IGF-I,Test,1729,1734
14,IGF-I,Anatomy,2198,2203
15,IGF-I,Test,2283,2288
16,IGF-I,Test,6114,6119
17,IGF-I,Test,6173,6178
18,骨密度,Test,3102,3105
19,骨密度,Test,6044,6047
20,下丘脑-垂体前叶,Anatomy,31,39
21,下丘脑-垂体,Anatomy,64,71
22,CRH-ACTH轴,Anatomy,110,120
23,垂体前叶,Anatomy,132,136
24,下丘脑-垂体前叶,Anatomy,183,191
25,垂体前叶,Anatomy,254,258
26,CRH-ACTH轴,Anatomy,344,354
27,下丘脑-垂体前叶,Anatomy,1845,1853
28,垂体前叶细胞,Anatomy,1872,1878
29,GH,Anatomy,1997,1999
30,GH细胞,Anatomy,2008,2013
31,下丘脑,Anatomy,2073,2076
32,胃肠道,Anatomy,2077,2080
33,GHRH,Anatomy,2100,2104
34,生长抑素,Anatomy,2106,2110
35,SS,Anatomy,2111,2113
36,垂体GH细胞,Anatomy,2118,2126
37,GH,Anatomy,2133,2135
38,胃肠道,Anatomy,2140,2143
39,胃促生长激素,Anatomy,2146,2152
40,GH,Anatomy,2167,2169
41,GH,Anatomy,2175,2177
42,肝脏,Anatomy,2189,2191
43,升高,Test_Value,2221,2223
44,垂体,Anatomy,2229,2232
45,垂体,Anatomy,2251,2253
46,GH,Test,2278,2280
47,下丘脑,Anatomy,2353,2356
48,垂体GH细胞,Anatomy,2369,2377
49,GHRH,Anatomy,2379,2383
50,GH-IGF-I轴,Anatomy,2496,2505
51,降低,Test_Value,2614,2616
52,rhGH,Drug,2775,2779
53,重组人生长激素,Drug,2766,2773
54,性激素,Drug,2791,2794
55,rhGH,Drug,2808,2812
56,rhGH,Drug,2838,2842
57,性激素,Drug,2844,2847
58,rhGH,Drug,2890,2894
59,水肿,SideEff,2909,2911
60,腕管综合征,SideEff,2912,2917
61,关节痛,SideEff,2918,2921
62,rhGH,Drug,3005,3009
63,GH,Drug,3054,3056
64,rhGH,Drug,3122,3126
65,rhGH,Drug,3074,3078
66,肌肉量,Test,3089,3093
67,体脂量,Test,3096,3099
68,血脂,Test,3106,3108
69,水肿,SideEff,3135,3137
70,关节痛,SideEff,3138,3141
71,腕管综合征,SideEff,3142,3147
72,男性乳房增生,SideEff,3148,3155
73,上升,Test_Value,3170,3172
74,rhGH,Drug,3195,3199
75,GH缺乏症,Disease,3313,3319
76,下丘脑-垂体-肾上腺轴,Anatomy,3337,3348
77,HPA,Anatomy,3349,3352
78,促肾上腺皮质释放激素,Anatomy,3359,3370
79,CRH,Anatomy,3371,3374
80,垂体门脉系统,Anatomy,3392,3399
81,垂体前叶,Anatomy,3401,3405
82,ACTH,Anatomy,3409,3413
83,增高,Test_Value,3426,3428
84,肾上腺皮质,Anatomy,3431,3436
85,HPA轴,Anatomy,3494,3499
86,HPA轴,Anatomy,3523,3528
87,HPA轴,Anatomy,3547,3552
88,HPA轴,Anatomy,3581,3586
89,HPA轴,Anatomy,3596,3601
90,HPA轴,Anatomy,3668,3673
91,升高,Test_Value,3690,3692
92,HPA轴,Anatomy,3695,3700
93,血皮质醇,Test,3740,3744
94,24h平均血皮质醇,Test,3762,3773
95,HPA轴,Anatomy,3847,3852
96,HPA轴,Anatomy,3916,3921
97,海马神经细胞,Anatomy,3902,3908
98,海马区细胞,Anatomy,3972,3977
99,HPA轴,Anatomy,3996,4001
100,神经细胞,Anatomy,4024,4028
101,HPA轴,Anatomy,4034,4039
102,HPA轴,Anatomy,4054,4059
103,HPA轴,Anatomy,4076,4081
104,抑郁,Disease,4128,4130
105,焦虑,Disease,4131,4133
106,HPA轴,Anatomy,4220,4225
107,HPA轴,Anatomy,4246,4251
108,垂体前叶功能减退,Disease,4561,4570
109,垂体肿瘤,Disease,4580,4584
110,血压升高,Reason,4600,4604
111,抗凝治疗,Reason,4605,4609
112,外伤,Reason,4610,4612
113,垂体肿瘤,Disease,4616,4620
114,缺血梗死,Reason,4625,4629
115,出血,Reason,4630,4632
116,视交叉,Anatomy,4645,4648
117,头痛,Symptom,4662,4664
118,视力迅速下降,Symptom,4665,4671
119,眼外肌麻痹,Symptom,4673,4679
120,缺血性脑卒中,Disease,4688,4694
121,垂体前叶功能减退,Disease,4697,4705
122,垂体前叶功能减退,Disease,4750,4758
123,垂体肿瘤,Disease,4483,4487
124,垂体前叶功能减退,Disease,4333,4341
125,垂体前叶功能减退,Disease,4302,4310
126,午夜血皮质醇最低值,Test,3782,3792
127,全身不适,Symptom,4855,4859
128,垂体前叶功能减退,Disease,4917,4925
129,全身不适,Symptom,4998,5002
130,乏力,Symptom,5003,5005
131,精神差,Symptom,5006,5009
132,情绪障碍,Symptom,5010,5015
133,食欲下降,Symptom,5016,5020
134,疲乏,Symptom,5086,5088
135,全身无力,Symptom,5089,5093
136,纳差,Symptom,5094,5096
137,肌肉及关节疼痛,Symptom,5097,5105
138,抑郁障碍,Symptom,5112,5116
139,继发性肾上腺皮质功能减退,Disease,5135,5147
140,原发性肾上腺皮质功能减退,Disease,5148,5161
141,降低,Test_Value,5180,5182
142,肾素-血管紧张素-醛固酮系统,Anatomy,5201,5215
143,降低,Test_Value,5244,5246
144,稀释性低钠血症,Disease,5296,5303
145,全身不适,Symptom,5333,5337
146,垂体ACTH分泌不足,Disease,5354,5366
147,GH-IGF-I轴,Anatomy,5391,5400
148,血皮质醇,Test,5469,5474
149,低于83nmol/L,Test_Value,5493,5507
150,降低,Test_Value,5517,5519
151,ACTH分泌不足,Disease,5531,5540
152,83~497nmol/L,Test_Value,5559,5576
153,胰岛素低血糖刺激试验,Test,5626,5636
154,乏力,Symptom,5683,5685
155,怕冷,Symptom,5686,5688
156,记忆力下降,Symptom,5689,5694
157,便秘,Symptom,5695,5697
158,体重增加,Symptom,5698,5702
159,鞍区占位,Disease,5807,5811
160,低钠血症,Disease,5846,5851
161,不适当ADH分泌综合征,Disease,5852,5865
162,大细胞性贫血,Disease,5882,5888
163,持续性高胆固醇血症,Disease,5902,5912
164,低于正常,Test_Value,5952,5956
165,轻度升高,Test_Value,5972,5976
166,<10mU/L,Test_Value,5977,5987
167,肌肉量,Test,6032,6035
168,脂肪量,Test,6038,6041
169,GH,Anatomy,6070,6072
170,垂体前叶功能减退,Disease,6087,6095
171,GH-IGF-I轴,Anatomy,6123,6132
172,GH-IGF-I轴,Anatomy,6153,6162
173,垂体前叶功能减退,Disease,6208,6216
174,甲状腺激素,Drug,6279,6284
175,肾上腺危象,Disease,6294,6299
176,甲状腺素,Drug,6301,6305
177,6.25~12.5μg/d,Amount,6321,6341
178,GH,Drug,6434,6436
179,GH,Drug,6444,6446
180,Ghrelin,Test,2153,2160
181,GH,Test,2254,2256
182,降低,Test_Value,2292,2294
183,下降14%,Test_Value,2334,2340
184,减少,Test_Value,2365,2367
185,性激素,Test,2417,2420
186,下降,Test_Value,2422,2424
187,营养不良,Disease,2433,2437
188,夜间睡眠时间缩短,Symptom,2446,2454
189,日间活动量减少,Symptom,2455,2462
190,27周,Duration,3064,3068
191,普通感冒,Disease,5316,5320
192,鞍区手术,Operation,5812,5816
193,4周,Duration,6345,6348
194,下丘脑-垂体前叶,Anatomy,3,11
195,垂体,Anatomy,2004,2006
196,生长激素释放激素,Test,2090,2099
197,骨骼肌,Anatomy,2542,2545
198,体脂量,Test,2824,2827
199,非脂肪体质量,Test,2830,2837
200,减少,Test_Value,2816,2818
201,增加,Test_Value,2828,2830
202,肌肉力度,Test,2860,2864
203,肌力,Test,2876,2878
204,运动耐力,Test,2879,2883
205,升高,Test_Value,3451,3453
206,应激反应,Symptom,3562,3566
207,应激,Symptom,3714,3716
208,应激反应,Symptom,3745,3749
209,升高,Test_Value,3897,3899
210,升高,Test_Value,3962,3964
211,海马,Anatomy,4021,4023
212,老龄相关的记忆力障碍,Disease,4007,4018
213,应激反应,Symptom,4066,4070
214,情绪障碍,Disease,4121,4126
215,非脂肪体质量,Test,4184,4190
216,减少,Test_Value,4190,4192
217,腹腔脂肪,Test,4176,4180
218,增加,Test_Value,4180,4183
