,entity,label,start,end
0,空腹血糖,Test,2359,2363
1,空腹血糖,Test,2753,2757
2,空腹血糖,Test,3323,3327
3,空腹血糖,Test,4070,4074
4,2hPG,Test,2785,2789
5,2hPG,Test,3146,3150
6,妊娠糖尿病,Disease,23,28
7,妊娠糖尿病,Disease,117,122
8,妊娠糖尿病,Disease,284,290
9,妊娠糖尿病,Disease,326,331
10,妊娠糖尿病,Disease,380,385
11,妊娠糖尿病,Disease,1904,1909
12,妊娠糖尿病,Disease,2047,2052
13,妊娠糖尿病,Disease,2210,2215
14,妊娠糖尿病,Disease,3528,3533
15,妊娠糖尿病,Disease,3783,3788
16,妊娠糖尿病,Disease,3846,3851
17,妊娠糖尿病,Disease,3906,3911
18,妊娠糖尿病,Disease,3939,3944
19,妊娠糖尿病,Disease,4275,4280
20,妊娠糖尿病,Disease,4349,4354
21,妊娠糖尿病,Disease,4545,4550
22,妊娠糖尿病,Disease,4920,4925
23,妊娠糖尿病,Disease,5042,5047
24,体重指数,Test,2232,2236
25,体重指数,Test,2344,2348
26,体重指数,Test,2724,2728
27,体重指数,Test,4002,4006
28,OGTT,Test,3406,3410
29,OGTT,Test,3836,3840
30,OGTT,Test,3987,3991
31,OGTT,Test,4093,4097
32,亚临床甲状腺功能减退,Disease,12,22
33,亚临床甲状腺功能减退,Disease,153,164
34,口服葡萄糖耐量试验,Test,2684,2693
35,游离甲状腺素,Test,1756,1762
36,产后甲状腺,Disease,3352,3357
37,甲状腺功能,Test,81,86
38,甲状腺功能,Test,345,350
39,甲状腺功能,Test,1999,2005
40,甲状腺功能,Test,2144,2149
41,甲状腺功能,Test,2641,2646
42,甲状腺功能,Test,2652,2657
43,甲状腺功能,Test,3332,3337
44,甲状腺功能,Test,3643,3648
45,甲状腺功能,Test,3923,3928
46,甲状腺功能,Test,4311,4316
47,甲状腺功能,Test,4511,4516
48,甲状腺功能,Test,5008,5014
49,TSH,Test,1736,1739
50,TSH,Test,2155,2158
51,TSH,Test,2256,2259
52,TSH,Test,2375,2378
53,TSH,Test,2739,2742
54,TSH,Test,3224,3227
55,TSH,Test,4438,4441
56,FT4,Test,1763,1766
57,FT4,Test,2177,2180
58,FT4,Test,3261,3264
59,FT4,Test,4685,4688
60,FT3,Test,2171,2174
61,FT3,Test,3257,3260
62,FT3,Test,4645,4648
63,空腹血糖,Test,2237,2242
64,血糖,Test,3143,3145
65,血糖,Test,3160,3162
66,血糖,Test,4765,4767
67,甲状腺激素水平,Test,4730,4737
68,亚临床甲减,Disease,217,223
69,亚临床甲减,Disease,267,272
70,亚临床甲减,Disease,316,321
71,亚临床甲减,Disease,1722,1727
72,亚临床甲减,Disease,1783,1788
73,亚临床甲减,Disease,3678,3683
74,亚临床甲减,Disease,3733,3739
75,亚临床甲减,Disease,4235,4240
76,亚临床甲减,Disease,4269,4274
77,亚临床甲减,Disease,4342,4347
78,亚临床甲减,Disease,4368,4373
79,亚临床甲减,Disease,4479,4484
80,亚临床甲减,Disease,4534,4539
81,亚临床甲减,Disease,4851,4856
82,亚临床甲减,Disease,5021,5026
83,亚临床甲状腺功能异常,Disease,93,104
84,甲减,Disease,165,167
85,甲状腺功能亢进,Disease,241,248
86,甲减,Disease,1618,1620
87,甲状腺素,Anatomy,1634,1638
88,甲减,Disease,1684,1686
89,血清促甲状腺素,Test,1728,1735
90,甲状腺激素,Anatomy,1867,1872
91,甲状腺激素,Anatomy,1888,1893
92,甲减,Disease,1931,1933
93,甲状腺功能亢进,Disease,1934,1941
94,甲亢,Disease,1942,1945
95,亚临床甲状腺功能异常,Disease,1956,1966
96,游离三碘甲状腺原氨酸,Test,2159,2169
97,亚临床甲状腺功能异常,Disease,2198,2208
98,临床甲减,Disease,3673,3677
99,临床甲减,Disease,3707,3711
100,甲亢,Disease,3750,3752
101,甲亢,Disease,3872,3874
102,甲减,Disease,3854,3856
103,甲减,Disease,4030,4032
104,甲亢,Disease,4083,4085
105,甲减,Disease,4121,4123
106,甲减,Disease,4139,4141
107,甲状腺激素,Anatomy,4210,4215
108,胰岛素抵抗,Symptom,4249,4255
109,甲状腺激素,Anatomy,4580,4585
110,胰岛素,Anatomy,4591,4594
111,胰岛,Anatomy,4600,4602
112,胰岛素,Anatomy,4616,4619
113,胰岛素,Anatomy,4632,4635
114,小肠细胞膜刷状缘,Anatomy,4652,4660
115,小肠上皮,Anatomy,4680,4684
116,甲减,Disease,4723,4725
117,甲状腺,Anatomy,4822,4825
118,流产,Disease,4877,4879
119,早产,Disease,4880,4882
120,胎盘早剥,Disease,4883,4887
121,早产,Disease,1704,1706
122,妊娠流产,Disease,1698,1702
123,胰岛素敏感性,Test,1809,1815
124,妊娠,Disease,1986,1988
125,<12周,Duration,1988,1993
126,24~28周,Duration,2187,2195
127,<12周,Duration,2282,2287
128,0.03~3.6mIU/L,Test_Value,3235,3255
129,9.1~19.24pmol/L,Test_Value,3273,3295
130,早期妊娠,Disease,3804,3808
131,24~28周,Duration,3821,3830
132,胎盘,Anatomy,4152,4154
133,妊娠,Disease,4161,4163
134,妊娠早期,Disease,4303,4307
135,甲亢,Disease,4575,4577
136,肠道,Anatomy,4692,4694
137,肠道,Anatomy,4708,4710
138,肠道,Anatomy,4754,4756
139,静脉血,Anatomy,3457,3460
140,静脉血,Anatomy,3485,3488
141,妊娠糖尿病,Disease,3540,3546
142,明显增高,Test_Value,4053,4057
143,血浆葡萄糖水平,Test,4560,4567
144,减低,Test_Value,4773,4775
145,甲状腺激素,Test,4833,4838
146,75g口服葡萄糖耐量试验,Test,3390,3404
147,甲状腺功能,Test,2039,2044
148,甲状腺功能异常,Disease,3775,3782
149,甲状腺功能异常,Disease,4326,4333
150,甲状腺功能异常,Disease,4777,4784
151,糖负荷后1h血糖,Test,4033,4045
152,2h血糖,Test,4047,4053
153,甲减,Disease,2021,2023
154,亚临床甲减,Disease,4867,4873
155,甲减,Disease,193,195
156,甲状腺功能减退,Disease,1610,1617
157,胰岛素抵抗,Reason,1851,1856
158,妊娠甲减,Disease,3891,3895
159,下丘脑-垂体-甲状腺轴,Anatomy,4165,4177
160,胰岛素,Test,4740,4743
161,糖耐量,Test,4768,4771
162,胰岛素抵抗,Reason,4789,4794
