,entity,label,start,end
0,2型糖尿病,Disease,244,250
1,2型糖尿病,Disease,681,687
2,2型糖尿病,Disease,2664,2670
3,2型糖尿病,Disease,2792,2798
4,2型糖尿病,Disease,3596,3602
5,2型糖尿病,Disease,7113,7119
6,2型糖尿病,Disease,9796,9802
7,2型糖尿病,Disease,9974,9980
8,2型糖尿病,Disease,9995,10001
9,2型糖尿病,Disease,10408,10414
10,2型糖尿病,Disease,10894,10900
11,2型糖尿病,Disease,10951,10957
12,2型糖尿病,Disease,10991,10997
13,2型糖尿病,Disease,11036,11042
14,2型糖尿病,Disease,11052,11058
15,2型糖尿病,Disease,11145,11151
16,2型糖尿病,Disease,11194,11200
17,2型糖尿病,Disease,11234,11240
18,T2DM,Disease,251,255
19,T2DM,Disease,430,434
20,T2DM,Disease,594,598
21,T2DM,Disease,1238,1242
22,T2DM,Disease,1986,1990
23,T2DM,Disease,2216,2220
24,T2DM,Disease,3614,3618
25,T2DM,Disease,4898,4902
26,T2DM,Disease,4999,5003
27,T2DM,Disease,5167,5171
28,T2DM,Disease,5232,5236
29,T2DM,Disease,5334,5338
30,T2DM,Disease,5373,5377
31,T2DM,Disease,5541,5545
32,T2DM,Disease,5675,5679
33,T2DM,Disease,6197,6201
34,T2DM,Disease,6860,6864
35,T2DM,Disease,7108,7112
36,T2DM,Disease,7758,7762
37,T2DM,Disease,9010,9014
38,T2DM,Disease,9130,9134
39,空腹血糖,Test,276,280
40,空腹血糖,Test,3000,3004
41,空腹血糖,Test,7174,7178
42,空腹血糖,Test,11068,11072
43,2hPG,Test,5015,5019
44,2hPG,Test,5137,5141
45,2hPG,Test,5197,5201
46,2hPG,Test,5256,5260
47,2hPG,Test,5309,5313
48,2hPG,Test,5347,5351
49,2hPG,Test,6353,6357
50,2hPG,Test,7179,7183
51,2hPG,Test,8693,8697
52,2hPG,Test,9583,9587
53,TC,Test,4557,4559
54,TC,Test,4959,4961
55,TC,Test,6324,6326
56,TC,Test,7162,7164
57,TC,Test,8720,8722
58,TC,Test,9748,9750
59,TG,Test,3849,3851
60,TG,Test,3878,3880
61,TG,Test,3885,3887
62,TG,Test,4561,4563
63,TG,Test,4635,4637
64,TG,Test,4910,4912
65,TG,Test,5054,5056
66,TG,Test,5189,5191
67,TG,Test,6308,6310
68,TG,Test,7154,7156
69,TG,Test,8185,8187
70,TG,Test,8206,8208
71,TG,Test,8715,8717
72,TG,Test,9308,9310
73,TG,Test,9333,9335
74,TG,Test,9516,9518
75,TG,Test,9751,9753
76,TG,Test,10306,10308
77,TG,Test,10821,10823
78,TG,Test,10852,10854
79,FINS,Test,4378,4382
80,FINS,Test,4504,4508
81,FINS,Test,4638,4642
82,FINS,Test,4919,4923
83,FINS,Test,5059,5063
84,FINS,Test,5204,5208
85,FINS,Test,5263,5267
86,FINS,Test,6369,6373
87,FINS,Test,7194,7198
88,FINS,Test,8698,8702
89,FINS,Test,9502,9506
90,总胆固醇,Test,4552,4556
91,总胆固醇,Test,7165,7169
92,体重指数,Test,2815,2819
93,体重指数,Test,5745,5749
94,收缩压,Test,3767,3770
95,收缩压,Test,5184,5187
96,收缩压,Test,5248,5251
97,收缩压,Test,5384,5387
98,收缩压,Test,5764,5767
99,收缩压,Test,8707,8710
100,收缩压,Test,9724,9727
101,舒张压,Test,3772,3775
102,舒张压,Test,5776,5779
103,舒张压,Test,8711,8714
104,舒张压,Test,9511,9514
105,舒张压,Test,9728,9731
106,胰岛β细胞功能指数,Test,514,525
107,胰岛β细胞功能指数,Test,4000,4011
108,胰岛β细胞功能指数,Test,9421,9432
109,口服葡萄糖耐量试验,Test,2975,2984
110,胰岛素抵抗指数,Test,351,358
111,胰岛素抵抗指数,Test,3924,3931
112,胰岛素抵抗指数,Test,7863,7870
113,胰岛素抵抗指数,Test,8286,8293
114,胰岛素抵抗指数,Test,10284,10291
115,HOMA-IR,Test,359,366
116,HOMA-IR,Test,376,383
117,HOMA-IR,Test,463,470
118,HOMA-IR,Test,1750,1757
119,HOMA-IR,Test,1910,1917
120,HOMA-IR,Test,3933,3940
121,HOMA-IR,Test,3963,3970
122,HOMA-IR,Test,4355,4362
123,HOMA-IR,Test,4486,4493
124,HOMA-IR,Test,4643,4650
125,HOMA-IR,Test,4727,4734
126,HOMA-IR,Test,5429,5436
127,HOMA-IR,Test,5492,5499
128,HOMA-IR,Test,5548,5555
129,HOMA-IR,Test,5586,5593
130,HOMA-IR,Test,5619,5626
131,HOMA-IR,Test,7323,7330
132,HOMA-IR,Test,7367,7374
133,HOMA-IR,Test,7848,7855
134,HOMA-IR,Test,8250,8257
135,HOMA-IR,Test,8271,8278
136,HOMA-IR,Test,8678,8685
137,HOMA-IR,Test,8865,8872
138,HOMA-IR,Test,9732,9740
139,HOMA-IR,Test,11094,11101
140,HOMA-β,Test,526,532
141,HOMA-β,Test,540,546
142,HOMA-β,Test,630,636
143,HOMA-β,Test,1829,1835
144,HOMA-β,Test,2141,2147
145,HOMA-β,Test,4012,4018
146,HOMA-β,Test,4039,4045
147,HOMA-β,Test,4477,4483
148,HOMA-β,Test,4494,4500
149,HOMA-β,Test,4651,4657
150,HOMA-β,Test,4737,4743
151,HOMA-β,Test,7332,7338
152,HOMA-β,Test,7375,7381
153,HOMA-β,Test,7872,7878
154,HOMA-β,Test,8911,8917
155,HOMA-β,Test,8965,8971
156,HOMA-β,Test,9017,9023
157,HOMA-β,Test,9042,9048
158,HOMA-β,Test,9071,9077
159,HOMA-β,Test,9387,9393
160,HOMA-β,Test,9407,9413
161,HOMA-β,Test,9489,9495
162,HOMA-β,Test,9647,9653
163,HOMA-β,Test,11107,11113
164,HOMA-β,Test,11364,11370
165,代谢综合征,Disease,3688,3693
166,空腹胰岛素,Test,338,343
167,空腹胰岛素,Test,4370,4375
168,空腹胰岛素,Test,7199,7204
169,β细胞,Anatomy,134,138
170,β细胞,Anatomy,720,724
171,β细胞,Anatomy,4346,4350
172,β细胞,Anatomy,7889,7893
173,β细胞,Anatomy,8896,8900
174,β细胞,Anatomy,9238,9242
175,β细胞,Anatomy,9457,9461
176,β细胞,Anatomy,10794,10798
177,β细胞,Anatomy,10832,10836
178,β细胞,Anatomy,11012,11016
179,β细胞,Anatomy,11120,11124
180,甘油三酯,Test,457,461
181,甘油三酯,Test,620,624
182,甘油三酯,Test,3844,3848
183,甘油三酯,Test,7157,7161
184,IFG,Disease,11076,11079
185,IGT,Disease,231,234
186,IGT,Disease,424,427
187,IGT,Disease,588,591
188,IGT,Disease,1181,1184
189,IGT,Disease,1971,1974
