,entity,label,start,end
0,2型糖尿病,Disease,56,63
1,2型糖尿病,Disease,132,138
2,2型糖尿病,Disease,168,174
3,2型糖尿病,Disease,4145,4151
4,2型糖尿病,Disease,4332,4338
5,2型糖尿病,Disease,4378,4384
6,2型糖尿病,Disease,10780,10786
7,2型糖尿病,Disease,10852,10858
8,2型糖尿病,Disease,11125,11131
9,2型糖尿病,Disease,11797,11803
10,空腹血糖,Test,6175,6179
11,空腹血糖,Test,6250,6254
12,空腹血糖,Test,9735,9739
13,FINS,Test,9488,9492
14,FINS,Test,9763,9767
15,收缩压,Test,5299,5302
16,收缩压,Test,6574,6577
17,收缩压,Test,6600,6603
18,收缩压,Test,6639,6642
19,收缩压,Test,7867,7870
20,空腹胰岛素,Test,6180,6185
21,空腹胰岛素,Test,6255,6260
22,空腹胰岛素,Test,9768,9773
23,β细胞,Anatomy,11538,11542
24,β细胞,Anatomy,11581,11585
25,活性氧簇,Anatomy,11432,11436
26,脂肪细胞,Anatomy,11249,11253
27,ROS,Anatomy,11437,11440
28,ROS,Anatomy,11559,11562
29,体重,Test,4449,4451
30,体重,Test,5307,5309
31,体重,Test,6553,6555
32,体重,Test,6607,6609
33,体重,Test,6632,6634
34,体重,Test,7352,7354
35,随机血糖,Test,5006,5010
36,脂肪组织,Anatomy,10159,10163
37,ACEI,Drug,5158,5162
38,ACEI,Drug,6804,6808
39,ACEI,Drug,7043,7047
40,ACEI,Drug,7572,7576
41,ACEI,Drug,8089,8093
42,ACEI,Drug,8377,8381
43,ACEI,Drug,9608,9612
44,ACEI,Drug,9964,9968
45,ACEI,Drug,10496,10500
46,PCR,Test,4663,4666
47,PCR,Test,5666,5669
48,PCR,Test,5779,5782
49,血糖,Test,140,142
50,血糖,Test,261,263
51,血糖,Test,318,320
52,血糖,Test,478,481
53,血糖,Test,4346,4348
54,血糖,Test,5293,5295
55,血糖,Test,6400,6402
56,血糖,Test,6533,6535
57,血糖,Test,6550,6552
58,血糖,Test,6597,6599
59,血糖,Test,6657,6659
60,血糖,Test,6717,6719
61,血糖,Test,6729,6731
62,血糖,Test,6756,6758
63,血糖,Test,7151,7153
64,血糖,Test,7845,7848
65,血糖,Test,10788,10791
66,血糖,Test,11050,11052
67,血压,Test,321,323
68,ACE,Test,369,372
69,Ang2,Test,375,380
70,16.37±3.01)ng/ml,Test_Value,626,648
71,(18.24±3.69)pg/ml,Test_Value,650,674
72,(46.67±3.92)ng/ml,Test_Value,683,707
73,葡萄糖转运蛋白4的表达,Test,843,856
74,明显升高,Test_Value,857,861
75,明显降低,Test_Value,890,894
76,糖尿病,Disease,978,981
77,RAS阻断剂,Drug,4052,4059
78,高血压,Disease,4076,4079
79,糖尿病,Disease,4083,4086
80,胰腺,Anatomy,4118,4120
81,胰岛素抵抗,Test,4349,4354
82,胰腺氧化应激,Test,4355,4361
83,糖尿病,Disease,4403,4406
84,GLUT4的表达,Test,6287,6298
85,糖尿病,Disease,6542,6545
86,心率,Test,6578,6580
87,糖尿病,Disease,6586,6590
88,心率,Test,6604,6606
89,心率,Test,6635,6637
90,高达(24.9±1.3)mmol/L,Test_Value,6659,6683
91,下降,Test_Value,6707,6709
92,上升,Test_Value,6721,6723
93,下降,Test_Value,6736,6738
94,ACE,Test,6932,6935
95,ACE,Test,6961,6964
96,明显下降,Test_Value,8792,8797
97,糖尿病,Disease,8846,8850
98,糖尿病,Disease,8906,8909
99,血管紧张素转换酶抑制剂,Drug,8931,8943
100,GLUT4的表达,Test,8974,8983
101,GLUT4表达,Test,9977,9985
102,自发性高血压,Disease,10653,10659
103,糖尿病,Disease,10741,10744
104,胰腺,Anatomy,10892,10894
105,明显降低,Test_Value,10910,10914
106,ACE,Test,10918,10921
107,Ang2,Test,10924,10929
108,明显减少,Test_Value,10933,10937
109,糖尿病,Disease,11067,11070
110,胰岛素抵抗,Reason,11118,11123
111,胰岛素抵抗,Reason,11155,11160
112,胰岛素敏感指数,Test,11216,11223
