,entity,label,start,end
0,2型糖尿病,Disease,2579,2585
1,2型糖尿病,Disease,6312,6318
2,2型糖尿病,Disease,7350,7356
3,2型糖尿病,Disease,8128,8134
4,T2DM,Disease,2586,2590
5,T2DM,Disease,2616,2620
6,利拉鲁肽,Drug,138,142
7,利拉鲁肽,Drug,227,231
8,利拉鲁肽,Drug,312,316
9,利拉鲁肽,Drug,339,343
10,利拉鲁肽,Drug,443,447
11,利拉鲁肽,Drug,505,509
12,利拉鲁肽,Drug,605,609
13,利拉鲁肽,Drug,720,724
14,利拉鲁肽,Drug,3103,3107
15,利拉鲁肽,Drug,3257,3261
16,利拉鲁肽,Drug,3698,3702
17,利拉鲁肽,Drug,3726,3730
18,利拉鲁肽,Drug,3799,3804
19,利拉鲁肽,Drug,3829,3833
20,利拉鲁肽,Drug,5096,5100
21,利拉鲁肽,Drug,5144,5148
22,利拉鲁肽,Drug,5252,5256
23,利拉鲁肽,Drug,5292,5296
24,利拉鲁肽,Drug,5357,5361
25,利拉鲁肽,Drug,5413,5417
26,利拉鲁肽,Drug,5536,5540
27,利拉鲁肽,Drug,5600,5604
28,利拉鲁肽,Drug,5798,5802
29,利拉鲁肽,Drug,5861,5865
30,利拉鲁肽,Drug,6042,6046
31,利拉鲁肽,Drug,6102,6106
32,利拉鲁肽,Drug,6206,6210
33,利拉鲁肽,Drug,6399,6403
34,利拉鲁肽,Drug,6583,6587
35,利拉鲁肽,Drug,7299,7303
36,利拉鲁肽,Drug,7459,7463
37,利拉鲁肽,Drug,7842,7846
38,利拉鲁肽,Drug,7984,7988
39,利拉鲁肽,Drug,8019,8023
40,乳腺癌,Disease,7052,7055
41,乳腺癌,Disease,7092,7095
42,结肠癌,Disease,6969,6972
43,结肠癌,Disease,7023,7026
44,艾塞那肽,Drug,6958,6962
45,艾塞那肽,Drug,7071,7075
46,艾塞那肽,Drug,7216,7220
47,24h,Duration,319,323
48,0~72h,Duration,346,354
49,10~1000nmol/L,Amount,292,311
