,entity,label,start,end
0,1型糖尿病,Disease,2853,2859
1,2型糖尿病,Disease,42,48
2,2型糖尿病,Disease,107,113
3,2型糖尿病,Disease,237,243
4,2型糖尿病,Disease,2250,2256
5,2型糖尿病,Disease,2311,2317
6,2型糖尿病,Disease,2336,2342
7,2型糖尿病,Disease,2447,2453
8,2型糖尿病,Disease,2515,2521
9,2型糖尿病,Disease,2582,2588
10,2型糖尿病,Disease,2722,2728
11,2型糖尿病,Disease,6568,6574
12,2型糖尿病,Disease,6847,6853
13,2型糖尿病,Disease,6969,6975
14,HBA1C,Test,280,285
15,HBA1C,Test,1570,1575
16,HBA1C,Test,2783,2788
17,HBA1C,Test,3729,3734
18,HBA1C,Test,5474,5479
19,HBA1C,Test,5739,5744
20,HBA1C,Test,6262,6267
21,HDL-C,Test,3789,3794
22,HDL-C,Test,5517,5522
23,LDL-C,Test,3772,3777
24,LDL-C,Test,4504,4509
25,LDL-C,Test,5534,5539
26,二甲双胍,Drug,12,16
27,二甲双胍,Drug,119,123
28,二甲双胍,Drug,2374,2378
29,二甲双胍,Drug,2546,2550
30,二甲双胍,Drug,4877,4881
31,二甲双胍,Drug,6864,6868
32,空腹血糖,Test,185,189
33,空腹血糖,Test,275,279
34,空腹血糖,Test,3714,3718
35,空腹血糖,Test,5126,5130
36,空腹血糖,Test,5734,5738
37,空腹血糖,Test,5898,5902
38,空腹血糖,Test,5913,5917
39,空腹血糖,Test,6256,6260
40,尿素氮,Test,5492,5495
41,高密度脂蛋白胆固醇,Test,4527,4536
42,高密度脂蛋白胆固醇,Test,5506,5516
43,低密度脂蛋白胆固醇,Test,4510,4519
44,低密度脂蛋白胆固醇,Test,5524,5533
45,总胆固醇,Test,3740,3744
46,总胆固醇,Test,5501,5505
47,体重指数,Test,317,321
48,体重指数,Test,2995,2999
49,体重指数,Test,5460,5464
50,体重指数,Test,5797,5801
51,体重指数,Test,5967,5971
52,体重指数,Test,6770,6775
53,体重指数,Test,6789,6793
54,收缩压,Test,3018,3021
55,收缩压,Test,5465,5468
56,舒张压,Test,3029,3032
57,舒张压,Test,5469,5472
58,AST,Test,5484,5487
59,ALT,Test,5480,5483
60,腰围,Test,3010,3012
61,腰围,Test,5457,5459
62,腰围,Test,5805,5807
63,腰围,Test,5830,5832
64,胰岛β细胞功能指数,Test,4492,4503
65,胰岛素抵抗指数,Test,4466,4473
66,空腹胰岛素,Test,5108,5113
67,β细胞,Anatomy,255,259
68,β细胞,Anatomy,442,446
69,β细胞,Anatomy,2260,2264
70,β细胞,Anatomy,2286,2290
71,β细胞,Anatomy,2325,2329
72,β细胞,Anatomy,2600,2604
73,β细胞,Anatomy,6319,6323
74,β细胞,Anatomy,6448,6452
75,β细胞,Anatomy,6651,6655
76,罗格列酮,Drug,18,22
77,罗格列酮,Drug,129,133
78,罗格列酮,Drug,2552,2556
79,罗格列酮,Drug,4786,4790
80,罗格列酮,Drug,4897,4901
81,罗格列酮,Drug,6870,6874
82,甘油三酯,Test,3756,3760
83,甘油三酯,Test,5496,5500
84,β细胞,Anatomy,59,62
85,TZD,Drug,2366,2369
86,TZD,Drug,6334,6337
87,TZD,Drug,6534,6537
88,体重,Test,206,208
89,体重,Test,395,397
90,体重,Test,2988,2990
91,体重,Test,5802,5804
92,体重,Test,5821,5823
93,体重,Test,5827,5829
94,体重,Test,6831,6833
95,体重,Test,6956,6958
96,胰升糖素水平,Test,198,205
97,胰升糖素水平,Test,386,392
98,胰升糖素水平,Test,5216,5222
99,胰升糖素水平,Test,5541,5548
100,胰升糖素水平,Test,5850,5856
101,胰升糖素水平,Test,6611,6617
102,胰升糖素水平,Test,6947,6953
103,沙格列汀,Drug,7,11
104,沙格列汀,Drug,124,128
105,沙格列汀,Drug,2541,2545
106,沙格列汀,Drug,4594,4598
107,沙格列汀,Drug,4781,4785
108,沙格列汀,Drug,4858,4862
109,沙格列汀,Drug,6858,6862
110,GLP-1类似物,Drug,6347,6356
111,预混胰岛素,Drug,147,152
112,预混胰岛素,Drug,222,227
113,预混胰岛素,Drug,2565,2570
114,预混胰岛素,Drug,4803,4808
115,预混胰岛素,Drug,6884,6889
116,噻唑烷二酮,Drug,2360,2365
117,HDL-C,Test,4520,4526
118,二甲双胍,Drug,4922,4927
119,沙格列汀,Drug,5605,5610
120,血糖,Test,2808,2810
121,血糖,Test,4918,4920
122,血糖,Test,5026,5028
123,血糖,Test,6294,6296
124,血糖,Test,6700,6702
125,血糖,Test,6905,6907
126,肌酐,Test,5488,5490
127,罗格列酮,Drug,4649,4654
128,5mg,Amount,5611,5615
129,0.5g,Amount,5631,5637
130,4mg,Amount,5654,5658
131,1/d,Frequency,5616,5621
132,3/d,Frequency,5638,5643
133,1/d,Frequency,5659,5664
134,胰岛素,Drug,28,31
135,胰岛素,Drug,156,159
136,24周,Duration,172,176
137,胰岛素,Test,190,193
138,C-肽,Test,194,197
139,HOMA2-IR,Test,302,310
140,胰升糖素,Test,312,316
141,明显下降,Test_Value,324,328
142,胰升糖素,Test,330,334
143,胰岛素,Drug,343,346
144,胰岛素抵抗,Symptom,368,373
145,胰岛素抵抗,Reason,2473,2478
146,抗胰岛素抗体,Test,2770,2776
147,阴性,Test_Value,2776,2778
148,≥7%,Test_Value,2789,2792
149,急性糖尿病,Disease,2828,2833
150,慢性糖尿病,Disease,2840,2845
151,特殊类型糖尿病,Disease,2862,2869
152,心功能不全,Disease,2874,2879
153,3/4级,Level,2889,2893
154,膀胱肿瘤,Disease,2900,2904
155,血压控制不良,Disease,2910,2917
156,安立泽,Drug,4600,4603
157,格华止,Drug,4628,4631
158,5mg/片,Amount,4604,4611
159,0.5g/片,Amount,4632,4641
160,太罗片,Drug,4657,4660
161,4mg/片,Amount,4661,4668
162,门冬胰岛素30注射液,Drug,4677,4689
163,诺和锐30,Drug,4690,4696
164,3ml/支,Amount,4697,4704
165,5mg,Amount,4863,4867
166,4mg,Amount,4904,4908
167,2.0g/d,Amount,4934,4944
168,胰岛素,Drug,4946,4949
169,胰岛素,Drug,4813,4816
170,1/d,Frequency,4868,4873
171,2/d,Frequency,4890,4895
172,0.5g,Amount,4883,4889
173,1/d,Frequency,4909,4914
174,门冬胰岛素30注射液,Drug,4982,4994
175,0.4~0.5IU/kg,Amount,5003,5022
176,胰岛素,Drug,5032,5035
177,空腹C肽,Test,5131,5137
178,HOMA2-IR,Test,5155,5163
179,稳态模型2胰岛素分泌指数,Test,5165,5180
180,HOMA2-β,Test,5182,5189
181,HOMA2-IR,Test,5280,5288
182,HOMA2-β,Test,5291,5298
183,胰岛素,Drug,5435,5438
184,24周,Duration,5586,5590
185,胰岛素,Drug,5666,5669
