,entity,label,start,end
0,结肠癌,Disease,5598,5601
1,体重,Test,3968,3970
2,体重,Test,4226,4228
3,体重,Test,4677,4679
4,体重,Test,4689,4691
5,体重,Test,4734,4736
6,甲状腺乳头状癌,Disease,204,211
7,甲状腺乳头状癌,Disease,224,231
8,甲状腺乳头状癌,Disease,255,262
9,PET-CT,Test,350,356
10,放射性核素发射式计算机断层,Test,368,381
11,ECT,Test,382,385
12,PET-CT,Test,457,463
13,ECT,Test,489,492
14,腹腔注射,Method,495,499
15,放射性99m锝,Drug,499,506
16,甲状腺乳头状癌,Disease,552,559
17,甲状腺乳头状癌,Disease,583,591
18,甲状腺癌,Disease,2524,2528
19,分化型甲状腺癌,Disease,2543,2551
20,DTC,Disease,2586,2589
21,甲状腺滤泡上皮细胞,Anatomy,2594,2603
22,甲状腺乳头状癌,Disease,2606,2613
23,甲状腺癌,Disease,2623,2627
24,甲状腺乳头状癌,Disease,2637,2645
25,PTC,Disease,2675,2678
26,甲状腺癌,Disease,2687,2691
27,DTC,Disease,2703,2706
28,DTC,Disease,2724,2727
29,甲状腺组织,Anatomy,2738,2743
30,DTC,Disease,2764,2767
31,131I,Drug,2784,2789
32,131I,Drug,2801,2806
33,甲状腺组织,Anatomy,2820,2825
34,131I,Drug,2874,2879
35,甲状腺癌,Disease,2881,2885
36,腮腺,Anatomy,2944,2946
37,甲状旁腺,Anatomy,2947,2951
38,血液系统并发症,Disease,2963,2971
39,甲状腺癌,Disease,2982,2986
40,低碘,Reason,3012,3014
41,甲状腺细胞,Anatomy,3016,3021
42,甲状腺细胞,Anatomy,3040,3045
43,DTC,Disease,3088,3091
44,甲状腺恶性肿瘤,Disease,3053,3061
45,PTC,Disease,3111,3114
46,甲状腺恶性肿瘤,Disease,3126,3133
47,PTC,Disease,3155,3158
48,PTC,Disease,3176,3179
49,PTC,Disease,3227,3230
50,甲状腺滤泡状癌,Disease,3284,3291
51,PTC,Disease,3313,3316
52,PTC,Disease,3345,3348
53,甲状腺乳头状癌,Disease,4065,4072
54,甲状腺乳头状癌,Disease,4293,4300
55,ECT,Test,4303,4306
56,PET-CT,Test,4309,4315
57,放射性核素发射式计算机断层,Test,4326,4339
58,ECT,Test,4340,4343
59,腹腔注射,Method,4374,4378
60,PET-CT,Test,4401,4407
61,甲状腺乳头状癌,Disease,4457,4464
62,肿瘤组织,Anatomy,4490,4494
63,肝,Anatomy,4495,4496
64,皮下注射,Method,4597,4601
65,死亡,Disease,4620,4622
66,未再增长,Test_Value,4691,4695
67,增长缓慢,Test_Value,4696,4701
68,PET-CT,Test,5345,5351
69,ECT,Test,5354,5357
70,PET-CT,Test,5375,5381
71,ECT,Test,5465,5468
72,ECT,Test,5537,5540
73,甲状腺,Anatomy,5806,5809
74,胃,Anatomy,5810,5811
75,唾液腺,Anatomy,5812,5815
76,131I,Drug,5820,5825
77,放射性99mTc,Drug,5827,5835
78,放射性131I,Drug,5841,5849
79,放射性99m锝,Drug,5851,5858
80,99mTc,Drug,5875,5880
81,甲状腺癌,Disease,5911,5915
82,甲状腺,Anatomy,5969,5972
83,放射性99m锝,Drug,5985,5992
84,甲状腺,Anatomy,6001,6004
85,甲状腺结节,Anatomy,6016,6021
86,甲状腺癌,Disease,6029,6034
87,放射性99mTc,Drug,6067,6075
88,皮下注射,Method,6103,6107
89,131I,Drug,6107,6112
90,131I,Drug,6200,6205
91,放射性99mTc,Drug,6207,6215
92,放射性99mTc,Drug,6243,6251
93,放射性131I,Drug,6256,6264
94,甲状腺癌,Disease,6278,6282
95,甲状腺未分化肿瘤,Disease,6292,6301
96,甲状腺乳头状癌,Disease,6302,6309
97,滤泡状癌,Disease,6310,6314
98,髓样癌,Disease,6315,6318
99,甲状腺未分化癌,Disease,6358,6365
100,恶病质,Symptom,6353,6357
101,甲状腺未分化癌,Disease,6371,6378
102,甲状腺未分化癌,Disease,6399,6407
103,恶病质,Symptom,6452,6455
104,白细胞抑制因子,Test,6478,6486
105,转化生长因子β1,Test,6515,6524
106,甲状腺乳头状癌,Disease,6575,6582
107,甲状腺乳头状癌,Disease,6588,6596
108,甲状腺滤泡状癌,Disease,6718,6726
109,PTC,Disease,6815,6818
110,甲状腺乳头状癌,Disease,6848,6855
111,PTC,Disease,6877,6880
112,PET-CT,Test,6917,6923
113,PTC,Disease,6989,6992
114,ECT,Test,6892,6895
115,PTC,Disease,7012,7015
116,放射性碘,Drug,7005,7009
117,甲状腺乳头状癌,Disease,7039,7046
118,滤泡状癌,Disease,2614,2619
119,碘,Reason,2980,2981
120,碘,Reason,3124,3125
121,碘摄入增加,Reason,3081,3086
122,神经内分泌瘤,Disease,3269,3276
123,PTC,Disease,3365,3368
124,心,Anatomy,5199,5200
125,肝,Anatomy,5201,5202
126,脾,Anatomy,5203,5204
127,肺,Anatomy,5205,5206
128,肾,Anatomy,5207,5208
129,局部淋巴结,Anatomy,5209,5214
130,PET-CT,Test,5701,5707
131,ECT,Test,5710,5713
132,99mTc,Drug,5939,5944
133,神经内分泌瘤,Disease,6183,6189
134,糖尿病,Disease,36,39
135,糖尿病,Disease,46,49
136,糖尿病,Disease,58,61
137,甲状腺乳头状癌,Disease,123,130
138,甲状腺乳头状癌,Disease,530,538
139,化疗,Treatment,2708,2710
140,内照射,Treatment,2792,2795
141,淋巴结转移灶,Anatomy,2835,2841
142,放射性碘,Drug,3170,3174
143,颈背部,Anatomy,4163,4166
144,肝,Anatomy,5325,5326
145,甲状腺,Anatomy,5957,5960
146,131I,Drug,6077,6082
147,Thena细胞,Anatomy,6408,6416
148,肿瘤大小,Test,4231,4236
149,体重,Test,4707,4709
150,放射性碘治疗,Treatment,238,244
151,放射性碘治疗,Treatment,596,602
152,外放射治疗,Treatment,2711,2716
153,131I放射治疗,Treatment,2905,2915
154,131I放射治疗,Treatment,3195,3205
155,甲状腺乳头状癌,Disease,3656,3663
156,甲状腺乳头癌,Disease,3670,3676
157,白细胞介素6,Test,6470,6477
