,entity,label,start,end
0,HDL-C,Test,2102,2107
1,HDL-C,Test,2877,2882
2,HDL-C,Test,3913,3918
3,HDL-C,Test,4778,4783
4,HDL-C,Test,4979,4984
5,HDL-C,Test,5827,5832
6,HDL-C,Test,6163,6168
7,HDL-C,Test,6341,6346
8,HDL-C,Test,6366,6371
9,空腹血糖,Test,293,297
10,空腹血糖,Test,2072,2076
11,空腹血糖,Test,4773,4777
12,空腹血糖,Test,5822,5826
13,FPG,Test,2077,2080
14,FPG,Test,2531,2534
15,FPG,Test,2841,2844
16,FPG,Test,3688,3691
17,FPG,Test,6337,6340
18,TG,Test,2087,2089
19,TG,Test,2519,2521
20,TG,Test,2936,2938
21,高密度脂蛋白胆固醇,Test,319,328
22,高密度脂蛋白胆固醇,Test,4784,4794
23,高密度脂蛋白胆固醇,Test,5833,5843
24,体重指数,Test,247,251
25,体重指数,Test,1922,1926
26,收缩压,Test,256,259
27,收缩压,Test,303,306
28,收缩压,Test,333,336
29,收缩压,Test,1903,1906
30,收缩压,Test,2849,2853
31,收缩压,Test,2887,2890
32,收缩压,Test,3509,3512
33,收缩压,Test,3930,3933
34,收缩压,Test,4996,4999
35,收缩压,Test,6328,6331
36,舒张压,Test,252,255
37,舒张压,Test,329,332
38,舒张压,Test,2845,2848
39,舒张压,Test,2883,2886
40,舒张压,Test,3515,3518
41,舒张压,Test,3716,3719
42,舒张压,Test,4261,4264
43,舒张压,Test,5008,5011
44,舒张压,Test,6109,6112
45,舒张压,Test,6332,6336
46,腰围,Test,339,341
47,腰围,Test,344,346
48,腰围,Test,1963,1965
49,腰围,Test,3499,3501
50,腰围,Test,3504,3506
51,腰围,Test,4274,4276
52,腰围,Test,4284,4286
53,腰围,Test,5361,5363
54,腰围,Test,5370,5372
55,腰围,Test,6560,6562
56,腰围,Test,6600,6602
57,腰围,Test,6856,6858
58,腰围,Test,6949,6951
59,腰围,Test,7168,7170
60,亚临床甲状腺功能减退,Disease,2328,2338
61,亚临床甲状腺功能减退,Disease,5955,5965
62,游离甲状腺素,Test,2121,2127
63,代谢综合征,Disease,96,101
64,代谢综合征,Disease,191,197
65,代谢综合征,Disease,406,411
66,代谢综合征,Disease,1576,1581
67,代谢综合征,Disease,4670,4675
68,代谢综合征,Disease,5725,5730
69,代谢综合征,Disease,5936,5941
70,甲状腺功能,Test,0,5
71,甲状腺功能,Test,2383,2388
72,甲状腺功能,Test,3015,3020
73,甲状腺功能,Test,3059,3064
74,甲状腺功能,Test,5945,5950
75,甲状腺功能,Test,6101,6106
76,甲状腺功能,Test,6416,6421
77,甲状腺功能,Test,6497,6502
78,脂肪细胞,Anatomy,7189,7193
79,脂肪细胞,Anatomy,7291,7295
80,脂肪细胞,Anatomy,7334,7338
81,甘油三酯,Test,2082,2086
82,甘油三酯,Test,3882,3886
83,甘油三酯,Test,4948,4952
84,TSH,Test,278,281
85,TSH,Test,2116,2119
86,TSH,Test,2162,2165
87,TSH,Test,2207,2210
88,TSH,Test,2348,2351
89,TSH,Test,2401,2404
90,TSH,Test,2514,2517
91,TSH,Test,2556,2559
92,TSH,Test,3147,3150
93,TSH,Test,3191,3194
94,TSH,Test,6465,6468
95,TSH,Test,6848,6851
96,TSH,Test,7052,7055
97,TSH,Test,7220,7223
98,TSH,Test,7286,7289
99,TSH,Test,7327,7330
100,FT4,Test,310,313
101,FT4,Test,383,386
102,FT4,Test,1228,1231
103,FT4,Test,1409,1412
104,FT4,Test,1833,1836
105,FT4,Test,2128,2131
106,FT4,Test,2170,2173
107,FT4,Test,2238,2241
108,FT4,Test,2368,2371
109,FT4,Test,2422,2425
110,FT4,Test,2560,2563
111,FT4,Test,2679,2682
112,FT4,Test,2754,2757
113,FT4,Test,2788,2791
114,FT4,Test,2855,2858
115,FT4,Test,3157,3160
116,FT4,Test,3208,3211
117,FT4,Test,3270,3273
118,FT4,Test,3666,3669
119,FT4,Test,3772,3775
120,FT4,Test,3824,3827
121,FT4,Test,3867,3870
122,FT4,Test,6302,6305
123,FT4,Test,6380,6383
124,FT4,Test,6469,6472
125,FT4,Test,6510,6513
126,FT4,Test,6538,6541
127,FT4,Test,6628,6631
128,FT4,Test,6656,6659
129,FT4,Test,6734,6737
130,FT4,Test,6745,6748
131,FT4,Test,6785,6788
132,FT4,Test,6814,6817
133,FT4,Test,6907,6910
134,FT4,Test,7244,7247
135,BMI,Test,1023,1026
136,FT3,Test,362,365
137,FT3,Test,379,382
138,FT3,Test,1344,1347
139,FT3,Test,1401,1404
140,FT3,Test,1829,1832
141,FT3,Test,2144,2147
142,FT3,Test,2166,2169
143,FT3,Test,2264,2267
144,FT3,Test,2426,2429
145,FT3,Test,2565,2568
146,FT3,Test,2684,2687
147,FT3,Test,2758,2761
148,FT3,Test,2792,2795
149,FT3,Test,2912,2915
150,FT3,Test,2955,2958
151,FT3,Test,3151,3154
152,FT3,Test,3203,3206
153,FT3,Test,3265,3268
154,FT3,Test,3400,3403
155,FT3,Test,3793,3796
156,FT3,Test,4890,4893
157,FT3,Test,4933,4936
158,FT3,Test,6191,6194
159,FT3,Test,6298,6301
160,FT3,Test,6376,6379
161,FT3,Test,6473,6476
162,FT3,Test,6515,6518
163,FT3,Test,6533,6536
164,FT3,Test,6555,6558
165,FT3,Test,6596,6599
166,FT3,Test,6724,6727
167,FT3,Test,6738,6741
168,FT3,Test,6790,6793
169,FT3,Test,6805,6808
170,FT3,Test,6903,6906
171,FT3,Test,6977,6980
172,FT3,Test,6992,6995
173,FT3,Test,7048,7051
174,FT3,Test,7095,7098
175,FT3,Test,7224,7227
176,FT3,Test,7255,7258
177,MS,Disease,198,200
178,MS,Disease,217,219
179,MS,Disease,372,374
180,MS,Disease,873,875
181,MS,Disease,1439,1441
182,MS,Disease,1582,1584
183,MS,Disease,1602,1604
184,MS,Disease,1672,1674
185,MS,Disease,1729,1731
186,MS,Disease,2304,2306
187,MS,Disease,2570,2572
188,MS,Disease,2623,2625
189,MS,Disease,2637,2639
190,MS,Disease,2689,2691
191,MS,Disease,2765,2767
192,MS,Disease,2824,2826
193,MS,Disease,3005,3007
194,MS,Disease,3011,3013
195,MS,Disease,3040,3042
196,MS,Disease,3047,3049
197,MS,Disease,3164,3166
198,MS,Disease,3175,3177
199,MS,Disease,3215,3217
200,MS,Disease,3226,3228
201,MS,Disease,3253,3255
202,MS,Disease,3260,3262
203,MS,Disease,3298,3300
204,MS,Disease,3449,3451
205,MS,Disease,3496,3498
206,MS,Disease,3594,3596
207,MS,Disease,3829,3831
208,MS,Disease,4318,4320
209,MS,Disease,4667,4669
210,MS,Disease,4895,4897
211,MS,Disease,5404,5406
212,MS,Disease,5722,5724
213,MS,Disease,5933,5935
214,MS,Disease,5969,5971
215,MS,Disease,5984,5986
216,MS,Disease,6000,6002
217,MS,Disease,6018,6020
218,MS,Disease,6033,6035
219,MS,Disease,6048,6050
220,MS,Disease,6061,6063
221,MS,Disease,6090,6092
222,MS,Disease,6097,6099
223,MS,Disease,6206,6208
224,MS,Disease,6283,6285
225,MS,Disease,6307,6309
226,MS,Disease,6412,6414
227,MS,Disease,6478,6480
228,MS,Disease,6487,6489
229,MS,Disease,6520,6522
230,MS,Disease,6543,6545
231,MS,Disease,6635,6637
232,MS,Disease,6667,6669
233,MS,Disease,6763,6765
234,MS,Disease,6889,6891
235,MS,Disease,6915,6917
236,MS,Disease,6943,6945
237,MS,Disease,7122,7124
238,MS,Disease,7182,7184
239,MS,Disease,7362,7364
240,MS,Disease,7382,7384
241,身高,Test,1914,1916
242,体重,Test,1917,1919
243,体重,Test,7103,7105
244,高密度脂蛋白胆固醇,Test,2091,2101
245,糖皮质激素,Drug,1762,1767
246,脂肪组织,Anatomy,7194,7198
247,舒张压,Test,298,302
248,舒张压,Test,1898,1902
249,腰围,Test,243,246
250,腰围,Test,1928,1931
251,腰围,Test,1987,1990
252,甲状腺激素水平,Test,7126,7133
253,促甲状腺激素,Test,2109,2115
254,亚临床甲减,Disease,2627,2632
255,亚临床甲减,Disease,3084,3089
256,亚临床甲减,Disease,3244,3249
257,亚临床甲减,Disease,3348,3354
258,亚临床甲减,Disease,3467,3472
259,亚临床甲减,Disease,3530,3535
260,亚临床甲减,Disease,3644,3649
261,体脂含量,Test,265,269
262,体脂含量,Test,2043,2047
263,体脂含量,Test,4821,4825
264,体脂含量,Test,5870,5874
265,脂肪含量,Test,260,264
266,脂肪含量,Test,347,351
267,Fat%,Test,354,358
268,Fat%,Test,270,274
269,甲状腺激素,Test,1665,1670
270,抗癫痫药物,Drug,1768,1773
271,避孕药,Drug,1774,1777
272,甲状腺激素,Drug,1778,1783
273,抗甲状腺药,Drug,1784,1789
274,血压,Test,1885,1887
275,两侧肋骨,Anatomy,1943,1947
276,髂前上棘,Anatomy,1951,1955
277,脐,Anatomy,1976,1977
278,腹正中线,Anatomy,1978,1982
279,FM,Test,2039,2041
280,Fat%,Test,2048,2052
281,0.27~4.2mIU/L,Test_Value,2217,2237
282,12~22pmol/L,Test_Value,2247,2263
283,3.1~6.8pmol/L,Test_Value,2274,2294
284,甲减,Disease,2339,2341
285,>4.2mIU/L,Test_Value,2351,2364
286,甲亢,Disease,2392,2394
287,<0.27mIU/L,Test_Value,2404,2418
288,FM,Test,2833,2835
289,MWC,Test,2892,2895
290,UWC,Test,2896,2899
291,FM,Test,2900,2902
292,Fat%,Test,2905,2909
293,亚临床甲亢,Disease,3099,3104
294,亚临床甲亢,Disease,3114,3119
295,性别,Reason,3527,3529
296,MWC,Test,3745,3748
297,甲状腺激素,Test,6220,6225
298,血压,Test,6234,6236
299,血脂,Test,6237,6239
300,脂肪分布,Test,6240,6244
301,非临床甲减,Disease,6271,6276
302,MWC,Test,6320,6323
303,UWC,Test,6324,6327
304,脂肪含量,Test,6565,6569
305,血压,Test,6603,6605
306,血脂,Test,6606,6608
307,脂肪含量,Test,6660,6665
308,血脂,Test,6672,6674
309,外周组织,Anatomy,6749,6753
310,肥胖,Symptom,6770,6772
311,增高,Test_Value,6809,6811
312,降低,Test_Value,6817,6819
313,肥胖,Disease,6853,6855
314,血脂,Test,6860,6862
315,脂肪增加,Symptom,6955,6959
316,FM,Test,6963,6965
317,Fat%,Test,6968,6972
318,增高,Test_Value,6995,6997
319,过度,Level,7039,7041
320,肥胖,Disease,7041,7043
321,肥胖,Disease,7073,7075
322,甲状腺激素,Test,7350,7355
323,MWC,Test,6135,6138
324,体重增加,Symptom,7163,7167
325,血糖,Test,6777,6779
326,甲状腺激素,Test,88,93
327,甲状腺激素,Test,155,160
328,甲状腺激素,Test,208,213
329,甲状腺激素,Test,7389,7394
330,腰围增大,Symptom,7168,7172
331,血脂,Test,6774,6776
