,entity,label,start,end
0,2型糖尿病,Disease,3946,3952
1,2型糖尿病,Disease,3988,3994
2,2型糖尿病,Disease,4209,4215
3,2型糖尿病,Disease,4486,4492
4,2型糖尿病,Disease,10053,10059
5,2型糖尿病,Disease,10276,10282
6,糖尿病,Disease,105,108
7,糖尿病,Disease,178,181
8,糖尿病,Disease,269,272
9,FFA,Test,304,307
10,p53,Anatomy,399,402
11,葡萄糖,Test,695,698
12,糖尿病,Disease,1184,1187
13,人脑血管内皮细胞,Anatomy,1247,1255
14,糖尿病,Disease,3969,3972
15,脑梗死,Disease,3996,3999
16,糖尿病,Disease,4005,4008
17,糖尿病性脑血管病,Disease,4024,4032
18,DCD,Disease,4113,4116
19,脑血管病,Disease,4148,4152
20,脑血管内皮细胞,Anatomy,4154,4161
21,DCD,Disease,4188,4191
22,脑血管内皮细胞,Anatomy,4261,4268
23,动脉硬化,Disease,4289,4293
24,人类细胞分裂周期蛋白14A,Anatomy,4329,4343
25,糖尿病脑血管病,Disease,4436,4443
26,葡萄糖,Drug,6858,6861
27,葡萄糖,Drug,6884,6887
28,FFA,Test,7279,7282
29,葡萄糖,Drug,7909,7912
30,Hcdc14A蛋白,Anatomy,7933,7943
31,Hcdc14A蛋白,Anatomy,7969,7979
32,Hcdc14A蛋白,Anatomy,8006,8016
33,DCD,Disease,9974,9977
34,糖尿病,Disease,9981,9984
35,脑血管病,Disease,9988,9992
36,颅内大血管,Anatomy,10026,10031
37,脑血管病,Disease,10064,10068
38,糖尿病,Disease,10072,10075
39,糖尿病,Disease,10101,10105
40,心脑血管疾病,Disease,10109,10115
41,脑血管病,Disease,10169,10173
42,糖尿病血管并发症,Disease,10199,10207
43,高脂血症,Disease,10284,10288
44,脑血管病变,Disease,10304,10309
45,低氧,Reason,10314,10316
46,糖尿病,Disease,10318,10321
47,低氧,Reason,10398,10400
48,血管内皮细胞,Anatomy,10401,10407
49,血管组织,Anatomy,10408,10412
50,脑血管内皮细胞,Anatomy,10434,10441
51,DCD,Disease,10455,10458
52,糖尿病,Disease,10472,10475
53,脑缺血,Disease,10503,10506
54,脑血管内皮细胞,Anatomy,10526,10533
55,脑血管内皮细胞,Anatomy,10598,10605
56,Cdc14基因,Anatomy,10657,10665
57,大脑,Anatomy,10929,10931
58,心脏,Anatomy,10932,10934
59,小肠,Anatomy,10935,10937
60,骨骼肌,Anatomy,10939,10942
61,p53,Anatomy,11125,11128
62,低氧,Reason,11254,11256
63,p53,Anatomy,11304,11307
64,DCD,Disease,11620,11623
65,糖尿病,Disease,11722,11725
66,血管内皮,Anatomy,11742,11746
67,低氧,Reason,11773,11775
68,糖尿病,Disease,11776,11779
69,血管平滑肌细胞,Anatomy,11784,11792
70,FFA,Test,1709,1712
71,FFA,Test,2032,2035
72,FFA,Test,2462,2465
73,FFA,Test,2538,2541
74,FFA,Test,2877,2880
75,FFA,Test,2939,2942
76,FFA,Test,3205,3208
77,Akt,Anatomy,10242,10245
78,PCR,Test,5481,5484
79,PCR,Test,5821,5824
80,Western印迹法,Test,349,360
81,XXT法,Test,409,414
82,流式细胞仪,Test,422,427
83,Hcdc14A,Anatomy,94,101
84,人类细胞分裂周期蛋白14A,Anatomy,220,234
85,Hcdc14A,Anatomy,11649,11656
86,HBVEC,Anatomy,11344,11349
87,Hcdc14A,Anatomy,11390,11397
88,Hcdc14A,Anatomy,11262,11269
89,HBVEC,Anatomy,11206,11211
90,Hcdc14A,Anatomy,11214,11221
91,Hcdc14A,Anatomy,11011,11018
92,Hcdc14A,Anatomy,10964,10971
93,Hcdc14A,Anatomy,11002,11009
94,Hcdc14A,Anatomy,10885,10892
95,Hcdc14B,Anatomy,10895,10902
96,Cdc14,Anatomy,10875,10880
97,Hcdc14A,Anatomy,10904,10911
98,Cdc14,Anatomy,10695,10700
99,Hcdc14A,Anatomy,7886,7893
100,Western印迹法,Test,7872,7883
101,Hcdc14A,Anatomy,4519,4526
102,HBVEC,Anatomy,314,319
103,Hcdc14A,Anatomy,331,338
104,周期蛋白,Anatomy,246,250
105,mRNA,Test,341,345
106,mRNA,Anatomy,590,594
107,低氧刺激,Reason,677,681
108,低氧刺激,Reason,738,743
109,高糖,Test,776,778
110,低氧,Test,785,787
111,mRNA,Anatomy,813,817
112,蛋白,Anatomy,819,821
113,低氧,Reason,920,922
114,+低氧,Reason,935,938
115,血管壁,Anatomy,4163,4166
116,组织缺氧,Disease,4254,4258
117,胎牛血清,Anatomy,4583,4587
