,entity,label,start,end
0,动脉粥样硬化,Disease,6888,6894
1,动脉粥样硬化,Disease,6938,6945
2,动脉粥样硬化,Disease,6998,7005
3,动脉粥样硬化,Disease,7053,7059
4,动脉粥样硬化,Disease,7873,7879
5,β细胞,Anatomy,7144,7148
6,艾塞那肽,Drug,33,37
7,艾塞那肽,Drug,158,162
8,艾塞那肽,Drug,324,328
9,艾塞那肽,Drug,450,454
10,艾塞那肽,Drug,581,585
11,艾塞那肽,Drug,669,673
12,艾塞那肽,Drug,2749,2753
13,艾塞那肽,Drug,2952,2956
14,艾塞那肽,Drug,3053,3058
15,艾塞那肽,Drug,3123,3127
16,艾塞那肽,Drug,3567,3571
17,艾塞那肽,Drug,3770,3774
18,艾塞那肽,Drug,3817,3821
19,艾塞那肽,Drug,4430,4434
20,艾塞那肽,Drug,4676,4680
21,艾塞那肽,Drug,4774,4778
22,艾塞那肽,Drug,4855,4859
23,艾塞那肽,Drug,4881,4885
24,艾塞那肽,Drug,4925,4929
25,艾塞那肽,Drug,4954,4958
26,艾塞那肽,Drug,5107,5111
27,艾塞那肽,Drug,5754,5758
28,艾塞那肽,Drug,5778,5782
29,艾塞那肽,Drug,5804,5808
30,艾塞那肽,Drug,5916,5920
31,艾塞那肽,Drug,6351,6355
32,艾塞那肽,Drug,6488,6492
33,艾塞那肽,Drug,6506,6510
34,艾塞那肽,Drug,6523,6527
35,艾塞那肽,Drug,6570,6574
36,艾塞那肽,Drug,6676,6680
37,艾塞那肽,Drug,6827,6831
38,艾塞那肽,Drug,7263,7267
39,艾塞那肽,Drug,7368,7372
40,艾塞那肽,Drug,7417,7421
41,艾塞那肽,Drug,7466,7470
42,艾塞那肽,Drug,7547,7551
43,艾塞那肽,Drug,8204,8208
44,艾塞那肽,Drug,8426,8430
45,艾塞那肽,Drug,8619,8623
46,艾塞那肽,Drug,8700,8704
47,胰升糖素样肽1,Anatomy,659,667
48,胰升糖素样肽1,Anatomy,2671,2680
49,脐静脉内皮细胞,Anatomy,3033,3040
50,脐静脉内皮细胞,Anatomy,5706,5713
51,HUVECs,Anatomy,141,147
52,HUVECs,Anatomy,258,264
53,HUVECs,Anatomy,1042,1048
54,HUVECs,Anatomy,1472,1478
55,HUVECs,Anatomy,3041,3047
56,HUVECs,Anatomy,3103,3109
57,HUVECs,Anatomy,3352,3358
58,HUVECs,Anatomy,4442,4448
59,HUVECs,Anatomy,4461,4467
60,HUVECs,Anatomy,4549,4555
61,HUVECs,Anatomy,4647,4653
62,HUVECs,Anatomy,5113,5119
63,HUVECs,Anatomy,5698,5704
