,entity,label,start,end
0,1型糖尿病,Disease,18,24
1,1型糖尿病,Disease,1025,1031
2,1型糖尿病,Disease,3454,3460
3,1型糖尿病,Disease,5146,5152
4,1型糖尿病,Disease,6229,6235
5,1型糖尿病,Disease,6266,6272
6,1型糖尿病,Disease,6323,6329
7,1型糖尿病,Disease,6401,6408
8,1型糖尿病,Disease,6569,6575
9,1型糖尿病,Disease,6633,6639
10,1型糖尿病,Disease,6669,6675
11,1型糖尿病,Disease,6708,6714
12,1型糖尿病,Disease,8268,8274
13,2型糖尿病,Disease,6304,6310
14,2型糖尿病,Disease,6375,6381
15,HBA1C,Test,1784,1789
16,空腹血糖,Test,1096,1100
17,空腹血糖,Test,1810,1814
18,高密度脂蛋白胆固醇,Test,2548,2557
19,低密度脂蛋白胆固醇,Test,2585,2594
20,总胆固醇,Test,2494,2498
21,腰围,Test,1370,1372
22,臀围,Test,1379,1381
23,亚临床甲状腺功能减退,Disease,5857,5867
24,甲状腺功能,Test,3636,3641
25,甲状腺功能,Test,6054,6059
26,甲状腺功能,Test,6137,6142
27,甲状腺功能,Test,6170,6175
28,甲状腺功能,Test,8416,8421
29,餐后血糖,Test,1070,1074
30,TSH,Test,2243,2246
31,TSH,Test,6190,6193
32,FT4,Test,2185,2188
33,骨钙素,Test,2418,2421
34,BMI,Test,1351,1354
35,FT3,Test,2214,2217
36,身高,Test,869,871
37,身高,Test,1328,1330
38,身高,Test,1420,1422
39,身高,Test,4456,4458
40,身高,Test,4465,4467
41,身高,Test,4822,4824
42,身高,Test,4885,4887
43,身高,Test,4966,4968
44,身高,Test,7794,7796
45,体重,Test,1338,1340
46,甲状腺过氧化物酶抗体,Test,2339,2349
47,维生素D,Drug,2458,2463
48,维生素D,Drug,7638,7644
49,维生素D,Drug,8100,8105
50,维生素D,Drug,8157,8162
51,TPOAb,Test,5803,5808
52,成骨细胞,Anatomy,7676,7680
53,破骨细胞,Anatomy,7597,7601
54,破骨细胞,Anatomy,7661,7665
55,MODY,Disease,7006,7010
56,心脏彩超,Test,2802,2806
57,TT4,Test,2129,2132
58,Turner综合征,Disease,4238,4248
59,Turner综合征,Disease,4525,4535
60,桥本甲状腺炎,Disease,25,31
61,桥本甲状腺炎,Disease,3465,3471
62,IGF-I,Test,4345,4350
63,IGF-I,Test,4419,4424
64,骨质疏松,Disease,35,39
65,骨质疏松,Disease,751,756
66,骨质疏松,Disease,3106,3110
67,骨质疏松,Disease,3263,3267
68,骨质疏松,Disease,3277,3282
69,骨质疏松,Disease,3515,3519
70,骨质疏松,Disease,3676,3680
71,骨质疏松,Disease,7113,7117
72,骨质疏松,Disease,7158,7162
73,骨质疏松,Disease,7275,7279
74,骨质疏松,Disease,8068,8072
75,骨质疏松,Disease,8219,8223
76,骨质疏松,Disease,8288,8292
77,骨质疏松,Disease,8452,8456
78,血脂异常,Disease,6064,6068
79,骨化三醇,Drug,3725,3729
80,三酰甘油,Test,2521,2525
81,冠心病,Disease,6075,6078
82,FSH,Test,1720,1723
83,FSH,Test,7578,7581
84,FSH,Test,7591,7594
85,FSH,Test,7729,7732
86,骨密度,Test,2376,2379
87,骨密度,Test,3100,3103
88,骨密度,Test,7197,7200
89,骨密度,Test,7237,7240
90,骨密度,Test,7914,7917
91,TT3,Test,2155,2158
92,血糖,Test,776,778
93,血糖,Test,994,996
94,血糖,Test,1847,1849
95,血糖,Test,1870,1872
96,血糖,Test,1893,1895
97,血糖,Test,1916,1918
98,血糖,Test,3567,3569
99,血糖,Test,6792,6794
100,血糖,Test,8422,8424
101,Turner综合征,Disease,5,15
102,Turner综合征,Disease,461,471
103,Turner综合征,Disease,597,607
104,Turner综合征,Disease,632,642
105,Turner综合征,Disease,683,693
106,Turner综合征,Disease,706,716
107,Turner综合征,Disease,739,749
108,Turner综合征,Disease,3435,3445
109,Turner综合征,Disease,3779,3789
110,Turner综合征,Disease,3829,3840
111,Turner综合征,Disease,3889,3899
112,Turner综合征,Disease,4012,4022
113,Turner综合征,Disease,4144,4154
114,Turner综合征,Disease,4164,4175
115,Turner综合征,Disease,4216,4226
116,Turner综合征,Disease,4254,4264
117,Turner综合征,Disease,4305,4315
118,Turner综合征,Disease,4398,4408
119,Turner综合征,Disease,4426,4436
120,Turner综合征,Disease,4545,4555
121,Turner综合征,Disease,4612,4622
122,Turner综合征,Disease,4685,4695
123,Turner综合征,Disease,4770,4780
124,Turner综合征,Disease,4806,4816
125,Turner综合征,Disease,4850,4860
126,Turner综合征,Disease,5063,5073
127,Turner综合征,Disease,5102,5112
128,Turner综合征,Disease,5218,5228
129,Turner综合征,Disease,5248,5258
130,Turner综合征,Disease,5284,5294
131,Turner综合征,Disease,5377,5388
132,Turner综合征,Disease,5426,5436
133,Turner综合征,Disease,5493,5503
134,Turner综合征,Disease,5615,5626
