,entity,label,start,end
0,2型糖尿病,Disease,3619,3625
1,2型糖尿病,Disease,4287,4293
2,2型糖尿病,Disease,5182,5188
3,2型糖尿病,Disease,5146,5152
4,磺脲类药物,Drug,3678,3683
5,二甲双胍,Drug,168,172
6,二甲双胍,Drug,2439,2444
7,二甲双胍,Drug,3594,3598
8,二甲双胍,Drug,3673,3677
9,二甲双胍,Drug,4261,4265
10,二甲双胍,Drug,4309,4313
11,二甲双胍,Drug,5718,5723
12,二甲双胍,Drug,5766,5770
13,二甲双胍,Drug,5803,5807
14,二甲双胍,Drug,6237,6241
15,二甲双胍,Drug,6248,6252
16,二甲双胍,Drug,6280,6284
17,罗格列酮,Drug,66,70
18,噻唑烷二酮类,Drug,71,77
19,胰岛素增敏剂,Drug,84,90
20,罗格列酮,Drug,149,153
21,磺脲类,Drug,174,177
22,罗格列酮,Drug,219,223
23,罗格列酮,Drug,262,266
24,罗格列酮,Drug,1642,1646
25,心肌梗死,Disease,1651,1655
26,罗格列酮,Drug,1674,1678
27,罗格列酮,Drug,2272,2276
28,罗格列酮,Drug,2347,2351
29,罗格列酮,Drug,2362,2366
30,罗格列酮,Drug,2421,2425
31,罗格列酮,Drug,2427,2431
32,磺脲,Drug,2447,2449
33,罗格列酮,Drug,2482,2486
34,罗格列酮,Drug,2585,2589
35,罗格列酮,Drug,2614,2618
36,罗格列酮,Drug,2633,2637
37,心血管的风险,SideEff,1777,1783
38,罗格列酮,Drug,2985,2989
39,罗格列酮,Drug,3006,3010
40,罗格列酮,Drug,3122,3126
41,罗格列酮,Drug,3141,3145
42,罗格列酮,Drug,3235,3239
43,罗格列酮,Drug,3265,3269
44,罗格列酮,Drug,3304,3308
45,罗格列酮,Drug,3329,3333
46,磺酰脲类,Drug,3599,3603
47,罗格列酮,Drug,3648,3652
48,罗格列酮,Drug,3655,3659
49,罗格列酮,Drug,3724,3728
50,罗格列酮,Drug,3760,3764
51,卒中,Disease,3897,3899
52,罗格列酮,Drug,3900,3904
53,心脏病发作,Disease,3891,3896
54,主要不良心脏事件,Disease,3875,3884
55,心血管死亡,Disease,3869,3874
56,MACE,Disease,3885,3889
57,罗格列酮,Drug,3936,3940
58,心力衰竭,Disease,3923,3927
59,骨折,Disease,3928,3930
60,心力衰竭,Disease,3978,3982
61,罗格列酮,Drug,4057,4061
62,手臂,Anatomy,4083,4085
63,手,Anatomy,4086,4087
64,小腿,Anatomy,4088,4090
65,足部,Anatomy,4091,4093
66,罗格列酮,Drug,4118,4122
67,水钠潴留,SideEff,4126,4131
68,老年糖尿病,Disease,4149,4155
69,骨折,Disease,4160,4162
70,罗格列酮,Drug,4175,4180
71,罗格列酮,Drug,4203,4207
72,罗格列酮,Drug,4228,4232
73,罗格列酮,Drug,4279,4283
74,磺脲类,Drug,4305,4308
75,罗格列酮,Drug,4337,4341
76,血糖,Test,4347,4349
77,心肌梗死,Disease,4636,4640
78,卒中,Disease,4648,4650
79,罗格列酮,Drug,4659,4663
80,心肌梗死,Disease,4740,4745
81,卒中,Disease,4746,4748
82,文迪雅,Drug,4901,4904
83,文迪雅,Drug,4921,4924
84,文迪雅,Drug,4944,4947
85,罗格列酮,Drug,5199,5203
86,全因死亡,Disease,5208,5212
87,心肌梗死,Disease,5213,5217
88,卒中,Disease,5218,5220
89,罗格列酮,Drug,5274,5278
90,噻唑烷二酮类,Drug,5337,5343
91,罗格列酮,Drug,5316,5321
92,罗格列酮,Drug,5383,5387
93,罗格列酮,Drug,5448,5452
94,罗格列酮,Drug,5520,5524
95,罗格列酮,Drug,5550,5554
96,心肌梗死,Disease,5652,5656
97,死亡,Disease,5649,5651
98,卒中,Disease,5657,5659
99,罗格列酮,Drug,5687,5691
100,胰岛素,Drug,5714,5717
101,吉非贝齐,Drug,5724,5728
102,磺脲类,Drug,5736,5739
103,硝酸盐,Drug,5740,5743
104,罗格列酮,Drug,5794,5799
105,罗格列酮,Drug,5846,5850
106,卒中,Disease,5890,5892
107,死亡,Disease,5863,5865
108,心肌梗死,Disease,5866,5870
109,卒中,Disease,5871,5873
110,心力衰竭,Disease,5893,5897
111,罗格列酮,Drug,5952,5956
112,罗格列酮,Drug,5977,5981
113,罗格列酮,Drug,6021,6025
114,缺血性心脏病,Disease,6057,6063
115,心绞痛,Disease,6064,6068
116,罗格列酮,Drug,6103,6107
117,罗格列酮,Drug,6182,6186
118,罗格列酮,Drug,6205,6209
119,罗格列酮,Drug,6228,6233
120,吡格列酮,Drug,6267,6271
121,罗格列酮,Drug,6288,6292
122,心肌梗死,Disease,6294,6298
123,罗格列酮,Drug,6349,6353
124,文迪雅,Drug,6407,6410
125,罗格列酮,Drug,6411,6415
126,罗格列酮,Drug,6435,6439
127,罗格列酮,Drug,6473,6478
128,罗格列酮,Drug,6497,6502
129,罗格列酮,Drug,6539,6543
130,胰岛B细胞,Anatomy,6569,6576
131,血糖,Test,6582,6584
132,罗格列酮,Drug,6621,6625
133,10年以上,Duration,6645,6651
134,心肌梗死,Disease,6662,6666
135,左心室肥厚,Disease,6667,6672
136,水肿,Symptom,6677,6679
137,肾功能减退,Disease,6711,6716
138,体重,Test,6695,6697
139,罗格列酮,Drug,33,37
140,罗格列酮,Drug,155,160
141,罗格列酮,Drug,330,334
142,TZD,Drug,643,646
143,TZD,Drug,5344,5347
144,TZD,Drug,5460,5463
145,TZD,Drug,5588,5591
146,TZD,Drug,5601,5604
147,冠心病,Disease,5140,5143
148,冠心病,Disease,5175,5178
149,贝特类,Drug,5731,5734
150,血糖,Test,3346,3348
151,血糖,Test,3611,3613
152,血糖,Test,4295,4297
153,全因死亡,Disease,3864,3868
154,磺脲类,Drug,4245,4248
155,平均糖化血红蛋白,Test,4233,4242
156,死亡,Disease,4737,4739
157,全因死亡,Disease,5470,5474
158,糖尿病,Disease,5700,5703
159,心血管死亡,Disease,3779,3784
160,低0.26%,Test_Value,4266,4274
161,缺血性心血管事件,Disease,5962,5970
162,心血管不良事件,Disease,186,193
163,BARI2D试验,Test,196,206
164,RECORD试验,Test,118,127
165,心血管风险,Disease,269,274
166,死亡,Disease,1663,1665
167,心血管事件,Disease,3241,3246
168,5.5年,Duration,3697,3703
169,死亡事件,Disease,4527,4531
170,死亡,Disease,4625,4627
171,死亡,Disease,5859,5861
172,心血管事件,Disease,6481,6486
173,心血管,Anatomy,6253,6257
174,糖尿病,Disease,3334,3338
175,骨折,Disease,5669,5672
176,糖尿病,Disease,6638,6641
177,缺血性心血管事件,Disease,228,236
178,充血性心力衰竭,SideEff,3942,3950
179,骨折,SideEff,4069,4071
180,骨折,SideEff,4184,4186
181,心肌梗死,SideEff,5390,5394
182,心力衰竭,SideEff,5411,5415
183,心肌梗死,SideEff,5501,5505
184,卒中,SideEff,5506,5508
185,ACEI类,Drug,5745,5751
186,罗格列酮,Drug,5773,5777
187,心力衰竭,Disease,5780,5784
188,心力衰竭,SideEff,5827,5831
189,骨折,SideEff,5921,5923
190,磺酰脲类,Drug,6272,6276
191,胰岛素抵抗,Reason,6557,6562
192,心力衰竭,Disease,6653,6658
193,增加3kg,Test_Value,6699,6706
194,胰岛素敏感性,Test,95,101
195,糖尿病试验,Test,3195,3200
196,糖尿病,Disease,3213,3216
197,心血管,Anatomy,3216,3219
198,骨折,SideEff,5610,5612
199,卒中,SideEff,5560,5562
200,心血管,Anatomy,3773,3776
201,心血管,Anatomy,4431,4434
