,entity,label,start,end
0,糖尿病肾病,Disease,17,22
1,糖尿病肾病,Disease,3253,3258
2,糖尿病肾病,Disease,3309,3315
3,糖尿病肾病,Disease,3507,3512
4,糖尿病肾病,Disease,11699,11704
5,糖尿病肾病,Disease,12119,12124
6,糖尿病肾病,Disease,12501,12506
7,空腹血糖,Test,4588,4592
8,空腹血糖,Test,5113,5118
9,尿白蛋白,Test,415,420
10,尿白蛋白,Test,5020,5025
11,尿白蛋白,Test,6745,6749
12,尿白蛋白,Test,6866,6870
13,尿白蛋白,Test,7726,7730
14,尿白蛋白,Test,12456,12460
15,尿白蛋白,Test,13017,13021
16,尿素氮,Test,402,405
17,尿素氮,Test,5108,5111
18,尿素氮,Test,6755,6758
19,尿素氮,Test,6875,6878
20,尿素氮,Test,7790,7793
21,尿素氮,Test,12468,12471
22,尿素氮,Test,13028,13031
23,血肌酐,Test,398,401
24,血肌酐,Test,5104,5107
25,血肌酐,Test,6750,6754
26,血肌酐,Test,6871,6874
27,血肌酐,Test,7757,7760
28,血肌酐,Test,12463,12466
29,血肌酐,Test,13024,13027
30,乳腺癌,Disease,12582,12585
31,乳腺癌,Disease,12613,12616
32,体重,Test,392,394
33,体重,Test,6692,6694
34,体重,Test,6895,6897
35,体重,Test,7506,7508
36,体重,Test,7636,7638
37,糖尿病,Disease,124,127
38,肾小球系膜细胞,Anatomy,129,137
39,糖尿病,Disease,232,235
40,糖尿病,Disease,249,253
41,糖尿病,Disease,261,264
42,糖尿病,Disease,277,280
43,肾脏皮质,Anatomy,349,353
44,24h尿蛋白,Test,406,414
45,肾重指数,Test,431,435
46,肾脏组织,Anatomy,438,442
47,光镜,Test,642,644
48,电镜,Test,645,647
49,糖尿病,Disease,845,848
50,肾皮质,Anatomy,850,853
51,糖尿病,Disease,872,875
52,系膜细胞,Anatomy,878,882
53,糖尿病肾病,Disease,914,920
54,糖尿病,Disease,3284,3287
55,FoxO,Anatomy,3383,3387
56,糖尿病,Disease,3449,3452
57,肾皮质,Anatomy,3454,3457
58,肾脏,Anatomy,3484,3486
59,糖尿病,Disease,3640,3643
60,系膜细胞,Anatomy,3678,3682
61,肾脏,Anatomy,3720,3722
62,肾脏系膜细胞,Anatomy,3765,3771
63,糖尿病,Disease,4389,4392
64,血糖,Test,4593,4595
65,糖尿病,Disease,4627,4630
66,肾脏皮质,Anatomy,4733,4737
67,糖尿病,Disease,4743,4746
68,肾脏皮质,Anatomy,4770,4774
69,肾脏皮质,Anatomy,4886,4890
70,24h尿蛋白,Test,5011,5019
71,血糖,Test,5124,5126
72,肾皮质,Anatomy,5147,5150
73,肾皮质,Anatomy,5198,5201
74,肾皮质,Anatomy,5235,5238
75,肾皮质,Anatomy,5464,5467
76,PCR,Test,5548,5551
77,倒置荧光显微镜,Test,6524,6531
78,肾皮质,Anatomy,6559,6562
79,精神萎靡,Symptom,6629,6633
80,血糖,Test,6699,6701
