,entity,label,start,end
0,2型糖尿病,Disease,2262,2268
1,2型糖尿病,Disease,2754,2760
2,2型糖尿病,Disease,2779,2786
3,2型糖尿病,Disease,7337,7343
4,非酒精性脂肪性肝病,Disease,278,287
5,非酒精性脂肪性肝病,Disease,608,617
6,非酒精性脂肪性肝病,Disease,642,651
7,非酒精性脂肪性肝病,Disease,2160,2169
8,NAFLD,Disease,2206,2211
9,NAFLD,Disease,2237,2242
10,NAFLD,Disease,2311,2316
11,NAFLD,Disease,2397,2402
12,NAFLD,Disease,2415,2420
13,NAFLD,Disease,2771,2776
14,NAFLD,Disease,2809,2814
15,NAFLD,Disease,2911,2916
16,NAFLD,Disease,5872,5877
17,NAFLD,Disease,5891,5896
18,NAFLD,Disease,5960,5965
19,NAFLD,Disease,5997,6002
20,NAFLD,Disease,6061,6066
21,NAFLD,Disease,6177,6182
22,NAFLD,Disease,6260,6265
23,NAFLD,Disease,6808,6813
24,NAFLD,Disease,7361,7366
25,NAFLD,Disease,7557,7562
26,AST,Test,450,453
27,AST,Test,522,525
28,AST,Test,1572,1575
29,AST,Test,1746,1749
30,AST,Test,3128,3131
31,AST,Test,3748,3751
32,AST,Test,4786,4789
33,AST,Test,4872,4875
34,AST,Test,5262,5265
35,AST,Test,5335,5338
36,AST,Test,5633,5636
37,AST,Test,7438,7441
38,ALT,Test,434,437
39,ALT,Test,517,520
40,ALT,Test,1537,1540
41,ALT,Test,1741,1744
42,ALT,Test,3111,3114
43,ALT,Test,3744,3747
44,ALT,Test,4782,4785
45,ALT,Test,4868,4871
46,ALT,Test,5258,5261
47,ALT,Test,5321,5324
48,ALT,Test,5620,5623
49,ALT,Test,7434,7437
50,代谢综合征,Disease,2269,2274
51,代谢综合征,Disease,2375,2380
52,代谢综合征,Disease,6043,6048
53,游离脂肪酸,Test,6944,6949
54,体重,Test,6903,6905
55,脂肪肝,Disease,318,321
56,三酰甘油,Test,455,460
57,白细胞介素6,Test,471,478
58,三酰甘油,Test,526,530
59,白细胞介素6,Test,540,547
60,中心性肥胖,Disease,2256,2261
61,心脑血管疾病,Disease,2287,2293
62,肥胖,Disease,2349,2351
63,高脂血症,Disease,2352,2356
64,胰岛素抵抗,Disease,2357,2362
65,糖尿病,Disease,2363,2366
66,胰岛素抵抗,Disease,2746,2752
67,脂肪肝,Disease,2879,2882
68,三酰甘油,Test,3097,3101
69,白细胞介素6,Test,3143,3150
70,三酰甘油,Test,3669,3673
71,三酰甘油,Test,3752,3756
72,白细胞介素6,Test,3767,3774
73,PCR,Test,3869,3872
74,白细胞介素6,Test,4774,4781
75,三酰甘油,Test,4790,4794
76,白细胞介素6,Test,4860,4867
77,三酰甘油,Test,4877,4881
78,脂肪肝,Disease,5066,5069
79,脂肪肝,Disease,5175,5178
80,脂肪肝,Disease,5189,5192
81,三酰甘油,Test,5266,5270
82,三酰甘油,Test,5306,5310
83,单纯脂肪变性,Disease,5915,5921
84,非酒精性肝炎,Disease,5933,5940
85,肝硬化,Disease,5956,5959
86,心脑血管疾病,Disease,5967,5974
87,肝脏,Anatomy,6049,6051
88,胰岛素抵抗,Disease,6123,6128
89,胰岛素抵抗,Reason,6191,6196
90,线粒体损伤,Reason,6209,6214
91,高胰岛素血症,Disease,6396,6403
92,AKT2胰岛素信号通路,Anatomy,6436,6448
93,肝脏,Anatomy,6610,6613
94,胰岛素抵抗,Disease,6828,6834
95,胰岛素抵抗,Disease,6866,6871
96,内脏脂肪,Anatomy,6883,6887
97,胰岛素抵抗,Disease,6923,6928
98,肝细胞,Anatomy,6968,6971
99,肝癌,Disease,7029,7031
100,肝癌,Disease,7039,7041
101,肝癌,Disease,7248,7250
102,胰岛素抵抗,Disease,7330,7335
103,三酰甘油,Test,7442,7447
104,白细胞介素6,Test,7457,7464
105,脂肪肝,Disease,7524,7527
106,IGF2BP3,Anatomy,269,276
107,IGF2BP3,Anatomy,330,337
108,IGF2BP3,Anatomy,503,510
109,IGF2BP3,Anatomy,595,602
110,IGF2BP3,Anatomy,673,680
111,IGF2BP3,Anatomy,1045,1052
112,IGF2BP3,Anatomy,1239,1246
113,IGF2BP3,Anatomy,1415,1422
114,IGF2BP3,Anatomy,1716,1723
115,IGF2BP3,Anatomy,1933,1940
116,IGF2BP3,Anatomy,2041,2048
117,IGF2BP3,Anatomy,2731,2738
118,IGF2BP3,Anatomy,2870,2877
119,IGF2BP3,Anatomy,3905,3912
120,IGF2BP3,Anatomy,4268,4275
121,IGF2BP3,Anatomy,4353,4360
122,IGF2BP3,Anatomy,4555,4562
123,IGF2BP3,Anatomy,4611,4618
124,IGF2BP3,Anatomy,4649,4656
125,IGF2BP3,Anatomy,4693,4700
126,IGF2BP3,Anatomy,4713,4720
127,IGF2BP3,Anatomy,4848,4855
128,IGF2BP3,Anatomy,5121,5128
129,IGF2BP3,Anatomy,5535,5542
130,三酰甘油,Test,6317,6321
131,PCR,Test,3186,3189
132,PCR,Test,3245,3248
133,PCR,Test,3308,3311
134,PCR,Test,4160,4163
135,L-O2,Anatomy,311,315
136,IGFs,Anatomy,2648,2652
137,IGF-2,Anatomy,2625,2630
138,IGF2BP1,Anatomy,2715,2722
139,IGF2BP2,Anatomy,2723,2730
140,RI-RNA干扰技术,Test,2855,2866
141,氧化应激,Reason,6197,6201
142,脂质过氧化,Reason,6202,6208
143,相关细胞因子表达变化,Reason,6216,6226
144,SREBP-1C,Anatomy,6485,6493
145,SREBP-1C,Anatomy,6540,6548
146,SREBP-1C,Anatomy,6620,6628
147,ChREBP,Anatomy,6629,6635
148,IRS-2,Anatomy,6556,6561
149,SREBP-1C,Anatomy,6699,6707
150,肝代谢紊乱,Disease,6909,6914
151,生化指标,Test,349,353
152,生化指标,Test,421,425
153,氨酸氨基转移酶,Test,426,433
154,天门冬氨酸氨基转移酶,Test,439,449
155,肝脏,Anatomy,2381,2383
156,mRNA,Anatomy,2632,2636
157,RNA,Anatomy,2666,2669
158,链霉素,Drug,3078,3081
159,青霉素,Drug,3082,3085
160,非酒精性脂肪变性,Disease,3543,3551
161,非酒精性脂肪变性,Disease,3590,3598
162,电镜,Test,3606,3608
163,油酸,Drug,3627,3629
164,胰酶,Test,3638,3640
165,电镜,Test,3653,3655
166,酶联免疫吸附剂,Test,3684,3691
167,白细胞介素6,Test,5250,5257
