,entity,label,start,end
0,2型糖尿病,Disease,5,11
1,2型糖尿病,Disease,78,84
2,2型糖尿病,Disease,2449,2455
3,2型糖尿病,Disease,4929,4935
4,糖尿病肾病,Disease,25,30
5,糖尿病肾病,Disease,113,118
6,糖尿病肾病,Disease,2145,2150
7,HBA1C,Test,3294,3299
8,HBA1C,Test,3886,3891
9,HBA1C,Test,4401,4406
10,HBA1C,Test,8483,8488
11,HDL-C,Test,3231,3236
12,HDL-C,Test,4388,4393
13,HDL-C,Test,8471,8476
14,LDL-C,Test,3249,3254
15,LDL-C,Test,3878,3883
16,LDL-C,Test,4008,4013
17,LDL-C,Test,4395,4400
18,LDL-C,Test,8477,8482
19,T2DM,Disease,85,89
20,T2DM,Disease,131,135
21,T2DM,Disease,288,292
22,T2DM,Disease,968,972
23,T2DM,Disease,1099,1103
24,T2DM,Disease,2456,2460
25,T2DM,Disease,2589,2593
26,T2DM,Disease,2614,2618
27,T2DM,Disease,2648,2652
28,T2DM,Disease,2851,2855
29,T2DM,Disease,3128,3132
30,T2DM,Disease,3731,3735
31,T2DM,Disease,4080,4084
32,T2DM,Disease,4292,4296
33,T2DM,Disease,4847,4851
34,T2DM,Disease,6947,6951
35,T2DM,Disease,6968,6972
36,T2DM,Disease,7481,7485
37,T2DM,Disease,8000,8004
38,空腹血糖,Test,327,331
39,空腹血糖,Test,3176,3180
40,尿白蛋白,Test,310,314
41,尿白蛋白,Test,2805,2809
42,尿白蛋白,Test,3149,3153
43,尿白蛋白,Test,3335,3339
44,尿白蛋白排泄量,Test,7397,7404
45,尿白蛋白,Test,7899,7903
46,肌酐比值,Test,316,320
47,肌酐比值,Test,2811,2815
48,2hPG,Test,3196,3200
49,2hPG,Test,3769,3773
50,2hPG,Test,4148,4152
51,2hPG,Test,4370,4374
52,2hPG,Test,8460,8464
53,ACR,Test,322,325
54,ACR,Test,435,438
55,ACR,Test,2845,2848
56,ACR,Test,2865,2868
57,ACR,Test,2897,2900
58,ACR,Test,2928,2931
59,ACR,Test,3166,3169
60,ACR,Test,3949,3952
61,ACR,Test,4002,4005
62,ACR,Test,4116,4119
63,ACR,Test,4307,4310
64,ACR,Test,4325,4328
65,ACR,Test,4498,4501
66,ACR,Test,7435,7438
67,ACR,Test,7632,7635
68,ACR,Test,8168,8171
69,ACR,Test,8400,8403
70,ACR,Test,8421,8424
71,ACR,Test,8520,8523
72,非诺贝特,Drug,8136,8140
73,非诺贝特,Drug,8190,8194
74,TC,Test,3207,3209
75,TC,Test,3872,3874
76,TC,Test,4381,4383
77,TC,Test,8465,8467
78,TG,Test,3217,3219
79,TG,Test,3875,3877
80,TG,Test,4385,4387
81,TG,Test,8468,8470
82,高密度脂蛋白胆固醇,Test,3221,3230
83,NAFLD,Disease,2629,2634
84,NAFLD,Disease,4822,4827
85,NAFLD,Disease,4855,4860
86,NAFLD,Disease,4909,4914
87,NAFLD,Disease,6955,6960
88,总胆固醇,Test,3202,3206
89,体重指数,Test,3114,3118
90,体重指数,Test,3845,3849
91,体重指数,Test,4341,4345
92,体重指数,Test,8446,8450
93,肾功能不全,Disease,3061,3066
94,腰臀比,Test,3119,3122
95,腰臀比,Test,3850,3853
96,腰臀比,Test,4347,4350
97,腰围,Test,3102,3104
98,臀围,Test,3105,3107
99,动脉粥样硬化,Disease,7736,7742
100,脂肪细胞,Anatomy,7665,7669
101,甘油三酯,Test,3211,3216
102,脂联素,Test,382,385
103,脂联素,Test,3895,3898
104,脂联素,Test,3957,3960
105,脂联素,Test,4017,4020
106,脂联素,Test,4361,4364
107,脂联素,Test,7606,7609
108,脂联素,Test,7627,7630
109,脂联素,Test,8179,8182
110,脂联素,Test,8229,8232
111,脂联素,Reason,8515,8518
112,身高,Test,3096,3098
113,体重,Test,3099,3101
114,体重,Test,4778,4780
115,DN,Disease,119,121
116,餐后2h血糖,Test,332,341
117,C反应蛋白,Test,343,349
118,Fetuin-A,Anatomy,460,468
119,DN,Disease,489,491
120,DN,Disease,2172,2174
121,糖尿病,Disease,2204,2207
122,终末期肾衰,Disease,2198,2203
123,DN,Disease,2225,2227
124,DN,Disease,2248,2250
125,肾小球硬化,Symptom,2312,2317
126,肾功能损害,Disease,2325,2331
127,胎球蛋白A,Anatomy,2337,2343
128,Fetuin-A,Anatomy,2344,2352
129,糖尿病,Disease,2373,2376
130,外周血管疾病,Disease,2383,2389
131,冠状动脉疾病,Disease,2390,2397
132,心血管疾病,Disease,2398,2403
133,Fetuin-A,Anatomy,2417,2425
134,DN,Disease,2428,2430
135,Fetuin-A,Anatomy,2497,2505
136,DN,Disease,2508,2510
137,非酒精性脂肪肝,Disease,2621,2628
138,慢性肾脏疾病,Disease,2664,2670
139,恶性肿瘤,Disease,2655,2659
140,遗传性疾病,Disease,2678,2683
141,肝功能异常,Disease,2671,2677
142,自身免疫性疾病,Disease,2684,2691
143,<30mg/mmol,Test_Value,2900,2913
144,≥30mg/mmol,Test_Value,2931,2944
145,非酒精性脂肪肝,Disease,3044,3051
146,急慢性感染,Disease,3052,3057
147,尿肌酐,Test,3154,3157
148,餐后2h血糖,Test,3186,3195
149,FBG,Test,3181,3184
150,低密度脂蛋白胆固醇,Test,3238,3248
151,尿肌酐,Test,3256,3259
152,C反应蛋白,Test,3341,3347
153,CRP,Test,3348,3351
154,Fetuin-A,Test,3855,3863
155,FBG,Test,3864,3867
156,CRP,Test,3868,3871
157,Fetuin-A,Test,3933,3941
158,CRP,Test,3943,3946
159,Fetuin-A,Test,3989,3997
160,CRP,Test,3998,4001
161,Fetuin-A,Test,4088,4096
162,FBG,Test,4133,4136
163,CRP,Test,4165,4168
164,APN,Test,4224,4227
165,Fetuin-A,Test,4352,4360
166,FBG,Test,4366,4369
167,CRP,Test,4376,4379
168,Fetuin-A,Test,4442,4450
169,CRP,Test,4462,4465
170,脂联素,Test,4477,4481
171,糖尿病,Disease,4528,4531
172,糖代谢紊乱,Reason,4559,4564
173,遗传因素,Reason,4554,4558
174,蛋白激酶C的激活,Reason,4565,4575
175,血流动力学改变,Reason,4576,4583
176,氧化应激,Reason,4585,4589
177,Fetuin-A,Anatomy,4653,4661
178,肝脏,Anatomy,4666,4668
179,肝脏,Anatomy,4681,4683
180,骨骼肌组织,Anatomy,4685,4690
181,胰岛素受体酪氨酸激酶,Anatomy,4691,4701
182,Fetuin-A,Anatomy,4714,4722
183,消瘦,Symptom,4743,4745
184,游离脂肪酸分泌减少,Symptom,4746,4756
185,Fetuin-A,Anatomy,4788,4796
186,高频超声,Test,4902,4906
187,高频超声,Test,6939,6943
188,DN,Disease,7153,7155
189,DN,Disease,7240,7242
190,Fetuin-A,Anatomy,7277,7285
191,脂肪组织,Anatomy,7289,7293
192,Fetuin-A,Anatomy,7319,7327
193,单核细胞,Anatomy,7334,7338
194,DN,Disease,7388,7390
195,CRP,Test,7409,7412
196,CPR,Test,7441,7444
197,CRP,Test,7453,7456
198,大血管病变,Disease,7488,7493
199,Fetuin-A,Anatomy,7532,7540
200,DN,Disease,7543,7545
201,血清Fetuin-A,Test,7593,7604
202,DN,Disease,7651,7653
203,皮下脂肪组织,Anatomy,7686,7692
204,糖尿病,Disease,7804,7807
205,Fetuin-A,Anatomy,7942,7951
206,代谢性综合征,Disease,8006,8012
207,血清Fetuin-A,Test,8154,8165
208,Fetuin-A,Test,8207,8215
209,Fetuin-A,Anatomy,8241,8249
210,DN,Disease,8310,8312
211,脂肪组织,Anatomy,8265,8269
212,DN,Disease,8385,8387
213,Fetuin-A,Anatomy,8361,8369
214,腰臀比,Test,8451,8455
215,FBG,Test,8456,8459
216,Fetuin-A,Reason,8501,8509
217,病程,Reason,8498,8500
218,CRP,Reason,8510,8513
219,Fetuin-A,Anatomy,8545,8553
220,DN,Disease,8578,8580
221,高密度脂蛋白胆固醇,Test,6836,6845
222,低密度脂蛋白胆固醇,Test,6852,6861
223,血清胎球蛋白A,Test,13,21
224,糖尿病肾病,Disease,507,512
225,HBA1C,Test,6191,6196
226,HDL-C,Test,6157,6162
227,HDL-C,Test,6830,6835
228,LDL-C,Test,6174,6179
229,LDL-C,Test,6846,6851
230,AMPK,Anatomy,7870,7874
231,尿白蛋白,Test,6802,6806
232,肌酐比值,Test,6809,6813
233,2hPG,Test,5595,5599
234,2hPG,Test,6772,6776
235,总胆固醇,Test,6817,6821
236,体重指数,Test,5002,5006
237,空腹血糖,Test,6767,6771
238,甘油三酯,Test,6825,6829
239,腰臀比,Test,5017,5020
240,脂联素,Test,6759,6762
241,FBG,Test,5580,5583
242,FBG,Test,6763,6766
243,血糖,Test,6784,6786
244,TC,Test,6130,6132
245,TC,Test,6814,6816
246,TG,Test,6143,6145
247,TG,Test,6822,6824
248,脂联素,Test,7643,7646
249,脂联素,Test,7771,7774
250,脂联素,Test,7827,7830
251,脂联素,Test,7924,7927
252,脂联素,Test,7953,7956
253,肾损害,Disease,4533,4536
254,DN,Disease,7122,7124
255,ACR,Test,1546,1549
256,ACR,Test,1872,1875
257,微量白蛋白尿,Symptom,155,161
258,大量白蛋白尿,Symptom,172,178
259,正常蛋白尿,Symptom,138,143
260,血清Fetuin-A,Test,210,221
261,病程,Reason,307,309
262,病程,Reason,413,415
263,脂联素,Reason,430,433
264,促炎性效应,Reason,473,478
265,抑制脂联素,Reason,479,484
266,糖尿病微血管病变,Disease,2176,2185
267,蛋白尿,Symptom,2468,2471
268,糖尿病,Disease,2794,2797
269,3mg/mmol,Test_Value,2870,2881
270,正常白蛋白尿,Symptom,2883,2889
271,3≤,Test_Value,2895,2897
272,微量白蛋白尿,Symptom,2916,2922
273,大量白蛋白尿,Symptom,2946,2952
274,脂联素,Test,3410,3413
275,病程,Test,4100,4102
276,年龄,Test,4206,4208
277,病程,Test,3986,3988
278,胰岛素,Anatomy,4732,4735
279,显著增高,Test_Value,4834,4838
280,胰岛素,Anatomy,7294,7297
281,非特异性炎症,Reason,7458,7464
282,糖尿病微血管病变,Disease,7513,7521
283,肾小球足细胞,Anatomy,7879,7886
284,Fetuin-A,Test,7914,7922
285,脂联素基因,Anatomy,8270,8276
286,促炎性效应,Reason,8559,8564
287,抑制脂联素表达,Reason,8565,8573
288,尿白蛋白,Test,7836,7840
289,尿白蛋白,Test,8071,8075
290,尿白蛋白,Test,8217,8221
291,脂联素,Test,8286,8289
292,脂联素,Test,8337,8340
293,血清胎球蛋白A,Test,92,100
294,Fetuin-A,Test,101,109
295,Fetuin-A,Test,297,305
296,Fetuin-A,Reason,416,424
297,CRP,Reason,425,428
298,血清Fetuin-A,Test,2476,2487
299,Fetuin-A,Test,3400,3408
300,血清Fetuin-A,Test,4041,4052
301,慢性炎症,Reason,4590,4594
302,炎性细胞因子,Reason,4595,4601
303,慢性炎症,Reason,4616,4620
304,炎性细胞因子,Reason,4621,4627
305,Fetuin-A表达水平,Test,4806,4820
306,Fetuin-A,Test,6984,6992
307,Fetuin-A,Test,7014,7022
308,Fetuin-A,Test,7046,7054
309,Fetuin-A,Test,7077,7085
310,Fetuin-A,Test,7128,7136
311,Fetuin-A,Test,7160,7168
312,Fetuin-A,Test,7227,7235
313,血清Fetuin-A,Test,7419,7430
314,血管内皮细胞,Anatomy,7790,7797
315,血清Fetuin-A,Test,8058,8069
316,血清Fetuin-A,Test,8317,8328
317,长期高血糖负荷状态,Reason,2255,2264
