,entity,label,start,end
0,2型糖尿病,Disease,102,108
1,2型糖尿病,Disease,129,135
2,2型糖尿病,Disease,207,213
3,2型糖尿病,Disease,988,994
4,2型糖尿病,Disease,1222,1228
5,2型糖尿病,Disease,1281,1287
6,2型糖尿病,Disease,1357,1363
7,2型糖尿病,Disease,1735,1741
8,2型糖尿病,Disease,2805,2811
9,2型糖尿病,Disease,2900,2906
10,2型糖尿病,Disease,3017,3023
11,2型糖尿病,Disease,3226,3232
12,2型糖尿病,Disease,3258,3264
13,2型糖尿病,Disease,3314,3320
14,2型糖尿病,Disease,3407,3413
15,2型糖尿病,Disease,3594,3600
16,2型糖尿病,Disease,3698,3704
17,2型糖尿病,Disease,3759,3765
18,2型糖尿病,Disease,3822,3828
19,2型糖尿病,Disease,3886,3892
20,2型糖尿病,Disease,3944,3951
21,2型糖尿病,Disease,5057,5063
22,2型糖尿病,Disease,5150,5157
23,2型糖尿病,Disease,5185,5191
24,2型糖尿病,Disease,5455,5461
25,2型糖尿病,Disease,6096,6102
26,2型糖尿病,Disease,5219,5225
27,空腹血糖,Test,2792,2796
28,空腹血糖,Test,2999,3003
29,体重指数,Test,3836,3840
30,代谢综合征,Disease,3182,3187
31,代谢综合征,Disease,5525,5530
32,糖尿病前期,Disease,1174,1179
33,BMI,Test,3842,3845
34,出生体重,Test,1779,1783
35,出生体重,Test,1807,1811
36,出生体重,Test,2992,2996
37,出生后0~24个月的体重加速增长,Reason,3111,3131
38,出生体重,Test,3220,3224
39,出生体重,Test,3252,3256
40,低出生体重,Disease,3431,3436
41,出生体重,Test,3587,3591
42,出生体重,Test,3741,3745
43,出生体重,Test,3816,3820
44,出生体重,Test,3895,3899
45,体重,Test,4943,4945
46,营养过剩,Disease,174,178
47,营养不良,Disease,254,258
48,低出生体重,Disease,260,265
49,心脑血管疾病,Disease,1013,1020
50,恶性肿瘤,Disease,1021,1025
51,糖尿病,Disease,1077,1080
52,糖尿病,Disease,1124,1127
53,糖尿病,Disease,1157,1160
54,糖尿病,Disease,1198,1202
55,急、慢性并发症,Disease,1242,1249
56,外周组织胰岛素抵抗,Reason,1322,1331
57,胰岛素分泌缺陷,Reason,1332,1340
58,多基因遗传易感性,Reason,1289,1297
59,低出生体重,Disease,1387,1392
60,营养过剩,Disease,1397,1401
61,心血管疾病,Disease,1461,1466
62,缺血性心脏病,Disease,1595,1601
63,低出生体重,Disease,1656,1661
64,心血管疾病,Disease,1687,1692
65,X综合征,Disease,1727,1733
66,高血压,Disease,1742,1745
67,高脂血症,Disease,1746,1750
68,出生体重,Test,1756,1760
69,≤2950g,Test_Value,1783,1791
70,X综合征,Disease,1796,1801
71,>4310g,Test_Value,1811,1819
72,X综合征,Disease,1900,1905
73,小婴儿综合征,Disease,1909,1915
74,宫内营养不良,Disease,2025,2032
75,胰腺,Anatomy,2053,2055
76,心脏,Anatomy,2056,2059
77,肾脏,Anatomy,2060,2062
78,骨骼肌,Anatomy,2063,2066
79,大脑,Anatomy,2077,2079
80,代谢性疾病,Disease,2134,2139
81,营养不良,Disease,2279,2283
82,血管,Anatomy,2302,2304
83,胰腺,Anatomy,2305,2307
84,肝脏,Anatomy,2308,2310
85,肺脏,Anatomy,2311,2313
86,宫内发育受限,Disease,2391,2397
87,糖耐量异常,Disease,2674,2679
88,腹部肥胖,Disease,2924,2928
89,空腹血糖调节受损,Disease,3006,3015
90,低出生体重,Reason,3071,3077
91,出生48个月后体重快速增长,Reason,3078,3093
92,葡萄糖耐受不良,Disease,3097,3105
93,<2500g,Test_Value,3284,3292
94,>4000g,Test_Value,3301,3309
95,高出生体重,Disease,3398,3404
96,妊娠期糖尿病,Disease,3420,3426
97,宫内营养不良,Disease,3445,3451
98,>4000g,Test_Value,3617,3625
99,妊娠期糖尿病,Disease,3633,3639
100,巨大儿,Disease,3644,3647
101,出生体重,Test,3691,3696
102,出生体重,Test,3711,3715
103,≤3000g,Test_Value,3715,3723
104,中心性肥胖,Disease,4025,4031
105,糖尿病,Disease,4199,4202
106,H3K4me3基因,Anatomy,4232,4242
107,胰岛细胞,Anatomy,4256,4260
108,H3K4me2,Anatomy,4303,4310
109,胰岛,Anatomy,4340,4342
110,低出生体重,Disease,4382,4387
111,营养不良,Disease,4842,4846
112,营养过剩,Disease,4847,4851
113,贫血,Disease,4887,4889
114,低于2500g,Test_Value,4945,4955
115,糖尿病,Disease,4972,4975
116,低出生体重,Disease,5076,5081
117,巨大儿,Disease,5112,5115
118,2型糖尿病,Disease,5345,5352
119,糖尿病,Disease,5378,5381
120,糖尿病,Disease,5383,5386
121,妊娠期糖尿病,Disease,5492,5498
122,糖尿病,Disease,5505,5508
123,糖尿病,Disease,5862,5865
124,宫内发育迟缓,Disease,5880,5886
125,冠心病,Disease,5894,5897
126,高血压,Disease,5898,5901
127,肥胖,Disease,5902,5904
128,骨质疏松,Disease,5905,5909
129,Pdx1,Anatomy,4183,4187
130,Pdx1,Anatomy,4221,4225
131,Pdx1,Anatomy,4326,4330
132,胰岛素,Anatomy,155,158
133,死亡,Disease,1127,1129
134,死亡,Disease,1651,1653
135,肥胖,Disease,2481,2483
136,营养过剩,Disease,2620,2624
137,腹围,Test,3038,3041
138,PPARα基因,Anatomy,4405,4413
139,血管紧张素2受体基因,Anatomy,4419,4429
140,IGF-2基因,Anatomy,4524,4532
141,IL10,Anatomy,4575,4579
142,LEP,Anatomy,4580,4583
143,ABCA1,Anatomy,4584,4589
144,GNASAS,Anatomy,4591,4597
145,MEG3基因,Anatomy,4600,4607
146,染色质,Anatomy,4656,4659
147,孕龄,Reason,1856,1858
148,吸烟,Reason,1861,1863
149,饮酒,Reason,1864,1866
150,社会地位,Reason,1867,1871
151,thesmall-babysyndrome,Disease,1919,1942
152,慢性疾病,Disease,2366,2370
153,激素分泌与代谢活动的异常,Disease,2342,2355
154,代偿性生长,Symptom,2407,2413
155,PDX-1基因,Anatomy,4435,4443
156,正常β细胞,Anatomy,4211,4219
157,低出生体重,Reason,2862,2867
158,低出生体重,Disease,3277,3282
159,高出生体重,Disease,3294,3299
160,高出生体重,Disease,3610,3615
161,生命早期营养不良,Disease,92,100
162,生命早期营养不良,Disease,144,152
