,entity,label,start,end
0,肾癌,Disease,70,72
1,肾上腺占位,Disease,75,80
2,肾上腺占位,Disease,104,110
3,肾上腺占位,Disease,161,167
4,肾癌,Disease,187,189
5,透明细胞癌,Disease,263,268
6,囊性肾癌,Disease,284,288
7,透明细胞与颗粒细胞混合型,Disease,303,315
8,肾淋巴瘤,Disease,328,332
9,梭形细胞瘤,Disease,333,338
10,嗜酸细胞腺瘤,Disease,339,345
11,左侧肾上腺占位,Disease,401,408
12,原发性醛固酮增多症,Disease,446,455
13,无功能瘤,Disease,460,464
14,转移癌,Disease,474,477
15,肾上腺肿物切除术,Operation,489,497
16,病理,Test,498,500
17,原发占位,Disease,502,506
18,皮质腺瘤,Disease,523,527
19,皮质增生,Disease,542,547
20,嗜铬细胞瘤,Disease,561,566
21,节细胞神经瘤,Disease,567,573
22,腺瘤合并增生,Disease,574,580
23,肾上腺转移癌,Disease,596,602
24,非霍奇金淋巴瘤,Disease,616,623
25,原发占位,Disease,637,641
26,转移癌,Disease,654,657
27,超声,Test,678,680
28,转移癌,Disease,796,799
29,术中出血,Disease,801,805
30,肾上腺淋巴瘤,Disease,812,818
31,死亡,Disease,827,829
32,透明细胞癌,Disease,853,858
33,与肾癌并存的肾上腺占位,Disease,859,871
34,无功能瘤,Disease,887,891
35,肾上腺占位,Disease,895,900
36,肾癌,Disease,901,903
37,转移癌,Disease,918,921
38,CT,Test,937,939
39,MRI,Test,940,943
40,病理,Test,957,959
41,孤立性肾上腺转移癌,Disease,983,992
42,肾上腺占位,Disease,1019,1024
43,肾癌,Disease,1026,1028
44,肾上腺占位,Disease,4118,4123
45,肾上腺,Anatomy,4132,4135
46,肾癌,Disease,4136,4138
47,肾癌肾上腺转移,Disease,4159,4167
48,肾上腺占位,Disease,4267,4272
49,肾上腺占位,Disease,4325,4330
50,肾上腺外恶性肿瘤,Disease,4350,4359
51,肾癌,Disease,4385,4387
52,肾癌,Disease,4434,4436
53,肾癌,Disease,4447,4449
54,肾癌,Disease,4706,4708
55,透明细胞癌,Disease,4719,4724
56,囊性肾癌,Disease,4740,4744
57,透明细胞与颗粒细胞混合型,Disease,4758,4771
58,肾淋巴瘤,Disease,4784,4788
59,梭形细胞瘤,Disease,4789,4794
60,嗜酸细胞腺瘤,Disease,4795,4802
61,未分化型肾细胞癌,Disease,4803,4811
62,腰部胀痛,Symptom,4870,4874
63,血尿,Symptom,4879,4881
64,黑便,Symptom,4886,4888
65,消瘦,Symptom,4918,4921
66,腹痛,Symptom,4922,4924
67,全身乏力,Symptom,4925,4929
68,儿茶酚胺,Test,6506,6510
69,肾上腺原发占位,Disease,6525,6532
70,原发性醛固酮增多症,Disease,6540,6550
71,无功能瘤,Disease,6555,6559
72,转移癌,Disease,6569,6572
73,肾上腺皮质功能不全,Disease,6580,6589
74,肾上腺肿物切除术,Operation,6614,6623
75,病理,Test,6624,6626
76,肾上腺原发占位,Disease,6628,6635
77,肾上腺转移癌,Disease,6650,6659
78,非霍奇金淋巴瘤,Disease,6675,6688
79,原发占位,Disease,6702,6706
80,肾上腺皮质腺瘤,Disease,6707,6714
81,嗜铬细胞瘤,Disease,6720,6726
82,多囊胰腺,Disease,6740,6744
83,节细胞神经瘤,Disease,6762,6768
84,皮质增生,Disease,6787,6791
85,原发占位,Disease,6858,6863
86,原发占位,Disease,6890,6894
87,转移癌,Disease,6905,6908
88,原发占位,Disease,6944,6948
89,转移癌,Disease,6963,6966
90,肾上腺占位,Disease,6991,6996
91,B超,Test,7111,7114
92,肾上腺占位,Disease,7124,7129
93,肾上腺占位,Disease,7200,7205
94,肾上腺原发瘤,Disease,7224,7230
95,CT,Test,7283,7285
96,转移癌,Disease,7325,7328
97,肾上腺转移癌,Disease,7537,7543
98,术中大出血,Disease,7545,7550
99,淋巴瘤,Disease,7554,7557
100,死亡,Disease,7566,7568
101,肾上腺占位,Disease,7600,7605
102,恶性肿瘤,Disease,7607,7611
103,转移癌,Disease,7619,7622
104,肾癌,Disease,7624,7626
105,肾上腺占位,Disease,7627,7633
106,肾癌肾上腺转移,Disease,7642,7649
107,肾癌,Disease,7673,7675
108,肾上腺占位,Disease,7678,7684
109,恶性肿瘤,Disease,7702,7707
110,肾上腺占位,Disease,7708,7713
111,肾癌,Disease,7742,7744
112,肾上腺转移,Disease,7789,7794
113,肾癌切除术,Operation,7796,7801
114,肾上腺原发占位,Disease,7872,7879
115,转移癌,Disease,7892,7895
116,肾上腺占位,Disease,7907,7912
117,肾癌,Disease,7913,7915
118,原发占位,Disease,7925,7929
119,肾癌,Disease,7939,7941
120,原发占位,Disease,7959,7963
121,肾癌,Disease,7985,7987
122,原发占位,Disease,8003,8007
123,肾脏,Anatomy,8017,8019
124,肾上腺组织,Anatomy,8020,8025
125,肾上腺皮质,Anatomy,8036,8041
126,肾上腺髓质,Anatomy,8053,8058
127,胚胎侧板中胚层,Anatomy,8044,8051
128,肾脏,Anatomy,8073,8075
129,后肾,Anatomy,8079,8081
130,后肾,Anatomy,8082,8084
131,间介中胚层,Anatomy,8087,8092
132,肾脏,Anatomy,8094,8096
133,肾上腺组织,Anatomy,8111,8116
134,肾脏肿瘤,Disease,8141,8145
135,肾上腺,Anatomy,8150,8154
136,无功能占位,Disease,8205,8210
137,肾上腺,Anatomy,8221,8224
138,肾上腺皮质功能不全,Disease,8233,8242
139,肾上腺功能,Test,8262,8267
140,原发性醛固酮增多症,Disease,8307,8316
141,高血压,Disease,8320,8324
142,低血钾,Disease,8325,8328
143,肾性失钾,Disease,8329,8333
144,肾上腺占位,Disease,8336,8341
145,肾上腺皮质功能不全,Disease,8350,8359
146,肾上腺肿物,Disease,8365,8370
147,原发占位,Disease,8373,8377
148,原发瘤,Disease,8386,8389
149,转移癌,Disease,8394,8398
150,B超,Test,8450,8453
151,CT,Test,8454,8456
152,MRI,Test,8457,8460
153,B超,Test,8497,8500
154,原发肿瘤,Disease,8514,8518
155,转移瘤,Disease,8519,8522
156,肾上腺腺瘤,Disease,8547,8552
157,肾上腺原发瘤,Disease,8715,8721
158,转移瘤,Disease,8722,8725
159,腺瘤,Disease,8742,8744
160,转移癌,Disease,8749,8752
161,腺瘤,Disease,8764,8766
162,腺瘤,Disease,8785,8787
163,转移癌,Disease,8792,8796
164,MRI扫描,Test,8823,8829
165,肾上腺原发占位,Disease,8829,8836
166,肾上腺转移癌,Disease,8871,8878
167,MRI,Test,8920,8923
168,CT,Test,8936,8938
169,肾癌,Disease,8955,8957
170,肾上腺占位,Disease,8994,8999
171,肾细胞癌,Disease,9030,9034
172,肾脏恶性肿瘤,Disease,9038,9044
173,透明细胞癌,Disease,9058,9063
174,透明细胞癌,Disease,9081,9086
175,肾上腺占位,Disease,9095,9100
176,透明细胞癌,Disease,9117,9122
177,肾癌,Disease,9130,9132
178,未分化细胞癌,Disease,9133,9139
179,梭形细胞癌,Disease,9140,9145
180,多房囊性肾细胞癌,Disease,9146,9155
181,无功能瘤,Disease,9229,9233
182,转移癌,Disease,9236,9239
183,肾上腺占位,Disease,9242,9247
184,原发占位,Disease,9261,9266
185,孤立性肾上腺转移癌,Disease,9299,9308
186,姑息性肾癌切除,Operation,9428,9436
187,肾上腺肿物,Disease,9451,9456
188,肾周组织,Anatomy,9468,9472
189,肾上腺切除,Operation,9490,9495
190,透明细胞癌,Disease,9518,9524
191,原发占位,Disease,9538,9542
192,无功能瘤,Disease,9553,9557
193,肾上腺占位,Disease,9561,9566
194,肾癌,Disease,9567,9569
195,转移癌,Disease,9584,9587
196,CT,Test,9604,9606
197,MRI,Test,9607,9610
198,病理,Test,9624,9626
199,无功能的肾上腺原发占位,Disease,9635,9646
200,孤立性肾上腺转移癌,Disease,9650,9660
201,肾癌,Disease,9675,9678
202,肾癌,Disease,6,8
203,影像学检查,Test,672,678
204,手术,Operation,760,762
205,肿瘤,Disease,928,930
206,手术切除,Operation,994,998
207,等内分泌功能,Test,4506,4512
208,影像学,Test,4550,4553
209,病理检查,Test,4554,4558
210,肿瘤,Disease,4650,4652
211,腰部胀痛,Symptom,5147,5151
212,透明细胞癌,Disease,5165,5170
213,血尿,Symptom,5206,5208
214,囊性肾癌,Disease,5221,5225
215,黑便,Symptom,5262,5264
216,透明细胞与颗粒细胞混合型,Disease,5274,5286
217,结肠息肉,Disease,5348,5352
218,肾淋巴瘤,Disease,5369,5373
219,结肠绒毛管状腺瘤,Disease,5401,5409
220,梭形细胞瘤,Disease,5437,5442
221,消瘦,Symptom,5474,5476
222,嗜酸细胞腺瘤,Disease,5488,5494
223,腹痛,Symptom,5532,5534
224,未分化型肾细胞癌,Disease,5552,5560
225,全身乏力,Symptom,5619,5623
226,病理,Test,5640,5642
227,高血压,Disease,5712,5715
228,糖尿病,Disease,5731,5734
229,白细胞,Test,5755,5758
230,病理,Test,5890,5892
231,原发占位,Disease,5999,6003
232,肾上腺皮质腺瘤,Disease,6070,6077
233,原发性醛固酮增多症,Disease,6115,6124
234,嗜铬细胞瘤,Disease,6149,6154
235,无功能瘤,Disease,6184,6188
236,节细胞神经瘤,Disease,6213,6219
237,转移癌,Disease,6247,6250
238,无功能瘤,Disease,6253,6257
239,腺瘤合并增生,Disease,6282,6288
240,皮质增生,Disease,6325,6329
241,转移癌,Disease,6364,6367
242,非霍奇金淋巴瘤,Disease,6401,6408
243,内分泌功能检测,Test,6511,6519
244,病理,Test,6596,6598
245,原发占位,Disease,7065,7070
246,转移癌,Disease,7084,7087
247,影像学检查,Test,7105,7110
248,手术,Operation,7481,7483
249,病理,Test,7860,7862
250,内分泌功能,Test,8293,8299
251,内分泌功能,Test,8411,8416
252,影像学检查,Test,8420,8425
253,CT,Test,8583,8585
254,CT,Test,8667,8669
255,脂质含量,Test,8702,8706
256,CT平扫,Test,8771,8776
257,CT,Test,8817,8819
258,腺瘤,Disease,8925,8927
259,肿瘤,Disease,8984,8986
260,手术,Operation,9225,9227
261,手术切除,Operation,9332,9336
262,肿瘤,Disease,9413,9415
263,肾上腺,Anatomy,9476,9479
264,肿瘤,Disease,9594,9596
265,占位,Disease,9614,9616
266,手术切除,Operation,9662,9666
267,8个月,Duration,772,776
268,6年,Duration,779,782
269,双侧占位,Disease,6932,6936
270,嗜铬细胞瘤,Disease,7272,7277
271,8个月~6年,Duration,7493,7503
272,血流,Anatomy,8097,8099
273,淋巴液,Anatomy,8100,8103
274,肾癌,Disease,1007,1009
275,1~19年,Duration,4464,4472
276,死亡,Disease,783,785
277,低回声实性占位,Disease,7145,7152
278,混合回声,Disease,7158,7162
279,无回声占位,Disease,7163,7168
280,低密度结节,Test_Value,7234,7239
281,边界清,Test_Value,7240,7243
282,强化不明显或轻度强化且密度不均匀,Test_Value,7244,7261
283,2例强化明显,Test_Value,7262,7269
284,T1、T2等信号或低信号改变,Test_Value,7413,7429
285,扩散加权成像未见异常改变或低信号改变,Test_Value,7430,7448
286,呈结节状,Test_Value,7330,7334
287,边界欠清,Test_Value,7335,7339
288,增强明显,Test_Value,7340,7344
289,15~24.1/16~68(Hu),Test_Value,7299,7323
290,19~40/100~110(Hu),Test_Value,7358,7381
291,增强扫描不强化或强化不明显,Test_Value,7449,7463
292,死亡,Disease,7507,7509
293,低密度影,Test_Value,8556,8560
294,多边缘光滑,Test_Value,8561,8566
295,强化不明显或低强化,Test_Value,8567,8576
296,15~24.1Hu,Test_Value,8588,8601
297,16~68Hu,Test_Value,8606,8616
298,转移癌常边界欠清,Test_Value,8619,8628
299,类圆形或分叶状,Test_Value,8629,8636
300,强化可表现为均匀强化型,Test_Value,8637,8649
301,混杂强化型和环状强化型,Test_Value,8650,8661
302,19~40Hu,Test_Value,8672,8682
303,100~110Hu,Test_Value,8687,8699
304,T1、T2等信号或低信号改变,Test_Value,8839,8855
305,增强扫描不强化或强化不明显,Test_Value,8856,8869
306,形态欠规则,Test_Value,8878,8883
307,T1加权像呈低信号,Test_Value,8884,8894
308,T2加权像呈高信号,Test_Value,8895,8906
309,瘤体内可有点片状坏死区,Test_Value,8907,8918
310,<1.8cm,Test_Value,9249,9257
311,肾上腺,Anatomy,11,14
312,未分化型肾细胞癌,Disease,346,355
313,电子计算机断层,Test,686,693
314,磁共振成像,Test,702,707
315,肾上腺占位,Disease,843,848
316,肾癌,Disease,849,851
317,肾癌,Disease,4124,4126
318,肾癌,Disease,4191,4193
319,肾上腺占位,Disease,4196,4201
320,肾癌,Disease,4233,4235
321,肾上腺占位,Disease,4238,4244
322,卧立位肾素-血管紧张素-醛固酮系统,Test,4482,4500
323,皮质醇节律,Test,4501,4506
324,肾癌,Disease,4531,4533
325,肾上腺占位,Disease,4536,4541
326,肾癌,Disease,4587,4589
327,肾上腺占位,Disease,4592,4598
328,肾癌,Disease,4691,4693
329,肾上腺占位,Disease,4683,4688
330,结肠息肉,Disease,4899,4903
331,结肠绒毛管状腺瘤,Disease,4908,4916
332,高血压,Disease,4935,4938
333,糖尿病,Disease,4943,4946
334,白细胞升高,Symptom,4952,4957
335,肾癌,Disease,6446,6448
336,肾上腺占位,Disease,6451,6456
337,卧立位肾素-血管紧张素-醛固酮系统,Test,6481,6499
338,皮质醇节律,Test,6500,6505
339,肾癌,Disease,6737,6739
340,VHL综合征,Disease,6753,6760
341,腺瘤,Disease,6775,6777
342,增生,Disease,6780,6782
343,肾癌,Disease,6840,6842
344,肾上腺占位,Disease,6845,6850
345,肾癌,Disease,6871,6873
346,肾上腺占位,Disease,6876,6881
347,肾透明细胞癌,Disease,6915,6922
348,右侧肾上腺,Anatomy,6925,6930
349,腺瘤,Disease,6952,6954
350,增生,Disease,6956,6958
351,肾癌,Disease,6971,6973
352,肾上腺,Anatomy,6979,6982
353,电子计算机断层扫描,Test,7176,7185
354,CT值,Test,7345,7349
355,磁共振成像,Test,7383,7388
356,肾上腺,Disease,7584,7587
357,恶性肿瘤,Disease,7588,7592
358,肾上腺腺瘤,Disease,7748,7753
359,增生,Disease,7754,7756
360,肾上腺,Anatomy,7809,7812
361,肾癌,Disease,7845,7847
362,肾上腺占位,Disease,7848,7853
363,肾癌,Disease,7968,7970
364,肾上腺占位,Disease,7973,7979
