,entity,label,start,end
0,2型糖尿病,Disease,10,16
1,2型糖尿病,Disease,38,44
2,2型糖尿病,Disease,179,185
3,2型糖尿病,Disease,1257,1263
4,磺脲类药物,Drug,6820,6825
5,HBA1C,Test,2059,2064
6,HBA1C,Test,2229,2234
7,HBA1C,Test,2255,2260
8,HBA1C,Test,2350,2355
9,HBA1C,Test,2402,2407
10,HBA1C,Test,2536,2541
11,HBA1C,Test,3645,3650
12,HBA1C,Test,3782,3787
13,HBA1C,Test,3924,3929
14,HBA1C,Test,4353,4358
15,HBA1C,Test,4404,4409
16,HBA1C,Test,4591,4596
17,HBA1C,Test,4841,4846
18,HBA1C,Test,5602,5607
19,HBA1C,Test,5799,5804
20,HBA1C,Test,7164,7169
21,HBA1C,Test,7222,7227
22,HBA1C,Test,7310,7315
23,HBA1C,Test,7362,7367
24,HBA1C,Test,7406,7411
25,HBA1C,Test,7420,7425
26,HBA1C,Test,7454,7459
27,HBA1C,Test,7528,7533
28,HBA1C,Test,7771,7776
29,HBA1C,Test,7820,7825
30,HBA1C,Test,9049,9054
31,HBA1C,Test,9230,9235
32,HBA1C,Test,9451,9456
33,HBA1C,Test,9850,9855
34,HBA1C,Test,9928,9933
35,HBA1C,Test,9999,10004
36,HBA1C,Test,10780,10785
37,HBA1C,Test,11163,11168
38,T2DM,Disease,495,499
39,T2DM,Disease,1001,1005
40,T2DM,Disease,1264,1268
41,T2DM,Disease,1328,1332
42,T2DM,Disease,1387,1391
43,T2DM,Disease,1421,1425
44,T2DM,Disease,1497,1501
45,T2DM,Disease,1557,1561
46,T2DM,Disease,1600,1604
47,T2DM,Disease,1671,1675
48,T2DM,Disease,1812,1816
49,T2DM,Disease,1929,1933
50,T2DM,Disease,1959,1963
51,T2DM,Disease,2330,2334
52,T2DM,Disease,2544,2548
53,T2DM,Disease,3312,3316
54,T2DM,Disease,3562,3566
55,T2DM,Disease,3657,3661
56,T2DM,Disease,4639,4643
57,T2DM,Disease,4710,4714
58,T2DM,Disease,4968,4972
59,T2DM,Disease,4976,4980
60,T2DM,Disease,5007,5011
61,T2DM,Disease,5568,5572
62,T2DM,Disease,5888,5892
63,T2DM,Disease,5903,5907
64,T2DM,Disease,6101,6105
65,T2DM,Disease,6212,6216
66,T2DM,Disease,6254,6258
67,T2DM,Disease,6275,6279
68,T2DM,Disease,6478,6482
69,T2DM,Disease,7556,7560
70,T2DM,Disease,7805,7809
71,T2DM,Disease,8488,8492
72,T2DM,Disease,9060,9064
73,T2DM,Disease,9546,9550
74,T2DM,Disease,9772,9776
75,T2DM,Disease,9920,9924
76,T2DM,Disease,10045,10049
77,T2DM,Disease,10481,10485
78,T2DM,Disease,10551,10555
79,T2DM,Disease,11117,11121
80,T2DM,Disease,11153,11157
81,T2DM,Disease,11193,11197
82,二甲双胍,Drug,5710,5714
83,空腹血糖,Test,2048,2052
84,空腹血糖,Test,5016,5020
85,空腹血糖,Test,5170,5174
86,FPG,Test,5028,5031
87,体重指数,Test,134,138
88,体重指数,Test,1578,1582
89,OGTT,Test,6433,6437
90,OGTT,Test,6515,6519
91,OGTT,Test,6571,6575
92,腰围,Test,3355,3357
93,腰围,Test,3382,3384
94,腰围,Test,3476,3478
95,腰围,Test,3489,3491
96,腰围,Test,11015,11017
97,尿酸,Test,11018,11020
98,超敏C反应蛋白,Test,11024,11033
99,HOMA-IR,Test,7689,7696
100,HOMA-IR,Test,7737,7744
101,HOMA-IR,Test,11065,11072
102,HOMA-β,Test,4530,4536
103,糖尿病前期,Disease,1879,1884
104,糖尿病前期,Disease,4994,4999
105,β细胞,Anatomy,86,90
106,β细胞,Anatomy,2811,2815
107,β细胞,Anatomy,5234,5238
108,β细胞,Anatomy,5264,5268
109,β细胞,Anatomy,6075,6079
110,β细胞,Anatomy,6114,6118
111,β细胞,Anatomy,8504,8508
112,β细胞,Anatomy,8524,8528
113,β细胞,Anatomy,10192,10196
114,β细胞,Anatomy,10238,10242
115,β细胞,Anatomy,10275,10279
116,β细胞,Anatomy,10966,10970
117,β细胞,Anatomy,10979,10983
118,脂肪细胞,Anatomy,2780,2784
