,entity,label,start,end
0,2型糖尿病,Disease,86,92
1,2型糖尿病,Disease,185,191
2,2型糖尿病,Disease,1274,1280
3,2型糖尿病,Disease,1530,1536
4,2型糖尿病,Disease,1602,1608
5,2型糖尿病,Disease,2119,2125
6,2型糖尿病,Disease,2263,2269
7,2型糖尿病,Disease,2488,2494
8,2型糖尿病,Disease,2653,2659
9,2型糖尿病,Disease,2742,2748
10,2型糖尿病,Disease,2872,2878
11,2型糖尿病,Disease,3336,3342
12,2型糖尿病,Disease,3615,3621
13,2型糖尿病,Disease,4464,4470
14,2型糖尿病,Disease,4588,4594
15,2型糖尿病,Disease,4637,4643
16,2型糖尿病,Disease,4777,4783
17,2型糖尿病,Disease,5553,5559
18,2型糖尿病,Disease,5750,5756
19,2型糖尿病,Disease,7468,7474
20,2型糖尿病,Disease,7599,7605
21,2型糖尿病,Disease,7629,7635
22,2型糖尿病,Disease,7867,7873
23,2型糖尿病,Disease,8216,8222
24,糖尿病肾病,Disease,4020,4025
25,HBA1C,Test,1761,1766
26,HBA1C,Test,7148,7153
27,HBA1C,Test,7318,7323
28,HBA1C,Test,7349,7354
29,HBA1C,Test,8028,8033
30,HDL-C,Test,2847,2852
31,格列齐特,Drug,2031,2035
32,尿白蛋白,Test,3731,3735
33,肌酐比值,Test,3737,3741
34,体重指数,Test,4130,4134
35,GFR,Test,3639,3642
36,GFR,Test,3815,3818
37,收缩压,Test,3015,3018
38,收缩压,Test,3178,3181
39,收缩压,Test,3261,3264
40,收缩压,Test,3321,3324
41,收缩压,Test,3378,3381
42,收缩压,Test,3498,3501
43,收缩压,Test,3519,3522
44,收缩压,Test,3567,3571
45,收缩压,Test,3963,3966
46,舒张压,Test,3265,3268
47,舒张压,Test,3368,3371
48,肾功能,Test,3712,3715
49,腰臀比,Test,4425,4428
50,腰围,Test,4127,4129
51,腰围,Test,4310,4312
52,腰围,Test,4396,4398
53,动脉粥样硬化,Disease,2176,2182
54,动脉粥样硬化,Disease,5639,5645
55,BMI,Test,4135,4138
56,BMI,Test,4205,4208
57,BMI,Test,4251,4254
58,BMI,Test,4392,4395
59,体重,Test,7896,7898
60,达美康缓释片,Drug,152,158
61,百普乐,Drug,159,162
62,糖尿病,Disease,1281,1285
63,糖尿病,Disease,1293,1296
64,糖尿病,Disease,1321,1324
65,心脏病发作,Disease,1360,1365
66,休克,Disease,1366,1368
67,致盲,Disease,1369,1371
68,肾衰,Disease,1372,1374
69,腿部溃疡,Disease,1375,1379
70,截肢,Operation,1383,1386
71,大血管并发症,Reason,1388,1394
72,糖尿病,Disease,1432,1436
73,达美康缓释片,Drug,1453,1459
74,百普乐,Drug,1460,1464
75,胰岛素,Drug,1620,1623
76,年龄≥65岁,Reason,1648,1655
77,主要大血管疾病病史,Reason,1656,1666
78,主要微血管疾病病史,Reason,1667,1676
79,心肌梗死,Disease,1832,1836
80,休克,Disease,1837,1839
81,心血管死亡,Disease,1840,1845
82,脑血管疾病,Disease,1897,1903
83,心衰,Disease,1904,1906
84,全因死亡,Disease,1917,1921
85,痴呆,Disease,1922,1924
86,周围血管疾病,Disease,1907,1913
87,培哚普利,Drug,2043,2048
88,吲达帕胺,Drug,2051,2055
89,糖尿病,Disease,2148,2151
90,糖尿病,Disease,2163,2166
91,冠心病,Disease,2200,2203
92,脑血管意外,Disease,2204,2209
93,下肢坏疽,Disease,2211,2215
94,心梗,Disease,2517,2519
95,心肌梗死,Disease,2512,2516
96,糖尿病,Disease,2523,2526
97,陈旧性心梗,Disease,2530,2536
98,心梗,Disease,2571,2573
99,糖尿病,Disease,2574,2577
100,陈旧性心梗,Disease,2595,2600
101,糖尿病,Disease,2602,2605
102,心梗,Disease,2582,2584
103,心梗,Disease,2545,2547
104,糖尿病,Disease,2538,2541
105,陈旧性心梗,Disease,2623,2628
106,糖尿病,Disease,2630,2633
107,高密度脂蛋白胆固醇,Test,2836,2846
108,心血管疾病,Disease,2714,2719
109,心血管疾病,Disease,3716,3721
110,心血管疾病,Disease,4154,4159
111,心血管疾病,Disease,5930,5936
112,静息心率,Test,6113,6117
113,静息心率,Test,6157,6161
114,静息心率,Test,6186,6190
115,静息心率,Test,6282,6286
116,静息心率,Test,6332,6337
117,静息心率,Test,6529,6533
118,eGFR,Test,3819,3823
119,eGFR,Test,3894,3898
120,eGFR,Test,4012,4016
121,冠心病,Disease,5323,5326
122,冠心病,Disease,6487,6490
123,血糖,Test,8040,8042
124,血糖,Test,8234,8236
125,肾小球滤过率,Test,3632,3638
126,糖尿病,Disease,1397,1400
127,≤6.5%,Test_Value,1766,1772
128,高血压,Disease,3004,3007
129,糖尿病,Disease,3035,3038
130,心肌梗死,Disease,3110,3114
131,休克,Disease,3123,3125
132,<110mmHg,Test_Value,3183,3192
133,肾脏,Anatomy,3235,3237
134,脉压差,Test,3269,3272
135,平均动脉压,Test,3273,3279
136,脉压差,Test,3325,3328
137,糖尿病,Disease,3394,3397
138,尿蛋白,Test,3628,3631
139,尿蛋白,Test,3707,3710
140,UACR,Test,3742,3746
141,UACR,Test,3876,3880
142,>300mg/g,Test_Value,3880,3891
143,<60,Test_Value,3898,3901
144,UACR,Test,4005,4009
145,肥胖指数,Test,4079,4083
146,肥胖,Disease,4151,4153
147,糖尿病,Disease,4259,4262
148,血脂,Test,4294,4296
149,腹型肥胖,Disease,4448,4452
150,糖尿病,Disease,4579,4582
151,认知功能受损,Symptom,4647,4653
152,轻度,Level,4707,4709
153,重度,Level,4711,4713
154,轻度,Level,4764,4766
155,重度,Level,4767,4769
156,全因死亡,Disease,4810,4814
157,轻,Level,4818,4819
158,重度,Level,4820,4822
159,全因死亡,Disease,4892,4896
160,低血糖,Disease,4906,4909
161,严重,Level,4904,4906
162,重度,Level,4919,4921
163,糖尿病,Disease,1231,1234
164,糖尿病,Disease,1251,1255
165,心血管死亡,Disease,2436,2441
166,诊断时年龄,Reason,2779,2784
167,性别,Reason,2792,2794
168,大血管并发症,Disease,221,227
169,大血管并发症,Disease,259,265
170,大血管事件,Disease,1823,1829
171,微血管事件,Disease,1847,1853
172,血管并发症,Disease,2153,2158
173,冠脉事件,Disease,2360,2364
174,脑血管事件,Disease,2382,2387
175,心血管事件,Disease,2328,2334
176,大血管和微血管事件,Disease,2292,2302
177,大血管疾病,Disease,3040,3045
178,心血管事件,Disease,3091,3096
179,非心血管死亡事件,Disease,3140,3148
180,心血管事件,Disease,3348,3353
181,微血管事件,Disease,3464,3469
182,大血管事件,Disease,3505,3510
183,大血管事件,Disease,3541,3546
184,心血管事件,Disease,3756,3761
185,心血管事件,Disease,3776,3781
186,心血管死亡风险,Disease,3793,3801
187,心血管事件,Disease,3827,3833
188,心血管事件,Disease,3844,3849
189,死亡,Disease,3850,3852
190,心血管事件,Disease,3904,3909
191,心血管事件,Disease,3924,3929
192,心脑血管事件,Disease,4039,4045
193,非糖尿病,Disease,4113,4118
194,心血管事件,Disease,4212,4217
195,脑血管事件,Disease,4226,4232
196,心血管事件,Disease,4313,4318
