char,label
综,O
述,O
"
",O
基,O
金,O
项,O
目,O
:,O
国,O
家,O
自,O
然,O
科,O
学,O
基,O
金,O
(,O
8,O
1,O
0,O
7,O
0,O
1,O
5,O
7,O
",",O
8,O
1,O
3,O
7,O
0,O
3,O
0,O
3,O
),O
;,O
江,O
苏,O
省,O
自,O
然,O
"
",O
科,O
学,O
基,O
金,O
(,O
B,O
K,O
2,O
0,O
1,O
1,O
1,O
7,O
9,O
),O
;,O
江,O
苏,O
省,O
人,O
事,O
厅,O
“,O
六,O
大,O
人,O
才,O
高,O
峰,O
冶,O
第,O
七,O
批,O
高,O
层,O
次,O
"
",O
项,O
目,O
(,O
0,O
0,O
6,O
),O
;,O
江,O
苏,O
省,O
医,O
学,O
重,O
点,O
人,O
才,O
资,O
助,O
项,O
目,O
(,O
R,O
C,O
2,O
0,O
1,O
1,O
3,O
4,O
),O
"
",O
m,B-Anatomy
i,I-Anatomy
R,I-Anatomy
N,I-Anatomy
A,I-Anatomy
 ,O
对,O
糖,B-Disease
尿,I-Disease
病,I-Disease
及,O
其,O
心,B-Disease
血,I-Disease
管,I-Disease
并,I-Disease
发,I-Disease
症,I-Disease
的,O
调,O
控,O
"
",O
徐,O
凤,O
 ,O
 ,O
钱,O
玲,O
玲,O
 ,O
 ,O
王,O
如,O
兴,O
"
",O
[,O
提,O
要,O
],O
 ,O
 ,O
 ,O
m,B-Anatomy
i,I-Anatomy
R,I-Anatomy
N,I-Anatomy
A,I-Anatomy
(,O
微,O
小,O
 ,O
R,O
N,O
A,O
",",O
 ,O
m,O
i,O
c,O
r,O
o,O
R,O
N,O
A,O
),O
是,O
一,O
类,O
在,O
转,O
录,O
后,O
水,O
平,O
调,O
控,O
基,O
因,O
表,O
达,O
的,O
小,O
分,O
子,O
 ,O
R,O
N,O
A,O
。,O
 ,O
近,O
年,O
来,O
"
",O
多,O
项,O
研,O
究,O
表,O
明,O
 ,O
m,B-Anatomy
i,I-Anatomy
R,I-Anatomy
N,I-Anatomy
A,I-Anatomy
 ,O
与,O
糖,B-Disease
尿,I-Disease
病,I-Disease
及,O
其,O
多,O
种,O
并,O
发,O
症,O
的,O
发,O
生,O
相,O
关,O
。,O
 ,O
本,O
文,O
主,O
要,O
就,O
 ,O
m,B-Anatomy
i,I-Anatomy
R,I-Anatomy
N,I-Anatomy
A,I-Anatomy
 ,O
在,O
糖,B-Disease
尿,I-Disease
病,I-Disease
及,O
其,O
心,O
血,O
管,O
并,O
"
",O
发,O
症,O
中,O
的,O
调,O
控,O
作,O
用,O
、,O
生,O
物,O
标,O
志,O
物,O
的,O
价,O
值,O
以,O
及,O
在,O
糖,B-Disease
尿,I-Disease
病,I-Disease
治,O
疗,O
中,O
的,O
应,O
用,O
方,O
面,O
作,O
一,O
综,O
述,O
",",O
为,O
糖,B-Disease
尿,I-Disease
病,I-Disease
的,O
诊,O
断,O
及,O
治,O
疗,O
"
",O
开,O
拓,O
新,O
的,O
思,O
路,O
。,O
"
",O
[,O
关,O
键,O
词,O
],O
 ,O
 ,O
 ,O
m,O
i,O
R,O
N,O
A,O
;,O
 ,O
糖,O
尿,O
病,O
;,O
 ,O
心,O
血,O
管,O
并,O
发,O
症,O
"
",O
R,O
e,O
g,O
u,O
l,O
a,O
t,O
i,O
o,O
n,O
 ,O
o,O
f,O
 ,O
m,O
i,O
R,O
N,O
A,O
 ,O
i,O
n,O
 ,O
d,O
i,O
a,O
b,O
e,O
t,O
e,O
s,O
 ,O
m,O
e,O
l,O
l,O
i,O
t,O
u,O
s,O
 ,O
a,O
n,O
d,O
 ,O
i,O
t,O
s,O
 ,O
c,O
a,O
r,O
d,O
i,O
o,O
v,O
a,O
s,O
c,O
u,O
l,O
a,O
r,O
 ,O
c,O
o,O
m,O
p,O
l,O
i,O
c,O
a,O
t,O
i,O
o,O
n,O
s,O
 ,O
X,O
U,O
 ,O
F,O
e,O
n,O
g,O
",",O
 ,O
Q,O
I,O
A,O
N,O
 ,O
L,O
i,O
n,O
g,O
l,O
i,O
n,O
g,O
",",O
"
",O
W,O
A,O
N,O
G,O
 ,O
R,O
u,O
x,O
i,O
n,O
g,O
.,O
 ,O
D,O
e,O
p,O
a,O
r,O
t,O
m,O
e,O
n,O
t,O
 ,O
o,O
f,O
 ,O
C,O
a,O
r,O
d,O
i,O
o,O
l,O
o,O
g,O
y,O
",",O
 ,O
W,O
u,O
x,O
i,O
 ,O
P,O
e,O
o,O
p,O
l,O
e,O
忆,O
 ,O
s,O
 ,O
H,O
o,O
s,O
p,O
i,O
t,O
a,O
l,O
 ,O
A,O
f,O
f,O
i,O
l,O
i,O
a,O
t,O
e,O
d,O
 ,O
t,O
o,O
 ,O
N,O
a,O
n,O
j,O
i,O
n,O
g,O
 ,O
M,O
e,O
d,O
i,O
c,O
a,O
l,O
 ,O
U,O
n,O
i,O
v,O
e,O
r,O
s,O
i,O
t,O
y,O
",",O
 ,O
W,O
u,O
x,O
i,O
"
",O
2,O
1,O
4,O
0,O
2,O
3,O
",",O
 ,O
C,O
h,O
i,O
n,O
a,O
"
",O
[,O
S,O
u,O
m,O
m,O
a,O
r,O
y,O
],O
 ,O
 ,O
m,O
i,O
R,O
N,O
A,O
s,O
 ,O
(,O
m,O
i,O
c,O
r,O
o,O
R,O
N,O
A,O
s,O
),O
 ,O
a,O
r,O
e,O
 ,O
s,O
m,O
a,O
l,O
l,O
 ,O
R,O
N,O
A,O
 ,O
w,O
h,O
i,O
c,O
h,O
 ,O
r,O
e,O
g,O
u,O
l,O
a,O
t,O
e,O
 ,O
g,O
e,O
n,O
e,O
 ,O
e,O
x,O
p,O
r,O
e,O
s,O
s,O
i,O
o,O
n,O
s,O
 ,O
a,O
t,O
 ,O
t,O
h,O
e,O
 ,O
p,O
o,O
s,O
t,O
-,O
t,O
r,O
a,O
n,O
s,O
c,O
r,O
i,O
p,O
t,O
i,O
o,O
n,O
a,O
l,O
"
",O
l,O
e,O
v,O
e,O
l,O
.,O
 ,O
R,O
e,O
c,O
e,O
n,O
t,O
l,O
y,O
 ,O
s,O
t,O
u,O
d,O
i,O
e,O
s,O
 ,O
h,O
a,O
v,O
e,O
 ,O
s,O
u,O
g,O
g,O
e,O
s,O
t,O
e,O
d,O
 ,O
t,O
h,O
a,O
t,O
 ,O
m,O
