char,label
基,O
金,O
项,O
目,O
:,O
国,O
家,O
自,O
然,O
科,O
学,O
基,O
金,O
项,O
目,O
(,O
8,O
1,O
4,O
7,O
1,O
0,O
3,O
9,O
、,O
8,O
1,O
2,O
7,O
0,O
8,O
9,O
3,O
、,O
8,O
1,O
5,O
0,O
0,O
6,O
4,O
7,O
),O
;,O
"
",O
国,O
家,O
自,O
然,O
科,O
学,O
基,O
金,O
海,O
外,O
及,O
港,O
澳,O
学,O
者,O
合,O
作,O
研,O
究,O
基,O
金,O
(,O
8,O
1,O
2,O
2,O
8,O
0,O
2,O
3,O
),O
;,O
重,O
庆,O
市,O
自,O
"
",O
然,O
科,O
学,O
基,O
金,O
杰,O
出,O
青,O
年,O
基,O
金,O
(,O
C,O
S,O
T,O
C,O
2,O
0,O
1,O
4,O
j,O
c,O
y,O
j,O
j,O
q,O
1,O
0,O
0,O
0,O
6,O
),O
;,O
教,O
育,O
部,O
留,O
学,O
归,O
国,O
科,O
研,O
"
",O
启,O
动,O
基,O
金,O
(,O
2,O
0,O
1,O
3,O
A,O
3,O
8,O
7,O
),O
"
",O
糖,B-Disease
尿,I-Disease
病,I-Disease
的,O
抗,B-Treatment
氧,I-Treatment
化,I-Treatment
治,I-Treatment
疗,I-Treatment
与,O
肿,B-Disease
瘤,I-Disease
"
",O
王,O
慧,O
 ,O
 ,O
郑,O
宏,O
庭,O
"
",O
[,O
提,O
要,O
],O
 ,O
 ,O
 ,O
越,O
来,O
越,O
多,O
的,O
证,O
据,O
表,O
明,O
糖,B-Disease
尿,I-Disease
病,I-Disease
治,O
疗,O
可,O
能,O
影,O
响,O
肿,B-Disease
瘤,I-Disease
的,O
发,O
生,O
发,O
展,O
。,O
 ,O
抗,B-Treatment
氧,I-Treatment
化,I-Treatment
治,I-Treatment
疗,I-Treatment
是,O
糖,B-Disease
尿,I-Disease
病,I-Disease
及,O
其,O
并,O
发,O
"
",O
症,O
治,O
疗,O
的,O
一,O
个,O
重,O
要,O
组,O
成,O
部,O
分,O
",",O
由,O
于,O
氧,O
化,O
应,O
激,O
在,O
肿,B-Disease
瘤,I-Disease
进,O
程,O
中,O
也,O
发,O
挥,O
着,O
重,O
要,O
作,O
用,O
",",O
因,O
此,O
糖,B-Disease
尿,I-Disease
病,I-Disease
的,O
抗,B-Treatment
氧,I-Treatment
化,I-Treatment
治,I-Treatment
疗,I-Treatment
更,O
"
",O
易,O
对,O
肿,B-Disease
瘤,I-Disease
细,O
胞,O
的,O
生,O
物,O
学,O
行,O
为,O
产,O
生,O
潜,O
在,O
的,O
影,O
响,O
。,O
 ,O
近,O
期,O
",",O
本,O
课,O
题,O
组,O
发,O
表,O
在,O
 ,O
S,O
c,O
i,O
e,O
n,O
c,O
e,O
 ,O
T,O
r,O
a,O
n,O
s,O
l,O
a,O
t,O
i,O
o,O
n,O
a,O
l,O
 ,O
M,O
e,O
d,O
i,O
c,O
i,O
n,O
e,O
 ,O
杂,O
志,O
上,O
"
",O
的,O
研,O
究,O
显,O
示,O
",",O
