char,label
综,O
述,O
"
",O
学,O
附,O
属,O
中,O
西,O
医,O
结,O
合,O
医,O
院,O
内,O
分,O
泌,O
代,O
谢,O
病,O
院,O
区,O
"
",O
限,B-Treatment
食,I-Treatment
疗,I-Treatment
法,I-Treatment
与,O
体,B-Test
重,I-Test
控,O
制,O
"
",O
陈,O
国,O
芳,O
 ,O
 ,O
刘,O
超,O
"
",O
[,O
提,O
要,O
],O
 ,O
 ,O
 ,O
控,O
制,O
体,B-Test
重,I-Test
一,O
直,O
是,O
热,O
门,O
话,O
题,O
",",O
减,O
重,O
所,O
带,O
来,O
的,O
血,B-Test
糖,I-Test
、,O
血,B-Test
脂,I-Test
、,O
血,B-Test
压,I-Test
、,O
胰,B-Test
岛,I-Test
素,I-Test
敏,I-Test
感,I-Test
性,I-Test
等,O
多,O
方,O
面,O
的,O
获,O
益,O
",",O
"
",O
奠,O
定,O
了,O
其,O
在,O
防,O
治,O
肥,B-Disease
胖,I-Disease
、,O
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
等,O
代,B-Disease
谢,I-Disease
性,I-Disease
疾,I-Disease
病,I-Disease
中,O
的,O
不,O
可,O
撼,O
动,O
的,O
地,O
位,O
。,O
 ,O
获,O
得,O
减,O
重,O
的,O
途,O
径,O
主,O
要,O
有,O
饮,B-Treatment
食,I-Treatment
调,I-Treatment
整,I-Treatment
、,O
"
",O
运,B-Treatment
动,I-Treatment
干,I-Treatment
预,I-Treatment
、,O
药,B-Drug
物,I-Drug
治,I-Drug
疗,I-Drug
或,O
外,B-Operation
科,I-Operation
手,I-Operation
术,I-Operation
",",O
本,O
文,O
主,O
要,O
讨,O
论,O
限,B-Treatment
食,I-Treatment
减,I-Treatment
重,I-Treatment
的,O
问,O
题,O
",",O
包,O
括,O
限,B-Treatment
食,I-Treatment
的,O
减,O
重,O
程,O
度,O
",",O
限,B-Treatment
食,I-Treatment
后,O
的,O
体,B-Test
重,I-Test
维,O
"
",O
持,O
",",O
影,O
响,O
减,O
重,O
的,O
因,O
素,O
以,O
及,O
特,O
殊,O
人,O
群,O
的,O
减,O
重,O
问,O
题,O
。,O
"
",O
[,O
关,O
键,O
词,O
],O
 ,O
 ,O
 ,O
热,B-Treatment
量,I-Treatment
限,I-Treatment
制,I-Treatment
;,O
 ,O
体,B-Test
重,I-Test
控,O
制,O
;,O
 ,O
体,B-Test
重,I-Test
反,O
弹,O
"
",O
C,O
a,O
l,O
o,O
r,O
i,O
c,O
 ,O
r,O
e,O
s,O
t,O
r,O
i,O
c,O
t,O
i,O
o,O
n,O
 ,O
a,O
n,O
d,O
 ,O
c,O
o,O
n,O
t,O
r,O
o,O
l,O
 ,O
o,O
f,O
 ,O
b,O
o,O
d,O
y,O
 ,O
w,O
e,O
i,O
g,O
h,O
t,O
 ,O
C,O
h,O
e,O
n,O
 ,O
G,O
u,O
o,O
f,O
a,O
n,O
g,O
",",O
 ,O
L,O
i,O
u,O
 ,O
C,O
h,O
a,O
o,O
.,O
 ,O
E,O
n,O
d,O
o,O
c,O
r,O
i,O
n,O
e,O
 ,O
a,O
n,O
d,O
 ,O
D,O
i,O
a,O
b,O
e,O
t,O
e,O
s,O
 ,O
C,O
e,O
n,O
t,O
e,O
r,O
",",O
"
",O
J,O
i,O
a,O
n,O
g,O
s,O
u,O
 ,O
P,O
r,O
o,O
v,O
i,O
n,O
c,O
e,O
 ,O
H,O
o,O
s,O
p,O
i,O
t,O
a,O
l,O
 ,O
o,O
n,O
 ,O
I,O
n,O
t,O
e,O
g,O
r,O
a,O
t,O
i,O
o,O
n,O
 ,O
o,O
f,O
 ,O
C,O
h,O
i,O
n,O
e,O
s,O
e,O
 ,O
a,O
n,O
d,O
 ,O
W,O
e,O
s,O
t,O
e,O
r,O
n,O
 ,O
M,O
e,O
d,O
i,O
c,O
i,O
n,O
e,O
",",O
 ,O
N,O
a,O
n,O
j,O
i,O
n,O
g,O
 ,O
U,O
n,O
i,O
v,O
e,O
r,O
s,O
i,O
t,O
y,O
 ,O
o,O
f,O
 ,O
T,O
r,O
a,O
d,O
i,O
t,O
i,O
o,O
n,O
a,O
l,O
 ,O
C,O
h,O
i,O
n,O
e,O
s,O
e,O
"
",O
M,O
e,O
d,O
i,O
c,O
i,O
n,O
e,O
",",O
 ,O
J,O
i,O
a,O
n,O
g,O
s,O
u,O
 ,O
B,O
r,O
a,O
n,O
c,O
h,O
 ,O
o,O
f,O
 ,O
C,O
h,O
i,O
n,O
a,O
 ,O
A,O
c,O
a,O
d,O
e,O
m,O
y,O
 ,O
o,O
f,O
 ,O
C,O
h,O
i,O
n,O
e,O
s,O
e,O
 ,O
M,O
e,O
d,O
i,O
c,O
a,O
l,O
 ,O
S,O
c,O
i,O
e,O
n,O
c,O
e,O
",",O
 ,O
N,O
a,O
n,O
j,O
i,O
n,O
g,O
 ,O
2,O
1,O
0,O
0,O
2,O
8,O
",",O
 ,O
C,O
h,O
i,O
n,O
a,O
"
",O
[,O
S,O
u,O
m,O
m,O
a,O
r,O
y,O
],O
 ,O
 ,O
C,O
o,O
n,O
t,O
r,O
o,O
l,O
 ,O
o,O
f,O
 ,O
b,O
o,O
d,O
y,O
 ,O
w,O
e,O
i,O
g,O
h,O
t,O
 ,O
i,O
s,O
 ,O
a,O
 ,O
h,O
o,O
t,O
 ,O
t,O
o,O
p,O
i,O
c,O
.,O
 ,O
I,O
t,O
 ,O
i,O
s,O
 ,O
c,O
o,O
n,O
s,O
i,O
d,O
e,O
r,O
e,O
d,O
 ,O
a,O
s,O
 ,O
t,O
h,O
e,O
 ,O
c,O
o,O
r,O
n,O
e,O
r,O
s,O
t,O
o,O
n,O
e,O
 ,O
f,O
o,O
r,O
 ,O
t,O
h,O
e,O
 ,O
m,O
a,O
n,O
a,O
g,O
e,O
m,O
e,O
n,O
t,O
 ,O
o,O
f,O
"
",O
p,O
a,O
t,O
i,O
e,O
n,O
t,O
s,O
 ,O
w,O
i,O
t,O
h,O
 ,O
o,O
b,O
e,O
s,O
i,O
t,O
y,O
 ,O
a,O
n,O
d,O
 ,O
t,O
y,O
p,O
e,O
 ,O
2,O
 ,O
d,O
i,O
a,O
b,O
e,O
t,O
e,O
s,O
 ,O
b,O
a,O
s,O
e,O
d,O
 ,O
