char,label
临,O
床,O
研,O
究,O
"
",O
基,O
金,O
项,O
目,O
:,O
江,O
苏,O
省,O
卫,O
生,O
厅,O
资,O
助,O
(,O
H,O
2,O
0,O
1,O
3,O
5,O
6,O
),O
"
",O
刘,O
学,O
奎,O
、,O
李,O
洪,O
艳,O
),O
;,O
徐,O
州,O
市,O
中,O
心,O
医,O
院,O
内,O
分,O
泌,O
科,O
、,O
徐,O
州,O
市,O
医,O
学,O
科,O
学,O
研,O
究,O
所,O
",",O
"
",O
徐,O
州,O
市,O
糖,O
尿,O
病,O
研,O
究,O
所,O
(,O
梁,O
军,O
),O
;,O
徐,O
州,O
医,O
学,O
院,O
徐,O
州,O
临,O
床,O
学,O
院,O
(,O
张,O
倩,O
、,O
邱,O
勤,O
"
",O
勤,O
),O
;,O
东,O
南,O
大,O
学,O
医,O
学,O
院,O
(,O
卞,O
文,O
),O
"
",O
社,O
区,O
非,O
糖,B-Disease
尿,I-Disease
病,I-Disease
人,O
群,O
颈,O
围,O
和,O
胰,B-Disease
岛,I-Disease
素,I-Disease
抵,I-Disease
抗,I-Disease
的,O
"
",O
相,O
关,O
性,O
分,O
析,O
"
",O
王,O
玉,O
 ,O
 ,O
梁,O
军,O
 ,O
 ,O
腾,O
飞,O
 ,O
 ,O
邹,O
彩,O
艳,O
 ,O
 ,O
刘,O
学,O
奎,O
 ,O
 ,O
张,O
倩,O
 ,O
 ,O
卞,O
文,O
 ,O
 ,O
李,O
洪,O
艳,O
 ,O
 ,O
邱,O
勤,O
勤,O
"
",O
[,O
摘,O
要,O
],O
 ,O
 ,O
 ,O
目,O
的,O
 ,O
 ,O
分,O
析,O
和,O
探,O
索,O
中,O
国,O
社,O
区,O
人,O
群,O
健,O
康,O
成,O
人,O
的,O
颈,B-Test
围,I-Test
和,O
胰,B-Disease
岛,I-Disease
素,I-Disease
抵,I-Disease
抗,I-Disease
的,O
相,O
关,O
性,O
。,O
 ,O
方,O
法,O
 ,O
选,O
择,O
常,O
住,O
"
",O
江,O
苏,O
徐,O
州,O
地,O
区,O
的,O
社,O
区,O
健,O
康,O
人,O
群,O
 ,O
2,O
 ,O
3,O
1,O
8,O
 ,O
名,O
为,O
研,O
究,O
对,O
象,O
",",O
检,O
测,O
受,O
试,O
者,O
颈,B-Test
围,I-Test
、,O
身,B-Test
高,I-Test
、,O
腰,B-Test
围,I-Test
、,O
臀,B-Test
围,I-Test
、,O
体,B-Test
重,I-Test
和,O
甘,B-Test
油,I-Test
三,I-Test
酯,I-Test
、,O
"
",O
总,B-Test
胆,I-Test
固,I-Test
醇,I-Test
、,O
高,B-Test
密,I-Test
度,I-Test
脂,I-Test
蛋,I-Test
白,I-Test
胆,I-Test
固,I-Test
醇,I-Test
(,O
H,B-Test
D,I-Test
L,I-Test
-,I-Test
C,I-Test
),O
、,O
低,B-Test
密,I-Test
度,I-Test
脂,I-Test
蛋,I-Test
白,I-Test
胆,I-Test
固,I-Test
醇,I-Test
(,O
L,B-Test
D,I-Test
L,I-Test
-,I-Test
C,I-Test
),O
、,O
空,B-Test
腹,I-Test
血,I-Test
糖,I-Test
和,O
餐,B-Test
后,I-Test
 ,I-Test
2,I-Test
 ,I-Test
h,I-Test
 ,I-Test
血,I-Test
糖,I-Test
等,O
相,O
关,O
"
",O
生,O
化,O
指,O
标,O
。,O
 ,O
胰,B-Disease
岛,I-Disease
素,I-Disease
抵,I-Disease
抗,I-Disease
以,O
稳,O
态,O
模,O
型,O
评,O
估,O
的,O
胰,B-Test
岛,I-Test
素,I-Test
抵,I-Test
抗,I-Test
指,I-Test
数,I-Test
(,O
H,B-Test
O,I-Test
M,I-Test
A,I-Test
-,I-Test
I,I-Test
R,I-Test
),O
来,O
评,O
价,O
。,O
 ,O
结,O
果,O
 ,O
颈,B-Test
围,I-Test
和,O
年,B-Test
龄,I-Test
、,O
体,B-Test
重,I-Test
"
",I-Test
指,I-Test
数,I-Test
(,O
B,B-Test
M,I-Test
I,I-Test
),O
、,O
腰,B-Test
围,I-Test
、,O
臀,B-Test
围,I-Test
、,O
腰,B-Test
臀,I-Test
比,I-Test
、,O
收,B-Test
缩,I-Test
压,I-Test
、,O
舒,B-Test
张,I-Test
压,I-Test
、,O
甘,B-Test
油,I-Test
三,I-Test
酯,I-Test
、,O
总,B-Test
胆,I-Test
固,I-Test
醇,I-Test
、,O
L,B-Test
D,I-Test
L,I-Test
-,I-Test
C,I-Test
、,O
尿,B-Test
酸,I-Test
正,O
相,O
关,O
",",O
与,O
 ,O
H,B-Test
D,I-Test
L,I-Test
-,I-Test
C,I-Test
 ,O
负,O
相,O
"
",O
关,O
。,O
 ,O
校,O
正,O
年,O
龄,O
和,O
其,O
他,O
心,B-Anatomy
血,I-Anatomy
管,I-Anatomy
代,O
谢,O
危,O
险,O
因,O
素,O
后,O
",",O
无,O
论,O
男,O
性,O
和,O
女,O
性,O
",",O
颈,B-Test
围,I-Test
和,O
 ,O
H,B-Test
O,I-Test
M,I-Test
A,I-Test
-,I-Test
I,I-Test
R,I-Test
 ,O
的,O
增,O
加,O
趋,O
势,O
显,O
著,O
相,O
关,O
",",O
进,O
"
",O
一,O
步,O
校,O
正,O
 ,O
B,B-Test
M,I-Test
I,I-Test
 ,O
和,O
腰,B-Test
围,I-Test
后,O
",",O
这,O
种,O
相,O
关,O
性,O
并,O
没,O
有,O
明,O
显,O
变,O
化,O
。,O
 ,O
颈,B-Test
围,I-Test
和,O
 ,O
B,B-Test
M,I-Test
I,I-Test
 ,O
或,O
腰,B-Test
