char,label
会,O
议,O
纪,O
要,O
"
",O
医,O
药,O
研,O
究,O
院,O
",",O
内,B-Disease
分,I-Disease
泌,I-Disease
代,I-Disease
谢,I-Disease
病,I-Disease
院,O
区,O
(,O
徐,O
书,O
杭,O
、,O
李,O
兴,O
佳,O
),O
;,O
中,O
国,O
医,O
科,O
大,O
学,O
附,O
属,O
"
",O
第,O
一,O
医,O
院,O
内,O
分,O
泌,O
科,O
、,O
内,O
分,O
泌,O
研,O
究,O
所,O
(,O
关,O
海,O
霞,O
),O
"
",O
第,O
 ,O
8,O
4,O
 ,O
届,O
美,O
国,O
甲,B-Anatomy
状,I-Anatomy
腺,I-Anatomy
学,O
会,O
年,O
会,O
亮,O
点,O
回,O
顾,O
"
",O
徐,O
书,O
杭,O
 ,O
 ,O
李,O
兴,O
佳,O
 ,O
 ,O
关,O
海,O
霞,O
"
",O
美,O
国,O
甲,O
状,O
腺,O
学,O
会,O
 ,O
(,O
A,O
m,O
e,O
r,O
i,O
c,O
a,O
n,O
 ,O
T,O
h,O
y,O
r,O
o,O
i,O
d,O
 ,O
A,O
s,O
s,O
o,O
c,O
i,O
a,O
t,O
i,O
o,O
n,O
",",O
"
",O
A,O
T,O
A,O
),O
是,O
国,O
际,O
上,O
对,O
甲,B-Anatomy
状,I-Anatomy
腺,I-Anatomy
相,O
关,O
领,O
域,O
临,O
床,O
和,O
科,O
研,O
影,O
响,O
最,O
"
",O
大,O
的,O
学,O
术,O
组,O
织,O
之,O
一,O
。,O
 ,O
A,O
T,O
A,O
 ,O
每,O
年,O
召,O
开,O
一,O
次,O
学,O
术,O
年,O
会,O
",",O
"
",O
2,O
0,O
1,O
4,O
 ,O
年,O
度,O
的,O
第,O
 ,O
8,O
4,O
 ,O
届,O
 ,O
A,O
T,O
A,O
 ,O
年,O
会,O
于,O
 ,O
2,O
0,O
1,O
4,O
 ,O
年,O
 ,O
1,O
0,O
 ,O
月,O
 ,O
2,O
9,O
 ,O
日,O
"
",O
至,O
 ,O
1,O
1,O
 ,O
月,O
 ,O
2,O
 ,O
日,O
在,O
美,O
国,O
加,O
利,O
福,O
尼,O
亚,O
州,O
科,O
罗,O
纳,O
多,O
举,O
行,O
",",O
包,O
括,O
"
",O
内,O
科,O
、,O
核,O
医,O
学,O
科,O
、,O
外,O
科,O
医,O
师,O
和,O
研,O
究,O
者,O
等,O
在,O
内,O
的,O
共,O
约,O
"
",O
1,O
 ,O
2,O
0,O
0,O
 ,O
人,O
参,O
加,O
了,O
此,O
次,O
会,O
议,O
。,O
 ,O
会,O
议,O
组,O
织,O
了,O
大,O
会,O
发,O
言,O
、,O
获,O
奖,O
"
",O
发,O
言,O
、,O
专,O
题,O
会,O
、,O
教,O
授,O
见,O
面,O
会,O
、,O
口,O
头,O
发,O
言,O
和,O
壁,O
报,O
交,O
流,O
等,O
多,O
"
",O
个,O
形,O
式,O
",",O
内,O
容,O
涉,O
及,O
甲,B-Anatomy
状,I-Anatomy
腺,I-Anatomy
自,O
身,O
免,O
疫,O
、,O
甲,B-Test
状,I-Test
腺,I-Test
激,I-Test
素,I-Test
作,O
用,O
、,O
"
",O
碘,O
营,O
养,O
、,O
甲,B-Disease
状,I-Disease
腺,I-Disease
癌,I-Disease
等,O
甲,B-Anatomy
状,I-Anatomy
腺,I-Anatomy
学,O
的,O
热,O
点,O
领,O
域,O
。,O
 ,O
同,O
时,O
",",O
会,O
议,O
"
",O
期,O
间,O
",",O
还,O
组,O
织,O
了,O
为,O
期,O
 ,O
4,O
 ,O
天,O
的,O
 ,O
S,O
i,O
d,O
n,O
e,O
y,O
 ,O
H,O
.,O
 ,O
I,O
n,O
g,O
b,O
a,O
r,O
 ,O
培,O
训,O
课,O
"
",O
程,O
。,O
 ,O
本,O
文,O
将,O
对,O
此,O
次,O
 ,O
A,O
T,O
A,O
 ,O
会,O
议,O
中,O
的,O
亮,O
点,O
内,O
容,O
进,O
行,O
回,O
顾,O
。,O
"
",O
一,O
、,O
 ,O
获,O
奖,O
报,O
告,O
"
",O
1,O
.,O
 ,O
V,O
e,O
n,O
 ,O
M,O
e,O
t,O
e,O
r,O
 ,O
奖,O
报,O
告,O
:,O
对,O
钠,B-Anatomy
碘,I-Anatomy
协,I-Anatomy
同,I-Anatomy
转,I-Anatomy
运,I-Anatomy
体,I-Anatomy
(,O
N,B-Anatomy
I,I-Anatomy
S,I-Anatomy
),O
的,O
"
",O
拓,O
展,O
研,O
究,O
:,O
V,O
e,O
n,O
 ,O
M,O
e,O
t,O
e,O
r,O
 ,O
奖,O
是,O
 ,O
A,O
T,O
A,O
 ,O
为,O
奖,O
励,O
 ,O
4,O
5,O
 ,O
岁,O
以,O
下,O
青,O
年,O
"
",O
优,O
秀,O
研,O
究,O
者,O
而,O
设,O
立,O
。,O
 ,O
本,O
年,O
度,O
本,O
奖,O
项,O
被,O
授,O
予,O
德,O
国,O
慕,O
尼,O
黑,O
"
",O
L,O
u,O
d,O
w,O
i,O
g,O
-,O
M,O
a,O
x,O
i,O
m,O
i,O
l,O
i,O
a,O
n,O
s,O
-,O
U,O
n,O
i,O
v,O
e,O
r,O
s,O
i,O
t,O
y,O
 ,O
的,O
 ,O
C,O
h,O
r,O
i,O
s,O
t,O
i,O
n,O
e,O
 ,O
S,O
p,O
i,O
t,O
z,O
w,O
e,O
g,O
 ,O
教,O
"
",O
授,O
。,O
 ,O
其,O
获,O
奖,O
报,O
告,O
题,O
目,O
为,O
“,O
钠,O
碘,O
协,O
同,O
转,O
运,O
体,O
:,O
在,O
甲,B-Anatomy
状,I-Anatomy
腺,I-Anatomy
"
",O
和,O
甲,B-Anatomy
状,I-Anatomy
腺,I-Anatomy
以,O
外,O
疾,O
病,O
基,O
因,O
治,O
疗,O
中,O
的,O
应,O
用,O
冶,O
。,O
 ,O
S,O
p,O
i,O
t,O
z,O
w,O
e,O
g,O
 ,O
教,O
"
",O
授,O
继,O
发,O
现,O
 ,O
N,B-Anatomy
I,I-Anatomy
S,I-Anatomy
 ,O
在,O
甲,B-Anatomy
状,I-Anatomy
腺,I-Anatomy
外,O
组,O
织,O
中,O
表,O
达,O
的,O
现,O
象,O
后,O
",",O
在,O
研,O
"
",O
究,O
如,O
何,O
应,O
用,O
 ,O
N,B-Anatomy
I,I-Anatomy
S,I-Anatomy
 ,O
基,O
因,O
诊,O
断,O
和,O
治,O
疗,O
非,B-Disease
甲,I-Disease
状,I-Disease
腺,I-Disease
恶,I-Disease
性,I-Disease
肿,I-Disease
瘤,I-Disease
方,O
"
",O
面,O
保,O
持,O
世,O
界,O
领,O
先,O
地,O
位,O
。,O
 ,O
她,O
先,O
后,O
成,O
功,O
开,O
展,O
“,O
前,B-Disease
列,I-Disease
腺,I-Disease
癌,I-Disease
组,O
"
",O
织,O
特,O
异,O
性,O
 ,O
N,B-Anatomy
I,I-Anatomy
S,I-Anatomy
 ,O
基,O
因,O
转,O
入,O
冶,O
、,O
“,O
前,B-Disease
列,I-Disease
腺,I-Disease
癌,I-Disease
腺,O
病,O
毒,O
 ,O
N,B-Anatomy
I,I-Anatomy
S,I-Anatomy
 ,O
基,O
因,O
"
",O
转,O
入,O
冶,O
、,O
“,O
神,B-Disease
经,I-Disease
母,I-Disease
细,I-Disease
胞,I-Disease
