char,label
基,O
础,O
研,O
究,O
"
",O
基,O
金,O
项,O
目,O
:,O
国,O
家,O
自,O
然,O
科,O
学,O
基,O
金,O
项,O
目,O
(,O
8,O
1,O
1,O
6,O
0,O
1,O
1,O
6,O
),O
"
",O
(,O
俞,O
瑞,O
、,O
杨,O
烨,O
、,O
田,O
燕,O
燕,O
、,O
张,O
园,O
园,O
、,O
朱,O
佳,O
、,O
肖,O
拉,O
提,O
、,O
朱,O
筠,O
),O
",",O
临,O
床,O
研,O
究,O
院,O
(,O
吕,O
国,O
"
",O
栋,O
),O
"
",O
1,B-Drug
",",I-Drug
2,I-Drug
5,I-Drug
 ,I-Drug
二,I-Drug
羟,I-Drug
维,I-Drug
生,I-Drug
素,I-Drug
 ,I-Drug
D,I-Drug
3,I-Drug
 ,O
治,O
疗,O
糖,B-Disease
尿,I-Disease
病,I-Disease
大,O
鼠,O
肾,B-Disease
脏,I-Disease
"
",I-Disease
纤,I-Disease
维,I-Disease
化,I-Disease
的,O
机,O
制,O
研,O
究,O
"
",O
俞,O
瑞,O
 ,O
 ,O
杨,O
烨,O
 ,O
 ,O
田,O
燕,O
燕,O
 ,O
 ,O
张,O
园,O
园,O
 ,O
 ,O
吕,O
国,O
栋,O
 ,O
 ,O
朱,O
佳,O
 ,O
 ,O
肖,O
拉,O
提,O
 ,O
 ,O
朱,O
筠,O
"
",O
[,O
摘,O
要,O
],O
 ,O
 ,O
 ,O
目,O
的,O
 ,O
 ,O
 ,O
探,O
讨,O
 ,O
1,B-Drug
",",I-Drug
2,I-Drug
5,I-Drug
 ,I-Drug
二,I-Drug
羟,I-Drug
维,I-Drug
生,I-Drug
素,I-Drug
 ,I-Drug
D,I-Drug
3,I-Drug
 ,O
对,O
糖,B-Disease
尿,I-Disease
病,I-Disease
肾,I-Disease
病,I-Disease
(,O
D,B-Disease
N,I-Disease
),O
大,O
鼠,O
肾,B-Anatomy
脏,I-Anatomy
组,I-Anatomy
织,I-Anatomy
中,O
转,B-Anatomy
化,I-Anatomy
生,I-Anatomy
长,I-Anatomy
因,I-Anatomy
子,I-Anatomy
 ,I-Anatomy
β,I-Anatomy
1,I-Anatomy
"
",O
(,B-Anatomy
T,I-Anatomy
G,I-Anatomy
F,I-Anatomy
-,I-Anatomy
β,I-Anatomy
1,I-Anatomy
),O
、,O
纤,B-Anatomy
维,I-Anatomy
连,I-Anatomy
接,I-Anatomy
蛋,I-Anatomy
白,I-Anatomy
(,O
F,B-Anatomy
N,I-Anatomy
),O
、,O
血,B-Anatomy
管,I-Anatomy
内,I-Anatomy
皮,I-Anatomy
生,I-Anatomy
长,I-Anatomy
因,I-Anatomy
子,I-Anatomy
(,O
V,B-Anatomy
E,I-Anatomy
G,I-Anatomy
F,I-Anatomy
),O
表,O
达,O
的,O
影,O
响,O
",",O
阐,O
明,O
 ,O
1,B-Drug
",",I-Drug
2,I-Drug
5,I-Drug
 ,I-Drug
二,I-Drug
羟,I-Drug
维,I-Drug
生,I-Drug
素,I-Drug
 ,I-Drug
D,I-Drug
3,I-Drug
对,O
糖,B-Disease
尿,I-Disease
"
",I-Disease
病,I-Disease
大,O
鼠,O
肾,B-Anatomy
脏,I-Anatomy
是,O
否,O
具,O
有,O
保,O
护,O
作,O
用,O
以,O
及,O
可,O
能,O
机,O
制,O
。,O
 ,O
方,O
法,O
 ,O
雄,O
性,O
 ,O
S,O
D,O
 ,O
大,O
鼠,O
注,B-Method
射,I-Method
链,B-Drug
脲,I-Drug
佐,I-Drug
菌,I-Drug
素,I-Drug
建,O
立,O
 ,O
D,B-Disease
N,I-Disease
 ,O
模,O
型,O
",",O
分,O
为,O
"
",O
T,B-Anatomy
G,I-Anatomy
F,I-Anatomy
-,I-Anatomy
β,I-Anatomy
1,I-Anatomy
 ,O
高,O
表,O
达,O
组,O
、,O
T,B-Anatomy
G,I-Anatomy
F,I-Anatomy
-,I-Anatomy
β,I-Anatomy
1,I-Anatomy
 ,O
高,O
表,O
达,O
+,O
1,B-Drug
",",I-Drug
2,I-Drug
5,I-Drug
 ,I-Drug
二,I-Drug
羟,I-Drug
维,I-Drug
生,I-Drug
素,I-Drug
 ,I-Drug
D,I-Drug
3,I-Drug
组,O
、,O
T,B-Anatomy
G,I-Anatomy
F,I-Anatomy
-,I-Anatomy
β,I-Anatomy
1,I-Anatomy
 ,O
低,O
表,O
达,O
组,O
、,O
T,B-Anatomy
G,I-Anatomy
F,I-Anatomy
-,I-Anatomy
β,I-Anatomy
1,I-Anatomy
 ,O
低,O
表,O
达,O
+,O
1,B-Drug
",",I-Drug
2,I-Drug
5,I-Drug
 ,I-Drug
二,I-Drug
羟,I-Drug
维,I-Drug
"
",I-Drug
生,I-Drug
素,I-Drug
 ,I-Drug
D,I-Drug
3,I-Drug
组,O
、,O
T,B-Anatomy
G,I-Anatomy
F,I-Anatomy
-,I-Anatomy
β,I-Anatomy
1,I-Anatomy
 ,O
正,O
常,O
表,O
达,O
组,O
、,O
T,B-Anatomy
G,I-Anatomy
F,I-Anatomy
-,I-Anatomy
β,I-Anatomy
1,I-Anatomy
 ,O
正,O
常,O
表,O
达,O
+,O
1,B-Drug
",",I-Drug
2,I-Drug
5,I-Drug
 ,I-Drug
双,I-Drug
羟,I-Drug
维,I-Drug
生,I-Drug
素,I-Drug
 ,I-Drug
D,I-Drug
3,I-Drug
 ,O
组,O
",",O
1,B-Drug
",",I-Drug
2,I-Drug
5,I-Drug
 ,I-Drug
二,I-Drug
羟,I-Drug
维,I-Drug
生,I-Drug
素,I-Drug
 ,I-Drug
D,I-Drug
3,I-Drug
干,O
预,O
 ,O
3,B-Duration
7,I-Duration
 ,I-Duration
d,I-Duration
"
",O
后,O
检,O
测,O
肾,B-Test
功,I-Test
能,I-Test
和,O
血,B-Test
生,I-Test
化,I-Test
指,O
标,O
",",O
观,O
察,O
大,O
鼠,O
肾,B-Anatomy
脏,I-Anatomy
组,I-Anatomy
织,I-Anatomy
形,O
态,O
学,O
和,O
纤,O
维,O
化,O
程,O
度,O
",",O
利,O
用,O
免,O
疫,O
组,O
化,O
、,O
实,O
时,O
定,O
量,O
 ,O
P,B-Test
C,I-Test
R,I-Test
、,O
"
",O
W,O
e,O
s,O
t,O
e,O
r,O
n,O
 ,O
印,O
迹,O
法,O
检,O
测,O
大,O
鼠,O
肾,O
脏,O
 ,O
T,B-Anatomy
G,I-Anatomy
F,I-Anatomy
-,I-Anatomy
β,I-Anatomy
1,I-Anatomy
、,O
F,B-Anatomy
N,I-Anatomy
 ,O
和,O
 ,O
V,B-Anatomy
E,I-Anatomy
G,I-Anatomy
F,I-Anatomy
 ,O
的,O
表,O
达,O
情,O
况,O
。,O
 ,O
结,O
果,O
 ,O
与,O
相,O
应,O
对,O
照,O
组,O
相,O
比,O
",",O
1,B-Drug
",",I-Drug
2,I-Drug
5,I-Drug
 ,I-Drug
二,I-Drug
羟,I-Drug
维,I-Drug
生,I-Drug
"
",I-Drug
素,I-Drug
 ,I-Drug
D,I-Drug
3,I-Drug
干,O
预,O
组,O
大,O
鼠,O
的,O
总,B-Test
胆,I-Test
固,I-Test
醇,I-Test
、,O
甘,B-Test
油,I-Test
三,I-Test
酯,I-Test
、,O
血,B-Test
肌,I-Test
酐,I-Test
、,O
血,B-Test
糖,I-Test
、,O
H,B-Test
B,I-Test
A,I-Test
1,I-Test
C,I-Test
、,O
2,B-Test
4,I-Test
 ,I-Test
h,I-Test
 ,I-Test
尿,I-Test
蛋,I-Test
白,I-Test
的,O
水,O
平,O
均,O
降,B-Test_Value
低,I-Test_Value
(,O
P,O
<,O
0,O
.,O
 ,O
0,O
5,O
),O
。,O
 ,O
T,B-Anatomy
G,I-Anatomy
F,I-Anatomy
-,I-Anatomy
"
",I-Anatomy
β,I-Anatomy
1,I-Anatomy
 ,O
表,O
达,O
水,O
平,O
越,O
高,O
",",O
肾,B-Disease
脏,I-Disease
纤,I-Disease
维,I-Disease
化,I-Disease
程,O
度,O
越,O
重,O
",",O
干,O
预,O
组,O
大,O
鼠,O
的,O
肾,B-Disease
脏,I-Disease
纤,I-Disease
维,I-Disease
化,I-Disease
程,O
度,O
较,O
对,O
照,O
组,O
明,O
显,O
减,O
轻,O
。,O
 ,O
在,O
各,O
对,O
照,O
组,O
"
",O
中,O
",",O
不,O
同,O
组,O
的,O
 ,O
T,B-Anatomy
G,I-Anatomy
F,I-Anatomy
-,I-Anatomy
β,I-Anatomy
1,I-Anatomy
 ,O
m,O
R,O
N,O
A,O
 ,O
及,O
蛋,O
白,O
表,O
达,O
差,O
异,O
有,O
统,O
计,O
学,O
意,O
义,O
(,O
P,O
<,O
0,O
.,O
 ,O
0,O
5,O
),O
",",O
且,O
伴,O
随,O
 ,O
T,B-Anatomy
G,I-Anatomy
F,I-Anatomy
-,I-Anatomy
β,I-Anatomy
1,I-Anatomy
 ,O
表,O
达,O
升,B-Test_Value
高,I-Test_Value
",",O
F,B-Anatomy
N,I-Anatomy
、,O
V,B-Anatomy
E,I-Anatomy
G,I-Anatomy
F,I-Anatomy
"
",O
表,O
达,O
增,O
加,O
;,O
干,O
预,O
组,O
大,O
鼠,O
的,O
 ,O
T,B-Anatomy
G,I-Anatomy
F,I-Anatomy
-,I-Anatomy
β,I-Anatomy
1,I-Anatomy
、,O
F,B-Anatomy
N,I-Anatomy
 ,O
及,O
 ,O
V,B-Anatomy
E,I-Anatomy
G,I-Anatomy
F,I-Anatomy
 ,O
较,O
相,O
应,O
对,O
照,O
组,O
表,O
达,O
均,O
明,O
显,O
降,O
低,O
(,O
P,O
<,O
0,O
.,O
 ,O
0,O
5,O
),O
。,O
 ,O
结,O
论,O
 ,O
1,B-Drug
",",I-Drug
2,I-Drug
5,I-Drug
 ,I-Drug
二,I-Drug
羟,I-Drug
"
",I-Drug
维,I-Drug
生,I-Drug
素,I-Drug
 ,I-Drug
D,I-Drug
3,I-Drug
可,O
能,O
通,O
过,O
抑,O
制,O
肾,O
脏,O
 ,O
T,B-Anatomy
G,I-Anatomy
F,I-Anatomy
-,I-Anatomy
β,I-Anatomy
1,I-Anatomy
、,O
F,B-Anatomy
