char,label
临,O
床,O
应,O
用,O
快,O
速,O
建,O
议,O
指,O
南,O
项,O
目,O
组,O
",",O
在,O
母,O
义,O
明,O
教,O
授,O
和,O
北,O
京,O
大,O
学,O
第,O
三,O
医,O
院,O
翟,O
所,O
迪,O
教,O
授,O
等,O
的,O
指,O
导,O
下,O
",",O
项,O
目,O
组,O
专,O
家,O
根,O
据,O
2,O
0,O
1,O
5,O
"
",O
年,O
(,O
(,O
世,O
界,O
卫,O
生,O
组,O
织,O
指,O
南,O
制,O
定,O
手,O
册,O
》,O
",",O
收,O
集,O
1,O
1,O
9,O
份,O
针,O
对,O
临,O
床,O
医,O
务,O
工,O
作,O
者,O
和,O
患,O
者,O
的,O
调,O
查,O
问,O
卷,O
",",O
确,O
定,O
指,O
南,O
着,O
重,O
关,O
注,O
的,O
临,O
床,O
"
",O
问,O
题,O
及,O
结,O
局,O
指,O
标,O
",",O
形,O
成,O
非,O
常,O
具,O
临,O
床,O
实,O
践,O
意,O
义,O
、,O
并,O
能,O
较,O
好,O
体,O
现,O
患,O
者,O
价,O
值,O
观,O
及,O
偏,O
好,O
的,O
推,O
荐,O
意,O
见,O
。,O
在,O
2,O
0,O
1,O
5,O
年,O
中,O
华,O
医,O
学,O
会,O
"
",O
糖,O
尿,O
病,O
学,O
分,O
会,O
年,O
会,O
上,O
",",O
母,O
义,O
明,O
教,O
授,O
专,O
门,O
对,O
该,O
指,O
南,O
做,O
了,O
介,O
绍,O
。,O
该,O
快,O
速,O
建,O
议,O
指,O
南,O
的,O
一,O
大,O
特,O
点,O
就,O
是,O
用,O
非,O
常,O
简,O
明,O
直,O
接,O
的,O
形,O
"
",O
式,O
来,O
回,O
答,O
临,O
床,O
医,O
生,O
和,O
患,O
者,O
最,O
为,O
关,O
心,O
的,O
问,O
题,O
。,O
据,O
悉,O
",",O
该,O
指,O
南,O
将,O
于,O
2,O
0,O
1,O
7,O
—,O
2,O
0,O
1,O
8,O
年,O
进,O
行,O
更,O
新,O
。,O
"
",O
继,O
于,O
肠,B-Anatomy
促,I-Anatomy
胰,I-Anatomy
素,I-Anatomy
的,O
药,O
物,O
治,O
疗,O
临,O
床,O
应,O
用,O
的,O
"
",O
快,O
速,O
建,O
议,O
指,O
南,O
》,O
"
",O
肠,B-Anatomy
促,I-Anatomy
胰,I-Anatomy
素,I-Anatomy
(,O
i,O
n,O
c,O
r,O
e,O
t,O
i,O
n,O
),O
是,O
一,O
种,O
经,O
食,O
物,O
刺,O
激,O
后,O
由,O
肠,B-Anatomy
道,I-Anatomy
"
",I-Anatomy
细,I-Anatomy
胞,I-Anatomy
分,O
泌,O
入,O
血,O
、,O
能,O
够,O
刺,O
激,O
胰,B-Anatomy
岛,I-Anatomy
素,I-Anatomy
分,O
泌,O
的,O
激,O
素,O
。,O
基,O
于,O
肠,B-Anatomy
"
",I-Anatomy
促,I-Anatomy
胰,I-Anatomy
素,I-Anatomy
的,O
治,O
疗,O
药,O
物,O
(,O
i,O
n,O
c,O
r,O
e,O
t,O
i,O
n,O
-,O
b,O
a,O
s,O
e,O
d,O
 ,O
t,O
h,O
e,O
r,O
a,O
p,O
i,O
e,O
s,O
",",O
I,B-Drug
B,I-Drug
T,I-Drug
s,I-Drug
),O
"
",O
通,O
过,O
与,O
器,O
官,O
上,O
的,O
特,O
异,O
性,O
受,O
体,O
结,O
合,O
",",O
发,O
挥,O
类,O
肠,B-Anatomy
促,I-Anatomy
胰,I-Anatomy
素,I-Anatomy
作,O
"
",O
用,O
",",O
从,O
而,O
达,O
到,O
降,O
糖,O
疗,O
效,O
。,O
由,O
于,O
这,O
类,O
药,O
物,O
具,O
有,O
低,O
血,B-Test
糖,I-Test
风,O
"
",O
险,O
小,O
和,O
改,O
善,O
细,O
胞,O
功,O
能,O
等,O
多,O
方,O
面,O
的,O
优,O
势,O
",",O
逐,O
渐,O
在,O
临,O
床,O
广,O
"
",O
泛,O
使,O
用,O
。,O
"
",O
目,O
前,O
在,O
国,O
内,O
已,O
经,O
上,O
市,O
了,O
两,O
种,O
胰,B-Drug
高,I-Drug
血,I-Drug
糖,I-Drug
素,I-Drug
样,I-Drug
肽,I-Drug
一,I-Drug
l,I-Drug
"
",I-Drug
受,I-Drug
体,I-Drug
激,I-Drug
动,I-Drug
剂,I-Drug
(,O
G,O
l,O
u,O
c,O
a,O
g,O
o,O
n,O
—,O
l,O
i,O
k,O
e,O
p,O
e,O
p,O
t,O
i,O
d,O
e,O
—,O
l,O
 ,O
r,O
e,O
c,O
e,O
p,O
t,O
o,O
r,O
"
",O
a,O
g,O
o,O
n,O
i,O
s,O
t,O
s,O
",",O
G,B-Drug
L,I-Drug
P,I-Drug
-,I-Drug
1,I-Drug
R,I-Drug
A,I-Drug
),O
:,O
包,O
括,O
艾,B-Drug
塞,I-Drug
那,I-Drug
肽,I-Drug
(,O
E,O
x,O
e,O
n,O
a,O
t,O
i,O
d,O
e,O
),O
"
",O
和,O
利,B-Drug
拉,I-Drug
鲁,I-Drug
肽,I-Drug
(,O
L,O
i,O
r,O
a,O
g,O
l,O
u,O
t,O
i,O
d,O
e,O
),O
",",O
以,O
及,O
5,O
种,O
二,B-Drug
肽,I-Drug
基,I-Drug
肽,I-Drug
酶,I-Drug
I,I-Drug
V,I-Drug
"
",I-Drug
抑,I-Drug
制,I-Drug
剂,I-Drug
(,O
D,O
i,O
p,O
e,O
p,O
t,O
i,O
d,O
y,O
l,O
 ,O
P,O
e,O
p,O
t,O
i,O
d,O
a,O
s,O
e,O
一,O
4,O
