char,label
临,O
床,O
研,O
究,O
"
",O
病,O
科,O
",",O
远,O
洋,O
分,O
院,O
内,O
科,O
",",O
上,O
海,O
市,O
内,O
分,O
泌,O
代,O
谢,O
病,O
临,O
床,O
医,O
学,O
中,O
心,O
糖,B-Disease
尿,I-Disease
病,I-Disease
足,I-Disease
分,O
中,O
"
",O
心,O
",",O
上,O
海,O
市,O
内,O
分,O
泌,O
代,O
谢,O
病,O
研,O
究,O
所,O
"
",O
糖,B-Disease
尿,I-Disease
病,I-Disease
足,I-Disease
溃,I-Disease
疡,I-Disease
中,O
耐,B-Disease
甲,I-Disease
氧,I-Disease
西,I-Disease
林,I-Disease
金,I-Disease
黄,I-Disease
色,I-Disease
葡,I-Disease
萄,I-Disease
球,I-Disease
菌,I-Disease
"
",I-Disease
感,I-Disease
染,I-Disease
情,O
况,O
与,O
相,O
应,O
病,O
情,O
和,O
预,O
后,O
"
",O
许,O
蕾,O
 ,O
 ,O
何,O
泱,O
 ,O
 ,O
钱,O
鸿,O
洁,O
 ,O
 ,O
张,O
杉,O
杉,O
 ,O
 ,O
顾,O
雪,O
明,O
 ,O
 ,O
蔡,O
慧,O
丽,O
 ,O
 ,O
顾,O
俊,O
义,O
 ,O
 ,O
施,O
建,O
元,O
 ,O
 ,O
汤,O
正,O
义,O
 ,O
 ,O
宁,O
光,O
"
",O
[,O
摘,O
要,O
],O
 ,O
 ,O
 ,O
目,O
的,O
 ,O
 ,O
了,O
解,O
糖,B-Disease
尿,I-Disease
病,I-Disease
足,I-Disease
感,O
染,O
中,O
金,O
黄,O
色,O
葡,O
萄,O
球,O
菌,O
的,O
培,O
养,O
阳,O
性,O
率,O
及,O
耐,O
药,O
性,O
",",O
分,O
析,O
耐,O
药,O
性,O
的,O
相,O
关,O
危,O
"
",O
险,O
因,O
素,O
及,O
其,O
对,O
预,O
后,O
的,O
影,O
响,O
。,O
 ,O
方,O
法,O
 ,O
取,O
 ,O
7,O
9,O
0,O
 ,O
例,O
糖,B-Disease
尿,I-Disease
病,I-Disease
足,I-Disease
感,O
染,O
患,O
者,O
足,O
部,O
分,O
泌,O
物,O
进,O
行,O
常,B-Test
规,I-Test
细,I-Test
菌,I-Test
培,I-Test
养,I-Test
",",O
分,O
析,O
耐,B-Disease
甲,I-Disease
"
",I-Disease
氧,I-Disease
西,I-Disease
林,I-Disease
金,I-Disease
黄,I-Disease
色,I-Disease
葡,I-Disease
萄,I-Disease
球,I-Disease
菌,I-Disease
(,I-Disease
M,I-Disease
R,I-Disease
S,I-Disease
A,I-Disease
),I-Disease
感,I-Disease
染,I-Disease
的,O
药,O
敏,O
情,O
况,O
和,O
患,O
者,O
的,O
临,O
床,O
特,O
点,O
并,O
观,O
察,O
溃,B-Disease
疡,I-Disease
治,O
愈,O
率,O
、,O
截,B-Operation
肢,I-Operation
率,O
、,O
死,B-Disease
亡,I-Disease
率,O
。,O
"
",O
结,O
果,O
 ,O
分,O
泌,O
物,O
培,O
养,O
结,O
果,O
阳,O
性,O
的,O
 ,O
6,O
2,O
4,O
 ,O
例,O
标,O
本,O
中,O
共,O
获,O
得,O
 ,O
1,O
2,O
7,O
 ,O
株,O
金,O
黄,O
色,O
葡,O
萄,O
球,O
菌,O
",",O
M,O
R,O
S,O
A,O
 ,O
占,O
金,B-Disease
黄,I-Disease
色,I-Disease
葡,I-Disease
萄,I-Disease
球,I-Disease
菌,I-Disease
感,I-Disease
染,I-Disease
"
",O
的,O
5,O
1,O
.,O
 ,O
2,O
%,O
 ,O
",",O
在,O
所,O
有,O
足,B-Disease
溃,I-Disease
疡,I-Disease
中,O
检,O
出,O
率,O
为,O
 ,O
9,O
.,O
 ,O
1,O
%,O
 ,O
",",O
其,O
中,O
 ,O
1,O
 ,O
例,O
为,O
耐,O
万,O
古,O
霉,O
素,O
的,O
菌,O
株,O
;,O
M,O
R,O
S,O
A,O
 ,O
主,O
要,O
对,O
万,B-Drug
古,I-Drug
霉,I-Drug
素,I-Drug
、,O
利,B-Drug
福,I-Drug
"
",I-Drug
平,I-Drug
、,O
利,B-Drug
奈,I-Drug
唑,I-Drug
胺,I-Drug
、,O
替,B-Drug
考,I-Drug
拉,I-Drug
宁,I-Drug
等,O
药,O
物,O
敏,O
感,O
性,O
较,O
高,O
。,O
 ,O
M,B-Disease
R,I-Disease
S,I-Disease
A,I-Disease
 ,I-Disease
感,I-Disease
染,I-Disease
患,O
者,O
的,O
 ,O
3,O
 ,O
个,O
月,O
溃,B-Disease
疡,I-Disease
愈,O
合,O
率,O
为,O
 ,O
4,O
7,O
.,O
 ,O
7,O
%,O
 ,O
",",O
截,B-Disease
肢,I-Disease
率,O
为,O
"
",O
4,O
7,O
.,O
 ,O
7,O
%,O
 ,O
",",O
死,B-Disease
亡,I-Disease
率,O
为,O
 ,O
9,O
.,O
 ,O
2,O
%,O
 ,O
",",O
明,O
显,O
较,O
非,O
 ,O
M,B-Disease
R,I-Disease
S,I-Disease
A,I-Disease
 ,I-Disease
感,I-Disease
染,I-Disease
患,O
者,O
的,O
预,O
后,O
差,O
(,O
P,O
<,O
0,O
.,O
 ,O
0,O
5,O
),O
。,O
 ,O
抗,B-Drug
生,I-Drug
素,I-Drug
用,O
药,O
史,O
可,O
显,O
著,O
增,O
加,O
 ,O
M,B-Disease
R,I-Disease
S,I-Disease
A,I-Disease
"
",I-Disease
感,I-Disease
染,I-Disease
几,O
率,O
。,O
 ,O
结,O
论,O
 ,O
久,O
治,O
不,O
愈,O
的,O
糖,B-Disease
尿,I-Disease
