char,label
2,B-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
合,O
并,O
慢,B-Disease
性,I-Disease
肾,I-Disease
脏,I-Disease
病,I-Disease
患,O
者,O
口,O
服,O
降,O
糖,O
药,O
"
",O
用,O
药,O
原,O
则,O
中,O
国,O
专,O
家,O
共,O
识,O
"
",O
中,O
国,O
医,O
师,O
协,O
会,O
内,O
分,O
泌,O
代,O
谢,O
科,O
医,O
师,O
分,O
会,O
"
",O
A,O
p,O
p,O
l,O
i,O
c,O
a,O
t,O
i,O
o,O
n,O
 ,O
p,O
r,O
i,O
n,O
c,O
i,O
p,O
l,O
e,O
 ,O
f,O
o,O
r,O
 ,O
o,O
r,O
a,O
l,O
 ,O
g,O
l,O
u,O
c,O
o,O
s,O
e,O
-,O
l,O
o,O
w,O
e,O
r,O
i,O
n,O
g,O
 ,O
d,O
n,O
驿,O
i,O
n,O
 ,O
T,B-Disease
2,I-Disease
D,I-Disease
M,I-Disease
 ,O
p,O
a,O
t,O
i,O
e,O
n,O
t,O
s,O
 ,O
w,O
i,O
t,O
h,O
 ,O
d,O
w,O
o,O
n,O
i,O
c,O
 ,O
k,O
i,O
d,O
n,O
e,O
y,O
 ,O
d,O
i,O
s,O
e,O
a,O
s,O
e,O
:,O
L,O
-,O
l,O
f,O
i,O
n,O
e,O
s,O
e,O
"
",O
e,O
x,O
p,O
e,O
r,O
t,O
s,O
 ,O
c,O
o,O
n,O
s,O
e,O
n,O
s,O
u,O
s,O
 ,O
C,O
h,O
i,O
n,O
e,O
s,O
e,O
 ,O
E,O
n,O
d,O
o,O
c,O
r,O
i,O
n,O
o,O
l,O
o,O
g,O
i,O
s,O
t,O
 ,O
A,O
s,O
s,O
o,O
c,O
i,O
a,O
t,O
i,O
o,O
n,O
",",O
C,O
h,O
i,O
n,O
e,O
s,O
e,O
 ,O
M,O
e,O
d,O
i,O
c,O
a,O
l,O
 ,O
D,O
o,O
c,O
t,O
o,O
r,O
 ,O
A,O
s,O
s,O
o,O
c,O
i,O
a,O
t,O
i,O
o,O
n,O
"
",O
C,O
o,O
r,O
r,O
e,O
s,O
p,O
o,O
n,O
d,O
i,O
n,O
g,O
 ,O
a,O
u,O
t,O
h,O
o,O
r,O
:,O
G,O
U,O
O,O
 ,O
X,O
i,O
a,O
o,O
-,O
h,O
u,O
i,O
",",O
E,O
-,O
m,O
a,O
i,O
l,O
:,O
b,O
d,O
y,O
y,O
g,O
u,O
o,O
x,O
i,O
a,O
o,O
h,O
u,O
@,O
y,O
a,O
h,O
o,O
o,O
.,O
C,O
O,O
硝,O
l,O
",",O
册,O
"
",O
慢,B-Disease
性,I-Disease
肾,I-Disease
脏,I-Disease
病,I-Disease
(,O
C,B-Disease
K,I-Disease
D,I-Disease
),O
是,O
严,O
重,O
威,O
胁,O
人,O
类,O
健,O
康,O
的,O
常,O
见,O
"
",O
慢,O
性,O
病,O
",",O
病,O
因,O
多,O
种,O
多,O
样,O
",",O
由,O
糖,O
尿,O
病,O
所,O
引,O
发,O
的,O
肾,O
脏,O
病,O
称,O
"
",O
为,O
糖,B-Disease
尿,I-Disease
病,I-Disease
肾,I-Disease
脏,I-Disease
病,I-Disease
(,O
D,B-Disease
K,I-Disease
D,I-Disease
),O
。,O
T,B-Disease
2,I-Disease
D,I-Disease
M,I-Disease
常,O
合,O
并,O
C,B-Disease
K,I-Disease
D,I-Disease
",",O
高,B-Symptom
血,I-Symptom
"
",I-Symptom
糖,I-Symptom
是,O
C,B-Disease
K,I-Disease
D,I-Disease
发,O
展,O
的,O
主,O
要,O
原,O
因,O
之,O
一,O
",",O
降,O
糖,O
治,O
疗,O
至,O
关,O
重,O
"
",O
要,O
。,O
口,B-Drug
服,I-Drug
降,I-Drug
糖,I-Drug
药,I-Drug
作,O
为,O
临,O
床,O
最,O
常,O
用,O
的,O
降,O
糖,O
手,O
段,O
",",O
对,O
于,O
"
",O
血,B-Test
糖,I-Test
控,O
制,O
具,O
有,O
重,O
要,O
意,O
义,O
。,O
近,O
年,O
来,O
",",O
T,B-Disease
2,I-Disease
D,I-Disease
M,I-Disease
合,O
并,O
C,B-Disease
K,I-Disease
D,I-Disease
"
",O
患,O
者,O
中,O
E,O
l,O
',O
服,O
降,B-Drug
糖,I-Drug
药,I-Drug
治,O
疗,O
证,O
据,O
不,O
断,O
丰,O
富,O
",",O
国,O
外,O
糖,B-Disease
尿,I-Disease
病,I-Disease
"
",O
及,O
肾,B-Disease
脏,I-Disease
病,I-Disease
权,O
威,O
指,O
南,O
规,O
范,O
了,O
口,B-Drug
服,I-Drug
降,I-Drug
糖,I-Drug
药,I-Drug
的,O
应,O
用,O
",",O
但,O
我,O
"
",O
国,O
尚,O
缺,O
乏,O
T,B-Disease
2,I-Disease
D,I-Disease
M,I-Disease
合,O
并,O
C,B-Disease
K,I-Disease
D,I-Disease
用,O
药,O
指,O
南,O
或,O
共,O
识,O
。,O
为,O
规,O
"
",O
范,O
临,O
床,O
用,O
药,O
",",O
中,O
国,O
医,O
师,O
协,O
会,O
内,O
分,O
泌,O
代,O
谢,O
科,O
医,O
师,O
分,O
会,O
"
",O
组,O
织,O
国,O
内,O
的,O
内,O
分,O
泌,O
科,O
和,O
肾,O
内,O
科,O
领,O
域,O
专,O
家,O
共,O
同,O
制,O
定,O
了,O
"
",O
本,O
共,O
识,O
。,O
对,O
于,O
口,B-Drug
服,I-Drug
降,I-Drug
糖,I-Drug
药,I-Drug
在,O
T,B-Disease
2,I-Disease
D,I-Disease
M,I-Disease
合,O
并,O
C,B-Disease
K,I-Disease
D,I-Disease
患,O
者,O
"
",O
的,O
应,O
用,O
",",O
参,O
考,O
药,O
品,O
说,O
明,O
书,O
、,O
近,O
期,O
国,O
际,O
指,O
南,O
及,O
经,O
典,O
专,O
"
",O
著,O
",",O
如,O
“,O
T,O
h,O
e,O
 ,O
K,O
i,O
d,O
n,O
e,O
y,O
”,O
L,O
l,O
J,O
",",O
若,O
缺,O
乏,O
用,O
药,O
经,O
验,O
",",O
则,O
依,O
据,O
从,O
"
",O
严,O
原,O
则,O
",",O
以,O
保,O
护,O
医,O
患,O
利,O
益,O
。,O
"
",O
一,O
、,O
T,B-Disease
2,I-Disease
D,I-Disease
M,I-Disease
合,O
并,O
C,B-Disease
K,I-Disease
D,I-Disease
的,O
流,O
行,O
病,O
学,O
"
",O
我,O
国,O
糖,B-Disease
尿,I-Disease
病,I-Disease
患,O
病,O
率,O
逐,O
年,O
升,O
高,O
",",O
目,O
前,O
糖,B-Disease
尿,I-Disease
病,I-Disease
患,O
者,O
"
",O
约,O
9,O
2,O
4,O
0,O
万,O
L,O
2,O
J,O
",",O
其,O
中,O
T,B-Disease
2,I-Disease
D,I-Disease
M,I-Disease
占,O
9,O
0,O
%,O
以,O
上,O
。,O
