char,label
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
合,O
并,O
慢,B-Disease
性,I-Disease
肾,I-Disease
脏,I-Disease
病,I-Disease
口,B-Method
服,I-Method
降,I-Drug
糖,I-Drug
药,I-Drug
用,O
药,O
"
",O
原,O
则,O
中,O
国,O
专,O
家,O
共,O
识,O
(,O
2,O
0,O
1,O
5,O
 ,O
年,O
更,O
新,O
版,O
),O
"
",O
中,O
国,O
医,O
师,O
协,O
会,O
内,O
分,O
泌,O
代,O
谢,O
科,O
医,O
师,O
分,O
会,O
"
",O
_,O
 ,O
_,O
 ,O
慢,B-Disease
性,I-Disease
肾,I-Disease
脏,I-Disease
病,I-Disease
是,O
严,O
重,O
威,O
胁,O
人,O
类,O
健,O
康,O
的,O
常,O
见,O
慢,O
性,O
病,O
",",O
"
",O
病,O
因,O
多,O
种,O
多,O
样,O
",",O
由,O
糖,B-Disease
尿,I-Disease
病,I-Disease
所,O
引,O
发,O
的,O
慢,B-Disease
性,I-Disease
肾,I-Disease
脏,I-Disease
病,I-Disease
称,O
为,O
糖,B-Disease
"
",I-Disease
尿,I-Disease
病,I-Disease
肾,I-Disease
脏,I-Disease
病,I-Disease
变,I-Disease
。,O
 ,O
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
常,O
合,O
并,O
慢,B-Disease
性,I-Disease
肾,I-Disease
脏,I-Disease
病,I-Disease
",",O
高,B-Disease
血,I-Disease
"
",I-Disease
糖,I-Disease
是,O
慢,B-Disease
性,I-Disease
肾,I-Disease
脏,I-Disease
病,I-Disease
发,O
生,O
和,O
发,O
展,O
的,O
主,O
要,O
原,O
因,O
之,O
一,O
",",O
因,O
此,O
良,O
"
",O
好,O
控,O
制,O
血,B-Test
糖,I-Test
至,O
关,O
重,O
要,O
。,O
 ,O
口,B-Drug
服,I-Drug
降,I-Drug
糖,I-Drug
药,I-Drug
是,O
良,O
好,O
控,O
制,O
血,B-Test
糖,I-Test
最,O
"
",O
常,O
用,O
的,O
降,O
糖,O
药,O
物,O
[,O
1,O
],O
。,O
 ,O
中,O
国,O
医,O
师,O
协,O
会,O
内,O
分,O
泌,O
代,O
谢,O
科,O
医,O
"
",O
师,O
分,O
会,O
于,O
 ,O
2,O
0,O
1,O
3,O
 ,O
年,O
组,O
织,O
国,O
内,O
的,O
内,O
分,O
泌,O
科,O
和,O
肾,O
内,O
科,O
领,O
域,O
"
",O
专,O
家,O
",",O
共,O
同,O
制,O
定,O
了,O
“,O
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
合,O
并,O
慢,B-Disease
性,I-Disease
肾,I-Disease
脏,I-Disease
病,I-Disease
口,B-Method
服,I-Method
降,I-Drug
"
",I-Drug
糖,I-Drug
药,I-Drug
用,O
药,O
原,O
则,O
中,O
国,O
专,O
家,O
共,O
识,O
”,O
 ,O
[,O
2,O
],O
。,O
 ,O
近,O
年,O
来,O
",",O
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
"
",O
合,O
并,O
慢,B-Disease
性,I-Disease
肾,I-Disease
脏,I-Disease
病,I-Disease
患,O
者,O
中,O
口,B-Method
服,I-Method
降,I-Drug
糖,I-Drug
药,I-Drug
治,O
疗,O
证,O
据,O
不,O
断,O
丰,O
"
",O
富,O
",",O
国,O
内,O
外,O
糖,B-Disease
尿,I-Disease
病,I-Disease
及,O
肾,B-Disease
脏,I-Disease
病,I-Disease
权,O
威,O
指,O
南,O
对,O
 ,O
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
合,O
"
",O
并,O
慢,B-Disease
性,I-Disease
肾,I-Disease
脏,I-Disease
病,I-Disease
的,O
口,B-Drug
服,I-Drug
降,I-Drug
糖,I-Drug
药,I-Drug
应,O
用,O
规,O
范,O
也,O
进,O
行,O
了,O
相,O
应,O
更,O
"
",O
新,O
",",O
加,O
之,O
同,O
时,O
陆,O
续,O
有,O
新,O
的,O
口,B-Drug
服,I-Drug
降,I-Drug
