char,label
基,O
金,O
项,O
目,O
:,O
国,O
家,O
科,O
技,O
支,O
撑,O
计,O
划,O
(,O
2,O
0,O
0,O
9,O
B,O
A,O
I,O
8,O
2,O
B,O
0,O
4,O
),O
;,O
新,O
疆,O
生,O
产,O
建,O
设,O
兵,O
团,O
重,O
点,O
科,O
技,O
攻,O
关,O
项,O
目,O
(,O
2,O
0,O
1,O
1,O
B,O
A,O
0,O
3,O
7,O
),O
"
",O
新,O
疆,O
维,O
吾,O
尔,O
族,O
成,O
人,O
血,B-Disease
脂,I-Disease
异,I-Disease
常,I-Disease
及,O
其,O
影,O
响,O
因,O
素,O
分,O
析,O
"
",O
李,O
亚,O
鹏,O
 ,O
 ,O
丁,O
玉,O
松,O
 ,O
 ,O
马,O
儒,O
林,O
 ,O
 ,O
郭,O
恒,O
 ,O
 ,O
刘,O
佳,O
铭,O
 ,O
 ,O
张,O
眉,O
 ,O
 ,O
张,O
景,O
玉,O
 ,O
 ,O
郭,O
淑,O
霞,O
"
",O
[,O
提,O
要,O
],O
 ,O
 ,O
 ,O
选,O
取,O
新,O
疆,O
喀,O
什,O
地,O
区,O
≥,O
1,O
8,O
 ,O
岁,O
维,O
吾,O
尔,O
族,O
居,O
民,O
 ,O
3,O
 ,O
4,O
4,O
2,O
 ,O
人,O
进,O
行,O
问,O
卷,O
调,O
查,O
和,O
身,O
体,O
检,O
查,O
",",O
采,O
集,O
清,O
晨,O
空,O
腹,O
"
",O
静,O
脉,O
血,O
",",O
测,O
定,O
甘,B-Test
油,I-Test
三,I-Test
酯,I-Test
、,O
总,B-Test
胆,I-Test
固,I-Test
醇,I-Test
、,O
低,B-Test
密,I-Test
度,I-Test
脂,I-Test
蛋,I-Test
白,I-Test
胆,I-Test
固,I-Test
醇,I-Test
(,O
L,B-Test
D,I-Test
L,I-Test
-,I-Test
C,I-Test
),O
和,O
高,B-Test
密,I-Test
度,I-Test
脂,I-Test
蛋,I-Test
白,I-Test
胆,I-Test
固,I-Test
醇,I-Test
(,O
H,B-Test
D,I-Test
L,I-Test
-,I-Test
C,I-Test
),O
。,O
 ,O
调,O
查,O
"
",O
人,O
群,O
总,B-Disease
血,I-Disease
脂,I-Disease
异,I-Disease
常,I-Disease
患,O
病,O
率,O
为,O
 ,O
4,O
3,O
.,O
 ,O
3,O
%,O
 ,O
",",O
高,B-Disease
甘,I-Disease
油,I-Disease
三,I-Disease
酯,I-Disease
血,I-Disease
症,I-Disease
、,O
高,B-Disease
总,I-Disease
胆,I-Disease
固,I-Disease
醇,I-Disease
血,I-Disease
症,I-Disease
、,O
高,B-Disease
 ,I-Disease
L,I-Disease
D,I-Disease
L,I-Disease
-,I-Disease
C,I-Disease
 ,I-Disease
血,I-Disease
症,I-Disease
及,O
低,B-Disease
 ,I-Disease
H,I-Disease
D,I-Disease
L,I-Disease
-,I-Disease
C,I-Disease
 ,I-Disease
血,I-Disease
症,I-Disease
患,O
病,O
"
",O
率,O
分,O
别,O
为,O
 ,O
9,O
.,O
 ,O
1,O
5,O
%,O
