char,label
基,O
金,O
项,O
目,O
:,O
国,O
家,O
重,O
点,O
研,O
发,O
计,O
划,O
重,O
大,O
慢,O
性,O
非,O
传,O
染,O
性,O
疾,O
病,O
防,O
控,O
研,O
究,O
"
",O
重,O
点,O
专,O
项,O
 ,O
(,O
2,O
0,O
1,O
6,O
Y,O
F,O
C,O
1,O
3,O
0,O
5,O
3,O
0,O
1,O
),O
;,O
浙,O
江,O
省,O
重,O
大,O
科,O
技,O
专,O
项,O
 ,O
(,O
2,O
0,O
1,O
4,O
C,O
0,O
3,O
0,O
4,O
5,O
-,O
"
",O
2,O
),O
;,O
浙,O
江,O
省,O
医,O
学,O
重,O
点,O
学,O
科,O
(,O
创,O
新,O
学,O
科,O
),O
 ,O
(,O
1,O
1,O
-,O
C,O
X,O
2,O
4,O
),O
;,O
中,O
央,O
高,O
校,O
基,O
本,O
科,O
"
",O
研,O
业,O
务,O
费,O
专,O
项,O
(,O
2,O
0,O
1,O
7,O
x,O
z,O
z,O
x,O
0,O
0,O
1,O
-,O
0,O
1,O
),O
"
",O
儿,O
童,O
青,O
少,O
年,O
 ,O
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
诊,O
治,O
中,O
国,O
专,O
家,O
共,O
识,O
"
",O
中,O
华,O
医,O
学,O
会,O
儿,O
科,O
学,O
分,O
会,O
内,O
分,O
泌,O
遗,O
传,O
代,O
谢,O
学,O
组,O
"
",O
前,O
 ,O
言,O
"
",O
儿,B-Disease
童,I-Disease
青,I-Disease
少,I-Disease
年,I-Disease
肥,I-Disease
胖,I-Disease
已,O
成,O
为,O
全,O
球,O
性,O
的,O
严,O
重,O
公,O
共,O
卫,O
生,O
"
",O
问,O
题,O
",",O
随,O
之,O
而,O
来,O
的,O
是,O
儿,O
童,O
青,O
少,O
年,O
 ,O
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
(,O
 ,O
t,O
y,O
p,O
e,O
 ,O
2,O
"
",O
d,O
i,O
a,O
b,O
e,O
t,O
e,O
s,O
 ,O
m,O
e,O
l,O
l,O
i,O
t,O
u,O
s,O
),O
发,O
病,O
率,O
的,O
急,O
剧,O
上,O
升,O
[,O
1,O
],O
 ,O
。,O
 ,O
据,O
 ,O
2,O
0,O
1,O
5,O
 ,O
年,O
"
",O
国,O
际,O
糖,B-Disease
尿,I-Disease
病,I-Disease
联,O
盟,O
报,O
道,O
",",O
全,O
球,O
糖,B-Disease
尿,I-Disease
病,I-Disease
总,O
数,O
及,O
经,O
济,O
支,O
出,O
"
",O
逐,O
年,O
攀,O
升,O
",",O
发,O
展,O
中,O
国,O
家,O
尤,O
甚,O
",",O
而,O
中,O
国,O
上,O
升,O
速,O
度,O
则,O
位,O
居,O
"
",O
全,O
球,O
第,O
一,O
。,O
"
",O
儿,O
童,O
青,O
少,O
年,O
 ,O
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
既,O
不,O
同,O
