char,label
j,B-Frequency
\,O
.,O
"
",O
降,O
糖,O
药,O
物,O
的,O
中,O
国,O
指,O
南,O
/,O
共,O
识,O
(,O
中,O
),O
"
",O
回,O
文,O
:,O
徐,O
赫,O
男,O
"
",O
近,O
年,O
来,O
",",O
出,O
现,O
了,O
很,O
多,O
新,O
型,O
降,O
糖,O
药,O
物,O
",",O
这,O
对,O
于,O
医,O
生,O
和,O
患,O
者,O
来,O
说,O
都,O
是,O
“,O
幸,O
福,O
的,O
烦,O
恼,O
”,O
",",O
因,O
为,O
"
",O
面,O
对,O
各,O
种,O
降,O
糖,O
药,O
",",O
不,O
知,O
道,O
该,O
选,O
哪,O
种,O
才,O
好,O
",",O
对,O
于,O
药,O
物,O
的,O
具,O
体,O
使,O
用,O
也,O
不,O
十,O
分,O
清,O
楚,O
。,O
特,O
别,O
是,O
糖,B-Disease
尿,I-Disease
病,I-Disease
"
",O
分,O
级,O
诊,O
疗,O
推,O
行,O
后,O
",",O
基,O
层,O
的,O
医,O
生,O
和,O
患,O
者,O
都,O
担,O
心,O
用,O
不,O
好,O
这,O
些,O
药,O
物,O
。,O
庆,O
幸,O
的,O
是,O
",",O
近,O
几,O
年,O
国,O
内,O
的,O
一,O
些,O
"
",O
专,O
业,O
组,O
织,O
针,O
对,O
各,O
类,O
降,O
糖,O
药,O
物,O
发,O
布,O
了,O
一,O
系,O
列,O
的,O
指,O
南,O
或,O
共,O
识,O
",",O
为,O
药,O
物,O
的,O
临,O
床,O
应,O
用,O
提,O
供,O
了,O
规,O
范,O
。,O
我,O
"
",O
们,O
也,O
希,O
望,O
这,O
些,O
组,O
织,O
今,O
后,O
能,O
够,O
针,O
对,O
基,O
层,O
的,O
实,O
际,O
情,O
况,O
来,O
给,O
出,O
更,O
“,O
接,O
地,O
气,O
”,O
的,O
指,O
南,O
或,O
规,O
范,O
",",O
毕,O
竟,O
现,O
"
",O
有,O
的,O
指,O
南,O
或,O
共,O
识,O
都,O
是,O
大,O
医,O
院,O
的,O
专,O
家,O
们,O
制,O
订,O
的,O
。,O
下,O
面,O
我,O
们,O
将,O
逐,O
类,O
盘,O
点,O
近,O
几,O
年,O
发,O
布,O
的,O
相,O
关,O
指,O
南,O
或,O
"
",O
共,O
识,O
",",O
如,O
存,O
在,O
更,O
新,O
版,O
",",O
则,O
仅,O
讨,O
论,O
最,O
新,O
版,O
本,O
。,O
"
",O
对,O
于,O
噻,B-Drug
唑,I-Drug
烷,I-Drug
二,I-Drug
酮,I-Drug
类,I-Drug
与,O
a,B-Drug
一,I-Drug
葡,I-Drug
萄,I-Drug
糖,I-Drug
苷,I-Drug
酶,I-Drug
抑,I-Drug
制,I-Drug
剂,I-Drug
这,O
两,O
"
",O
类,O
口,O
服,O
降,O
糖,O
药,O
物,O
",",O
目,O
前,O
国,O
内,O
糖,B-Disease
尿,I-Disease
病,I-Disease
相,O
关,O
专,O
业,O
组,O
织,O
尚,O
未,O
"
",O
发,O
布,O
专,O
门,O
的,O
临,O
床,O
指,O
南,O
或,O
共,O
识,O
",",O
不,O
过,O
据,O
悉,O
",",O
吡,B-Drug
格,I-Drug
列,I-Drug
酮,I-Drug
临,O
"
",O
床,O
应,O
用,O
的,O
专,O
家,O
共,O
识,O
很,O
快,O
将,O
会,O
发,O
布,O
",",O
届,O
时,O
我,O
们,O
再,O
进,O
行,O
"
",O
介,O
绍,O
。,O
本,O
期,O
我,O
们,O
先,O
来,O
看,O
看,O
胰,B-Drug
岛,I-Drug
素,I-Drug
方,O
面,O
的,O
中,O
国,O
指,O
南,O
/,O
共,O
"
",O
识,O
",",O
下,O
期,O
再,O
对,O
近,O
几,O
年,O
出,O
现,O
的,O
几,O
类,O
新,O
型,O
降,O
糖,O
药,O
进,O
行,O
总,O
"
",O
结,O
",",O
作,O
为,O
年,O
底,O
的,O
“,O
温,O
故,O
知,O
新,O
”,O
。,O
"
",O
相,O
比,O
于,O
其,O
他,O
降,O
糖,O
药,O
物,O
类,O
别,O
",",O
胰,B-Drug
岛,I-Drug
素,I-Drug
的,O
成,O
员,O
最,O
多,O
",",O
"
",O
临,O
床,O
应,O
用,O
也,O
各,O
不,O
相,O
同,O
",",O
所,O
以,O
需,O
要,O
分,O
开,O
介,O
绍,O
。,O
在,O
这,O
里,O
",",O
"
",O
我,O
们,O
将,O
分,O
为,O
1,B-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
与,O
2,B-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
、,O
餐,B-Method
时,I-Method
/,O
基,B-Method
础,I-Method
/,O
预,B-Method
混,I-Method
"
",O
胰,B-Drug
岛,I-Drug
素,I-Drug
来,O
看,O
看,O
相,O
应,O
的,O
指,O
南,O
/,O
共,O
识,O
是,O
怎,O
么,O
说,O
的,O
。,O
"
",O
1,B-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
:,O
 ,O
(,O
《,O
中,O
国,O
1,B-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
胰,B-Drug
岛,I-Drug
素,I-Drug
治,O
疗,O
"
",O
指,O
南,O
》,O
),O
"
",O
与,O
发,O
达,O
国,O
家,O
的,O
1,B-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
人,O
群,O
相,O
比,O
",",O
我,O
国,O
的,O
1,B-Disease
型,I-Disease
"
",I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
人,O
群,O
存,O
在,O
血,B-Test
糖,I-Test
达,O
标,O
率,O
低,O
、,O
急,B-Disease
慢,I-Disease
性,I-Disease
并,I-Disease
发,I-Disease
症,I-Disease
发,O
生,O
率,O
"
",O
高,O
、,O
寿,O
命,O
短,O
等,O
明,O
显,O
不,O
足,O
。,O
尽,O
管,O
国,O
际,O
上,O
倡,O
导,O
“,O
基,B-Method
础,I-Method
+,I-Method
餐,I-Method
"
",I-Method
时,I-Method
”,O
胰,B-Drug
岛,I-Drug
素,I-Drug
强,O
化,O
治,O
疗,O
方,O
案,O
",",O
但,O
该,O
方,O
案,O
在,O
我,O
国,O
1,B-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
"
",I-Disease
病,I-Disease
人,O
群,O
中,O
的,O
应,O
用,O
率,O
很,O
低,O
",",O
而,O
以,O
每,B-Frequency
日,I-Frequency
2,I-Frequency
次,I-Frequency
方,O
案,O
者,O
居,O
多,O
。,O
"
",O
为,O
此,O
",",O
中,O
华,O
医,O
学,O
会,O
糖,O
尿,O
病,O
学,O
分,O
会,O
在,O
2,O
0,O
1,O
 ,O
6,O
年,O
发,O
布,O
了,O
《,O
中,O
"
",O
国,O
1,B-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
胰,O
岛,O
素,O
治,O
疗,O
指,O
南,O
》,O
",",O
以,O
期,O
规,O
范,O
我,O
国,O
的,O
1,B-Disease
型,I-Disease
"
",I-Disease
糖,I-Disease
尿,I-Disease
病,O
胰,B-Drug
岛,I-Drug
素,I-Drug
治,O
疗,O
。,O
"
",O
基,O
本,O
原,O
则,O
"
",O
(,O
1,O
),O
1,B-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
患,O
者,O
因,O
自,O
身,O
胰,B-Reason
岛,I-Reason
素,I-Reason
分,I-Reason
泌,I-Reason
绝,I-Reason
对,I-Reason
缺,I-Reason
"
",I-Reason
乏,I-Reason
",",O
完,O
全,O
或,O
部,O
分,O
需,O
要,O
外,B-Drug
源,I-Drug
性,I-Drug
胰,I-Drug
岛,I-Drug
素,I-Drug
替,O
代,O
以,O
维,O
持,O
体,O
内,O
糖,O
"
",O
代,O
谢,O
平,O
衡,O
和,O
生,O
存,O
",",O
基,B-Method
础,I-Method
加,O
餐,B-Method
时,I-Method
胰,B-Drug
岛,I-Drug
素,I-Drug
治,O
疗,O
是,O
其,O
首,O
选,O
的,O
"
",O
胰,B-Drug
岛,I-Drug
