char,label
临,O
床,O
研,O
究,O
"
",O
基,O
金,O
项,O
目,O
:,O
南,O
京,O
市,O
卫,O
生,O
局,O
基,O
金,O
项,O
目,O
(,O
Y,O
K,O
K,O
1,O
3,O
1,O
9,O
5,O
),O
"
",O
血,B-Test
脂,I-Test
水,I-Test
平,I-Test
对,O
胰,B-Anatomy
岛,I-Anatomy
功,O
能,O
的,O
影,O
响,O
在,O
 ,O
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
和,O
正,O
常,O
人,O
群,O
中,O
存,O
在,O
"
",O
差,O
异,O
"
",O
郭,O
雯,O
 ,O
 ,O
李,O
杰,O
 ,O
 ,O
王,O
亚,O
梅,O
 ,O
 ,O
陈,O
晓,O
倩,O
 ,O
 ,O
上,O
官,O
海,O
燕,O
 ,O
 ,O
欣,O
冰,O
"
",O
[,O
提,O
要,O
],O
 ,O
 ,O
 ,O
研,O
究,O
血,B-Test
脂,I-Test
对,O
胰,B-Anatomy
岛,I-Anatomy
功,O
能,O
的,O
影,O
响,O
在,O
 ,O
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
及,O
正,O
常,O
人,O
群,O
中,O
是,O
否,O
表,O
现,O
不,O
同,O
。,O
 ,O
结,O
果,O
表,O
明,O
",",O
在,O
正,O
常,O
"
",O
人,O
群,O
中,O
",",O
处,B-Test
置,I-Test
指,I-Test
数,I-Test
(,O
D,B-Test
I,I-Test
),O
0,O
 ,O
与,O
高,B-Test
密,I-Test
度,I-Test
脂,I-Test
蛋,I-Test
白,I-Test
胆,I-Test
固,I-Test
醇,I-Test
(,O
H,B-Test
D,I-Test
L,I-Test
-,I-Test
C,I-Test
),O
呈,O
正,O
相,O
关,O
",",O
D,B-Test
I,I-Test
3,I-Test
0,I-Test
 ,O
与,O
总,B-Test
胆,I-Test
固,I-Test
醇,I-Test
(,O
 ,O
T,B-Test
C,I-Test
),O
、,O
甘,B-Test
油,I-Test
三,I-Test
酯,I-Test
"
",O
(,O
T,B-Test
G,I-Test
),O
、,O
低,B-Test
密,I-Test
度,I-Test
脂,I-Test
蛋,I-Test
白,I-Test
胆,I-Test
固,I-Test
醇,I-Test
(,O
L,B-Test
D,I-Test
L,I-Test
-,I-Test
C,I-Test
),O
呈,O
负,O
相,O
关,O
",",O
D,B-Test
I,I-Test
1,I-Test
2,I-Test
0,I-Test
 ,O
与,O
 ,O
T,B-Test
C,I-Test
、,O
L,B-Test
D,I-Test
L,I-Test
-,I-Test
C,I-Test
 ,O
呈,O
负,O
相,O
关,O
;,O
在,O
 ,O
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
中,O
",",O
D,B-Test
I,I-Test
0,I-Test
 ,O
与,O
 ,O
T,B-Test
C,I-Test
、,O
"
",O
L,B-Test
D,I-Test
L,I-Test
-,I-Test
C,I-Test
 ,O
呈,O
负,O
相,O
关,O
",",O
D,B-Test
I,I-Test
3,I-Test
0,I-Test
 ,O
与,O
 ,O
T,B-Test
C,I-Test
、,O
T,B-Test
G,I-Test
、,O
L,B-Test
D,I-Test
L,I-Test
-,I-Test
C,I-Test
、,O
T,B-Test
G,I-Test
 ,O
/,O
 ,O
H,B-Test
D,I-Test
L,I-Test
-,I-Test
C,I-Test
 ,O
呈,O
负,O
相,O
关,O
",",O
D,B-Test
I,I-Test
1,I-Test
2,I-Test
0,I-Test
 ,O
与,O
 ,O
T,B-Test
C,I-Test
、,O
T,B-Test
G,I-Test
、,O
L,B-Test
D,I-Test
L,I-Test
-,I-Test
C,I-Test
、,O
T,B-Test
G,I-Test
 ,O
/,O
 ,O
H,B-Test
D,I-Test
L,I-Test
-,I-Test
C,I-Test
 ,O
呈,O
负,O
相,O
"
",O
关,O
。,O
"
",O
[,O
关,O
键,O
词,O
],O
 ,O
 ,O
 ,O
胰,O
岛,O
 ,O
β,B-Anatomy
 ,I-Anatomy
细,I-Anatomy
胞,I-Anatomy
功,O
能,O
;,O
 ,O
血,O
脂,O
;,O
 ,O
糖,O
尿,O
病,O
",",O
 ,O
2,O
 ,O
型,O
"
",O
D,O
i,O
f,O
f,O
e,O
r,O
e,O
n,O
t,O
 ,O
e,O
f,O
f,O
e,O
c,O
t,O
s,O
 ,O
o,O
f,O
 ,O
l,O
i,O
p,O
i,O
d,O
 ,O
c,O
o,O
m,O
p,O
o,O
n,O
e,O
n,O
t,O
s,O
 ,O
o,O
n,O
 ,O
i,O
n,O
s,O
u,O
l,O
i,O
n,O
 ,O
s,O
e,O
c,O
r,O
e,O
t,O
i,O
o,O
n,O
 ,O
i,O
n,O
 ,O
p,O
a,O
t,O
i,O
e,O
n,O
t,O
s,O
 ,O
w,O
i,O
t,O
h,O
 ,O
t,O
y,O
p,O
e,O
 ,O
2,O
 ,O
d,O
i,O
a,O
b,O
e,O
t,O
e,O
s,O
 ,O
a,O
n,O
d,O
 ,O
s,O
u,O
b,O
j,O
e,O
c,O
t,O
s,O
 ,O
w,O
i,O
t,O
h,O
"
",O
n,O
o,O
r,O
m,O
a,O
l,O
 ,O
g,O
l,O
u,O
c,O
o,O
s,O
e,O
 ,O
m,O
e,O
t,O
a,O
b,O
o,O
l,O
i,O
s,O
m,O
 ,O
G,O
u,O
o,O
 ,O
W,O
e,O
n,O
",",O
 ,O
L,O
i,O
 ,O
J,O
i,O
e,O
",",O
 ,O
W,O
a,O
n,O
g,O
 ,O
Y,O
a,O
m,O
e,O
i,O
",",O
 ,O
