char,label
基,O
础,O
研,O
究,O
"
",O
(,O
程,O
丽,O
静,O
),O
;,O
北,O
京,O
大,O
学,O
医,O
学,O
部,O
生,O
理,O
与,O
病,O
理,O
生,O
理,O
学,O
系,O
",",O
北,O
京,O
大,O
学,O
糖,B-Disease
尿,I-Disease
病,I-Disease
中,O
心,O
(,O
张,O
晓,O
燕,O
、,O
霍,O
明,O
、,O
张,O
冬,O
娟,O
、,O
吴,O
静,O
、,O
魏,O
明,O
芬,O
),O
"
",O
肝,B-Anatomy
 ,I-Anatomy
X,I-Anatomy
 ,I-Anatomy
受,I-Anatomy
体,I-Anatomy
上,O
调,O
糖,B-Disease
尿,I-Disease
病,I-Disease
小,O
鼠,O
肾,B-Anatomy
脏,I-Anatomy
脂,B-Test
肪,I-Test
酸,I-Test
合,I-Test
成,I-Test
酶,I-Test
"
",O
的,O
表,O
达,O
"
",O
王,O
冰,O
 ,O
 ,O
程,O
丽,O
静,O
 ,O
 ,O
高,O
政,O
南,O
 ,O
 ,O
张,O
晓,O
燕,O
 ,O
 ,O
霍,O
明,O
 ,O
 ,O
张,O
冬,O
娟,O
 ,O
 ,O
吴,O
静,O
 ,O
 ,O
魏,O
明,O
芬,O
"
",O
[,O
摘,O
要,O
],O
 ,O
 ,O
 ,O
目,O
的,O
 ,O
 ,O
 ,O
探,O
讨,O
肝,B-Anatomy
 ,I-Anatomy
X,I-Anatomy
 ,I-Anatomy
受,I-Anatomy
体,I-Anatomy
(,O
 ,O
l,O
i,O
v,O
e,O
r,O
 ,O
X,O
 ,O
r,O
e,O
c,O
e,O
p,O
t,O
o,O
r,O
",",O
L,B-Anatomy
X,I-Anatomy
R,I-Anatomy
),O
对,O
糖,B-Disease
尿,I-Disease
病,I-Disease
小,O
鼠,O
肾,B-Anatomy
脏,I-Anatomy
脂,B-Anatomy
肪,I-Anatomy
酸,I-Anatomy
合,I-Anatomy
成,I-Anatomy
酶,I-Anatomy
(,O
 ,O
f,O
a,O
t,O
t,O
y,O
 ,O
a,O
c,O
i,O
d,O
"
",O
s,O
y,O
n,O
t,O
h,O
a,O
s,O
e,O
",",O
F,B-Test
A,I-Test
S,I-Test
),O
表,O
达,O
的,O
影,O
响,O
及,O
可,O
能,O
机,O
制,O
。,O
 ,O
方,O
法,O
 ,O
在,O
体,O
研,O
究,O
部,O
分,O
:,O
糖,B-Disease
尿,I-Disease
病,I-Disease
 ,O
d,O
b,O
 ,O
/,O
 ,O
d,O
b,O
 ,O
小,O
鼠,O
和,O
对,O
照,O
的,O
 ,O
d,O
b,O
 ,O
/,O
 ,O
m,O
 ,O
小,O
鼠,O
分,O
别,O
"
",O
印,O
迹,O
法,O
检,O
测,O
 ,O
F,B-Test
A,I-Test
S,I-Test
 ,O
和,O
活,B-Test
化,I-Test
型,I-Test
固,I-Test
醇,I-Test
调,I-Test
节,I-Test
元,I-Test
件,I-Test
结,I-Test
合,I-Test
蛋,I-Test
白,I-Test
(,O
s,O
t,O
e,O
r,O
o,O
l,O
 ,O
r,O
e,O
g,O
u,O
l,O
a,O
t,O
o,O
r,O
y,O
 ,O
e,O
l,O
e,O
m,O
e,O
n,O
t,O
-,O
b,O
i,O
n,O
d,O
i,O
n,O
g,O
 ,O
p,O
r,O
o,O
t,O
e,O
i,O
n,O
-,O
1,O
",",O
S,B-Test
R,I-Test
E,I-Test
B,I-Test
P,I-Test
-,I-Test
1,I-Test
),O
的,O
表,O
"
",O
达,O
水,O
平,O
。,O
 ,O
离,O
体,O
研,O
究,O
部,O
分,O
:,O
T,O
O,O
9,O
0,O
1,O
3,O
1,O
7,O
(,O
1,O
0,O
 ,O
μ,O
m,O
o,O
l,O
 ,O
/,O
 ,O
L,O
),O
刺,O
激,O
小,O
鼠,O
近,B-Anatomy
曲,I-Anatomy
小,I-Anatomy
管,I-Anatomy
上,I-Anatomy
皮,I-Anatomy
细,I-Anatomy
胞,I-Anatomy
系,O
(,O
M,B-Anatomy
C,I-Anatomy
T,I-Anatomy
 ,I-Anatomy
细,I-Anatomy
胞,I-Anatomy
),O
2,O
4,O
 ,O
h,O
",",O
或,O
转,O
染,O
"
",O
S,B-Test
R,I-Test
E,I-Test
B,I-Test
P,I-Test
-,I-Test
1,I-Test
c,O
 ,O
表,O
达,O
质,O
粒,O
。,O
 ,O
L,B-Anatomy
X,I-Anatomy
R,I-Anatomy
 ,O
或,O
 ,O
S,B-Test
R,I-Test
E,I-Test
B,I-Test
P,I-Test
-,I-Test
1,I-Test
c,O
 ,O
表,O
达,O
质,O
粒,O
转,O
染,O
人,O
胚,O
肾,O
细,O
胞,O
系,O
(,O
H,B-Anatomy
E,I-Anatomy
K,I-Anatomy
2,I-Anatomy
9,I-Anatomy
3,I-Anatomy
 ,I-Anatomy
细,I-Anatomy
胞,I-Anatomy
),O
1,O
2,O
 ,O
h,O
",",O
分,O
别,O
采,O
用,O
实,O
时,O
荧,O
"
",O
光,O
定,O
量,O
 ,O
P,O
C,O
R,O
、,O
转,O
染,O
荧,O
光,O
素,O
酶,O
报,O
告,O
基,O
因,O
等,O
方,O
法,O
",",O
检,O
测,O
 ,O
F,B-Test
A,I-Test
S,I-Test
 ,O
表,O
达,O
和,O
 ,O
F,B-Test
A,I-Test
S,I-Test
 ,O
启,O
动,O
子,O
活,O
性,O
水,O
平,O
。,O
 ,O
结,O
果,O
 ,O
免,O
疫,O
组,O
化,O
结,O
果,O
"
",O
显,O
示,O
 ,O
F,B-Test
A,I-Test
S,I-Test
 ,O
蛋,O
白,O
主,O
要,O
表,O
达,O
在,O
肾,B-Anatomy
皮,I-Anatomy
质,I-Anatomy
",",O
肾,B-Anatomy
小,I-Anatomy
球,I-Anatomy
表,O
达,O
量,O
较,O
少,O
。,O
 ,O
同,O
对,O
照,O
组,O
 ,O
d,O
b,O
 ,O
/,O
 ,O
m,O
 ,O
小,O
鼠,O
相,O
比,O
",",O
d,O
b,O
 ,O
/,O
 ,O
d,O
b,O
 ,O
小,O
鼠,O
肾,B-Anatomy
脏,I-Anatomy
 ,O
F,B-Test
A,I-Test
S,I-Test
"
",O
m,O
R,O
N,O
A,O
 ,O
和,O
蛋,O
白,O
水,O
平,O
均,O
明,O
显,O
降,O
低,O
(,O
P,O
<,O
0,O
.,O
 ,O
0,O
5,O
),O
;,O
T,O
O,O
9,O
0,O
1,O
3,O
1,O
7,O
 ,O
处,O
理,O
可,O
使,O
 ,O
d,O
b,O
 ,O
/,O
 ,O
d,O
b,O
 ,O
小,O
鼠,O
肾,B-Anatomy
脏,I-Anatomy
 ,O
F,B-Test
A,I-Test
S,I-Test
 ,O
m,O
R,O
N,O
A,O
 ,O
表,O
达,O
升,B-Test_Value
高,I-Test_Value
 ,O
1,O
.,O
 ,O
3,O
 ,O
倍,O
"
",O
(,O
P,O
<,O
0,O
.,O
 ,O
0,O
1,O
),O
;,O
d,O
b,O
 ,O
/,O
 ,O
m,O
 ,O
小,O
鼠,O
肾,B-Anatomy
脏,I-Anatomy
 ,O
S,B-Test
R,I-Test
E,I-Test
B,I-Test
P,I-Test
-,I-Test
1,I-Test
 ,O
的,O
 ,O
m,O
R,O
N,O
A,O
 ,O
升,B-Test_Value
高,I-Test_Value
 ,O
5,O
.,O
 ,O
1,O
 ,O
倍,O
(,O
P,O
<,O
0,O
.,O
 ,O
0,O
1,O
),O
",",O
d,O
b,O
 ,O
/,O
 ,O
d,O
b,O
 ,O
小,O
鼠,O
肾,B-Anatomy
脏,I-Anatomy
 ,O
S,B-Test
R,I-Test
E,I-Test
B,I-Test
P,I-Test
-,I-Test
1,I-Test
 ,O
的,O
 ,O
m,O
R,O
N,O
A,O
 ,O
升,B-Test_Value
"
",I-Test_Value
高,I-Test_Value
 ,O
1,O
7,O
 ,O
倍,O
(,O
P,O
<,O
0,O
.,O
 ,O
0,O
1,O
),O
;,O
T,O
O,O
9,O
0,O
1,O
3,O
1,O
7,O
 ,O
也,O
能,O
上,O
调,O
 ,O
M,B-Anatomy
C,I-Anatomy
T,I-Anatomy
 ,I-Anatomy
细,I-Anatomy
胞,I-Anatomy
 ,O
F,B-Test
A,I-Test
S,I-Test
 ,O
的,O
 ,O
m,O
R,O
N,O
A,O
 ,O
表,O
达,O
水,O
平,O
",",O
升,B-Test_Value
高,I-Test_Value
 ,O
1,O
.,O
 ,O
5,O
 ,O
倍,O
(,O
P,O
<,O
0,O
.,O
 ,O
0,O
5,O
),O
;,O
过,O
表,O
达,O
"
",O
S,B-Anatomy
R,I-Anatomy
E,I-Anatomy
B,I-Anatomy
P,I-Anatomy
-,I-Anatomy
1,I-Anatomy
c,I-Anatomy
 ,O
也,O
可,O
使,O
 ,O
M,B-Anatomy
C,I-Anatomy
T,I-Anatomy
 ,I-Anatomy
细,I-Anatomy
胞,I-Anatomy
中,O
 ,O
F,B-Test
A,I-Test
S,I-Test
 ,O
m,O
R,O
N,O
A,O
 ,O
的,O
表,O
达,O
量,O
增,O
加,O
 ,O
1,O
.,O
 ,O
8,O
 ,O
倍,O
(,O
P,O
<,O
0,O
.,O
 ,O
0,O
5,O
),O
;,O
不,O
仅,O
如,O
此,O
",",O
L,B-Anatomy
X,I-Anatomy
R,I-Anatomy
 ,O
的,O
激,O
活,O
、,O
过,O
表,O
达,O
"
",O
L,B-Anatomy
X,I-Anatomy
R,I-Anatomy
 ,O
或,O
 ,O
S,B-Test
R,I-Test
E,I-Test
B,I-Test
P,I-Test
-,I-Test
1,I-Test
c,I-Test
 ,O
能,O
增,O
加,O
 ,O
H,B-Anatomy
E,I-Anatomy
K,I-Anatomy
2,I-Anatomy
9,I-Anatomy
3,I-Anatomy
 ,I-Anatomy
细,I-Anatomy
胞,I-Anatomy
 ,O
F,B-Test
A,I-Test
S,I-Test
 ,O
基,O
因,O
启,O
动,O
子,O
活,O
性,O
(,O
P,O
<,O
0,O
.,O
 ,O
0,O
1,O
),O
。,O
 ,O
结,O
论,O
 ,O
L,B-Anatomy
X,I-Anatomy
R,I-Anatomy
 ,O
能,O
够,O
通,O
过,O
其,O
本,O
身,O
的,O
直,O
"
",O
接,O
作,O
用,O
和,O
 ,O
S,B-Test
