char,label
临,O
床,O
研,O
究,O
"
",O
与,O
肾,B-Disease
癌,I-Disease
并,O
存,O
的,O
肾,B-Anatomy
上,I-Anatomy
腺,I-Anatomy
占,O
位,O
 ,O
4,O
2,O
 ,O
例,O
临,O
床,O
分,O
析,O
"
",O
布,O
楠,O
 ,O
 ,O
吴,O
红,O
花,O
 ,O
 ,O
姚,O
军,O
 ,O
 ,O
张,O
俊,O
清,O
 ,O
 ,O
高,O
燕,O
明,O
 ,O
 ,O
郭,O
晓,O
蕙,O
 ,O
 ,O
周,O
利,O
群,O
"
",O
[,O
摘,O
要,O
],O
 ,O
 ,O
 ,O
目,O
的,O
 ,O
 ,O
与,O
肾,B-Disease
癌,I-Disease
并,O
存,O
的,O
肾,B-Disease
上,I-Disease
腺,I-Disease
占,I-Disease
位,I-Disease
的,O
相,O
关,O
研,O
究,O
很,O
少,O
",",O
本,O
文,O
总,O
结,O
二,O
者,O
并,O
存,O
的,O
临,O
床,O
特,O
点,O
",",O
拓,O
展,O
肾,B-Disease
上,I-Disease
"
",I-Disease
腺,I-Disease
占,I-Disease
位,I-Disease
诊,O
断,O
思,O
路,O
。,O
 ,O
方,O
法,O
 ,O
回,O
顾,O
性,O
分,O
析,O
 ,O
1,O
9,O
9,O
4,O
 ,O
年,O
 ,O
1,O
 ,O
月,O
至,O
 ,O
2,O
0,O
1,O
2,O
 ,O
年,O
 ,O
3,O
 ,O
月,O
于,O
北,O
京,O
大,O
学,O
第,O
一,O
医,O
院,O
住,O
院,O
诊,O
治,O
的,O
肾,B-Disease
上,I-Disease
腺,I-Disease
"
",I-Disease
占,I-Disease
位,I-Disease
患,O
者,O
 ,O
1,O
 ,O
1,O
0,O
0,O
 ,O
例,O
",",O
其,O
中,O
既,O
往,O
或,O
同,O
期,O
合,O
并,O
肾,B-Disease
癌,I-Disease
患,O
者,O
 ,O
4,O
2,O
 ,O
例,O
",",O
分,O
析,O
二,O
者,O
并,O
存,O
时,O
的,O
临,O
床,O
特,O
点,O
。,O
 ,O
结,O
果,O
 ,O
4,O
2,O
 ,O
例,O
患,O
者,O
中,O
"
",O
男,O
性,O
 ,O
2,O
7,O
 ,O
例,O
",",O
女,O
性,O
 ,O
1,O
5,O
 ,O
例,O
",",O
年,O
龄,O
 ,O
2,O
9,O
 ,O
~,O
 ,O
8,O
3,O
 ,O
岁,O
",",O
平,O
均,O
 ,O
6,O
0,O
.,O
 ,O
5,O
 ,O
岁,O
。,O
 ,O
透,B-Disease
明,I-Disease
细,I-Disease
胞,I-Disease
癌,I-Disease
 ,O
2,O
9,O
 ,O
例,O
 ,O
(,O
6,O
9,O
.,O
 ,O
0,O
%,O
 ,O
),O
",",O
囊,B-Disease
性,I-Disease
肾,I-Disease
癌,I-Disease
 ,O
5,O
 ,O
例,O
"
",O
(,O
1,O
1,O
.,O
 ,O
9,O
%,O
 ,O
),O
",",O
透,B-Disease
明,I-Disease
细,I-Disease
胞,I-Disease
与,I-Disease
颗,I-Disease
粒,I-Disease
细,I-Disease
胞,I-Disease
混,I-Disease
合,I-Disease
型,I-Disease
 ,O
2,O
 ,O
例,O
(,O
4,O
.,O
 ,O
8,O
%,O
 ,O
),O
",",O
肾,B-Disease
淋,I-Disease
巴,I-Disease
瘤,I-Disease
、,O
梭,B-Disease
形,I-Disease
细,I-Disease
胞,I-Disease
瘤,I-Disease
、,O
嗜,B-Disease
酸,I-Disease
细,I-Disease
胞,I-Disease
腺,I-Disease
瘤,I-Disease
及,O
未,B-Disease
分,I-Disease
化,I-Disease
型,I-Disease
肾,I-Disease
"
",I-Disease
细,I-Disease
胞,I-Disease
癌,I-Disease
各,O
 ,O
1,O
 ,O
例,O
(,O
各,O
占,O
 ,O
2,O
.,O
 ,O
4,O
%,O
 ,O
),O
",",O
病,O
理,O
不,O
明,O
确,O
 ,O
2,O
 ,O
例,O
(,O
4,O
.,O
 ,O
8,O
%,O
 ,O
),O
。,O
 ,O
临,O
床,O
表,O
现,O
无,O
特,O
异,O
性,O
。,O
 ,O
左,B-Disease
侧,I-Disease
肾,I-Disease
上,I-Disease
腺,I-Disease
占,I-Disease
位,I-Disease
 ,O
2,O
0,O
 ,O
例,O
",",O
右,O
侧,O
"
",O
1,O
7,O
 ,O
例,O
",",O
双,O
侧,O
 ,O
5,O
 ,O
例,O
。,O
 ,O
临,O
床,O
考,O
虑,O
原,O
发,O
占,O
位,O
 ,O
3,O
5,O
 ,O
例,O
",",O
其,O
中,O
原,B-Disease
发,I-Disease
性,I-Disease
醛,I-Disease
固,I-Disease
酮,I-Disease
增,I-Disease
多,I-Disease
症,I-Disease
 ,O
3,O
 ,O
例,O
",",O
无,B-Disease
功,I-Disease
能,I-Disease
瘤,I-Disease
 ,O
3,O
2,O
 ,O
例,O
。,O
 ,O
7,O
 ,O
例,O
转,B-Disease
移,I-Disease
癌,I-Disease
均,O
"
",O
无,O
功,O
能,O
。,O
 ,O
2,O
5,O
 ,O
例,O
行,O
肾,B-Operation
上,I-Operation
腺,I-Operation
肿,I-Operation
物,I-Operation
切,I-Operation
除,I-Operation
术,I-Operation
",",O
病,B-Test
理,I-Test
提,O
示,O
原,B-Disease
发,I-Disease
占,I-Disease
位,I-Disease
 ,O
2,O
2,O
 ,O
例,O
(,O
8,O
8,O
.,O
 ,O
0,O
%,O
 ,O
),O
",",O
其,O
中,O
皮,B-Disease
质,I-Disease
腺,I-Disease
瘤,I-Disease
 ,O
1,O
2,O
 ,O
例,O
(,O
5,O
4,O
.,O
 ,O
6,O
%,O
 ,O
