char,label
临,O
床,O
研,O
究,O
"
",O
基,O
金,O
项,O
目,O
:,O
中,O
国,O
糖,O
尿,O
病,O
医,O
生,O
研,O
究,O
方,O
案,O
基,O
金,O
"
",O
新,O
虹,O
、,O
杨,O
海,O
燕,O
、,O
罗,O
佐,O
杰,O
),O
",",O
妇,O
科,O
(,O
范,O
余,O
娟,O
),O
",",O
超,O
声,O
诊,O
断,O
科,O
(,O
马,O
燕,O
),O
"
",O
多,B-Disease
囊,I-Disease
卵,I-Disease
巢,I-Disease
综,I-Disease
合,I-Disease
征,I-Disease
患,O
者,O
血,B-Test
清,I-Test
网,I-Test
膜,I-Test
素,I-Test
水,O
平,O
变,O
化,O
及,O
其,O
意,O
义,O
"
",O
陆,O
新,O
虹,O
 ,O
 ,O
杨,O
海,O
燕,O
 ,O
 ,O
罗,O
佐,O
杰,O
 ,O
 ,O
范,O
余,O
娟,O
 ,O
 ,O
马,O
燕,O
"
",O
[,O
提,O
要,O
],O
 ,O
 ,O
 ,O
探,O
讨,O
网,B-Anatomy
膜,I-Anatomy
素,I-Anatomy
(,O
o,O
m,O
e,O
n,O
t,O
i,O
n,O
),O
在,O
多,B-Disease
囊,I-Disease
卵,I-Disease
巢,I-Disease
综,I-Disease
合,I-Disease
征,I-Disease
(,O
P,B-Disease
C,I-Disease
O,I-Disease
S,I-Disease
),O
患,O
者,O
血,O
清,O
中,O
的,O
表,O
达,O
",",O
及,O
其,O
与,O
体,B-Test
重,I-Test
指,I-Test
数,I-Test
、,O
胰,B-Disease
岛,I-Disease
"
",I-Disease
素,I-Disease
抵,I-Disease
抗,I-Disease
的,O
相,O
关,O
性,O
。,O
 ,O
研,O
究,O
发,O
现,O
对,O
照,O
组,O
、,O
P,B-Disease
C,I-Disease
O,I-Disease
S,I-Disease
 ,O
体,B-Test
重,I-Test
正,O
常,O
组,O
、,O
P,B-Disease
C,I-Disease
O,I-Disease
S,I-Disease
 ,O
超,B-Disease
重,I-Disease
 ,O
/,O
肥,B-Disease
胖,I-Disease
组,O
的,O
血,B-Test
清,I-Test
网,I-Test
膜,I-Test
素,I-Test
浓,O
度,O
有,O
统,O
计,O
学,O
差,O
"
",O
异,O
[,O
(,O
1,B-Test_Value
1,I-Test_Value
5,I-Test_Value
.,I-Test_Value
 ,I-Test_Value
2,I-Test_Value
9,I-Test_Value
 ,I-Test_Value
±,I-Test_Value
3,I-Test_Value
3,I-Test_Value
.,I-Test_Value
 ,I-Test_Value
9,I-Test_Value
2,I-Test_Value
),O
、,O
(,O
1,B-Test_Value
1,I-Test_Value
1,I-Test_Value
.,I-Test_Value
 ,I-Test_Value
1,I-Test_Value
2,I-Test_Value
 ,I-Test_Value
±,I-Test_Value
3,I-Test_Value
4,I-Test_Value
.,I-Test_Value
 ,I-Test_Value
5,I-Test_Value
0,I-Test_Value
),O
和,O
(,O
4,B-Test_Value
2,I-Test_Value
.,I-Test_Value
 ,I-Test_Value
8,I-Test_Value
5,I-Test_Value
 ,I-Test_Value
±,I-Test_Value
1,I-Test_Value
9,I-Test_Value
.,I-Test_Value
 ,I-Test_Value
3,I-Test_Value
9,I-Test_Value
),I-Test_Value
p,I-Test_Value
g,I-Test_Value
 ,I-Test_Value
/,I-Test_Value
 ,I-Test_Value
m,I-Test_Value
l,I-Test_Value
",",O
 ,O
P,O
<,O
0,O
.,O
 ,O
0,O
5,O
],O
。,O
 ,O
相,O
关,O
性,O
分,O
析,O
显,O
示,O
 ,O
P,B-Disease
C,I-Disease
O,I-Disease
S,I-Disease
 ,O
患,O
者,O
网,B-Test
"
",I-Test
膜,I-Test
素,I-Test
与,O
体,B-Test
重,I-Test
指,I-Test
数,I-Test
、,O
稳,O
态,O
模,O
型,O
评,O
估,O
的,O
胰,B-Test
岛,I-Test
素,I-Test
抵,I-Test
抗,I-Test
指,I-Test
数,I-Test
(,O
H,B-Test
O,I-Test
M,I-Test
A,I-Test
-,I-Test
I,I-Test
R,I-Test
),O
负,O
相,O
关,O
",",O
多,O
元,O
线,O
性,O
回,O
归,O
显,O
示,O
仅,O
体,B-Test
重,I-Test
指,I-Test
数,I-Test
与,O
网,B-Anatomy
"
",I-Anatomy
膜,I-Anatomy
素,I-Anatomy
独,O
立,O
相,O
关,O
。,O
 ,O
网,B-Anatomy
膜,I-Anatomy
素,I-Anatomy
可,O
能,O
通,O
过,O
影,O
响,O
肥,B-Disease
胖,I-Disease
参,O
与,O
 ,O
P,B-Disease
C,I-Disease
O,I-Disease
S,I-Disease
 ,O
发,O
病,O
。,O
"
",O
[,O
关,O
键,O
词,O
],O
 ,O
 ,O
 ,O
多,B-Disease
囊,I-Disease
卵,I-Disease
巢,I-Disease
综,I-Disease
合,I-Disease
征,I-Disease
;,O
 ,O
网,B-Test
膜,I-Test
素,I-Test
;,O
 ,O
胰,B-Disease
岛,I-Disease
素,I-Disease
抵,I-Disease
抗,I-Disease
;,O
 ,O
肥,B-Disease
胖,I-Disease
症,I-Disease
"
",O
C,O
l,O
i,O
n,O
i,O
c,O
a,O
l,O
 ,O
i,O
m,O
p,O
l,O
i,O
c,O
a,O
t,O
i,O
o,O
n,O
s,O
 ,O
o,O
f,O
 ,O
p,O
l,O
a,O
s,O
m,O
a,O
 ,O
o,O
m,O
e,O
n,O
t,O
i,O
n,O
 ,O
l,O
e,O
v,O
e,O
l,O
s,O
 ,O
i,O
n,O
 ,O
p,O
a,O
t,O
i,O
e,O
n,O
t,O
s,O
 ,O
w,O
i,O
t,O
h,O
 ,O
p,O
o,O
l,O
y,O
c,O
