char,label
临,O
床,O
研,O
究,O
"
",O
与,O
发,O
育,O
重,O
点,O
实,O
验,O
室,O
"
",O
非,B-Test
高,I-Test
密,I-Test
度,I-Test
脂,I-Test
蛋,I-Test
白,I-Test
胆,I-Test
固,I-Test
醇,I-Test
及,O
其,O
与,O
高,B-Test
密,I-Test
度,I-Test
脂,I-Test
蛋,I-Test
白,I-Test
胆,I-Test
固,I-Test
醇,I-Test
比,O
值,O
与,O
"
",O
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
早,O
期,O
肾,B-Disease
病,I-Disease
的,O
相,O
关,O
性,O
研,O
究,O
"
",O
郑,O
晓,O
 ,O
 ,O
赵,O
伟,O
 ,O
 ,O
欧,O
倩,O
滢,O
 ,O
 ,O
汤,O
莎,O
莎,O
 ,O
 ,O
陈,O
光,O
敏,O
 ,O
 ,O
冯,O
玲,O
 ,O
 ,O
张,O
宏,O
"
",O
[,O
提,O
要,O
],O
 ,O
 ,O
 ,O
探,O
讨,O
非,B-Test
高,I-Test
密,I-Test
度,I-Test
脂,I-Test
蛋,I-Test
白,I-Test
胆,I-Test
固,I-Test
醇,I-Test
(,O
n,B-Test
o,I-Test
n,I-Test
-,I-Test
H,I-Test
D,I-Test
L,I-Test
-,I-Test
C,I-Test
),O
及,O
其,O
与,O
高,B-Test
密,I-Test
度,I-Test
脂,I-Test
蛋,I-Test
白,I-Test
胆,I-Test
固,I-Test
醇,I-Test
比,O
值,O
(,O
n,B-Test
o,I-Test
n,I-Test
-,I-Test
H,I-Test
D,I-Test
L,I-Test
-,I-Test
C,I-Test
 ,O
/,O
"
",O
H,B-Test
D,I-Test
L,I-Test
-,I-Test
C,I-Test
),O
与,O
 ,O
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
早,B-Disease
期,I-Disease
肾,I-Disease
病,I-Disease
的,O
关,O
系,O
。,O
 ,O
发,O
现,O
 ,O
n,B-Test
o,I-Test
n,I-Test
-,I-Test
H,I-Test
D,I-Test
L,I-Test
-,I-Test
C,I-Test
 ,O
及,O
 ,O
n,B-Test
o,I-Test
n,I-Test
-,I-Test
H,I-Test
D,I-Test
L,I-Test
-,I-Test
C,I-Test
 ,O
/,O
 ,O
H,B-Test
D,I-Test
L,I-Test
-,I-Test
C,I-Test
 ,O
与,O
微,B-Test
量,I-Test
白,I-Test
蛋,I-Test
白,I-Test
尿,I-Test
呈,O
正,O
相,O
关,O
"
",O
(,O
P,O
<,O
0,O
.,O
 ,O
0,O
5,O
 ,O
或,O
 ,O
P,O
<,O
0,O
.,O
 ,O
0,O
1,O
),O
",",O
n,B-Reason
o,I-Reason
n,I-Reason
-,I-Reason
H,I-Reason
D,I-Reason
L,I-Reason
-,I-Reason
C,I-Reason
 ,I-Reason
/,I-Reason
 ,I-Reason
H,I-Reason
D,I-Reason
L,I-Reason
-,I-Reason
C,I-Reason
 ,O
是,O
 ,O
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
早,O
期,O
肾,B-Disease
病,I-Disease
发,O
生,O
的,O
独,O
立,O
危,O
险,O
因,O
素,O
。,O
"
",O
[,O
关,O
键,O
词,O
],O
 ,O
 ,O
 ,O
非,B-Test
高,I-Test
密,I-Test
度,I-Test
脂,I-Test
蛋,I-Test
白,I-Test
胆,I-Test
固,I-Test
醇,I-Test
;,O
 ,O
糖,B-Disease
尿,I-Disease
病,I-Disease
",",O
 ,O
2,O
 ,O
型,O
;,O
 ,O
微,B-Symptom
量,I-Symptom
白,I-Symptom
蛋,I-Symptom
白,I-Symptom
尿,I-Symptom
;,O
 ,O
糖,B-Disease
尿,I-Disease
病,I-Disease
肾,I-Disease
病,I-Disease
"
",O
A,O
s,O
s,O
o,O
c,O
i,O
a,O
t,O
i,O
o,O
n,O
 ,O
o,O
f,O
 ,O
n,O
o,O
n,O
-,O
H,O
D,O
L,O
-,O
c,O
h,O
o,O
l,O
e,O
s,O
t,O
e,O
r,O
o,O
l,O
 ,O
a,O
n,O
d,O
 ,O
n,O
o,O
n,O
-,O
H,O
D,O
L,O
-,O
c,O
h,O
o,O
l,O
e,O
s,O
t,O
e,O
r,O
o,O
l,O
-,O
t,O
o,O
-,O
H,O
D,O
L,O
-,O
c,O
h,O
o,O
l,O
e,O
s,O
t,O
e,O
r,O
o,O
l,O
 ,O
r,O
a,O
t,O
i,O
o,O
 ,O
w,O
i,O
t,O
h,O
 ,O
e,O
a,O
r,O
l,O
y,O
 ,O
d,O
i,O
a,O
b,O
e,O
t,O
i,O
c,O
"
",O
n,O
e,O
p,O
h,O
r,O
o,O
p,O
a,O
t,O
h,O
y,O
 ,O
i,O
n,O
 ,O
p,O
a,O
t,O
i,O
e,O
n,O
t,O
s,O
 ,O
w,O
i,O
t,O
h,O
 ,O
t,O
y,O
p,O
e,O
 ,O
2,O
 ,O
d,O
i,O
a,O
b,O
e,O
t,O
e,O
s,O
 ,O
m,O
e,O
l,O
l,O
i,O
t,O
u,O
s,O
 ,O
Z,O
h,O
e,O
n,O
g,O
 ,O
X,O
i,O
a,O
o,O
",",O
 ,O
Z,O
h,O
a,O
o,O
 ,O
W,O
e,O
i,O
",",O
 ,O
O,O
u,O
 ,O
Q,O
i,O
a,O
n,O
y,O
i,O
n,O
g,O
",",O
 ,O
T,O
a,O
n,O
g,O
 ,O
S,O
h,O
a,O
s,O
h,O
a,O
",",O
"
",O
C,O
h,O
e,O
n,O
 ,O
G,O
