char,label
母,O
义,O
明,O
 ,O
纪,O
立,O
农,O
宁,O
光,O
李,O
光,O
伟,O
 ,O
单,O
忠,O
艳,O
李,O
焱,O
孙,O
子,O
林,O
李,O
延,O
兵,O
赵,O
家,O
军,O
 ,O
王,O
卫,O
庆,O
 ,O
朱,O
大,O
龙,O
 ,O
洪,O
天,O
配,O
"
",O
童,O
南,O
伟,O
 ,O
周,O
智,O
广,O
 ,O
邹,O
大,O
进,O
刘,O
超,O
 ,O
李,O
强,O
 ,O
郭,O
立,O
新,O
 ,O
彭,O
永,O
德,O
 ,O
陈,O
璐,O
璐,O
 ,O
肖,O
新,O
华,O
 ,O
余,O
学,O
锋,O
 ,O
王,O
佑,O
民,O
姬,O
秋,O
和,O
"
",O
李,O
启,O
富,O
 ,O
李,O
春,O
霖,O
 ,O
李,O
全,O
民,O
 ,O
时,O
立,O
新,O
 ,O
李,O
益,O
明,O
 ,O
石,O
勇,O
铨,O
 ,O
翟,O
所,O
迪,O
 ,O
赵,O
志,O
刚,O
 ,O
杨,O
婉,O
花,O
 ,O
纪,O
立,O
伟,O
 ,O
赵,O
荣,O
生,O
"
",O
吴,O
久,O
鸿,O
"
",O
【,O
摘,O
要,O
】,O
 ,O
自,O
2,O
0,O
1,O
4,O
年,O
版,O
《,O
二,B-Drug
甲,I-Drug
双,I-Drug
胍,I-Drug
临,O
床,O
应,O
用,O
专,O
家,O
共,O
识,O
》,O
发,O
布,O
以,O
来,O
",",O
该,O
共,O
识,O
已,O
成,O
为,O
I,O
l,O
缶,O
床,O
医,O
生,O
正,O
确,O
认,O
识,O
、,O
合,O
"
",O
理,O
使,O
用,O
二,B-Drug
甲,I-Drug
双,I-Drug
胍,I-Drug
的,O
重,O
要,O
学,O
术,O
参,O
考,O
文,O
献,O
。,O
近,O
两,O
年,O
来,O
",",O
针,O
对,O
二,B-Drug
甲,I-Drug
双,I-Drug
胍,I-Drug
的,O
研,O
究,O
涌,O
现,O
出,O
了,O
一,O
些,O
新,O
的,O
临,O
床,O
证,O
据,O
",",O
如,O
"
",O
2,O
0,O
1,O
6,O
年,O
发,O
表,O
的,O
中,O
国,O
最,O
新,O
二,B-Drug
甲,I-Drug
双,I-Drug
胍,I-Drug
联,O
合,O
二,B-Drug
肽,I-Drug
基,I-Drug
肽,I-Drug
酶,I-Drug
一,I-Drug
4,I-Drug
(,I-Drug
D,I-Drug
P,I-Drug
P,I-Drug
_,I-Drug
4,I-Drug
),I-Drug
抑,I-Drug
制,I-Drug
剂,I-Drug
临,O
床,O
研,O
究,O
显,O
示,O
",",O
无,O
论,O
单,O
药,O
还,O
是,O
联,O
合,O
治,O
"
",O
疗,O
",",O
二,B-Drug
甲,I-Drug
双,I-Drug
胍,O
均,O
能,O
有,O
效,O
降,O
低,O
H,B-Test
B,I-Test
A,I-Test
1,I-Test
C,I-Test
 ,O
 ,O
c,O
;,O
2,O
0,O
1,O
5,O
年,O
A,O
D,O
A,O
/,O
E,O
A,O
S,O
D,O
立,O
场,O
声,O
明,O
",",O
建,O
议,O
放,O
宽,O
二,B-Drug
甲,I-Drug
双,I-Drug
胍,I-Drug
用,O
于,O
中,B-Disease
度,I-Disease
肾,I-Disease
功,I-Disease
能,I-Disease
不,I-Disease
"
",I-Disease
全,I-Disease
T,B-Disease
2,I-Disease
D,I-Disease
M,I-Disease
患,O
者,O
的,O
限,O
制,O
;,O
欧,O
洲,O
版,O
说,O
明,O
书,O
已,O
删,O
除,O
慢,B-Disease
性,I-Disease
心,I-Disease
力,I-Disease
衰,I-Disease
竭,I-Disease
的,O
禁,O
忌,O
证,O
;,O
2,O
0,O
1,O
5,O
年,O
",",O
中,O
国,O
研,O
究,O
显,O
示,O
",",O
短,B-Drug
期,I-Drug
胰,I-Drug
岛,I-Drug
素,O
"
",O
强,B-Frequency
化,I-Frequency
治,I-Frequency
疗,I-Frequency
后,O
",",O
以,O
二,B-Drug
甲,I-Drug
双,I-Drug
胍,I-Drug
为,O
基,O
础,O
的,O
口,B-Drug
服,I-Drug
降,I-Drug
糖,I-Drug
药,I-Drug
治,O
疗,O
能,O
有,O
效,O
改,O
善,O
珉,O
、,O
更,O
好,O
地,O
控,O
制,O
体,B-Test
重,I-Test
及,O
成,O
本,O
一,O
效,O
益,O
比,O
更,O
佳,O
"
",O
等,O
。,O
因,O
此,O
",",O
内,O
分,O
泌,O
临,O
床,O
专,O
家,O
、,O
药,O
学,O
专,O
家,O
对,O
2,O
0,O
1,O
4,O
年,O
版,O
《,O
二,B-Drug
甲,I-Drug
双,I-Drug
胍,I-Drug
临,O
床,O
应,O
用,O
专,O
家,O
共,O
识,O
》,O
进,O
行,O
了,O
更,O
新,O
。,O
"
",O
【,O
关,O
键,O
词,O
】,O
二,B-Drug
甲,I-Drug
双,I-Drug
胍,I-Drug
;,O
共,O
识,O
;,O
临,O
床,O
应,O
用,O
"
",O
C,O
h,O
i,O
n,O
e,O
s,O
e,O
 ,O
e,O
x,O
p,O
e,O
r,O
t,O
s,O
 ,O
c,O
o,O
n,O
s,O
e,O
n,O
s,O
u,O
s,O
 ,O
s,O
t,O
a,O
t,O
e,O
m,O
e,O
n,O
t,O
 ,O
o,O
n,O
 ,O
M,O
e,O
t,O
f,O
o,O
r,O
m,O
i,O
n,O
 ,O
i,O
n,O
 ,O
t,O
h,O
e,O
 ,O
c,O
l,O
i,O
n,O
i,O
c,O
a,O
l,O
 ,O
p,O
r,O
a,O
c,O
t,O
i,O
c,O
e,O
:,O
2,O
0,O
1,O
6,O
 ,O
u,O
p,O
d,O
a,O
t,O
e,O
d,O
 ,O
M,O
U,O
 ,O
Y,O
i,O
—,O
r,O
u,O
i,O
n,O
g,O
",",O
),O
l,O
"
",O
L,O
i,O
—,O
n,O
o,O
n,O
g,O
",",O
N,O
I,O
N,O
G,O
 ,O
G,O
u,O
a,O
n,O
g,O
",",O
e,O
t,O
 ,O
a,O
1,O
.,O
D,O
e,O
p,O
a,O
r,O
t,O
m,O
e,O
n,O
t,O
 ,O
o,O
f,O
 ,O
E,O
n,O
d,O
o,O
c,O
r,O
i,O
n,O
o,O
l,O
o,O
g,O
y,O
",",O
P,O
e,O
o,O
p,O
l,O
e,O
’,O
S,O
 ,O
L,O
i,O
b,O
e,O
r,O
a,O
t,O
i,O
o,O
n,O
 ,O
A,O
r,O
m,O
y,O
 ,O
G,O
e,O
n,O
e,O
r,O
a,O
l,O
"
",O
H,O
o,O
s,O
p,O
i,O
t,O
a,O
l,O
",",O
B,O
e,O
(,O
i,O
i,O
n,O
g,O
 ,O
j,O
 ,O
0,O
0,O
8,O
5,O
3,O
",",O
C,O
h,O
i,O
n,O
a,O
"
",O
C,O
o,O
r,O
r,O
e,O
s,O
p,O
o,O
n,O
d,O
i,O
n,O
g,O
a,O
u,O
t,O
h,O
o,O
r,O
:,O
M,O
U,O
Y,O
i,O
—,O
m,O
i,O
n,O
g,O
",",O
E,O
-,O
