char,label
甲,B-Test
状,I-Test
腺,I-Test
功,I-Test
能,I-Test
相,O
关,O
临,O
床,O
分,O
析,O
"
",O
基,O
金,O
项,O
目,O
:,O
贵,O
阳,O
市,O
社,O
区,O
居,O
民,O
代,B-Disease
谢,I-Disease
综,I-Disease
合,I-Disease
征,I-Disease
及,O
其,O
各,O
组,O
分,O
流,O
行,O
病,O
学,O
调,O
查,O
"
",O
[,O
2,O
0,O
1,O
0,O
],O
筑,O
科,O
农,O
合,O
同,O
第,O
 ,O
1,O
-,O
社,O
-,O
2,O
7,O
 ,O
号,O
"
",O
血,O
清,O
促,B-Test
甲,I-Test
状,I-Test
腺,I-Test
激,I-Test
素,I-Test
与,O
代,B-Disease
谢,I-Disease
综,I-Disease
合,I-Disease
征,I-Disease
及,O
其,O
组,O
分,O
的,O
相,O
关,O
性,O
"
",O
胡,O
颖,O
 ,O
 ,O
时,O
立,O
新,O
 ,O
 ,O
孙,O
雪,O
明,O
 ,O
 ,O
张,O
巧,O
 ,O
 ,O
彭,O
年,O
春,O
"
",O
[,O
提,O
要,O
],O
 ,O
 ,O
 ,O
2,O
0,O
0,O
9,O
 ,O
年,O
在,O
贵,O
阳,O
市,O
宅,O
吉,O
社,O
区,O
整,O
群,O
随,O
机,O
抽,O
取,O
居,O
民,O
 ,O
1,O
 ,O
5,O
1,O
2,O
 ,O
人,O
",",O
结,O
果,O
显,O
示,O
亚,B-Disease
临,I-Disease
床,I-Disease
甲,I-Disease
状,I-Disease
腺,I-Disease
功,I-Disease
能,I-Disease
减,I-Disease
退,I-Disease
组,O
"
",O
甘,B-Test
油,I-Test
三,I-Test
酯,I-Test
(,O
T,B-Test
G,I-Test
),O
、,O
收,B-Test
缩,I-Test
压,I-Test
、,O
舒,B-Test
张,I-Test
压,I-Test
、,O
腹,B-Disease
型,I-Disease
肥,I-Disease
胖,I-Disease
及,O
高,B-Disease
血,I-Disease
压,I-Disease
的,O
患,O
病,O
率,O
高,O
于,O
甲,B-Test
状,I-Test
腺,I-Test
功,I-Test
能,I-Test
正,B-Test_Value
常,I-Test_Value
组,O
(,O
P,O
<,O
0,O
.,O
 ,O
0,O
5,O
),O
;,O
甲,B-Test
状,I-Test
腺,I-Test
功,I-Test
"
",I-Test
能,I-Test
正,O
常,O
组,O
的,O
 ,O
4,O
 ,O
个,O
亚,O
组,O
(,O
按,O
四,O
分,O
位,O
数,O
分,O
组,O
),O
中,O
",",O
亚,O
组,O
郁,O
高,O
 ,O
T,B-Test
G,I-Test
 ,O
血,O
症,O
、,O
低,O
高,B-Test
密,I-Test
度,I-Test
脂,I-Test
蛋,I-Test
白,I-Test
胆,I-Test
固,I-Test
醇,I-Test
血,O
症,O
及,O
代,B-Disease
谢,I-Disease
综,I-Disease
合,I-Disease
征,I-Disease
"
",O
(,O
M,B-Disease
S,I-Disease
),O
的,O
患,O
病,O
率,O
均,O
高,O
于,O
亚,O
组,O
I,O
(,O
P,O
<,O
0,O
.,O
 ,O
0,O
5,O
),O
;,O
相,O
关,O
分,O
析,O
表,O
明,O
 ,O
T,B-Test
S,I-Test
H,I-Test
 ,O
与,O
 ,O
T,B-Test
G,I-Test
 ,O
正,O
相,O
关,O
(,O
P,O
<,O
0,O
.,O
 ,O
0,O
5,O
),O
",",O
l,O
o,O
g,O
i,O
s,O
t,O
i,O
c,O
 ,O
回,O
归,O
分,O
析,O
显,O
示,O
"
",O
T,B-Test
S,I-Test
H,I-Test
 ,O
是,O
 ,O
M,B-Disease
S,I-Disease
 ,O
的,O
危,O
险,O
因,O
素,O
;,O
无,O
论,O
在,O
总,O
的,O
人,O
群,O
还,O
是,O
甲,B-Test
状,I-Test
腺,I-Test
功,I-Test
能,I-Test
正,O
常,O
人,O
群,O
中,O
",",O
M,B-Disease
S,I-Disease
 ,O
组,O
 ,O
T,B-Test
S,I-Test
H,I-Test
 ,O
均,O
高,O
于,O
非,O
 ,O
M,B-Disease
S,I-Disease
 ,O
组,O
(,O
P,O
<,O
"
",O
0,O
.,O
 ,O
0,O
5,O
),O
。,O
"
",O
[,O
关,O
键,O
词,O
],O
 ,O
 ,O
 ,O
促,B-Test
甲,I-Test
状,I-Test
腺,I-Test
激,I-Test
素,I-Test
;,O
 ,O
代,B-Disease
谢,I-Disease
综,I-Disease
合,I-Disease
征,I-Disease
"
",O
T,O
h,O
e,O
 ,O
c,O
o,O
r,O
r,O
e,O
l,O
a,O
t,O
i,O
o,O
n,O
 ,O
o,O
f,O
 ,O
s,O
e,O
r,O
u,O
m,O
 ,O
t,O
h,O
y,O
r,O
o,O
i,O
d,O
-,O
s,O
t,O
i,O
m,O
u,O
l,O
a,O
t,O
i,O
n,O
g,O
 ,O
h,O
o,O
r,O
m,O
o,O
n,O
e,O
 ,O
w,O
i,O
t,O
h,O
 ,O
m,O
e,O
t,O
a,O
b,O
o,O
l,O
i,O
c,O
 ,O
s,O
y,O
n,O
d,O
r,O
o,O
m,O
e,O
 ,O
a,O
n,O
d,O
 ,O
i,O
t,O
s,O
 ,O
c,O
o,O
m,O
p,O
o,O
n,O
e,O
n,O
t,O
s,O
 ,O
 ,O
 ,O
 ,O
H,O
U,O
"
",O
Y,O
i,O
n,O
g,O
",",O
 ,O
S,O
H,O
I,O
 ,O
L,O
i,O
-,O
x,O
i,O
n,O
",",O
 ,O
S,O
U,O
N,O
 ,O
X,O
u,O
e,O
-,O
m,O
i,O
n,O
g,O
",",O
 ,O
Z,O
H,O
A,O
N,O
G,O
 ,O
Q,O
i,O
a,O
o,O
",",O
 ,O
P,O
E,O
N,O
G,O
 ,O
N,O
i,O
a,O
n,O
-,O
c,O
h,O
u,O
n,O
.,O
 ,O
D,O
e,O
p,O
a,O
r,O
t,O
m,O
e,O
n,O
t,O
 ,O
o,O
f,O
 ,O
E,O
n,O
d,O
o,O
c,O
r,O
i,O
n,O
e,O
 ,O
a,O
n,O
d,O
 ,O
M,O
e,O
t,O
a,O
b,O
o,O
l,O
i,O
c,O
 ,O
