char,label
糖,B-Disease
尿,I-Disease
病,I-Disease
相,O
关,O
议,O
题,O
"
",O
建,O
彬,O
、,O
王,O
雪,O
琴,O
、,O
陈,O
金,O
锋,O
、,O
金,O
艳,O
、,O
王,O
晓,O
华,O
),O
",",O
检,O
验,O
科,O
(,O
陈,O
彤,O
),O
"
",O
血,B-Test
糖,I-Test
标,O
准,O
差,O
在,O
不,O
同,O
糖,O
耐,O
量,O
人,O
群,O
动,B-Test
态,I-Test
血,I-Test
糖,I-Test
监,I-Test
测,I-Test
"
",O
中,O
的,O
意,O
义,O
"
",O
吴,O
刚,O
 ,O
 ,O
徐,O
峰,O
 ,O
 ,O
苏,O
建,O
彬,O
 ,O
 ,O
陈,O
彤,O
 ,O
 ,O
王,O
雪,O
琴,O
 ,O
 ,O
陈,O
金,O
锋,O
 ,O
 ,O
金,O
艳,O
 ,O
 ,O
王,O
晓,O
华,O
"
",O
[,O
摘,O
要,O
],O
 ,O
 ,O
 ,O
目,O
的,O
 ,O
 ,O
研,O
究,O
血,B-Test
糖,I-Test
标,I-Test
准,I-Test
差,I-Test
(,O
S,B-Test
D,I-Test
),O
 ,O
在,O
不,O
同,O
糖,O
耐,O
量,O
人,O
群,O
动,B-Test
态,I-Test
血,I-Test
糖,I-Test
监,I-Test
测,I-Test
中,O
的,O
意,O
义,O
。,O
 ,O
方,O
法,O
 ,O
本,O
研,O
究,O
共,O
"
",O
纳,O
入,O
 ,O
2,O
2,O
0,O
 ,O
名,O
研,O
究,O
对,O
象,O
",",O
其,O
中,O
 ,O
4,O
7,O
 ,O
名,O
正,O
常,O
糖,O
耐,O
量,O
(,O
N,O
G,O
R,O
),O
",",O
5,O
2,O
 ,O
例,O
糖,B-Disease
耐,I-Disease
量,I-Disease
受,I-Disease
损,I-Disease
(,O
I,B-Disease
G,I-Disease
T,I-Disease
",",O
2,O
0,O
 ,O
例,O
为,O
单,O
纯,O
糖,B-Disease
耐,I-Disease
量,I-Disease
受,I-Disease
损,I-Disease
",",O
3,O
2,O
 ,O
例,O
"
",O
I,B-Disease
G,I-Disease
T,I-Disease
 ,O
伴,O
空,B-Disease
腹,I-Disease
血,I-Disease
糖,I-Disease
受,I-Disease
损,I-Disease
),O
",",O
6,O
1,O
 ,O
例,O
单,O
纯,O
 ,O
2,B-Test
 ,I-Test
h,I-Test
 ,I-Test
血,I-Test
糖,I-Test
确,O
诊,O
的,O
糖,B-Disease
尿,I-Disease
病,I-Disease
(,O
D,O
M,O
2,O
h,O
),O
",",O
6,O
0,O
 ,O
例,O
空,O
腹,O
和,O
 ,O
2,B-Test
 ,I-Test
h,I-Test
 ,I-Test
血,I-Test
糖,I-Test
均,O
确,O
诊,O
的,O
完,O
全,O
糖,B-Disease
尿,I-Disease
"
",I-Disease
病,I-Disease
。,O
 ,O
所,O
有,O
受,O
试,O
者,O
均,O
进,O
行,O
连,B-Test
续,I-Test
 ,I-Test
7,I-Test
2,I-Test
 ,I-Test
h,I-Test
 ,I-Test
动,I-Test
态,I-Test
血,I-Test
糖,I-Test
监,I-Test
测,I-Test
",",O
并,O
计,O
算,O
血,B-Test
糖,I-Test
波,I-Test
动,I-Test
参,I-Test
数,I-Test
",",O
包,O
括,O
血,B-Test
糖,I-Test
标,I-Test
准,I-Test
差,I-Test
(,O
S,B-Test
D,I-Test
),O
、,O
连,O
续,O
每,O
隔,O
 ,O
1,O
 ,O
h,O
"
",O
血,B-Test
糖,I-Test
净,I-Test
作,I-Test
用,I-Test
(,O
C,B-Test
O,I-Test
N,I-Test
G,I-Test
A,I-Test
1,I-Test
),O
、,O
平,B-Test
均,I-Test
血,I-Test
糖,I-Test
绝,I-Test
对,I-Test
差,I-Test
(,O
M,B-Test
O,I-Test
D,I-Test
D,I-Test
),O
、,O
平,B-Test
均,I-Test
血,I-Test
糖,I-Test
波,I-Test
动,I-Test
幅,I-Test
度,I-Test
(,O
M,B-Test
A,I-Test
G,I-Test
E,I-Test
),O
。,O
 ,O
围,O
绕,O
平,O
均,O
血,B-Test
糖,I-Test
的,O
 ,O
S,B-Test
D,I-Test
 ,O
被,O
认,O
"
",O
为,O
是,O
评,O
估,O
血,B-Test
糖,I-Test
波,O
动,O
的,O
经,O
典,O
有,O
效,O
指,O
标,O
",",O
分,O
析,O
各,O
组,O
 ,O
M,B-Test
A,I-Test
G,I-Test
E,I-Test
、,O
M,B-Test
O,I-Test
D,I-Test
D,I-Test
、,O
C,B-Test
O,I-Test
N,I-Test
G,I-Test
A,I-Test
1,I-Test
 ,O
和,O
 ,O
S,B-Test
D,I-Test
 ,O
的,O
相,O
关,O
性,O
。,O
 ,O
结,O
果,O
 ,O
血,B-Test
糖,I-Test
波,I-Test
动,I-Test
"
",I-Test
指,I-Test
标,I-Test
 ,O
S,B-Test
D,I-Test
、,O
C,B-Test
O,I-Test
N,I-Test
G,I-Test
A,I-Test
1,I-Test
、,O
M,B-Test
O,I-Test
D,I-Test
D,I-Test
 ,O
和,O
 ,O
M,B-Test
A,I-Test
G,I-Test
E,I-Test
 ,O
从,O
 ,O
N,O
G,O
R,O
、,O
I,B-Disease
G,I-Disease
T,I-Disease
、,O
D,B-Disease
M,I-Disease
2,I-Disease
h,I-Disease
 ,O
至,O
完,O
全,O
糖,B-Disease
尿,I-Disease
病,I-Disease
组,O
逐,O
渐,O
升,O
高,O
(,O
P,O
<,O
0,O
.,O
 ,O
0,O
5,O
),O
。,O
 ,O
但,O
 ,O
M,B-Test
A,I-Test
G,I-Test
E,I-Test
 ,O
/,O
"
",O
S,B-Test
D,I-Test
、,O
M,B-Test
O,I-Test
D,I-Test
D,I-Test
 ,O
/,O
 ,O
S,B-Test
D,I-Test
 ,O
和,O
 ,O
C,B-Test
O,I-Test
N,I-Test
G,I-Test
A,I-Test
1,I-Test
 ,O
/,O
 ,O
S,B-Test
D,I-Test
 ,O
在,O
 ,O
N,O
G,O
R,O
、,O
I,B-Disease
G,I-Disease
T,I-Disease
、,O
D,B-Disease
M,I-Disease
2,I-Disease
h,I-Disease
 ,O
和,O
完,O
全,O
糖,B-Disease
尿,I-Disease
病,I-Disease
组,O
具,O
有,O
可,O
比,O
性,O
(,O
P,O
 ,O
值,O
分,O
别,O
为,O
 ,O
0,O
.,O
 ,O
9,O
8,O
8,O
、,O
0,O
.,O
 ,O
3,O
2,O
0,O
"
",O
和,O
 ,O
0,O
.,O
 ,O
3,O
5,O
0,O
),O
。,O
 ,O
在,O
总,O
体,O
上,O
",",O
M,B-Test
A,I-Test
G,I-Test
E,I-Test
 ,O
/,O
 ,O
S,B-Test
D,I-Test
、,O
M,B-Test
O,I-Test
D,I-Test
D,I-Test
 ,O
/,O
 ,O
S,B-Test
D,I-Test
 ,O
和,O
 ,O
C,B-Test
O,I-Test
N,I-Test
G,I-Test
A,I-Test
1,I-Test
 ,O
/,O
 ,O
S,B-Test
D,I-Test
 ,O
的,O
值,O
分,O
别,O
为,O
 ,O
2,O
.,O
 ,O
2,O
4,O
 ,O
±,O
0,O
.,O
 ,O
4,O
3,O
、,O
0,O
.,O
 ,O
9,O
4,O
 ,O
±,O
0,O
.,O
 ,O
1,O
7,O
 ,O
和,O
 ,O
0,O
.,O
 ,O
8,O
9,O
 ,O
±,O
"
",O
0,O
.,O
 ,O
2,O
4,O
。,O
 ,O
结,O
论,O
 ,O
在,O
 ,O
N,O
G,O
R,O
、,O
I,B-Disease
G,I-Disease
T,I-Disease
、,O
D,B-Disease
M,I-Disease
2,I-Disease
h,I-Disease
 ,O
和,O
完,O
全,O
糖,B-Disease
尿,I-Disease
病,I-Disease
组,O
",",O
或,O
者,O
总,O
体,O
上,O
",",O
M,B-Test
A,I-Test
G,I-Test
E,I-Test
、,O
M,B-Test
O,I-Test
D,I-Test
D,I-Test
、,O
C,B-Test
O,I-Test
N,I-Test
G,I-Test
A,I-Test
1,I-Test
 ,O
和,O
 ,O
S,B-Test
D,I-Test
 ,O
的,O
比,O
值,O
呈,O
线,O
"
",O
性,O
比,O
例,O
关,O
系,O
",",O
根,O
据,O
 ,O
S,B-Test
