char,label
基,O
础,O
研,O
究,O
"
",O
成,O
、,O
周,O
游,O
、,O
蒋,O
兴,O
亮,O
),O
",",O
风,O
湿,O
免,O
疫,O
研,O
究,O
所,O
(,O
周,O
京,O
国,O
、,O
青,O
玉,O
凤,O
),O
"
",O
脂,B-Drug
氧,I-Drug
素,I-Drug
 ,I-Drug
A,I-Drug
4,I-Drug
 ,O
对,O
尿,B-Test
酸,I-Test
诱,O
导,O
的,O
人,O
脐,B-Anatomy
静,I-Anatomy
脉,I-Anatomy
内,I-Anatomy
皮,I-Anatomy
细,I-Anatomy
胞,I-Anatomy
"
",O
炎,O
症,O
反,O
应,O
的,O
影,O
响,O
"
",O
易,O
婷,O
婷,O
 ,O
 ,O
周,O
京,O
国,O
 ,O
 ,O
罗,O
光,O
成,O
 ,O
 ,O
周,O
游,O
 ,O
 ,O
青,O
玉,O
凤,O
 ,O
 ,O
蒋,O
兴,O
亮,O
"
",O
[,O
摘,O
要,O
],O
 ,O
 ,O
 ,O
目,O
的,O
 ,O
 ,O
探,O
讨,O
脂,B-Anatomy
氧,I-Anatomy
素,I-Anatomy
 ,I-Anatomy
A,I-Anatomy
4,I-Anatomy
 ,O
对,O
尿,B-Test
酸,I-Test
诱,O
导,O
的,O
人,O
脐,B-Anatomy
静,I-Anatomy
脉,I-Anatomy
内,I-Anatomy
皮,I-Anatomy
细,I-Anatomy
胞,I-Anatomy
(,O
H,B-Anatomy
U,I-Anatomy
V,I-Anatomy
E,I-Anatomy
C,I-Anatomy
s,I-Anatomy
),O
炎,O
症,O
相,O
关,O
因,O
子,O
的,O
影,O
响,O
及,O
"
",O
其,O
可,O
能,O
的,O
机,O
制,O
。,O
 ,O
方,O
法,O
 ,O
实,O
验,O
分,O
为,O
对,O
照,O
组,O
、,O
尿,B-Test
酸,I-Test
单,O
独,O
刺,O
激,O
组,O
和,O
不,O
同,O
浓,O
度,O
脂,B-Drug
氧,I-Drug
素,I-Drug
 ,I-Drug
A,I-Drug
4,I-Drug
(,O
5,B-Amount
、,O
2,B-Amount
5,I-Amount
、,O
5,B-Amount
0,I-Amount
 ,I-Amount
n,I-Amount
g,I-Amount
 ,I-Amount
/,I-Amount
 ,I-Amount
m,I-Amount
l,I-Amount
),O
预,O
处,O
理,O
组,O
。,O
"
",O
E,O
L,O
I,O
S,O
A,O
 ,O
法,O
检,O
测,O
细,O
胞,O
培,O
养,O
上,O
清,O
中,O
白,B-Test
细,I-Test
胞,I-Test
介,I-Test
素,I-Test
(,B-Test
I,I-Test
L,I-Test
),I-Test
-,I-Test
1,I-Test
β,I-Test
、,O
I,B-Test
L,I-Test
-,I-Test
6,I-Test
 ,O
和,O
肿,B-Test
瘤,I-Test
坏,I-Test
死,I-Test
因,I-Test
子,I-Test
 ,I-Test
α,I-Test
(,O
T,B-Test
N,I-Test
F,I-Test
-,I-Test
α,I-Test
),O
的,O
浓,O
度,O
;,O
实,O
时,O
荧,O
光,O
定,O
量,O
"
",O
P,B-Test
C,I-Test
R,I-Test
 ,O
检,O
测,O
 ,O
H,B-Anatomy
U,I-Anatomy
V,I-Anatomy
E,I-Anatomy
C,I-Anatomy
s,I-Anatomy
 ,O
T,B-Test
N,I-Test
F,I-Test
-,I-Test
α,I-Test
、,O
I,B-Test
L,I-Test
-,I-Test
1,I-Test
β,I-Test
、,O
I,B-Test
L,I-Test
-,I-Test
6,I-Test
 ,O
m,O
R,O
N,O
A,O
 ,O
表,O
达,O
水,O
平,O
;,O
W,O
e,O
s,O
t,O
e,O
r,O
n,O
 ,O
印,O
迹,O
法,O
检,O
测,O
 ,O
p,B-Test
3,I-Test
8,I-Test
 ,I-Test
丝,I-Test
裂,I-Test
原,I-Test
活,I-Test
化,I-Test
蛋,I-Test
白,I-Test
激,I-Test
酶,I-Test
"
",O
(,O
M,B-Test
A,I-Test
P,I-Test
K,I-Test
),O
和,O
 ,O
N,B-Test
F,I-Test
-,I-Test
κ,I-Test
B,I-Test
 ,I-Test
/,I-Test
 ,I-Test
p,I-Test
6,I-Test
5,I-Test
 ,I-Test
磷,I-Test
酸,I-Test
化,I-Test
水,I-Test
平,I-Test
。,O
 ,O
结,O
果,O
 ,O
1,B-Amount
2,I-Amount
 ,I-Amount
m,I-Amount
g,I-Amount
 ,I-Amount
/,I-Amount
 ,I-Amount
d,I-Amount
l,I-Amount
 ,O
的,O
尿,B-Test
酸,I-Test
刺,O
激,O
 ,O
H,B-Anatomy
U,I-Anatomy
V,I-Anatomy
E,I-Anatomy
C,I-Anatomy
s,I-Anatomy
 ,O
2,O
4,O
 ,O
h,O
",",O
细,O
胞,O
培,O
养,O
上,O
清,O
中,O
的,O
 ,O
T,B-Test
N,I-Test
F,I-Test
-,I-Test
α,I-Test
、,O
"
",O
I,B-Test
L,I-Test
-,I-Test
1,I-Test
β,I-Test
 ,O
和,O
 ,O
I,B-Test
L,I-Test
-,I-Test
6,I-Test
 ,O
水,O
平,O
均,O
显,B-Test_Value
著,I-Test_Value
升,I-Test_Value
高,I-Test_Value
(,O
P,O
<,O
0,O
.,O
 ,O
0,O
1,O
),O
",",O
脂,B-Drug
氧,I-Drug
素,I-Drug
 ,I-Drug
A,I-Drug
4,I-Drug
 ,O
呈,O
浓,O
度,O
依,O
赖,O
性,O
地,O
抑,O
制,O
尿,B-Test
酸,I-Test
诱,O
导,O
的,O
 ,O
T,B-Test
N,I-Test
F,I-Test
-,I-Test
α,I-Test
、,O
I,B-Test
L,I-Test
-,I-Test
1,I-Test
β,I-Test
 ,O
和,O
 ,O
I,B-Test
L,I-Test
-,I-Test
6,I-Test
"
",O
产,O
生,O
(,O
P,O
<,O
0,O
.,O
 ,O
0,O
1,O
),O
。,O
 ,O
尿,B-Test
酸,I-Test
刺,O
激,O
的,O
 ,O
T,B-Test
N,I-Test
F,I-Test
-,I-Test
α,I-Test
、,O
I,B-Test
L,I-Test
-,I-Test
1,I-Test
β,I-Test
 ,O
和,O
 ,O
I,B-Test
L,I-Test
-,I-Test
6,I-Test
 ,O
m,O
R,O
N,O
A,O
 ,O
表,O
达,O
也,O
被,O
 ,O
5,O
、,O
2,O
5,O
、,O
5,O
0,O
 ,O
n,O
g,O
 ,O
/,O
 ,O
m,O
l,O
 ,O
脂,B-Drug
氧,I-Drug
素,I-Drug
 ,I-Drug
A,I-Drug
4,I-Drug
 ,O
显,O
著,O
下,O
调,O
(,O
P,O
<,O
"
",O
0,O
.,O
 ,O
0,O
5,O
),O
。,O
 ,O
W,O
e,O
s,O
t,O
e,O
r,O
n,O
 ,O
印,O
迹,O
法,O
证,O
实,O
 ,O
1,B-Test_Value
2,I-Test_Value
 ,I-Test_Value
m,I-Test_Value
g,I-Test_Value
 ,I-Test_Value
/,I-Test_Value
 ,I-Test_Value
d,I-Test_Value
l,I-Test_Value
 ,O
的,O
尿,B-Test
酸,I-Test
可,O
诱,O
导,O
 ,O
H,B-Anatomy
U,I-Anatomy
V,I-Anatomy
E,I-Anatomy
C,I-Anatomy
s,I-Anatomy
 ,O
p,B-Test
3,I-Test
8,I-Test
 ,I-Test
M,I-Test
A,I-Test
P,I-Test
K,I-Test
 ,O
和,O
 ,O
N,B-Anatomy
F,I-Anatomy
-,I-Anatomy
κ,I-Anatomy
B,I-Anatomy
 ,O
/,O
 ,O
p,B-Anatomy
6,I-Anatomy
5,I-Anatomy
 ,O
蛋,O
白,O
磷,O
酸,O
化,O
水,O
平,O
增,B-Test_Value
"
",I-Test_Value
加,I-Test_Value
(,O
P,O
<,O
0,O
.,O
 ,O
0,O
5,O
),O
",",O
而,O
 ,O
5,O
0,O
 ,O
n,O
g,O
 ,O
/,O
 ,O
m,O
l,O
 ,O
脂,B-Drug
氧,I-Drug
素,I-Drug
 ,I-Drug
A,I-Drug
4,I-Drug
 ,O
预,O
处,O
理,O
后,O
能,O
够,O
显,B-Test_Value
著,I-Test_Value
降,I-Test_Value
低,I-Test_Value
 ,O
H,B-Anatomy
U,I-Anatomy
V,I-Anatomy
E,I-Anatomy
C,I-Anatomy
s,I-Anatomy
 ,O
的,O
 ,O
p,B-Test
3,I-Test
8,I-Test
 ,I-Test
M,I-Test
A,I-Test
P,I-Test
K,I-Test
 ,O
和,O
 ,O
N,B-Anatomy
F,I-Anatomy
-,I-Anatomy
κ,I-Anatomy
B,I-Anatomy
 ,O
/,O
 ,O
p,B-Anatomy
6,I-Anatomy
5,I-Anatomy
 ,O
磷,O
酸,O
化,O
水,O
"
",O
平,O
(,O
P,O
<,O
0,O
.,O
 ,O
0,O
1,O
),O
。,O
 ,O
结,O
论,O
 ,O
脂,B-Drug
氧,I-Drug
素,I-Drug
 ,I-Drug
A,I-Drug
4,I-Drug
 ,O
可,O
通,O
过,O
降,O
低,O
 ,O
p,B-Anatomy
3,I-Anatomy
8,I-Anatomy
 ,O
M,B-Anatomy
A,I-Anatomy
P,I-Anatomy
K,I-Anatomy
 ,O
和,O
 ,O
N,B-Anatomy
F,I-Anatomy
-,I-Anatomy
κ,I-Anatomy
B,I-Anatomy
 ,O
/,O
 ,O
p,B-Anatomy
6,I-Anatomy
5,I-Anatomy
 ,O
蛋,O
白,O
磷,O
酸,O
化,O
水,O
平,O
而,O
抑,O
制,O
尿,B-Test
酸,I-Test
诱,O
导,O
的,O
"
",O
血,B-Anatomy
管,I-Anatomy
内,I-Anatomy
皮,I-Anatomy
细,I-Anatomy
胞,I-Anatomy
炎,O
症,O
相,O
关,O
因,O
子,O
的,O
表,O
达,O
",",O
发,O
挥,O
抗,O
炎,O
作,O
用,O
。,O
"
",O
[,O
关,O
键,O
词,O
],O
 ,O
 ,O
 ,O
脂,B-Drug
氧,I-Drug
素,I-Drug
 ,I-Drug
A,I-Drug
4,I-Drug
;,O
 ,O
尿,B-Test
酸,I-Test
;,O
 ,O
人,O
脐,O
静,O
脉,O
血,O
管,O
内,O
皮,O
细,O
胞,O
;,O
 ,O
p,O
3,O
8,O
 ,O
丝,O
裂,O
原,O
活,O
化,O
蛋,O
白,O
激,O
酶,O
;,O
 ,O
N,O
F,O
-,O
κ,O
B,O
 ,O
/,O
 ,O
p,O
6,O
5,O
"
",O
