char,label
针,O
对,O
中,O
国,O
肥,O
胖,O
与,O
糖,O
尿,O
病,O
外,O
科,O
手,O
术,O
规,O
范,O
的,O
"
",O
立,O
场,O
声,O
明,O
"
",O
中,O
国,O
医,O
师,O
协,O
会,O
外,O
科,O
医,O
师,O
分,O
会,O
肥,O
胖,O
与,O
糖,O
尿,O
病,O
外,O
科,O
医,O
师,O
委,O
员,O
会,O
"
",O
中,O
华,O
医,O
学,O
会,O
外,O
科,O
分,O
会,O
甲,O
状,O
腺,O
与,O
代,O
谢,O
外,O
科,O
学,O
组,O
"
",O
我,O
国,O
肥,B-Disease
胖,I-Disease
与,O
糖,B-Disease
尿,I-Disease
病,I-Disease
外,O
科,O
(,O
减,O
重,O
代,O
谢,O
外,O
科,O
),O
事,O
业,O
"
",O
起,O
源,O
于,O
2,O
0,O
0,O
0,O
年,O
郑,O
成,O
竹,O
教,O
授,O
开,O
展,O
的,O
第,O
一,O
例,O
腹,B-Operation
腔,I-Operation
镜,I-Operation
垂,I-Operation
直,I-Operation
"
",I-Operation
胃,I-Operation
绑,I-Operation
带,I-Operation
术,I-Operation
",",O
经,O
过,O
近,O
2,O
0,O
年,O
的,O
发,O
展,O
",",O
国,O
内,O
开,O
展,O
手,O
术,O
的,O
医,O
院,O
"
",O
已,O
经,O
超,O
过,O
2,O
0,O
0,O
家,O
",",O
手,O
术,O
例,O
数,O
近,O
年,O
也,O
呈,O
现,O
快,O
速,O
增,O
长,O
",",O
这,O
"
",O
是,O
令,O
人,O
可,O
喜,O
也,O
值,O
得,O
欣,O
慰,O
的,O
事,O
。,O
为,O
了,O
指,O
导,O
及,O
规,O
范,O
该,O
学,O
"
",O
科,O
的,O
健,O
康,O
发,O
展,O
",",O
经,O
过,O
一,O
定,O
的,O
临,O
床,O
实,O
践,O
",",O
中,O
华,O
医,O
学,O
会,O
外,O
"
",O
科,O
学,O
分,O
会,O
内,O
分,O
泌,O
外,O
科,O
学,O
组,O
联,O
合,O
腹,O
腔,O
镜,O
与,O
内,O
镜,O
外,O
科,O
学,O
"
",O
组,O
、,O
胃,O
肠,O
外,O
科,O
学,O
组,O
及,O
外,O
科,O
手,O
术,O
学,O
学,O
组,O
分,O
别,O
于,O
2,O
0,O
0,O
7,O
年,O
"
",O
和,O
2,O
0,O
1,O
0,O
年,O
先,O
后,O
制,O
订,O
和,O
颁,O
布,O
了,O
《,O
中,O
国,O
肥,O
胖,O
病,O
外,O
科,O
治,O
疗,O
"
",O
指,O
南,O
(,O
2,O
0,O
0,O
7,O
),O
》,O
及,O
《,O
中,O
国,O
糖,O
尿,O
病,O
外,O
科,O
治,O
疗,O
专,O
家,O
指,O
导,O
"
",O
意,O
见,O
(,O
2,O
0,O
1,O
0,O
),O
》,O
。,O
2,O
0,O
1,O
2,O
年,O
中,O
国,O
医,O
师,O
协,O
会,O
外,O
科,O
医,O
师,O
分,O
会,O
"
",O
肥,O
胖,O
和,O
糖,O
尿,O
病,O
外,O
科,O
医,O
师,O
委,O
员,O
会,O
(,O
C,O
h,O
i,O
n,O
e,O
s,O
e,O
 ,O
S,O
o,O
c,O
i,O
e,O
t,O
y,O
 ,O
f,O
o,O
r,O
"
",O
M,O
e,O
t,O
a,O
b,O
o,O
l,O
i,O
c,O
 ,O
a,O
n,O
d,O
 ,O
B,O
a,O
r,O
i,O
a,O
t,O
r,O
i,O
c,O
 ,O
S,O
u,O
r,O
g,O
e,O
r,O
y,O
",",O
 ,O
C,O
S,O
M,O
B,O
S,O
),O
组,O
建,O
成,O
立,O
",",O
"
",O
2,O
0,O
1,O
4,O
年,O
1,O
1,O
月,O
C,O
S,O
M,O
B,O
S,O
发,O
表,O
了,O
《,O
中,O
国,O
肥,O
胖,O
和,O
2,O
型,O
糖,O
尿,O
病,O
"
",O
外,O
科,O
治,O
疗,O
指,O
南,O
(,O
2,O
0,O
1,O
4,O
),O
》,O
",",O
2,O
0,O
1,O
4,O
年,O
1,O
2,O
月,O
人,O
民,O
卫,O
生,O
出,O
版,O
"
",O
社,O
出,O
版,O
了,O
《,O
肥,O
胖,O
与,O
代,O
谢,O
病,O
外,O
科,O
学,O
》,O
",",O
旨,O
在,O
规,O
范,O
该,O
学,O
科,O
"
",O
的,O
发,O
展,O
及,O
应,O
用,O
。,O
但,O
是,O
在,O
学,O
科,O
蓬,O
勃,O
发,O
展,O
的,O
同,O
时,O
",",O
少,O
部,O
"
",O
分,O
医,O
生,O
缺,O
乏,O
学,O
科,O
专,O
业,O
培,O
训,O
",",O
特,O
别,O
是,O
在,O
少,O
部,O
分,O
基,O
层,O
医,O
"
",O
院,O
",",O
存,O
在,O
一,O
些,O
不,O
规,O
范,O
的,O
问,O
题,O
",",O
如,O
:,O
不,O
注,O
意,O
手,O
术,O
适,O
用,O
证,O
"
",O
范,O
围,O
",",O
超,O
手,O
术,O
指,O
征,O
盲,O
目,O
追,O
求,O
手,O
术,O
量,O
的,O
增,O
加,O
;,O
夸,O
大,O
手,O
术,O
"
",O
治,O
疗,O
效,O
果,O
",",O
不,O
应,O
用,O
创,O
伤,O
小,O
并,O
发,O
症,O
少,O
的,O
腹,B-Operation
腔,I-Operation
镜,I-Operation
手,I-Operation
术,I-Operation
而,O
"
",O
仍,O
然,O
采,O
用,O
传,O
统,O
的,O
开,B-Operation
腹,I-Operation
手,I-Operation
术,I-Operation
方,O
法,O
;,O
手,O
术,O
方,O
式,O
不,O
规,O
范,O
如,O
"
",O
将,O
胃,B-Anatomy
旁,I-Anatomy
路,I-Anatomy
的,I-Anatomy
胃,I-Anatomy
囊,I-Anatomy
体,O
积,O
加,O
大,O
",",O
将,O
一,O
些,O
探,O
索,O
性,O
的,O
实,O
验,O
性,O
"
",O
手,O
术,O
作,O
为,O
治,O
疗,O
性,O
手,O
术,O
;,O
围,O
手,O
术,O
期,O
管,O
理,O
及,O
术,O
后,O
随,O
访,O
不,O
"
",O
规,O
范,O
不,O
重,O
视,O
",",O
甚,O
至,O
缺,O
失,O
等,O
情,O
况,O
",",O
导,O
致,O
术,O
后,O
效,O
果,O
不,O
佳,O
或,O
"
",O
者,O
出,O
现,O
一,O
些,O
营,O
养,O
问,O
题,O
。,O
本,O
声,O
明,O
旨,O
在,O
从,O
开,O
展,O
手,O
术,O
医,O
院,O
"
",O
及,O
术,O
者,O
资,O
质,O
、,O
手,O
术,O
指,O
征,O
、,O
手,O
术,O
方,O
式,O
及,O
术,O
后,O
随,O
访,O
管,O
理,O
等,O
"
",O
方,O
面,O
对,O
减,O
重,O
代,O
谢,O
手,O
术,O
的,O
应,O
用,O
做,O
出,O
规,O
范,O
。,O
"
",O
一,O
、,O
医,O
院,O
及,O
术,O
者,O
资,O
质,O
"
",O
肥,B-Operation
胖,I-Operation
与,I-Operation
糖,I-Operation
尿,I-Operation
病,I-Operation
外,I-Operation
科,I-Operation
手,I-Operation
术,I-Operation
的,O
开,O
展,O
必,O
须,O
得,O
到,O
多,O
学,O
"
",O
科,O
协,O
作,O
的,O
支,O
持,O
",",O
可,O
参,O
考,O
《,O
上,O
海,O
市,O
2,O
型,O
糖,O
尿,O
病,O
外,O
科,O
手,O
"
",O
术,O
管,O
理,O
规,O
范,O
》,O
",",O
即,O
“,O
手,O
术,O
应,O
在,O
三,O
级,O
综,O
合,O
性,O
医,O
疗,O
单,O
位,O
开,O
"
",O
展,O
",",O
二,O
级,O
医,O
院,O
原,O
则,O
上,O
不,O
能,O
开,O
展,O
",",O
具,O
备,O
条,O
件,O
的,O
二,O
级,O
医,O
院,O
"
",O
可,O
向,O
省,O
级,O
医,O
师,O
协,O
会,O
申,O
请,O
并,O
接,O
受,O
审,O
核,O
。,O
术,O
者,O
应,O
具,O
备,O
中,O
"
",O
级,O
及,O
中,O
级,O
以,O
上,O
技,O
术,O
职,O
称,O
",",O
并,O
具,O
有,O
普,O
外,O
科,O
执,O
业,O
资,O
质,O
",",O
须,O
"
",O
了,O
解,O
各,O
种,O
术,O
式,O
的,O
治,O
疗,O
原,O
理,O
和,O
操,O
作,O
准,O
则,O
",",O
并,O
须,O
登,O
记,O
成,O
"
",O
为,O
全,O
国,O
或,O
者,O
省,O
级,O
医,O
师,O
协,O
会,O
会,O
员,O
",",O
经,O
系,O
统,O
指,O
导,O
、,O
培,O
训,O
获,O
"
",O
得,O
资,O
质,O
后,O
方,O
可,O
施,O
行,O
手,O
术,O
。,O
”,O
我,O
们,O
认,O
为,O
该,O
要,O
求,O
对,O
肥,O
胖,O
"
",O
与,O
糖,O
尿,O
病,O
外,O
科,O
的,O
安,O
