char,label
讲,O
座,O
"
",O
基,O
金,O
项,O
目,O
:,O
国,O
家,O
自,O
然,O
科,O
学,O
基,O
金,O
资,O
助,O
项,O
目,O
(,O
8,O
1,O
1,O
7,O
0,O
7,O
9,O
9,O
),O
"
",O
病,O
临,O
床,O
医,O
学,O
中,O
心,O
",",O
上,O
海,O
交,O
通,O
大,O
学,O
医,O
学,O
院,O
附,O
属,O
瑞,O
金,O
医,O
院,O
内,O
分,O
泌,O
代,O
谢,O
病,O
科,O
"
",O
自,O
噬,O
与,O
能,O
量,O
代,O
谢,O
"
",O
邓,O
玉,O
杰,O
 ,O
 ,O
杨,O
颖,O
"
",O
[,O
提,O
要,O
],O
 ,O
 ,O
 ,O
真,B-Anatomy
核,I-Anatomy
细,I-Anatomy
胞,I-Anatomy
通,O
过,O
调,O
节,O
细,O
胞,O
内,O
蛋,O
白,O
质,O
的,O
降,O
解,O
和,O
细,O
胞,O
器,O
的,O
更,O
新,O
来,O
维,O
持,O
内,O
稳,O
态,O
。,O
 ,O
自,O
噬,O
是,O
一,O
种,O
类,O
泛,O
素,O
"
",O
化,O
的,O
降,O
解,O
过,O
程,O
",",O
在,O
维,O
持,O
细,O
胞,O
生,O
存,O
、,O
分,O
化,O
和,O
胞,O
内,O
物,O
质,O
清,O
理,O
方,O
面,O
发,O
挥,O
重,O
要,O
作,O
用,O
。,O
 ,O
之,O
前,O
关,O
于,O
自,O
噬,O
的,O
研,O
究,O
主,O
要,O
集,O
中,O
"
",O
在,O
肿,B-Disease
瘤,I-Disease
、,O
神,B-Disease
经,I-Disease
变,I-Disease
性,I-Disease
疾,I-Disease
病,I-Disease
等,O
方,O
面,O
",",O
自,O
噬,O
与,O
能,O
量,O
代,O
谢,O
的,O
研,O
究,O
很,O
少,O
。,O
 ,O
2,O
0,O
0,O
9,O
 ,O
年,O
开,O
始,O
陆,O
续,O
有,O
关,O
于,O
自,O
噬,O
调,O
节,O
代,O
谢,O
方,O
面,O
的,O
"
",O
研,O
究,O
",",O
本,O
文,O
综,O
述,O
了,O
最,O
新,O
的,O
关,O
于,O
自,O
噬,O
与,O
脂,B-Anatomy
肪,I-Anatomy
细,I-Anatomy
胞,I-Anatomy
分,O
化,O
、,O
自,O
噬,O
与,O
脂,O
滴,O
的,O
储,O
存,O
与,O
分,O
解,O
的,O
研,O
究,O
进,O
展,O
。,O
"
",O
[,O
关,O
键,O
词,O
],O
 ,O
 ,O
 ,O
自,O
噬,O
;,O
 ,O
能,O
量,O
代,O
谢,O
"
",O
A,O
u,O
t,O
o,O
p,O
h,O
a,O
g,O
y,O
 ,O
a,O
n,O
d,O
 ,O
e,O
n,O
e,O
r,O
g,O
y,O
 ,O
m,O
e,O
t,O
a,O
b,O
o,O
l,O
i,O
s,O
m,O
 ,O
 ,O
 ,O
 ,O
 ,O
D,O
e,O
n,O
g,O
 ,O
Y,O
u,O
j,O
i,O
e,O
",",O
 ,O
Y,O
a,O
n,O
g,O
 ,O
Y,O
i,O
n,O
g,O
.,O
 ,O
S,O
h,O
a,O
n,O
g,O
h,O
a,O
i,O
 ,O
I,O
n,O
s,O
t,O
i,O
t,O
u,O
t,O
e,O
 ,O
o,O
f,O
 ,O
E,O
n,O
d,O
o,O
c,O
r,O
i,O
n,O
e,O
 ,O
a,O
n,O
d,O
 ,O
M,O
e,O
t,O
a,O
b,O
o,O
l,O
i,O
c,O
"
",O
D,O
i,O
s,O
e,O
a,O
s,O
e,O
s,O
",",O
 ,O
S,O
h,O
a,O
n,O
g,O
h,O
a,O
i,O
 ,O
C,O
l,O
i,O
n,O
i,O
c,O
a,O
l,O
 ,O
C,O
e,O
n,O
t,O
e,O
r,O
 ,O
f,O
o,O
r,O
 ,O
E,O
n,O
d,O
o,O
c,O
r,O
i,O
n,O
e,O
 ,O
a,O
n,O
d,O
 ,O
M,O
e,O
t,O
a,O
b,O
o,O
l,O
i,O
c,O
 ,O
D,O
i,O
s,O
e,O
a,O
s,O
e,O
s,O
",",O
 ,O
D,O
e,O
p,O
a,O
r,O
t,O
m,O
e,O
n,O
t,O
 ,O
o,O
f,O
 ,O
E,O
n,O
d,O
o,O
c,O
r,O
i,O
n,O
e,O
 ,O
a,O
n,O
d,O
 ,O
M,O
e,O
t,O
a,O
b,O
o,O
l,O
i,O
c,O
"
",O
D,O
i,O
s,O
e,O
a,O
s,O
e,O
s,O
",",O
 ,O
R,O
u,O
i,O
j,O
i,O
n,O
 ,O
H,O
o,O
s,O
p,O
i,O
t,O
a,O
l,O
",",O
 ,O
S,O
h,O
a,O
n,O
g,O
h,O
a,O
i,O
 ,O
J,O
i,O
a,O
o,O
t,O
o,O
n,O
g,O
 ,O
U,O
n,O
i,O
v,O
e,O
r,O
s,O
i,O
t,O
y,O
 ,O
S,O
c,O
h,O
o,O
o,O
l,O
 ,O
o,O
f,O
 ,O
M,O
e,O
d,O
i,O
c,O
i,O
n,O
e,O
",",O
 ,O
S,O
h,O
a,O
n,O
g,O
h,O
a,O
i,O
 ,O
2,O
0,O
0,O
0,O
2,O
5,O
",",O
 ,O
C,O
h,O
i,O
n,O
a,O
"
",O
C,O
o,O
r,O
r,O
e,O
s,O
p,O
o,O
n,O
d,O
i,O
n,O
g,O
 ,O
a,O
u,O
t,O
h,O
o,O
r,O
:,O
 ,O
Y,O
a,O
n,O
g,O
 ,O
Y,O
i,O
n,O
g,O
"
",O
[,O
S,O
u,O
m,O
m,O
a,O
r,O
y,O
],O
 ,O
 ,O
 ,O
E,O
u,O
k,O
a,O
r,O
y,O
o,O
t,O
i,O
c,O
 ,O
c,O
e,O
l,O
l,O
s,O
 ,O
m,O
a,O
i,O
n,O
t,O
a,O
i,O
n,O
 ,O
c,O
e,O
l,O
l,O
u,O
l,O
a,O
r,O
 ,O
h,O
o,O
m,O
e,O
o,O
s,O
t,O
a,O
s,O
i,O
s,O
 ,O
b,O
y,O
 ,O
r,O
e,O
g,O
u,O
l,O
a,O
t,O
i,O
n,O
g,O
 ,O
t,O
h,O
e,O
 ,O
p,O
r,O
o,O
c,O
e,O
s,O
s,O
 ,O
o,O
f,O
 ,O
p,O
r,O
o,O
t,O
e,O
i,O
n,O
 ,O
d,O
e,O
g,O
r,O
a,O
d,O
a,O
t,O
i,O
o,O
n,O
"
",O
a,O
n,O
d,O
 ,O
o,O
r,O
g,O
a,O
n,O
e,O
l,O
l,O
e,O
 ,O
t,O
u,O
r,O
n,O
o,O
v,O
e,O
r,O
.,O
 ,O
A,O
u,O
t,O
o,O
p,O
h,O
a,O
g,O
y,O
 ,O
i,O
s,O
 ,O
a,O
 ,O
u,O
b,O
i,O
q,O
u,O
i,O
t,O
i,O
n,O
-,O
l,O
i,O
k,O
e,O
 ,O
d,O
e,O
g,O
r,O
a,O
d,O
a,O
t,O
i,O
o,O
n,O
 ,O
p,O
r,O
o,O
c,O
e,O
s,O
s,O
",",O
 ,O
a,O
n,O
d,O
 ,O
p,O
l,O
a,O
y,O
s,O
 ,O
a,O
n,O
 ,O
e,O
s,O
s,O
e,O
n,O
t,O
i,O
a,O
l,O
 ,O
r,O
o,O
l,O
e,O
 ,O
i,O
n,O
 ,O
c,O
e,O
l,O
l,O
u,O
l,O
a,O
r,O
"
",O
d,O
e,O
v,O
e,O
l,O
o,O
p,O
m,O
e,O
n,O
t,O
",",O
 ,O
d,O
i,O
f,O
f,O
e,O
r,O
e,O
n,O
t,O
i,O
a,O
t,O
i,O
o,O
n,O
",",O
 ,O
a,O
n,O
d,O
 ,O
e,O
l,O
i,O
m,O
i,O
n,O
a,O
t,O
i,O
o,O
n,O
 ,O
o,O
f,O
 ,O
d,O
a,O
m,O
a,O
g,O
e,O
d,O
 ,O
o,O
r,O
g,O
a,O
n,O
e,O
l,O
l,O
e,O
s,O
 ,O
a,O
n,O
d,O
 ,O
p,O
r,O
o,O
t,O
e,O
i,O
n,O
.,O
 ,O
P,O
r,O
e,O
v,O
i,O
o,O
u,O
s,O
 ,O
s,O
t,O
u,O
d,O
i,O
e,O
s,O
 ,O
m,O
o,O
s,O
t,O
l,O
y,O
 ,O
f,O
o,O
c,O
u,O
s,O
e,O
d,O
"
",O
a,O
u,O
t,O
o,O
p,O
h,O
a,O
g,O
y,O
 ,O
o,O
n,O
 ,O
t,O
u,O
m,O
o,O
r,O
 ,O
a,O
n,O
d,O
 ,O
n,O
e,O
u,O
r,O
o,O
d,O
e,O
g,O
e,O
n,O
e,O
r,O
a,O
t,O
i,O
v,O
e,O
 ,O
d,O
i,O
s,O
e,O
a,O
s,O
e,O
s,O
",",O
 ,O
w,O
h,O
e,O
r,O
e,O
a,O
s,O
 ,O
s,O
t,O
u,O
d,O
i,O
e,O
s,O
 ,O
a,O
b,O
o,O
u,O
t,O
 ,O
a,O
u,O
t,O
o,O
p,O
h,O
a,O
g,O
y,O
 ,O
a,O
n,O
d,O
 ,O
e,O
n,O
e,O
r,O
g,O
y,O
 ,O
r,O
e,O
m,O
a,O
i,O
n,O
 ,O
n,O
o,O
t,O
"
",O
c,O
l,O
e,O
a,O
r,O
.,O
 ,O
S,O
i,O
n,O
c,O
e,O
 ,O
2,O
0,O
0,O
9,O
",",O
 ,O
a,O
n,O
 ,O
i,O
n,O
c,O
r,O
e,O
a,O
s,O
i,O
n,O
g,O
 ,O
n,O
u,O
m,O
b,O
e,O
r,O
 ,O
o,O
f,O
 ,O
s,O
t,O
u,O
d,O
i,O
e,O
s,O
 ,O
h,O
a,O
v,O
e,O
 ,O
s,O
h,O
o,O
w,O
e,O
d,O
 ,O
l,O
i,O
g,O
h,O
t,O
 ,O
o,O
n,O
 ,O
t,O
h,O
e,O
 ,O
i,O
m,O
p,O
o,O
r,O
t,O
a,O
n,O
c,O
e,O
 ,O
o,O
f,O
 ,O
a,O
u,O
t,O
o,O
p,O
h,O
a,O
g,O
y,O
 ,O
i,O
n,O
 ,O
r,O
e,O
g,O
u,O
l,O
a,O
t,O
i,O
n,O
g,O
"
",O
l,O
i,O
p,O
i,O
d,O
 ,O
m,O
e,O
t,O
a,O
b,O
o,O
l,O
i,O
s,O
m,O
.,O
 ,O
T,O
h,O
e,O
 ,O
r,O
e,O
v,O
i,O
e,O
w,O
 ,O
f,O
o,O
c,O
u,O
s,O
e,O
s,O
 ,O
o,O
n,O
 ,O
t,O
h,O
e,O
 ,O
r,O
e,O
l,O
a,O
t,O
i,O
o,O
n,O
s,O
h,O
i,O
p,O
 ,O
b,O
e,O
t,O
w,O
e,O
e,O
n,O
 ,O
a,O
u,O
t,O
o,O
p,O
h,O
a,O
g,O
y,O
 ,O
a,O
n,O
d,O
 ,O
d,O
i,O
f,O
f,O
e,O
r,O
e,O
n,O
t,O
i,O
a,O
t,O
i,O
o,O
n,O
 ,O
o,O
f,O
 ,O
a,O
d,O
i,O
p,O
o,O
c,O
y,O
t,O
e,O
s,O
",",O
"
",O
l,O
i,O
p,O
o,O
g,O
e,O
n,O
e,O
s,O
i,O
s,O
",",O
 ,O
a,O
n,O
d,O
 ,O
l,O
i,O
p,O
o,O
l,O
y,O
s,O
i,O
s,O
.,O
"
",O
[,O
K,O
e,O
y,O
 ,O
w,O
o,O
r,O
d,O
s,O
],O
 ,O
 ,O
A,O
u,O
t,O
o,O
p,O
h,O
a,O
g,O
y,O
;,O
 ,O
E,O
n,O
e,O
r,O
g,O
y,O
 ,O
m,O
e,O
t,O
a,O
b,O
o,O
l,O
i,O
s,O
m,O
"
",O
(,O
C,O
h,O
i,O
n,O
 ,O
J,O
 ,O
E,O
n,O
d,O
o,O
c,O
r,O
i,O
n,O
o,O
l,O
 ,O
M,O
e,O
t,O
a,O
b,O
",",O
 ,O
2,O
0,O
1,O
4,O
",",O
 ,O
3,O
0,O
:,O
 ,O
3,O
4,O
9,O
-,O
3,O
5,O
2,O
),O
"
",O
真,B-Anatomy
核,I-Anatomy
细,I-Anatomy
胞,I-Anatomy
通,O
过,O
调,O
节,O
细,O
胞,O
内,O
蛋,O
白,O
质,O
、,O
脂,O
滴,O
、,O
核,B-Anatomy
糖,I-Anatomy
体,I-Anatomy
等,O
其,O
他,O
细,O
"
",O
胞,O
器,O
的,O
合,O
成,O
和,O
降,O
解,O
的,O
平,O
衡,O
来,O
维,O
持,O
内,O
稳,O
态,O
。,O
 ,O
细,O
胞,O
内,O
蛋,O
白,O
质,O
的,O
降,O
"
",O
解,O
和,O
细,O
胞,O
器,O
的,O
更,O
新,O
主,O
要,O
通,O
过,O
泛,O
素,O
-,O
蛋,O
白,O
酶,O
体,O
系,O
统,O
和,O
自,O
噬,O
途,O
径,O
实,O
"
",O
现,O
",",O
泛,O
素,O
-,O
蛋,O
白,O
酶,O
体,O
系,O
统,O
主,O
要,O
降,O
解,O
短,O
寿,O
命,O
的,O
蛋,O
白,O
质,O
",",O
自,O
噬,O
主,O
要,O
降,O
"
",O
解,O
长,O
寿,O
命,O
的,O
蛋,O
白,O
质,O
和,O
受,O
损,O
的,O
细,O
胞,O
器,O
。,O
 ,O
在,O
饥,O
饿,O
、,O
应,O
激,O
等,O
情,O
况,O
下,O
",",O
"
",O
细,O
胞,O
内,O
自,O
噬,O
增,O
强,O
",",O
降,O
解,O
