char,label
基,O
金,O
项,O
目,O
:,O
国,O
家,O
自,O
然,O
科,O
学,O
基,O
金,O
资,O
助,O
项,O
目,O
(,O
8,O
1,O
1,O
7,O
3,O
4,O
2,O
8,O
",",O
8,O
1,O
3,O
7,O
3,O
8,O
6,O
4,O
),O
"
",O
住,O
院,O
 ,O
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
患,O
者,O
合,O
并,O
慢,B-Disease
性,I-Disease
肾,I-Disease
脏,I-Disease
病,I-Disease
的,O
患,O
病,O
率,O
及,O
其,O
危,O
险,O
因,O
素,O
"
",O
分,O
析,O
"
",O
许,O
杰,O
 ,O
 ,O
杨,O
菊,O
红,O
 ,O
 ,O
单,O
春,O
艳,O
 ,O
 ,O
郑,O
妙,O
艳,O
 ,O
 ,O
王,O
颖,O
 ,O
 ,O
任,O
惠,O
珠,O
 ,O
 ,O
常,O
宝,O
成,O
"
",O
[,O
提,O
要,O
],O
 ,O
 ,O
 ,O
回,O
顾,O
性,O
分,O
析,O
 ,O
1,O
 ,O
4,O
6,O
6,O
 ,O
例,O
住,O
院,O
 ,O
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
(,O
T,B-Disease
2,I-Disease
D,I-Disease
M,I-Disease
),O
患,O
者,O
的,O
临,O
床,O
和,O
实,O
验,O
室,O
资,O
料,O
",",O
统,O
计,O
慢,B-Disease
性,I-Disease
肾,I-Disease
脏,I-Disease
病,I-Disease
"
",O
(,O
c,O
h,O
r,O
o,O
n,O
i,O
c,O
 ,O
k,O
i,O
d,O
n,O
e,O
y,O
 ,O
d,O
i,O
s,O
e,O
a,O
s,O
e,O
",",O
C,B-Disease
K,I-Disease
D,I-Disease
),O
患,O
病,O
率,O
",",O
应,O
用,O
 ,O
l,O
o,O
g,O
i,O
s,O
t,O
i,O
c,O
 ,O
回,O
归,O
分,O
析,O
 ,O
C,B-Disease
K,I-Disease
D,I-Disease
 ,O
的,O
危,O
险,O
因,O
素,O
",",O
根,O
据,O
危,O
险,O
因,O
素,O
进,O
一,O
步,O
分,O
层,O
分,O
"
",O
析,O
;,O
住,O
院,O
 ,O
T,B-Disease
2,I-Disease
D,I-Disease
M,I-Disease
 ,O
患,O
者,O
合,O
并,O
 ,O
C,B-Disease
K,I-Disease
D,I-Disease
 ,O
的,O
患,O
病,O
率,O
为,O
 ,O
5,O
2,O
.,O
 ,O
2,O
5,O
%,O
 ,O
",",O
其,O
中,O
 ,O
9,O
3,O
.,O
 ,O
4,O
7,O
%,O
 ,O
患,O
者,O
合,O
并,O
蛋,B-Symptom
白,I-Symptom
尿,I-Symptom
",",O
2,O
7,O
.,O
 ,O
9,O
3,O
%,O
 ,O
患,O
者,O
肾,O
小,O
球,O
滤,O
"
",O
件,O
 ,O
l,O
o,O
g,O
i,O
s,O
t,O
i,O
c,O
 ,O
回,O
归,O
分,O
析,O
表,O
明,O
",",O
年,B-Reason
龄,I-Reason
、,O
体,B-Reason
