char,label
病,O
例,O
报,O
告,O
"
",O
K,B-Disease
l,I-Disease
i,I-Disease
n,I-Disease
e,I-Disease
f,I-Disease
e,I-Disease
l,I-Disease
t,I-Disease
e,I-Disease
r,I-Disease
 ,I-Disease
综,I-Disease
合,I-Disease
征,I-Disease
合,O
并,O
 ,O
G,B-Disease
r,I-Disease
a,I-Disease
v,I-Disease
e,I-Disease
s,I-Disease
 ,I-Disease
病,I-Disease
一,O
例,O
"
",O
罗,O
×,O
丽,O
 ,O
 ,O
刘,O
璐,O
 ,O
 ,O
张,O
小,O
丽,O
 ,O
 ,O
杨,O
篷,O
 ,O
 ,O
李,O
春,O
燕,O
 ,O
 ,O
盛,O
春,O
君,O
 ,O
 ,O
张,O
曼,O
娜,O
 ,O
 ,O
李,O
鸿,O
 ,O
 ,O
曲,O
伸,O
"
",O
A,O
 ,O
c,O
a,O
s,O
e,O
 ,O
o,O
f,O
 ,O
G,O
r,O
a,O
v,O
e,O
s,O
忆,O
 ,O
d,O
i,O
s,O
e,O
a,O
s,O
e,O
 ,O
a,O
s,O
s,O
o,O
c,O
i,O
a,O
t,O
e,O
d,O
 ,O
w,O
i,O
t,O
h,O
 ,O
K,O
l,O
i,O
n,O
e,O
f,O
e,O
l,O
t,O
e,O
r,O
忆,O
s,O
 ,O
s,O
y,O
n,O
d,O
r,O
o,O
m,O
e,O
 ,O
L,O
u,O
o,O
 ,O
Y,O
i,O
l,O
i,O
",",O
 ,O
L,O
i,O
u,O
 ,O
L,O
u,O
",",O
 ,O
Z,O
h,O
a,O
n,O
g,O
 ,O
X,O
i,O
a,O
o,O
l,O
i,O
",",O
 ,O
Y,O
a,O
n,O
g,O
 ,O
P,O
e,O
n,O
g,O
",",O
"
",O
L,O
i,O
 ,O
C,O
h,O
u,O
n,O
y,O
a,O
n,O
",",O
 ,O
S,O
h,O
e,O
n,O
g,O
 ,O
C,O
h,O
u,O
n,O
j,O
u,O
n,O
",",O
 ,O
Z,O
h,O
a,O
n,O
g,O
 ,O
M,O
a,O
n,O
n,O
a,O
",",O
 ,O
L,O
i,O
 ,O
H,O
o,O
n,O
g,O
",",O
 ,O
Q,O
u,O
 ,O
S,O
h,O
e,O
n,O
.,O
 ,O
D,O
e,O
p,O
a,O
r,O
t,O
m,O
e,O
n,O
t,O
 ,O
o,O
f,O
 ,O
E,O
n,O
d,O
o,O
c,O
r,O
i,O
n,O
o,O
l,O
o,O
g,O
y,O
",",O
 ,O
S,O
h,O
a,O
n,O
g,O
h,O
a,O
i,O
 ,O
T,O
e,O
n,O
t,O
h,O
"
",O
P,O
e,O
o,O
p,O
l,O
e,O
忆,O
s,O
 ,O
H,O
o,O
s,O
p,O
i,O
t,O
a,O
l,O
",",O
 ,O
T,O
o,O
n,O
g,O
j,O
i,O
 ,O
U,O
n,O
i,O
v,O
e,O
r,O
s,O
i,O
t,O
y,O
 ,O
S,O
c,O
h,O
o,O
o,O
l,O
 ,O
o,O
f,O
 ,O
M,O
