char,label
临,O
床,O
研,O
究,O
"
",O
学,O
第,O
二,O
附,O
属,O
医,O
院,O
内,O
分,O
泌,O
科,O
(,O
刘,O
越,O
素,O
),O
;,O
0,O
3,O
0,O
0,O
0,O
1,O
 ,O
太,O
原,O
",",O
山,O
西,O
医,O
科,O
大,O
学,O
第,O
一,O
附,O
属,O
医,O
院,O
内,O
分,O
泌,O
科,O
(,O
许,O
林,O
鑫,O
),O
;,O
第,O
一,O
作,O
者,O
现,O
在,O
石,O
家,O
庄,O
"
",O
市,O
第,O
二,O
医,O
院,O
内,O
分,O
泌,O
科,O
"
",O
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
患,O
者,O
颈,B-Anatomy
动,I-Anatomy
脉,I-Anatomy
和,O
下,B-Anatomy
肢,I-Anatomy
动,I-Anatomy
脉,I-Anatomy
粥,B-Test
样,I-Test
"
",I-Test
硬,I-Test
化,I-Test
分,I-Test
级,I-Test
与,O
心,B-Disease
脑,I-Disease
血,I-Disease
管,I-Disease
疾,I-Disease
病,I-Disease
关,O
系,O
的,O
研,O
究,O
"
",O
刘,O
珊,O
 ,O
 ,O
周,O
翔,O
海,O
 ,O
 ,O
胡,O
萍,O
 ,O
 ,O
庞,O
梦,O
端,O
 ,O
 ,O
段,O
妍,O
 ,O
 ,O
刘,O
艳,O
 ,O
 ,O
刘,O
越,O
素,O
 ,O
 ,O
许,O
林,O
鑫,O
"
",O
[,O
摘,O
要,O
],O
 ,O
 ,O
 ,O
目,O
的,O
 ,O
 ,O
研,O
究,O
住,O
院,O
 ,O
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
患,O
者,O
颈,B-Anatomy
动,I-Anatomy
脉,I-Anatomy
和,O
下,B-Disease
肢,I-Disease
动,I-Disease
脉,I-Disease
粥,I-Disease
样,I-Disease
硬,I-Disease
化,I-Disease
分,O
级,O
与,O
心,B-Disease
脑,I-Disease
血,I-Disease
管,I-Disease
疾,I-Disease
病,I-Disease
的,O
关,O
系,O
。,O
"
",O
方,O
法,O
 ,O
收,O
集,O
 ,O
1,O
 ,O
5,O
0,O
3,O
 ,O
例,O
平,O
均,O
年,O
龄,O
(,O
5,O
5,O
.,O
 ,O
8,O
 ,O
±,O
 ,O
1,O
2,O
.,O
 ,O
9,O
),O
岁,O
的,O
住,O
院,O
 ,O
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
患,O
者,O
病,O
历,O
资,O
料,O
",",O
采,O
用,O
血,B-Test
管,I-Test
彩,I-Test
超,I-Test
检,O
查,O
评,O
估,O
颈,B-Anatomy
"
",I-Anatomy
动,I-Anatomy
脉,I-Anatomy
和,O
下,B-Anatomy
肢,I-Anatomy
动,I-Anatomy
脉,I-Anatomy
内,B-Test
-,I-Test
中,I-Test
膜,I-Test
厚,I-Test
度,I-Test
、,O
粥,B-Test
样,I-Test
硬,I-Test
化,I-Test
斑,I-Test
块,I-Test
和,O
管,B-Test
腔,I-Test
直,I-Test
径,I-Test
",",O
±,O
动,B-Test
脉,I-Test
粥,I-Test
样,I-Test
硬,I-Test
化,I-Test
程,I-Test
度,I-Test
分,O
为,O
 ,O
4,O
 ,O
级,O
:,O
无,B-Reason
动,I-Reason
脉,I-Reason
粥,I-Reason
样,I-Reason
硬,I-Reason
化,I-Reason
"
",O
(,O
1,B-Level
 ,I-Level
级,I-Level
),O
;,O
动,B-Reason
脉,I-Reason
内,I-Reason
-,I-Reason
中,I-Reason
膜,I-Reason
增,I-Reason
厚,I-Reason
(,O
2,B-Level
 ,I-Level
级,I-Level
),O
;,O
粥,B-Reason
样,I-Reason
硬,I-Reason
化,I-Reason
斑,I-Reason
块,I-Reason
形,I-Reason
成,I-Reason
(,O
3,B-Level
 ,I-Level
级,I-Level
),O
;,O
动,B-Reason
脉,I-Reason
狭,I-Reason
窄,I-Reason
≥,I-Reason
2,I-Reason
0,I-Reason
%,I-Reason
 ,O
(,O
4,B-Level
 ,I-Level
级,I-Level
),O
。,O
 ,O
冠,B-Disease
心,I-Disease
病,I-Disease
及,O
脑,B-Disease
梗,I-Disease
塞,I-Disease
病,O
"
",O
史,O
来,O
自,O
病,O
历,O
记,O
录,O
。,O
 ,O
采,O
用,O
 ,O
l,O
o,O
g,O
i,O
s,O
t,O
i,O
c,O
 ,O
多,O
因,O
素,O
回,O
归,O
分,O
析,O
颈,B-Anatomy
动,I-Anatomy
脉,I-Anatomy
和,O
下,B-Disease
肢,I-Disease
动,I-Disease
脉,I-Disease
粥,I-Disease
样,I-Disease
硬,I-Disease
化,I-Disease
分,O
级,O
与,O
冠,B-Disease
心,I-Disease
病,I-Disease
、,O
脑,B-Disease
梗,I-Disease
塞,I-Disease
的,O
相,O
关,O
"
",O
性,O
。,O
 ,O
结,O
果,O
 ,O
多,O
因,O
素,O
调,O
整,O
后,O
回,O
归,O
分,O
析,O
显,O
示,O
",",O
与,O
颈,B-Anatomy
动,I-Anatomy
脉,I-Anatomy
 ,O
1,B-Level
 ,I-Level
级,I-Level
患,O
者,O
比,O
较,O
",",O
颈,B-Anatomy
动,I-Anatomy
脉,I-Anatomy
 ,O
3,B-Level
 ,I-Level
级,I-Level
和,O
 ,O
4,B-Level
 ,I-Level
级,I-Level
患,O
者,O
的,O
冠,B-Disease
心,I-Disease
病,I-Disease
患,O
病,O
风,O
"
",O
险,O
增,O
加,O
[,O
O,O
R,O
=,O
2,O
.,O
 ,O
3,O
0,O
